field,中文名,score
system_energy_price_rt,实时能量价格,0.25944966077804565
marginal_loss_price_rt,实时边际损耗价,0.0694686770439148
gen_fuel_solar_pct,光伏占比,0.05096876621246338
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.0495598204433918
gen_fuel_gas_pct,燃气占比,0.02702140435576439
congestion_price_da,日前阻塞价,0.026222800835967064
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.022256609052419662
rmccp,调频容量出清价,0.020946992561221123
gen_fuel_multiple_fuels_mw,多燃料出力,0.020470600575208664
net_actual_interchange_mw,净实际交换,0.020198432728648186
gen_fuel_coal_pct,燃煤占比,0.019483091309666634
gen_fuel_multiple_fuels_pct,多燃料占比,0.018951745703816414
gen_fuel_solar_mw,光伏出力,0.017800357192754745
gen_fuel_gas_mw,燃气出力,0.016800591722130775
net_sched_interchange_mw,净计划交换,0.016041399911046028
gen_fuel_nuclear_mw,核电出力,0.015592922456562519
gross_sched_interchange_mw,总计划交换,0.01445924211293459
total_pjm_rmccp_cr,调频容量信用额,0.014038695953786373
gen_fuel_hydro_mw,水电出力,0.01386486180126667
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.013679171912372112
da_as_nsr_mw_primary_reserve,非同步备用,0.01261330395936966
gen_fuel_other_renewables_mw,其他可再生出力,0.01231046486645937
gen_fuel_wind_pct,风电占比,0.012186639942228794
da_as_ss_mw_primary_reserve,日前主用备用自调度,0.011066172271966934
gen_fuel_coal_mw,燃煤出力,0.010568240657448769
total_pjm_rmpcp_cr,调频性能信用额,0.009233569726347923
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.009199526160955429
gen_fuel_wind_mw,风电出力,0.00893313717097044
gross_inadv_interchange_mw,总非计划交换,0.008782356977462769
gen_fuel_hydro_pct,水电占比,0.008718871511518955
system_energy_price_da,日前能量价格,0.008464314043521881
gen_fuel_storage_mw,储能出力,0.008234621956944466
solar_generation_mw,光伏出力,0.008094395510852337
total_losses,总网损,0.008093979209661484
gen_fuel_oil_mw,燃油出力,0.007921501062810421
gen_fuel_oil_pct,燃油占比,0.007719769142568111
total_pjm_rt_load_mwh,实时负荷电量,0.007649935316294432
total_lmp_da,日前总电价,0.007387897931039333
gen_fuel_other_renewables_pct,其他可再生占比,0.007347095757722855
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.007232595235109329
total_pjm_loc_credit,机会成本信用,0.007138779386878014
metered_load_mw,计量负荷,0.006905046757310629
wind_generation_mw,风电出力,0.006797911133617163
da_as_mcp_primary_reserve,日前主用备用出清价,0.006770534440875053
forecast_load_mw_latest_available,最新负荷预测,0.0061410414054989815
gross_actual_interchange_mw,总实际交换,0.006026155315339565
rmpcp,调频性能出清价,0.005983257666230202
gen_fuel_nuclear_pct,核电占比,0.005952159874141216
total_pjm_assigned_reg,调频分配量,0.005844256840646267
da_as_as_mw_primary_reserve,日前主用备用实际量,0.0057499888353049755
total_pjm_self_sched_reg,调频自调度量,0.00569385988637805
marginal_loss_price_da,日前边际损耗价,0.005587042775005102
prelim_load_avg_hourly,预估小时负荷,0.005308898631483316
total_pjm_reg_purchases,调频购买量,0.004421344492584467
net_inadv_interchange_mw,净非计划交换,0.004158834461122751
total_gen,总发电量,0.002486580051481724
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
