wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.14090094,0.036011823,0.10631187,0.61619866,0.6404282,0.6458293,1.1463752,0.61125207,0.69635236,-0.059672244,-0.12331266,0.32932702,0.82565415,0.8362901,0.42681065,0.67294437,0.51533675,0.5190044,0.06864683,0.14698488,0.391455,0.25163963,0.47280073,-0.19827951,-0.026659552,0.20109296,-0.06416494,-0.2852578,0.057157762,0.37225145,0.18373936,0.5168104,0.47813863,0.62183195,0.44659486,0.5917913,0.27577457,0.94506913,0.700923,0.5351124,0.23575263,1.0474072,0.111197025,0.28204533,0.21832009,-0.45929512,0.013138333,0.08098822
0.08574522,-0.016940664,0.067468606,0.6429415,0.66080797,0.6526686,1.1912216,0.61275345,0.716937,-0.12156055,-0.19416139,0.3131032,0.8642611,0.86817205,0.43409494,0.6712559,0.5163547,0.5082819,0.018349353,0.10563933,0.37494615,0.22706634,0.452564,-0.28194594,-0.09330988,0.14969103,-0.09448162,-0.35597402,-0.014794955,0.38305402,0.1409765,0.53216124,0.46198633,0.61945844,0.42507884,0.59147954,0.22710633,0.9847863,0.7256082,0.5448177,0.19928844,1.0668361,0.05382626,0.25535813,0.17464426,-0.5374005,-0.051764634,0.021256363
0.03510286,-0.05837095,0.023087667,0.67004275,0.6807685,0.66403896,1.2415979,0.6131369,0.74055046,-0.1866827,-0.27390656,0.2817609,0.8978323,0.9222046,0.41598624,0.6838046,0.5078169,0.50508606,-0.022242513,0.06495124,0.36562592,0.19863226,0.43229416,-0.36927623,-0.16002183,0.10184517,-0.13846913,-0.42081773,-0.08345652,0.41836953,0.090695664,0.54032004,0.44163364,0.6117787,0.40378624,0.5972821,0.184028,1.0269176,0.75826675,0.5751085,0.16573709,1.1086552,-0.0056355163,0.22739904,0.124126,-0.6005963,-0.09776069,-0.019972185
0.005027586,-0.1114145,-0.02149886,0.6882846,0.69813955,0.67857647,1.2789652,0.6126598,0.7528254,-0.24588081,-0.3316636,0.26870677,0.9395967,0.96628344,0.40657246,0.69705087,0.5103034,0.50004214,-0.07634891,0.032493018,0.3743883,0.17048141,0.40480936,-0.43489498,-0.23689844,0.061887417,-0.18790482,-0.49543285,-0.15139738,0.4393361,0.037554123,0.5550595,0.4315092,0.61770236,0.38750777,0.5946304,0.12237604,1.085045,0.79135615,0.5862668,0.13011226,1.160182,-0.052151836,0.18745644,0.06529328,-0.666466,-0.14890714,-0.08482788
-0.05138475,-0.17814076,-0.06380264,0.7108839,0.70901346,0.7036573,1.3164278,0.6198356,0.78060776,-0.29544842,-0.39554483,0.24414046,0.9614497,0.9963504,0.38858217,0.7059671,0.5037333,0.48563275,-0.13489081,-0.0045268903,0.362485,0.113757774,0.3827079,-0.49900928,-0.3034925,0.017115157,-0.23347832,-0.55735254,-0.22296478,0.46248826,-0.022930859,0.5619369,0.41213897,0.6233688,0.36087754,0.59839416,0.06908843,1.1212351,0.82629555,0.5932974,0.08319128,1.2156817,-0.11727326,0.1526679,0.013612032,-0.71817297,-0.20292598,-0.14139812
-0.09130086,-0.24291952,-0.10974974,0.72971416,0.72011805,0.7057284,1.3449327,0.61216897,0.80806917,-0.3540948,-0.45905042,0.21292076,0.9894734,1.0277545,0.35504097,0.7185447,0.5037985,0.4665317,-0.18428591,-0.038873933,0.33404985,0.072314784,0.35446116,-0.5625477,-0.36686563,-0.031078158,-0.27356336,-0.60330486,-0.2810799,0.4915698,-0.08309533,0.5719235,0.3882465,0.6278712,0.3456269,0.6085762,0.017131478,1.147361,0.8559574,0.6011626,0.020998389,1.2539462,-0.18567452,0.10088574,-0.046088323,-0.7625303,-0.2526612,-0.20236036
-0.13140038,-0.29690206,-0.15807855,0.7605587,0.7396027,0.7245488,1.3747556,0.61944646,0.83834064,-0.39949134,-0.51298785,0.19279249,1.0086364,1.0651171,0.32054135,0.7356974,0.5077304,0.46076685,-0.2264816,-0.08697122,0.3122414,0.026178373,0.32943463,-0.6129833,-0.42989248,-0.08075696,-0.31837544,-0.661663,-0.35019946,0.52763563,-0.14401725,0.5905834,0.35908586,0.62212336,0.3086208,0.6162942,-0.046709754,1.1832262,0.87055093,0.6184319,-0.036883313,1.2891868,-0.24921519,0.045842823,-0.110577606,-0.8143967,-0.29780522,-0.25747177
-0.16710836,-0.3678385,-0.20361896,0.7965727,0.7403296,0.7384294,1.4013344,0.6195551,0.8701084,-0.44455844,-0.57122093,0.16004708,1.0429082,1.1044304,0.29759723,0.74147236,0.49418944,0.44066286,-0.27943265,-0.11823921,0.29636753,-0.018045338,0.291923,-0.6657209,-0.49605626,-0.14002569,-0.37553784,-0.7044687,-0.40385982,0.54728705,-0.21679631,0.59580535,0.3383494,0.61655545,0.2809683,0.6196217,-0.12651904,1.2236646,0.89558077,0.6250274,-0.09399877,1.3255595,-0.3158906,-0.006406511,-0.18106097,-0.8578692,-0.33302122,-0.30677253
-0.22650425,-0.41430035,-0.253057,0.817599,0.75887424,0.756868,1.4393597,0.6137919,0.8972364,-0.49359682,-0.61677957,0.13446906,1.0687203,1.1454899,0.2764765,0.7609792,0.49124527,0.41505092,-0.328088,-0.17218995,0.28308368,-0.07225512,0.25539455,-0.71844524,-0.5502752,-0.199524,-0.41847262,-0.74728423,-0.4591621,0.57032794,-0.26817843,0.60578513,0.31106746,0.605749,0.25192627,0.6210426,-0.18569565,1.2564899,0.908145,0.62169737,-0.15686965,1.3486227,-0.3757755,-0.05907449,-0.25244248,-0.8950881,-0.37806353,-0.36579755
-0.2721001,-0.46410984,-0.3108637,0.8422002,0.7815725,0.7800047,1.4591645,0.6176351,0.94662356,-0.5447302,-0.6608374,0.11375366,1.1041232,1.1707127,0.25094995,0.7753622,0.48665178,0.38751078,-0.38363117,-0.22365777,0.2687666,-0.12698819,0.22082375,-0.77185684,-0.5950623,-0.24229255,-0.4477373,-0.7857522,-0.5089004,0.5961901,-0.29701895,0.63175774,0.27989537,0.6017472,0.20547168,0.62656355,-0.24406959,1.2943313,0.9150562,0.6525962,-0.22195944,1.3825033,-0.43064034,-0.12179706,-0.3176516,-0.92874527,-0.42709878,-0.4161989
-0.31259924,-0.5146005,-0.3541482,0.8746634,0.78403133,0.80380344,1.4992037,0.6182933,0.9962378,-0.58517474,-0.69988924,0.08934001,1.1516968,1.2033503,0.21604805,0.79140943,0.48869103,0.36495364,-0.4302326,-0.27019796,0.2464555,-0.18876076,0.17601301,-0.81173605,-0.6327726,-0.28951636,-0.4871629,-0.8317488,-0.5669817,0.62433594,-0.32855633,0.62327504,0.24039163,0.59737784,0.15821458,0.6201375,-0.29575428,1.3150846,0.9515072,0.6736069,-0.28844288,1.4086554,-0.48571923,-0.18179531,-0.38464376,-0.96658397,-0.4554856,-0.46203116
-0.36204195,-0.5618723,-0.38420513,0.9125364,0.80378413,0.8310533,1.5366489,0.6244356,1.0351872,-0.6241954,-0.7381624,0.05637495,1.1875951,1.2370634,0.18430075,0.81487584,0.4945749,0.34836012,-0.4745252,-0.31017917,0.23763138,-0.23862652,0.13533582,-0.8532795,-0.68757266,-0.35047314,-0.51789147,-0.8658845,-0.61675817,0.6566721,-0.36131406,0.6129491,0.19565123,0.5848253,0.10512894,0.624584,-0.35260049,1.3537627,0.98566294,0.6911202,-0.352529,1.4300752,-0.5360478,-0.23989646,-0.43664396,-0.9982926,-0.49504843,-0.50821584
-0.41289827,-0.6107057,-0.42637563,0.94021696,0.8237999,0.86125666,1.5452704,0.6178667,1.0600935,-0.6512792,-0.7849055,0.035011075,1.2185347,1.257421,0.16036995,0.8230898,0.50526077,0.3165456,-0.51787305,-0.3521582,0.22441047,-0.28479332,0.09887335,-0.8989501,-0.7335853,-0.40623555,-0.5486261,-0.8989453,-0.65631294,0.6692604,-0.40177625,0.6285222,0.16024607,0.5747061,0.053111028,0.62656134,-0.41228575,1.3874494,1.0148886,0.70582527,-0.3958393,1.4603318,-0.5913138,-0.30108178,-0.4880584,-1.0245284,-0.52200186,-0.56515014
-0.4630048,-0.6590605,-0.46127215,0.97963494,0.83664197,0.88766754,1.5693909,0.6172874,1.0952046,-0.6884623,-0.8155572,0.007883875,1.2541052,1.2879256,0.09565518,0.8437302,0.507983,0.29244936,-0.5570613,-0.3976504,0.19691561,-0.3307307,0.04220206,-0.9269804,-0.7755152,-0.46196744,-0.5817784,-0.9304799,-0.696036,0.6858234,-0.43568885,0.6287907,0.118311755,0.55872,-0.005260854,0.6271867,-0.46268559,1.413926,1.0392069,0.7177804,-0.45807177,1.4986969,-0.6380007,-0.37295493,-0.5385839,-1.0520284,-0.5634801,-0.6078876
-0.49569985,-0.6762363,-0.49195147,1.016058,0.8615059,0.8969864,1.5975901,0.61153257,1.127619,-0.72096956,-0.83143973,-0.031859085,1.2852179,1.3103696,0.03820663,0.8507027,0.5016119,0.24514435,-0.5888699,-0.4515466,0.17557703,-0.38074827,-0.008688184,-0.9554182,-0.8164951,-0.49633682,-0.6063285,-0.9585818,-0.74389,0.7188357,-0.47468853,0.644964,0.070384786,0.54508424,-0.06685032,0.63445723,-0.5117257,1.442254,1.0513345,0.73941547,-0.50700396,1.518723,-0.6854188,-0.42513147,-0.589445,-1.0808121,-0.59801865,-0.6408259
-0.5322139,-0.70594513,-0.52170855,1.0568036,0.8866595,0.9191336,1.6170973,0.6037497,1.1436743,-0.7592115,-0.87969136,-0.064296864,1.3300334,1.32685,-0.011307098,0.87081105,0.51665473,0.20525783,-0.621051,-0.49401635,0.15327008,-0.43504226,-0.05229565,-0.98366976,-0.8526019,-0.5356184,-0.64159983,-0.9892143,-0.7801971,0.74044275,-0.5141956,0.6621533,0.010184895,0.532698,-0.12569942,0.63952994,-0.56566596,1.4745809,1.0745982,0.7678374,-0.5578172,1.5589429,-0.7211675,-0.47209835,-0.6520545,-1.1156124,-0.62922746,-0.6775688
-0.5606349,-0.7402987,-0.55633545,1.0881732,0.91272867,0.9462132,1.6268429,0.5940603,1.1763955,-0.8007232,-0.9092526,-0.10231245,1.3605375,1.3225548,-0.049950644,0.88918746,0.5319219,0.16394044,-0.6509822,-0.53716296,0.12927884,-0.4728689,-0.10801887,-1.012275,-0.8934901,-0.5794572,-0.6699252,-1.0173384,-0.81478995,0.76515937,-0.5461309,0.6837169,-0.0420171,0.5215833,-0.17989202,0.6409446,-0.6126459,1.5071203,1.0958275,0.7884181,-0.5997746,1.5777066,-0.76314145,-0.5213002,-0.6927547,-1.1370641,-0.6633582,-0.7200607
-0.5943595,-0.7705023,-0.592602,1.111131,0.92735505,0.95842177,1.6456096,0.59783584,1.2191463,-0.8355801,-0.9357495,-0.12484633,1.3816828,1.3505344,-0.095436245,0.89740366,0.534033,0.122994535,-0.6825545,-0.5568996,0.099482656,-0.51325285,-0.15981753,-1.0378728,-0.9295854,-0.62265825,-0.70771664,-1.0378343,-0.84002954,0.79465514,-0.580816,0.7080006,-0.10060943,0.5017223,-0.23776236,0.65402937,-0.66678935,1.5295553,1.1113412,0.79981494,-0.6352938,1.5860106,-0.7975954,-0.5645382,-0.7315516,-1.1556813,-0.6976871,-0.7512699
-0.63280016,-0.8049147,-0.62854826,1.1421548,0.9467723,0.9726955,1.6603409,0.5948411,1.2594326,-0.8571629,-0.9585892,-0.17035942,1.4200206,1.3806498,-0.16150256,0.9051191,0.5386154,0.073955126,-0.72394294,-0.5894639,0.07883623,-0.5640674,-0.22072957,-1.065397,-0.9562372,-0.66080606,-0.73548114,-1.0642253,-0.8614472,0.7997298,-0.6137461,0.73120624,-0.1606566,0.48653966,-0.29791066,0.6616973,-0.70509535,1.5558996,1.1470752,0.8158287,-0.683326,1.596171,-0.84064215,-0.61133504,-0.77227646,-1.1775846,-0.7293145,-0.7970869
-0.66047543,-0.8373611,-0.6664468,1.174849,0.97676307,0.993515,1.6757188,0.5986791,1.2951093,-0.879474,-0.9834678,-0.21098812,1.4322833,1.4062772,-0.21577565,0.9220975,0.52832747,0.02108943,-0.7578595,-0.6302246,0.0437123,-0.613101,-0.27506435,-1.0760484,-0.98039615,-0.70071316,-0.76826894,-1.0813395,-0.8847547,0.82215464,-0.64474833,0.75533813,-0.21388122,0.45972142,-0.3627394,0.6669012,-0.7452518,1.5783384,1.1848149,0.84044737,-0.73171955,1.611084,-0.8684896,-0.6664326,-0.8064333,-1.2009771,-0.75664115,-0.81991106
-0.68275005,-0.8695887,-0.6996927,1.2034557,0.99214125,1.025164,1.6887697,0.6060281,1.3291043,-0.89835936,-1.0049305,-0.26340145,1.4571,1.4382551,-0.26848707,0.9339494,0.54244065,-0.03857778,-0.7997427,-0.6693371,0.017040782,-0.65667754,-0.32697564,-1.0995798,-0.9984041,-0.7293892,-0.8149861,-1.0997506,-0.91196203,0.851152,-0.6730824,0.7860804,-0.2944435,0.4432874,-0.41725117,0.67731214,-0.78140914,1.5870442,1.2074888,0.8642525,-0.7719343,1.6245533,-0.8880535,-0.70567507,-0.83845454,-1.2274299,-0.78342646,-0.8371093
-0.70755225,-0.888126,-0.7275704,1.2453141,1.0250043,1.0478559,1.6985205,0.60085654,1.3648779,-0.9245298,-1.0240611,-0.29093453,1.4838965,1.4572372,-0.32087705,0.95030767,0.54664826,-0.10417147,-0.8277821,-0.7000738,0.0025467363,-0.6936367,-0.37187728,-1.1193349,-1.020771,-0.76363647,-0.8257245,-1.1218969,-0.9395863,0.8659298,-0.7059093,0.809664,-0.34123877,0.43230408,-0.46459466,0.69529766,-0.805756,1.6117243,1.2368976,0.89782244,-0.8104542,1.6404035,-0.92784303,-0.740964,-0.8759855,-1.2422591,-0.8129196,-0.85580826
-0.7383852,-0.9121581,-0.7614084,1.287641,1.0676098,1.059513,1.7304832,0.6050729,1.3982068,-0.9573367,-1.0430706,-0.3307487,1.5121098,1.4758179,-0.36245525,0.9620601,0.54653186,-0.15877567,-0.85273814,-0.73107225,-0.02690084,-0.72125405,-0.43011487,-1.1429428,-1.0438725,-0.7961711,-0.84115297,-1.142381,-0.97762287,0.8914309,-0.73279613,0.83410203,-0.3894951,0.40260842,-0.52062714,0.7078728,-0.84495777,1.6375508,1.2667599,0.92000234,-0.8411307,1.6548455,-0.952219,-0.7737593,-0.9046361,-1.2689906,-0.84758663,-0.873035
-0.76587546,-0.91687405,-0.783624,1.3364688,1.0875015,1.0765954,1.7448827,0.6090025,1.4226819,-0.9762282,-1.0670619,-0.3661454,1.527374,1.4941343,-0.41474044,0.9838446,0.5516084,-0.21303557,-0.8817006,-0.7571042,-0.046920337,-0.7495269,-0.4851108,-1.163896,-1.0669478,-0.833371,-0.8597831,-1.1633528,-1.0072879,0.9124903,-0.76442266,0.8555335,-0.4369004,0.3793654,-0.5681847,0.7258747,-0.8717368,1.647025,1.2822151,0.941665,-0.8726651,1.6619465,-0.97964716,-0.8023845,-0.93429995,-1.2835586,-0.8767258,-0.90179116
-0.7806365,-0.93577003,-0.81742525,1.3627315,1.1185417,1.1033705,1.765121,0.61591816,1.4406906,-1.0042219,-1.0843034,-0.40371484,1.5466037,1.5128666,-0.47327048,0.995058,0.5492399,-0.27537516,-0.90564424,-0.79479104,-0.085065655,-0.7730847,-0.52520025,-1.1848359,-1.0982454,-0.86050075,-0.8734738,-1.183833,-1.0360826,0.9379512,-0.79547644,0.87704307,-0.4797637,0.35811654,-0.6089778,0.75011915,-0.92106175,1.6530794,1.3072088,0.9567377,-0.9017657,1.6724907,-0.9999253,-0.83318025,-0.9636015,-1.298948,-0.89300257,-0.9313862
-0.81391716,-0.9628829,-0.8504904,1.4058697,1.1455364,1.1249897,1.7792429,0.6276226,1.467243,-1.0344704,-1.1071813,-0.44579074,1.5523585,1.517897,-0.5161052,1.0096772,0.56100494,-0.34287724,-0.93654454,-0.83251673,-0.1273884,-0.80371237,-0.5488219,-1.2037506,-1.1187615,-0.88107544,-0.8955946,-1.1933919,-1.0555832,0.96524745,-0.830518,0.8908766,-0.52809066,0.31399167,-0.6542403,0.77334726,-0.9472432,1.6596624,1.3360213,0.9767554,-0.93653935,1.6882911,-1.020972,-0.86155254,-0.9932263,-1.3152694,-0.9112187,-0.957186
-0.8475161,-0.9795568,-0.8785077,1.4363116,1.1789526,1.1422808,1.7896987,0.6483621,1.4788402,-1.0602657,-1.1251838,-0.48342717,1.5717676,1.5263704,-0.56124794,1.0164787,0.5608784,-0.40153056,-0.9636596,-0.8530889,-0.17388363,-0.83268195,-0.58932465,-1.2036145,-1.1382045,-0.90694517,-0.916917,-1.2109894,-1.0768242,0.9977118,-0.8486932,0.9122062,-0.57296664,0.26710975,-0.7029475,0.77952445,-0.9688821,1.6853368,1.3728763,1.0017937,-0.9589408,1.7018096,-1.0457425,-0.88734376,-1.0153087,-1.3313457,-0.9389705,-0.97661704
-0.8642396,-1.0014395,-0.90386295,1.4429578,1.2023925,1.1663464,1.7988235,0.6585185,1.5071235,-1.076218,-1.1237174,-0.5245916,1.5913516,1.5254657,-0.6030617,1.0329034,0.56206286,-0.45119488,-0.9868764,-0.8868031,-0.21312545,-0.873217,-0.62232774,-1.2242091,-1.1581196,-0.9303781,-0.92669046,-1.2250359,-1.0980371,1.020219,-0.86957514,0.93501645,-0.6147896,0.2124486,-0.74479663,0.8016884,-0.9939396,1.6929793,1.4050355,1.0194831,-0.98368216,1.7182992,-1.0680016,-0.91742617,-1.0451688,-1.3471841,-0.9583613,-0.9958048
-0.88212883,-1.0263579,-0.9276942,1.4595424,1.2218919,1.2065749,1.7990525,0.6541314,1.5335177,-1.0953104,-1.1240487,-0.56219786,1.6078686,1.52911,-0.63276714,1.0718385,0.56514174,-0.4999242,-1.0045921,-0.9082553,-0.25065097,-0.9010155,-0.6764372,-1.2421311,-1.1770097,-0.9582977,-0.9536468,-1.2470732,-1.1168026,1.0391092,-0.8993938,0.97182274,-0.6511743,0.17854345,-0.7819141,0.8339805,-1.022638,1.705022,1.4244697,1.0392771,-1.0155784,1.7641339,-1.0881737,-0.94540983,-1.0684599,-1.3627915,-0.98252,-1.0140624
-0.89487255,-1.0536456,-0.9408751,1.5107367,1.2513381,1.227221,1.8206155,0.65882444,1.5671902,-1.116756,-1.1546373,-0.59040457,1.6358219,1.5463349,-0.6725171,1.0804194,0.58103275,-0.5483593,-1.0325795,-0.93588245,-0.3024877,-0.9261662,-0.6849258,-1.2588995,-1.1955538,-0.9768865,-0.9738745,-1.2642982,-1.1389086,1.0761217,-0.9222732,0.98856825,-0.6914355,0.12586457,-0.8196579,0.85088027,-1.0449469,1.721228,1.4485373,1.0573934,-1.0391587,1.7728207,-1.1059053,-0.9670331,-1.0895568,-1.378175,-1.0037023,-1.0374511
-0.919589,-1.0734438,-0.96727836,1.5345703,1.2744466,1.228688,1.8368356,0.6584258,1.5884756,-1.1253374,-1.169699,-0.62731564,1.6520314,1.5771654,-0.7093786,1.0900834,0.592425,-0.59723586,-1.049815,-0.95459956,-0.3484749,-0.9442607,-0.71877784,-1.277538,-1.2181618,-0.99850804,-0.99046105,-1.292422,-1.1494066,1.1053311,-0.94441676,1.0281192,-0.7204623,0.08582748,-0.8560884,0.8729767,-1.0637971,1.7428874,1.4700599,1.098355,-1.0609163,1.7829096,-1.1285615,-0.9946458,-1.1109203,-1.3933412,-1.0316586,-1.0502311
