total_gen,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.53042024,0.8100745,0.15024267,0.8628502,0.07101524,0.13870001,0.11355174,0.9248309,0.0018476902,0.37882373,0.0,0.0,0.7158746,0.967799,0.630529,0.06587642,0.4275529,0.11740373,0.0,0.19910353,0.4747721,0.5197836,0.5147487,0.6477144,0.5659768,0.0,0.0,0.38438094,0.0,0.0,0.0,0.0,0.0,0.0,0.24753265,0.32563406,0.31373703,0.26151508,0.0,0.0,0.0,0.7388933,0.0,0.0,0.30056947,0.105238006,0.09040884,0.96867746,0.0,0.0,0.19748671,0.70195067,0.8155069,0.84641606,0.0,0.67464006,0.0,0.474311
0.5311379,0.8488361,0.1006218,0.89437044,0.012009752,0.0843057,0.06755696,0.95741224,0.0,0.37253603,0.0,0.0,0.7436198,1.0,0.63252956,0.01230403,0.41496179,0.054288454,0.0,0.14723915,0.474921,0.5072888,0.49751443,0.65568805,0.5637658,0.0,0.0,0.3578379,0.0,0.0,0.0,0.0,0.0,0.0,0.2116402,0.3071645,0.294634,0.23667221,0.0,0.0,0.0,0.75898427,0.0,0.0,0.2574976,0.034168966,0.04169295,0.98800594,0.0,0.0,0.14515573,0.7422226,0.8260709,0.8605333,0.0,0.6838704,0.0,0.4697497
0.52367383,0.8747164,0.038928173,0.936972,0.0,0.053183563,0.02077972,0.9815478,0.0,0.36346745,0.0,0.0,0.7564991,1.0,0.6427522,0.0,0.40967748,0.0,0.0,0.09397512,0.46272883,0.49136811,0.48419827,0.6631711,0.5583815,0.0,0.0,0.32802024,0.0,0.0,0.0,0.0,0.0,0.0,0.16526563,0.2873772,0.30445465,0.2049141,0.0,0.0,0.0,0.7924912,0.0,0.0,0.22532256,0.0,0.0,1.0,0.0,0.0,0.10152555,0.7807558,0.84756917,0.87110466,0.0,0.69415057,0.0,0.46142122
0.5227031,0.91204345,0.0,0.97049135,0.0,0.0065905442,0.0,1.0,0.0,0.36171752,0.0,0.0,0.7764308,1.0,0.6649192,0.0,0.40826005,0.0,0.0,0.027297383,0.44990498,0.4803006,0.47518548,0.66809314,0.551915,0.0,0.0,0.29108903,0.0,0.0,0.0,0.0,0.0,0.0,0.12219457,0.26157033,0.29264918,0.19816583,0.0,0.0,0.0,0.82554007,0.0,0.0,0.17288572,0.0,0.0,1.0,0.0,0.0,0.05513087,0.82928735,0.8701225,0.8921173,0.0,0.71676373,0.0,0.4355457
0.5153375,0.93993634,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.34869233,0.0,0.0,0.7993032,1.0,0.6810734,0.0,0.4166356,0.0,0.0,0.0,0.43382215,0.45134327,0.45179528,0.67384404,0.55453956,0.0,0.0,0.24997064,0.0,0.0,0.0,0.0,0.0,0.0,0.079407565,0.2330022,0.28009307,0.17266098,0.0,0.0,0.0,0.8656162,0.0,0.0,0.13116479,0.0,0.0,1.0,0.0,0.0,0.0,0.9087085,0.88882583,0.903099,0.0,0.74064904,0.0,0.43946412
0.5047383,0.9633404,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.35296294,0.0,0.0,0.81712687,1.0,0.68059653,0.0,0.43370846,0.0,0.0,0.0,0.4221865,0.4256967,0.43055326,0.6793134,0.5442959,0.0,0.0,0.1974667,0.0,0.0,0.0,0.0,0.0,0.0,0.02630523,0.19716819,0.28619424,0.13948187,0.0,0.0,0.0,0.88667387,0.0,0.0,0.075059265,0.0,0.0,1.0,0.0,0.0,0.0,0.97501963,0.915257,0.92970955,0.0,0.7617013,0.0,0.4210397
0.48767132,0.99462557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.35848036,0.0,0.0,0.8267911,1.0,0.7012836,0.0,0.44815266,0.0,0.0,0.0,0.40129316,0.4006546,0.4029205,0.68474585,0.5355649,0.0,0.0,0.14539008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15463935,0.2787426,0.11012356,0.0,0.0,0.0,0.9331715,0.0,0.0,0.019469185,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9418538,0.96730375,0.0,0.7758863,0.0,0.40425846
0.4771781,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.35438502,0.0,0.0,0.84921396,1.0,0.7121954,0.0,0.44843066,0.0,0.0,0.0,0.37218046,0.37209415,0.37904933,0.68344045,0.5240885,0.0,0.0,0.089316525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11644441,0.27699286,0.098720945,0.0,0.0,0.0,0.96108305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9494668,0.99004316,0.0,0.8032217,0.0,0.37882993
0.46124947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.34929764,0.0,0.0,0.8585646,1.0,0.7411729,0.0,0.4568334,0.0,0.0,0.0,0.34226283,0.34034953,0.35834184,0.6798755,0.5199487,0.0,0.0,0.03611374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07795692,0.25535706,0.07068932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.96445817,1.0,0.0,0.84526896,0.0,0.3673918
0.44651666,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3629536,0.0,0.0,0.8680023,1.0,0.7555294,0.0,0.46409607,0.0,0.0,0.0,0.3066604,0.29482588,0.3299706,0.68820786,0.509571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026500879,0.26650432,0.035222735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9850235,1.0,0.0,0.8641208,0.0,0.34926262
0.43005407,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3612906,0.0,0.0,0.88441885,1.0,0.7819348,0.0,0.47627637,0.0,0.0,0.0,0.27024803,0.25571463,0.29611722,0.6799166,0.4993131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26342222,0.0038788086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9941098,1.0,0.0,0.8875444,0.0,0.32520768
0.40717277,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3617137,0.0,0.0,0.8911405,1.0,0.8096829,0.0,0.49139777,0.0,0.0,0.0,0.24197297,0.20206156,0.26102892,0.6828212,0.4843678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27631062,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9160462,0.0,0.2919075
0.38938797,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3619115,0.0,0.0,0.9005202,1.0,0.8370754,0.0,0.49169943,0.0,0.0,0.0,0.2059971,0.15364483,0.22555593,0.67789084,0.47308022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.93422437,0.0,0.25283107
0.3684242,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.35776842,0.0,0.0,0.9131703,1.0,0.8862257,0.0,0.49422354,0.0,0.0,0.0,0.15334652,0.084203444,0.18471706,0.69148046,0.46067497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9681323,0.0,0.2224331
0.34515548,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3722293,0.0,0.0,0.93292004,1.0,0.919964,0.0,0.5176889,0.0,0.0,0.0,0.1085449,0.033754595,0.1415184,0.6918804,0.4456952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28154743,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.18323903
0.30154428,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.38159177,0.0,0.0,0.9303073,1.0,0.9519618,0.0,0.5306335,0.0,0.0,0.0,0.063807264,0.0,0.08651556,0.6931765,0.42970434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.13616751
0.26527876,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.38249916,0.0,0.0,0.935717,1.0,0.9945635,0.0,0.54481363,0.0,0.0,0.0,0.0039375382,0.0,0.03780913,0.696878,0.4044114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29052666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.09108493
0.22499798,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.39554915,0.0,0.0,0.9470706,1.0,1.0,0.0,0.5699586,0.0,0.0,0.0,0.0,0.0,0.0,0.71007466,0.3803296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29876855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.041328285
0.18436745,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.39672163,0.0,0.0,0.94867456,1.0,1.0,0.0,0.59285474,0.0,0.0,0.0,0.0,0.0,0.0,0.6978334,0.34197044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29888257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.135872,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.40689552,0.0,0.0,0.95587623,1.0,1.0,0.0,0.622658,0.0,0.0,0.0,0.0,0.0,0.0,0.7046881,0.29785216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31530032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.096669994,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4150675,0.0,0.0,0.9518765,1.0,1.0,0.0,0.65629876,0.0,0.0,0.0,0.0,0.0,0.0,0.7174674,0.25967824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33371308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.048409257,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4226443,0.0,0.0,0.9515729,1.0,1.0,0.0,0.7037441,0.0,0.0,0.0,0.0,0.0,0.0,0.7263356,0.22144625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36504784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.42749295,0.0,0.0,0.9560459,1.0,1.0,0.0,0.726663,0.0,0.0,0.0,0.0,0.0,0.0,0.7322044,0.17390455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38836494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.45191032,0.0,0.0,0.9715179,1.0,1.0,0.0,0.7534914,0.0,0.0,0.0,0.0,0.0,0.0,0.7475859,0.13053198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39459208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4765723,0.0,0.0,0.9715568,1.0,1.0,0.0,0.80271393,0.0,0.0,0.0,0.0,0.0,0.0,0.76624686,0.076128915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.49284345,0.0,0.0,0.97090924,1.0,1.0,0.0,0.83864814,0.0,0.0,0.0,0.0,0.0,0.0,0.7765606,0.014484701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44311053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5265064,0.0,0.0,0.9661474,1.0,1.0,0.0,0.88176894,0.0,0.0,0.0,0.0,0.0,0.0,0.8083907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47406825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5408482,0.0,0.0,0.9657434,1.0,1.0,0.0,0.9200403,0.0,0.0,0.0,0.0,0.0,0.0,0.82499254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48903295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.565174,0.0,0.0,0.96635634,1.0,1.0,0.0,0.97129875,0.0,0.0,0.0,0.0,0.0,0.0,0.85937077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50533605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.57661986,0.0,0.0,0.96147406,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52054197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.58793694,0.0,0.0,0.95750946,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9050564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55840343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.60059583,0.0,0.0,0.95378196,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9240504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.61935246,0.0,0.0,0.94991136,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61361456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6481396,0.0,0.0,0.95516336,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9621232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63322246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
