epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss
1,0.24696952794500202,0.7530304789543152,0.2515891728831864,0.7344315648078918,0.5187226411929847,0.5187226411929847,0.0
2,0.1717166428310011,0.8282833695411682,0.17374112316202828,0.8166051506996155,0.21096491176865192,0.21096491176865192,0.0
3,0.14642757384502916,0.853572428226471,0.162099877735827,0.82889324426651,0.16458458350268054,0.16458458350268054,0.0
4,0.11209241321138487,0.8879075646400452,0.12120846021784151,0.8720567226409912,0.13431178662758306,0.13431178662758306,0.0
5,0.10308356295268013,0.8969164490699768,0.11574007222065474,0.8778289556503296,0.1107888075542259,0.1107888075542259,0.0
6,0.08222962419334075,0.9177703857421875,0.09646926484661313,0.898170530796051,0.09577725023389272,0.09577725023389272,0.0
7,0.08143270481164723,0.9185672998428345,0.09315060544759035,0.9016736149787903,0.07999345077973209,0.07999345077973209,0.0
8,0.06910777147532556,0.9308922290802002,0.08697263223527954,0.9081948399543762,0.08273617954801095,0.08273617954801095,0.0
9,0.05576484582318003,0.9442351460456848,0.07214875398885186,0.9238423705101013,0.06499594211163501,0.06499594211163501,0.0
10,0.05550519648717729,0.9444947838783264,0.07163793440885478,0.9243816137313843,0.06352840091899595,0.06352840091899595,0.0
11,0.054310940242280815,0.9456890821456909,0.06939043815633873,0.9267539978027344,0.053118688719308756,0.053118688719308756,0.0
12,0.040902835021433395,0.959097146987915,0.05952660525899108,0.9371658563613892,0.050723347234632746,0.050723347234632746,0.0
13,0.039258754635293644,0.9607412219047546,0.058662336898922196,0.9380781650543213,0.04647021497650218,0.04647021497650218,0.0
14,0.04032054799804244,0.9596794247627258,0.05686941917236077,0.9399706721305847,0.042307900523441515,0.042307900523441515,0.0
15,0.03733540196781573,0.9626646041870117,0.056846012083086664,0.9399954080581665,0.03905245029203406,0.03905245029203406,0.0
16,0.03530268635938951,0.9646973013877869,0.05331167960312308,0.943726122379303,0.03951061334713873,0.03951061334713873,0.0
17,0.03363194648022987,0.9663680791854858,0.05189623043122815,0.9452202320098877,0.03576229973735244,0.03576229973735244,0.0
18,0.04759260670734466,0.9524074196815491,0.062496753000631566,0.9340307116508484,0.0410517255436774,0.0410517255436774,0.0
19,0.031829828533900206,0.968170166015625,0.04818610136862844,0.94913649559021,0.038422656999964874,0.038422656999964874,0.0
20,0.03923863158394347,0.9607613682746887,0.05217003771501434,0.9449312090873718,0.03431824345175748,0.03431824345175748,0.0
21,0.03696478299532316,0.9630352258682251,0.05474168983878704,0.9422166347503662,0.034220999614694346,0.034220999614694346,0.0
22,0.02876776533839268,0.9712322354316711,0.04772876906662998,0.9496192336082458,0.031520372287183435,0.031520372287183435,0.0
23,0.027677383620155552,0.9723226428031921,0.04613692390948262,0.9512995481491089,0.02972990174583869,0.02972990174583869,0.0
24,0.02822205337356921,0.9717779159545898,0.04600578767713159,0.9514379501342773,0.02919721911383564,0.02919721911383564,0.0
25,0.025604620877465817,0.9743953943252563,0.044799563753214186,0.9527112245559692,0.030123910181150466,0.030123910181150466,0.0
26,0.02419077911755904,0.9758092164993286,0.04452937146614692,0.9529964327812195,0.02652774855294169,0.02652774855294169,0.0
27,0.022744049814342884,0.9772559404373169,0.04019529434920448,0.9575713276863098,0.02580969450103075,0.02580969450103075,0.0
28,0.02437031263745554,0.9756296873092651,0.04340209494197241,0.9541863203048706,0.02497192938946341,0.02497192938946341,0.0
29,0.02391996054713345,0.976080060005188,0.04176079283366207,0.9559187889099121,0.02535192796805608,0.02535192796805608,0.0
30,0.028956434688751795,0.971043586730957,0.04679529255869367,0.9506045579910278,0.02664503290280302,0.02664503290280302,0.0
31,0.02898007427171032,0.9710199236869812,0.047513619184539446,0.9498463273048401,0.028200902188982472,0.028200902188982472,0.0
32,0.021627002910722948,0.9783729910850525,0.03926082036923617,0.9585577249526978,0.029715024057738796,0.029715024057738796,0.0
33,0.022025976477448014,0.977973997592926,0.04070968557115099,0.957028329372406,0.025175379042198964,0.025175379042198964,0.0
34,0.021476678457537354,0.978523313999176,0.04016644976715126,0.9576017260551453,0.023431982349215074,0.023431982349215074,0.0
35,0.02651147358900918,0.9734885096549988,0.04549297656318763,0.9519792795181274,0.022365732047093065,0.022365732047093065,0.0
36,0.019176707925199668,0.980823278427124,0.03918558253804449,0.9586371183395386,0.023359501354671974,0.023359501354671974,0.0
37,0.022014137243100425,0.9779858589172363,0.04211742239549938,0.9555423855781555,0.02244112308475975,0.02244112308475975,0.0
38,0.017343064507613033,0.9826569557189941,0.03776784178732735,0.9601336121559143,0.021377504583019097,0.021377504583019097,0.0
39,0.020170651395427962,0.9798293709754944,0.037979113060140575,0.9599106311798096,0.021417648516223117,0.021417648516223117,0.0
40,0.018966637760284268,0.9810333847999573,0.03783789865116066,0.9600597023963928,0.02108559780203596,0.02108559780203596,0.0
41,0.02010025133817115,0.9798997640609741,0.037781366416843744,0.960119366645813,0.019821466285235255,0.019821466285235255,0.0
42,0.018420001404170973,0.9815800189971924,0.03817959948976683,0.9596989750862122,0.021949485254784424,0.021949485254784424,0.0
43,0.019064695848198927,0.980935275554657,0.03832871939634859,0.9595416188240051,0.020605335466018122,0.020605335466018122,0.0
44,0.016416290303241834,0.9835836887359619,0.036779281280071636,0.9611771106719971,0.02023559153572998,0.02023559153572998,0.0
45,0.018525707374897327,0.9814742803573608,0.03780593076243815,0.9600934386253357,0.02076595280820988,0.02076595280820988,0.0
46,0.016897348570903803,0.9831026792526245,0.03628879721367323,0.9616948366165161,0.018983789184716802,0.018983789184716802,0.0
47,0.016659009064356623,0.9833409786224365,0.032806456495053704,0.9653707146644592,0.01903714469692959,0.01903714469692959,0.0
48,0.01850635290478337,0.9814936518669128,0.03688214726961877,0.9610685110092163,0.02145331729207725,0.02145331729207725,0.0
49,0.016183845458721313,0.9838161468505859,0.03585495980649551,0.9621527791023254,0.020420903204297354,0.020420903204297354,0.0
50,0.01524999029337678,0.9847500324249268,0.03374430354366579,0.9643807411193848,0.018308746508051997,0.018308746508051997,0.0
51,0.018218391174258712,0.9817816019058228,0.0374096246527099,0.9605117440223694,0.01803650162136573,0.01803650162136573,0.0
52,0.01804564655548875,0.9819543361663818,0.037900341975661674,0.9599937796592712,0.018348671871356092,0.018348671871356092,0.0
53,0.019456577626526538,0.9805434346199036,0.039498170440244236,0.958307147026062,0.020073825692719604,0.020073825692719604,0.0
54,0.015173277274572626,0.9848267436027527,0.034901268067542554,0.9631595015525818,0.017639886182580146,0.017639886182580146,0.0
55,0.017595987248218113,0.9824039936065674,0.04025781979761654,0.9575052857398987,0.01829714460787168,0.01829714460787168,0.0
56,0.014073499278069498,0.9859265089035034,0.03352956386089961,0.9646074175834656,0.018346830419300963,0.018346830419300963,0.0
57,0.01479594552396455,0.9852040410041809,0.033987937844358385,0.964123547077179,0.016457254086599083,0.016457254086599083,0.0
58,0.015522983952046782,0.9844770431518555,0.034384495178351134,0.9637049436569214,0.017072169277476023,0.017072169277476023,0.0
59,0.014789422142655396,0.9852105975151062,0.03577976508872447,0.9622321724891663,0.016698322272387104,0.016698322272387104,0.0
60,0.014233449547502556,0.9857665300369263,0.035004870679297646,0.963050127029419,0.016417861525054585,0.016417861525054585,0.0
61,0.013907445260074237,0.9860925674438477,0.03454504647610209,0.963535487651825,0.016093569431911436,0.016093569431911436,0.0
62,0.013346821958771718,0.9866531491279602,0.03340271976776421,0.9647412896156311,0.01589113460359264,0.01589113460359264,0.0
63,0.01589392102660908,0.9841060638427734,0.036981800077028754,0.9609633684158325,0.017261452454303532,0.017261452454303532,0.0
64,0.014569434205540417,0.9854305386543274,0.03571569438876084,0.9622998237609863,0.017289212562462058,0.017289212562462058,0.0
65,0.015997703979963977,0.9840022921562195,0.03498018950950808,0.9630761742591858,0.016052609619994957,0.016052609619994957,0.0
