field,中文名,score
system_losses_mw,系统网损,17010.77734375
reserve_spin_r1_mw,区域1旋转备用,12391.4287109375
area_1_load_actual_mw,区域1实时负荷,12391.4287109375
gen_fuel_nuclear_mw,核电出力,2084.999267578125
gen_fuel_wind_mw,风电出力,1926.2171630859375
gen_fuel_natural_gas_mw,燃气出力,501.0644226074219
area_1_load_day_ahead_mw,区域1日前负荷,419.2682800292969
area_3_load_day_ahead_mw,区域3日前负荷,357.8414611816406
gen_fuel_coal_mw,燃煤出力,201.5049285888672
area_3_load_actual_mw,区域3实时负荷,130.34124755859375
area_2_load_actual_mw,区域2实时负荷,109.06372833251953
area_2_load_day_ahead_mw,区域2日前负荷,100.75802612304688
system_load_day_ahead_mw,系统日前负荷,100.75802612304688
reserve_reg_up_mw,调频上备用,100.75802612304688
system_load_actual_mw,系统实时负荷,96.84546661376953
reserve_spin_r2_mw,区域2旋转备用,94.94654083251953
system_generation_mw,系统发电量,94.94654083251953
gen_fuel_hydro_mw,水电出力,91.25965118408203
reserve_spin_r3_mw,区域3旋转备用,89.47024536132812
reserve_reg_down_mw,调频下备用,89.47024536132812
