field,中文名,score
system_losses_mw,系统网损,0.43663331866264343
area_1_fuel_wind_mw,区域1风电出力,0.21687541902065277
gen_fuel_nuclear_mw,核电出力,0.06374222785234451
area_1_fuel_hydro_mw,区域1水电出力,0.05396691709756851
area_1_fuel_natural_gas_mw,区域1燃气出力,0.04636087268590927
area_1_fuel_coal_mw,区域1燃煤出力,0.028841590508818626
area_1_load_day_ahead_mw,区域1日前负荷,0.028649065643548965
area_1_generation_mw,区域1发电总量,0.024054694920778275
reserve_spin_r1_mw,区域1旋转备用,0.011343170888721943
area_3_fuel_solar_mw,区域3光伏出力,0.00960085541009903
area_1_fuel_solar_mw,区域1光伏出力,0.007945643737912178
area_1_net_export_mw,区域1净送出,0.0070920041762292385
area_1_load_actual_mw,区域1实时负荷,0.0070114522241055965
area_3_fuel_natural_gas_mw,区域3燃气出力,0.006132929120212793
area_3_net_export_mw,区域3净送出,0.006061297841370106
area_3_fuel_coal_mw,区域3燃煤出力,0.005119332578033209
hour_of_day,小时,0.004464128520339727
area_2_fuel_coal_mw,区域2燃煤出力,0.002820327877998352
gen_fuel_solar_mw,光伏出力,0.00275021861307323
area_3_generation_mw,区域3发电总量,0.0021355266217142344
area_3_fuel_wind_mw,区域3风电出力,0.0021061652805656195
area_2_fuel_hydro_mw,区域2水电出力,0.002000014763325453
reserve_spin_r3_mw,区域3旋转备用,0.001791984192095697
gen_fuel_natural_gas_mw,燃气出力,0.0016556757036596537
gen_fuel_coal_mw,燃煤出力,0.001612416235730052
area_2_fuel_solar_mw,区域2光伏出力,0.0014946272131055593
reserve_reg_up_mw,调频上备用,0.001490109832957387
month_of_year,月份,0.0013811583630740643
gen_fuel_hydro_mw,水电出力,0.0013482014182955027
reserve_reg_down_mw,调频下备用,0.0012951088137924671
area_2_net_export_mw,区域2净送出,0.001294348738156259
area_3_load_day_ahead_mw,区域3日前负荷,0.00127264519687742
area_2_fuel_natural_gas_mw,区域2燃气出力,0.0012595399748533964
area_3_load_actual_mw,区域3实时负荷,0.0012025908799842
gen_fuel_wind_mw,风电出力,0.0011747992830350995
area_2_generation_mw,区域2发电总量,0.0009942498290911317
system_load_actual_mw,系统实时负荷,0.0008789726416580379
area_3_fuel_hydro_mw,区域3水电出力,0.0008373628952540457
day_of_week,星期,0.0008118049590848386
area_2_load_day_ahead_mw,区域2日前负荷,0.0006795681547373533
system_load_day_ahead_mw,系统日前负荷,0.0005304170772433281
system_generation_mw,系统发电量,0.00048409157898277044
reserve_spin_r2_mw,区域2旋转备用,0.0004424500511959195
area_2_load_actual_mw,区域2实时负荷,0.000360718957381323
area_1_fuel_nuclear_mw,区域1核电出力,0.0
is_weekend,是否周末,0.0
