k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.700874061186408,0.06804650331282458,0.700874061186408,0.700874061186408,0.6208992878729462,0.700874061186408
3,0.8711686182069213,0.5936539232745663,0.9034786225979733,0.8929029960776346,0.9029340606452092,0.8306876270108082
6,0.9418585229339002,0.9097371051900695,0.9419977099162599,0.9207843981117853,0.9501674509644218,0.927658390684118
12,0.9740320185686978,0.9655241823010632,0.9624031166839976,0.9512435171905603,0.9655015143130663,0.934469249668219
17,0.9706572113033175,0.9613422091170074,0.9693943754525212,0.9677224420434011,0.9663798432719289,0.9561764722836515
24,0.9740630371517505,0.9708535560459636,0.97179351258877,0.9778851870004984,0.9742353187205984,0.971525523103534
57,0.977914255846997,0.9769285975212791,0.9779186459681893,0.9769653673403332,0.9765376954174672,0.9780182011001777
