field,中文名,score
gen_fuel_other_renewables_pct,其他可再生占比,19156.896484375
gen_fuel_oil_mw,燃油出力,18051.97265625
gen_fuel_nuclear_mw,核电出力,12391.4287109375
gen_fuel_coal_pct,燃煤占比,8015.259765625
gen_fuel_hydro_mw,水电出力,6074.5654296875
gen_fuel_other_renewables_mw,其他可再生出力,5724.19873046875
gen_fuel_multiple_fuels_mw,多燃料出力,1084.6766357421875
gen_fuel_solar_pct,光伏占比,925.760986328125
da_as_as_mw_primary_reserve,日前主用备用实际量,805.9306640625
system_energy_price_da,日前能量价格,623.0106201171875
gross_inadv_interchange_mw,总非计划交换,511.085693359375
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,96.84546661376953
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,89.47024536132812
gen_fuel_wind_pct,风电占比,89.47024536132812
da_as_as_mw_synchronized_reserve,日前同步备用实际量,87.71592712402344
gross_sched_interchange_mw,总计划交换,85.99600219726562
gen_fuel_oil_pct,燃油占比,85.99600219726562
da_as_mcp_primary_reserve,日前主用备用出清价,84.30980682373047
da_as_mcp_synchronized_reserve,日前同步备用出清价,84.30980682373047
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,84.30980682373047
gen_fuel_hydro_pct,水电占比,84.30980682373047
system_energy_price_rt,实时能量价格,81.03595733642578
gen_fuel_storage_mw,储能出力,77.88922882080078
marginal_loss_price_rt,实时边际损耗价,73.39675903320312
