field,中文名,score
system_losses_mw,系统网损,0.3796563744544983
area_3_fuel_solar_mw,区域3光伏出力,0.1518939584493637
area_1_fuel_solar_mw,区域1光伏出力,0.06675093621015549
area_2_fuel_natural_gas_mw,区域2燃气出力,0.038472145795822144
area_1_generation_mw,区域1发电总量,0.03545258566737175
area_1_fuel_wind_mw,区域1风电出力,0.031147906556725502
area_3_net_export_mw,区域3净送出,0.024589452892541885
reserve_spin_r3_mw,区域3旋转备用,0.024237869307398796
area_3_fuel_coal_mw,区域3燃煤出力,0.02020685188472271
gen_fuel_hydro_mw,水电出力,0.01801871880888939
gen_fuel_coal_mw,燃煤出力,0.017563438042998314
reserve_reg_up_mw,调频上备用,0.01738852448761463
area_1_fuel_coal_mw,区域1燃煤出力,0.015223861671984196
area_1_load_day_ahead_mw,区域1日前负荷,0.014297137036919594
gen_fuel_solar_mw,光伏出力,0.013559236191213131
reserve_spin_r1_mw,区域1旋转备用,0.01352139376103878
area_1_load_actual_mw,区域1实时负荷,0.012329492717981339
area_2_fuel_hydro_mw,区域2水电出力,0.010220691561698914
hour_of_day,小时,0.009085279889404774
gen_fuel_natural_gas_mw,燃气出力,0.008776243776082993
area_1_fuel_natural_gas_mw,区域1燃气出力,0.00805716123431921
month_of_year,月份,0.007800824008882046
area_3_fuel_natural_gas_mw,区域3燃气出力,0.006159002427011728
area_1_net_export_mw,区域1净送出,0.006012550555169582
area_2_fuel_coal_mw,区域2燃煤出力,0.005112600978463888
gen_fuel_wind_mw,风电出力,0.004487072583287954
gen_fuel_nuclear_mw,核电出力,0.004457677714526653
reserve_reg_down_mw,调频下备用,0.004416960291564465
area_3_load_actual_mw,区域3实时负荷,0.004152328707277775
system_load_day_ahead_mw,系统日前负荷,0.00409669429063797
system_load_actual_mw,系统实时负荷,0.0035359880421310663
area_2_generation_mw,区域2发电总量,0.003443729132413864
area_3_fuel_wind_mw,区域3风电出力,0.0032700924202799797
area_2_net_export_mw,区域2净送出,0.0029624218586832285
area_1_fuel_hydro_mw,区域1水电出力,0.0025504780933260918
area_3_generation_mw,区域3发电总量,0.0013727631885558367
area_2_fuel_solar_mw,区域2光伏出力,0.0008682509651407599
area_3_load_day_ahead_mw,区域3日前负荷,0.0008581174770370126
day_of_week,星期,0.0008028852171264589
system_generation_mw,系统发电量,0.0007879039621911943
area_2_load_day_ahead_mw,区域2日前负荷,0.0007409070967696607
reserve_spin_r2_mw,区域2旋转备用,0.0006644459790550172
area_3_fuel_hydro_mw,区域3水电出力,0.000594453071244061
area_2_load_actual_mw,区域2实时负荷,0.0004026112437713891
area_1_fuel_nuclear_mw,区域1核电出力,0.0
is_weekend,是否周末,0.0
