W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.054797824,0.05830974,0.05667331,0.05788727,0.060892697,0.083718665,1
0.07465428,0.07598268,0.07450463,0.07618322,0.07843559,0.05993763,2
0.083917245,0.084522486,0.08298691,0.085258655,0.086680084,0.04921788,3
0.08719662,0.087491155,0.0860558,0.08850707,0.089355774,0.03917539,4
0.08276393,0.08283919,0.08176874,0.083731994,0.084846035,0.04174286,5
0.08585091,0.08584917,0.084664084,0.08697378,0.087529905,0.03309463,6
0.085594,0.08549087,0.084209226,0.08672282,0.08687287,0.02682984,7
0.085889585,0.08569531,0.084243774,0.087112084,0.086791046,0.0185042,8
0.08767969,0.08747333,0.086135074,0.08878398,0.08874086,0.02389219,9
0.08967034,0.08934298,0.088073514,0.09082783,0.09030141,0.014581614,10
0.09024023,0.089735694,0.08823079,0.09146193,0.09041972,0.00371747,11
0.08843204,0.08741241,0.08625553,0.089276426,0.088085406,-0.0071473285,12
0.093379326,0.09187474,0.09135879,0.09377961,0.092595465,-0.008646798,13
0.079114154,0.07733225,0.07653974,0.079351865,0.07818989,-0.0053245975,14
0.09126427,0.089136265,0.08873413,0.09128866,0.089930795,-0.015770303,15
0.09193886,0.0899706,0.08944202,0.09211506,0.09071743,-0.0167543,16
0.09557018,0.093036085,0.092202954,0.095718496,0.09345387,-0.031469446,17
0.09248736,0.09012502,0.08892372,0.09282411,0.090488054,-0.030051753,18
0.090196215,0.08807058,0.08735585,0.090513766,0.088313855,-0.029920142,19
0.08828487,0.08656243,0.08545957,0.0890272,0.08645964,-0.024618492,20
0.08759632,0.085888445,0.08461938,0.08840989,0.085526854,-0.02905646,21
0.0902477,0.08837281,0.08707275,0.091031805,0.08779081,-0.041729406,22
0.09067698,0.08903291,0.087780066,0.09165481,0.0882307,-0.04478385,23
0.08826351,0.08681831,0.08540289,0.08956671,0.08568394,-0.044446412,24
0.089456104,0.087701544,0.086058855,0.09053857,0.08691913,-0.03700882,25
0.0890708,0.08587289,0.0847803,0.08916968,0.08523251,-0.056666557,26
0.092893146,0.08965239,0.08879716,0.09304219,0.088581495,-0.06302758,27
0.09457878,0.091396175,0.09048622,0.09478685,0.09021078,-0.06585598,28
0.09469471,0.09160735,0.09083995,0.09502623,0.09030346,-0.067868724,29
0.093812786,0.09072693,0.090191446,0.09414436,0.08919377,-0.07069973,30
0.091933236,0.0891501,0.08854195,0.0925617,0.087301135,-0.0692721,31
0.09809522,0.094921015,0.09452245,0.098338775,0.09343644,-0.07274035,32
0.093513034,0.091029525,0.08940551,0.09458294,0.08862132,-0.07572879,33
