system_losses_mw,gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_nuclear_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_natural_gas_mw,area_2_fuel_solar_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,hour_of_day
0.22051555,1.5120575e-19,0.2253084,1.0287504e-26,0.08248841,0.21654153,5.603011e-13,1.9241616e-23,1.0506157e-05,1.3841722e-10,0.2098376,1.7825884e-23
0.21306181,3.411565e-21,0.22102037,4.8753454e-29,0.08149933,0.21114655,4.7328142e-14,1.6536445e-25,3.902167e-06,1.7752279e-11,0.20789354,1.4591426e-25
0.20639837,5.642617e-23,0.219475,1.4548465e-31,0.076560445,0.20498912,3.2914055e-15,9.503456e-28,1.3444767e-06,1.9407913e-12,0.20249513,7.9486143e-28
0.2006766,6.6494673e-25,0.21907187,2.6049389e-34,0.07741531,0.19994977,1.8541868e-16,3.509602e-30,4.2732773e-07,1.7853465e-13,0.19884019,2.7672683e-30
0.19648676,5.408086e-27,0.22151525,2.6471945e-37,0.07512311,0.19836304,8.311608e-18,7.9593435e-33,1.2452878e-07,1.3624384e-14,0.19442512,5.879569e-33
0.19377042,2.9288932e-29,0.2178135,1.43085e-40,0.074357145,0.19364528,2.907016e-19,1.0522736e-35,3.3050977e-08,8.4920135e-16,0.1885311,7.230109e-36
0.18935622,1.0143321e-31,0.21962905,3.8e-44,0.07225856,0.18869877,7.762877e-21,7.634563e-39,7.9315186e-09,4.2500563e-17,0.18705487,4.838384e-39
0.18764706,2.1450405e-34,0.21687734,0.0,0.072235204,0.18359241,1.5452122e-22,2.832e-42,1.7075296e-09,1.6761875e-18,0.18446252,1.638e-42
0.1843144,2.6268786e-37,0.21231057,0.0,0.06862053,0.17970352,2.2323592e-24,0.0,3.2697076e-10,5.102884e-20,0.1808,0.0
0.18008736,1.75165e-40,0.21167305,0.0,0.06961415,0.17792873,2.2721454e-26,0.0,5.5176537e-11,1.1720619e-21,0.17507312,0.0
0.17675848,5.9e-44,0.20970485,0.0,0.066748925,0.17310847,1.5759154e-28,0.0,8.123216e-12,1.9802722e-23,0.17235222,0.0
0.17269248,0.0,0.20880641,0.0,0.06410744,0.17038363,7.17386e-31,0.0,1.0319659e-12,2.3927127e-25,0.16908206,0.0
0.16603987,0.0,0.20984961,0.0,0.06548456,0.16463634,2.0540447e-33,0.0,1.1178365e-13,2.003354e-27,0.1694774,0.0
0.16546114,0.0,0.20570968,0.0,0.06342547,0.16261967,3.523549e-36,0.0,1.0190689e-14,1.1218781e-29,0.16530442,0.0
0.16252822,0.0,0.20618217,0.0,0.06334642,0.16016336,3.423711e-39,0.0,7.708193e-16,4.0371337e-32,0.16478232,0.0
0.162224,0.0,0.20304342,0.0,0.060913745,0.15634754,1.764e-42,0.0,4.762679e-17,8.919814e-35,0.16109157,0.0
0.15554868,0.0,0.20224218,0.0,0.061286576,0.15495189,0.0,0.0,2.3630393e-18,1.1483741e-37,0.15775484,0.0
0.15399036,0.0,0.20216167,0.0,0.05937104,0.1508366,0.0,0.0,9.239381e-20,8.1079e-41,0.157211,0.0
0.15298375,0.0,0.19819479,0.0,0.059898697,0.14953634,0.0,0.0,2.7884672e-21,3e-44,0.15648307,0.0
0.1506604,0.0,0.19854258,0.0,0.05932184,0.14882068,0.0,0.0,6.34879e-23,0.0,0.1542128,0.0
0.14821549,0.0,0.19793044,0.0,0.05814156,0.1458763,0.0,0.0,1.0631362e-24,0.0,0.15210482,0.0
0.147411,0.0,0.19606896,0.0,0.05658152,0.14188707,0.0,0.0,1.2728713e-26,0.0,0.14879115,0.0
0.14448577,0.0,0.19688486,0.0,0.05659874,0.14280578,0.0,0.0,1.0557406e-28,0.0,0.14750963,0.0
0.14346594,0.0,0.19388594,0.0,0.056790885,0.13915013,0.0,0.0,5.85454e-31,0.0,0.14624825,0.0
0.1387559,0.0,0.19515933,0.0,0.055649098,0.1396247,0.0,0.0,2.0853e-33,0.0,0.14404982,0.0
0.14025562,0.0,0.19194424,0.0,0.05456381,0.13852398,0.0,0.0,4.5578e-36,0.0,0.14256258,0.0
0.13920406,0.0,0.19195627,0.0,0.055196635,0.13539657,0.0,0.0,5.800765e-39,0.0,0.14157164,0.0
0.1388924,0.0,0.1905196,0.0,0.052173853,0.13242662,0.0,0.0,4.046e-42,0.0,0.1390775,0.0
0.13719568,0.0,0.19065219,0.0,0.053178925,0.13159473,0.0,0.0,1e-45,0.0,0.13916743,0.0
0.13469814,0.0,0.18777509,0.0,0.052336294,0.13251445,0.0,0.0,0.0,0.0,0.13684456,0.0
0.13528082,0.0,0.19033222,0.0,0.0511309,0.12763044,0.0,0.0,0.0,0.0,0.13515145,0.0
0.13271263,0.0,0.18676142,0.0,0.051469795,0.12858771,0.0,0.0,0.0,0.0,0.13440092,0.0
0.13133872,0.0,0.18893735,0.0,0.04934976,0.12609583,0.0,0.0,0.0,0.0,0.13289158,0.0
0.13147792,0.0,0.18607223,0.0,0.048831396,0.12435735,0.0,0.0,0.0,0.0,0.13173428,0.0
0.1314892,0.0,0.18461066,0.0,0.04947941,0.12350794,0.0,0.0,0.0,0.0,0.13261811,0.0
0.12916493,0.0,0.18218651,0.0,0.04833247,0.12278899,0.0,0.0,0.0,0.0,0.13159099,0.0
0.1273196,0.0,0.18216808,0.0,0.047306843,0.12077406,0.0,0.0,0.0,0.0,0.12701136,0.0
0.1263772,0.0,0.1829795,0.0,0.048688926,0.12091412,0.0,0.0,0.0,0.0,0.12817311,0.0
0.12595797,0.0,0.18090127,0.0,0.048085842,0.12107071,0.0,0.0,0.0,0.0,0.1271026,0.0
0.12359719,0.0,0.17830642,0.0,0.04775679,0.11807617,0.0,0.0,0.0,0.0,0.1259432,0.0
0.1232655,0.0,0.17861044,0.0,0.04759366,0.11756601,0.0,0.0,0.0,0.0,0.12277908,0.0
0.12120454,0.0,0.17822078,0.0,0.046186235,0.117206,0.0,0.0,0.0,0.0,0.12614346,0.0
0.12262173,0.0,0.17776734,0.0,0.04451345,0.11709175,0.0,0.0,0.0,0.0,0.12293184,0.0
0.121149816,0.0,0.17828642,0.0,0.0460267,0.116926596,0.0,0.0,0.0,0.0,0.12242922,0.0
0.120036334,0.0,0.17598973,0.0,0.043841533,0.114254884,0.0,0.0,0.0,0.0,0.1214625,0.0
0.11951034,0.0,0.1721141,0.0,0.044275783,0.11570798,0.0,0.0,0.0,0.0,0.121938914,0.0
0.11721482,0.0,0.1740937,0.0,0.043853484,0.11327348,0.0,0.0,0.0,0.0,0.120268025,0.0
0.118933,0.0,0.17265227,0.0,0.043056,0.112127185,0.0,0.0,0.0,0.0,0.119144954,0.0
0.11839008,0.0,0.17378908,0.0,0.04323416,0.11189922,0.0,0.0,0.0,0.0,0.118798316,0.0
0.11643218,0.0,0.17144926,0.0,0.043865368,0.11152042,0.0,0.0,0.0,0.0,0.120844394,0.0
0.11499556,0.0,0.17160104,0.0,0.04260803,0.10991063,0.0,0.0,0.0,0.0,0.11868293,0.0
0.1163066,0.0,0.17184286,0.0,0.04376377,0.11102242,0.0,0.0,0.0,0.0,0.11760301,0.0
0.115007654,0.0,0.16831468,0.0,0.043846745,0.11098347,0.0,0.0,0.0,0.0,0.11824636,0.0
0.11644065,0.0,0.16782637,0.0,0.043173846,0.110981576,0.0,0.0,0.0,0.0,0.11554712,0.0
0.114636265,0.0,0.16969556,0.0,0.04297135,0.10880752,0.0,0.0,0.0,0.0,0.11508597,0.0
0.114034615,0.0,0.16506061,0.0,0.041686196,0.108434394,0.0,0.0,0.0,0.0,0.11343407,0.0
0.11325115,0.0,0.165477,0.0,0.04155264,0.107977696,0.0,0.0,0.0,0.0,0.11285426,0.0
0.11170303,0.0,0.16940464,0.0,0.042333182,0.10636473,0.0,0.0,0.0,0.0,0.11378403,0.0
0.110750005,0.0,0.16864459,0.0,0.041800067,0.10634623,0.0,0.0,0.0,0.0,0.11422452,0.0
0.1106178,0.0,0.16436067,0.0,0.042921267,0.105881386,0.0,0.0,0.0,0.0,0.11309795,0.0
0.11091605,0.0,0.16125108,0.0,0.04116117,0.10540831,0.0,0.0,0.0,0.0,0.11252385,0.0
0.11283088,0.0,0.15918978,0.0,0.042772137,0.104889594,0.0,0.0,0.0,0.0,0.112476304,0.0
0.109594434,0.0,0.16476163,0.0,0.041082047,0.10232021,0.0,0.0,0.0,0.0,0.11035223,0.0
0.11098558,0.0,0.16221097,0.0,0.041232377,0.10213966,0.0,0.0,0.0,0.0,0.110322624,0.0
0.10850127,0.0,0.1630074,0.0,0.040582683,0.105037,0.0,0.0,0.0,0.0,0.1089007,0.0
0.10773962,0.0,0.16329153,0.0,0.039732758,0.102769814,0.0,0.0,0.0,0.0,0.10856167,0.0
0.10835402,0.0,0.16046563,0.0,0.039466616,0.10283947,0.0,0.0,0.0,0.0,0.10747817,0.0
0.109721124,0.0,0.16271825,0.0,0.040697467,0.1026721,0.0,0.0,0.0,0.0,0.10853753,0.0
0.10778005,0.0,0.16184342,0.0,0.040502857,0.10334539,0.0,0.0,0.0,0.0,0.106677935,0.0
0.10628515,0.0,0.15776856,0.0,0.04006116,0.103641205,0.0,0.0,0.0,0.0,0.1074769,0.0
0.106157415,0.0,0.15969105,0.0,0.038907766,0.10252381,0.0,0.0,0.0,0.0,0.10540871,0.0
0.10551782,0.0,0.1596057,0.0,0.038810138,0.09993286,0.0,0.0,0.0,0.0,0.10513708,0.0
0.10480298,0.0,0.15615395,0.0,0.038763035,0.101653256,0.0,0.0,0.0,0.0,0.1045459,0.0
0.10649444,0.0,0.15759842,0.0,0.03975859,0.100631766,0.0,0.0,0.0,0.0,0.10593711,0.0
0.10508877,0.0,0.15567563,0.0,0.039191976,0.10002391,0.0,0.0,0.0,0.0,0.1048093,0.0
0.104776554,0.0,0.15729086,0.0,0.03843503,0.0983584,0.0,0.0,0.0,0.0,0.10315346,0.0
0.1026594,0.0,0.15585665,0.0,0.038235098,0.0990303,0.0,0.0,0.0,0.0,0.10541675,0.0
0.10430341,0.0,0.15320472,0.0,0.037948925,0.09822854,0.0,0.0,0.0,0.0,0.10409311,0.0
0.10398836,0.0,0.15402998,0.0,0.03912549,0.09952147,0.0,0.0,0.0,0.0,0.10347677,0.0
0.10173278,0.0,0.15379126,0.0,0.038425084,0.097908065,0.0,0.0,0.0,0.0,0.102304086,0.0
0.1022683,0.0,0.15151992,0.0,0.038569506,0.09879525,0.0,0.0,0.0,0.0,0.10064923,0.0
0.101168945,0.0,0.15427065,0.0,0.038295697,0.097026765,0.0,0.0,0.0,0.0,0.100797825,0.0
0.10109048,0.0,0.15278462,0.0,0.03868209,0.09713655,0.0,0.0,0.0,0.0,0.1000269,0.0
0.10257112,0.0,0.15069908,0.0,0.038315255,0.09754081,0.0,0.0,0.0,0.0,0.1006778,0.0
0.10025961,0.0,0.15051918,0.0,0.038024798,0.098568305,0.0,0.0,0.0,0.0,0.10025479,0.0
0.100579605,0.0,0.15177917,0.0,0.037666522,0.09812457,0.0,0.0,0.0,0.0,0.09890493,0.0
0.09907,0.0,0.15242794,0.0,0.037715018,0.09599847,0.0,0.0,0.0,0.0,0.098596595,0.0
0.099234395,0.0,0.15196918,0.0,0.0376433,0.09590498,0.0,0.0,0.0,0.0,0.09961361,0.0
0.10177682,0.0,0.14656954,0.0,0.038521394,0.09616489,0.0,0.0,0.0,0.0,0.0987307,0.0
0.1008393,0.0,0.14756376,0.0,0.037485946,0.09450798,0.0,0.0,0.0,0.0,0.09855931,0.0
0.10026448,0.0,0.1501528,0.0,0.038344752,0.09547562,0.0,0.0,0.0,0.0,0.09771927,0.0
0.09909337,0.0,0.14950205,0.0,0.03735025,0.09603094,0.0,0.0,0.0,0.0,0.09670205,0.0
0.098390944,0.0,0.14833952,0.0,0.03781327,0.096031114,0.0,0.0,0.0,0.0,0.09660933,0.0
0.09754528,0.0,0.14877453,0.0,0.037785765,0.09555438,0.0,0.0,0.0,0.0,0.097110726,0.0
0.099880934,0.0,0.1478133,0.0,0.037425835,0.09669268,0.0,0.0,0.0,0.0,0.09678495,0.0
0.09915613,0.0,0.1477152,0.0,0.036586687,0.095504254,0.0,0.0,0.0,0.0,0.09752518,0.0
0.09786735,0.0,0.14826708,0.0,0.03816612,0.09544333,0.0,0.0,0.0,0.0,0.09765845,0.0
0.09834954,0.0,0.1465145,0.0,0.037987273,0.09447541,0.0,0.0,0.0,0.0,0.097047746,0.0
0.0982072,0.0,0.1465594,0.0,0.037223935,0.09495601,0.0,0.0,0.0,0.0,0.09554848,0.0
0.09604075,0.0,0.14595169,0.0,0.036222145,0.093195446,0.0,0.0,0.0,0.0,0.09624576,0.0
0.09845515,0.0,0.14645435,0.0,0.03708223,0.092969574,0.0,0.0,0.0,0.0,0.093810156,0.0
0.098214254,0.0,0.14704017,0.0,0.038480554,0.09454291,0.0,0.0,0.0,0.0,0.09545153,0.0
0.09679015,0.0,0.15013558,0.0,0.036016446,0.09352927,0.0,0.0,0.0,0.0,0.093579,0.0
0.09770633,0.0,0.1460189,0.0,0.03726113,0.0932707,0.0,0.0,0.0,0.0,0.09556645,0.0
0.094108716,0.0,0.14732255,0.0,0.03857364,0.09485377,0.0,0.0,0.0,0.0,0.09553837,0.0
0.09648946,0.0,0.14633478,0.0,0.0374128,0.09499809,0.0,0.0,0.0,0.0,0.09576854,0.0
0.09604605,0.0,0.14542124,0.0,0.036154438,0.093208455,0.0,0.0,0.0,0.0,0.09467652,0.0
0.09550202,0.0,0.1444045,0.0,0.03726455,0.09490412,0.0,0.0,0.0,0.0,0.09316705,0.0
0.09365888,0.0,0.1476197,0.0,0.038069107,0.09344503,0.0,0.0,0.0,0.0,0.09319129,0.0
0.09299603,0.0,0.14389312,0.0,0.037412852,0.09320266,0.0,0.0,0.0,0.0,0.09682726,0.0
0.09534853,0.0,0.14714053,0.0,0.036177013,0.091424175,0.0,0.0,0.0,0.0,0.09152318,0.0
0.095929585,0.0,0.1449263,0.0,0.03695215,0.09124959,0.0,0.0,0.0,0.0,0.09461038,0.0
0.09429416,0.0,0.14644247,0.0,0.038356047,0.09246815,0.0,0.0,0.0,0.0,0.09363559,0.0
0.09494842,0.0,0.14464977,0.0,0.03849576,0.09395952,0.0,0.0,0.0,0.0,0.09334313,0.0
0.09511537,0.0,0.14402595,0.0,0.03754549,0.09253554,0.0,0.0,0.0,0.0,0.09193409,0.0
0.09539537,0.0,0.1463852,0.0,0.036750566,0.09165072,0.0,0.0,0.0,0.0,0.09328832,0.0
0.094739266,0.0,0.14218272,0.0,0.036167167,0.091956645,0.0,0.0,0.0,0.0,0.092930734,0.0
0.09486143,0.0,0.14242944,0.0,0.036010917,0.09360832,0.0,0.0,0.0,0.0,0.09245117,0.0
0.09357858,0.0,0.14450423,0.0,0.03730074,0.092298046,0.0,0.0,0.0,0.0,0.093656234,0.0
0.09498875,0.0,0.14444225,0.0,0.037499055,0.09293598,0.0,0.0,0.0,0.0,0.09221374,0.0
0.09372237,0.0,0.14402157,0.0,0.03700389,0.09219879,0.0,0.0,0.0,0.0,0.09202435,0.0
0.09371103,0.0,0.14496586,0.0,0.03647769,0.09110931,0.0,0.0,0.0,0.0,0.092736155,0.0
0.094257295,0.0,0.14351572,0.0,0.036004003,0.09334234,0.0,0.0,0.0,0.0,0.09287208,0.0
0.09225673,0.0,0.1452268,0.0,0.03701493,0.09284968,0.0,0.0,0.0,0.0,0.09139397,0.0
0.09356214,0.0,0.14271146,0.0,0.036668856,0.091599785,0.0,0.0,0.0,0.0,0.09094048,0.0
0.09223578,0.0,0.1438597,0.0,0.03671818,0.09225764,0.0,0.0,0.0,0.0,0.09118097,0.0
0.0927272,0.0,0.14168826,0.0,0.035520088,0.09313558,0.0,0.0,0.0,0.0,0.092453055,0.0
0.09406102,0.0,0.14340557,0.0,0.03643368,0.092456914,0.0,0.0,0.0,0.0,0.091675326,0.0
0.092889085,0.0,0.14415264,0.0,0.035881888,0.09253684,0.0,0.0,0.0,0.0,0.09273117,0.0
0.09373743,0.0,0.14175153,0.0,0.036440186,0.09120013,0.0,0.0,0.0,0.0,0.091734305,0.0
0.093469225,0.0,0.14280027,0.0,0.03746289,0.09282766,0.0,0.0,0.0,0.0,0.09234335,0.0
0.09360375,0.0,0.14215676,0.0,0.036172956,0.090326734,0.0,0.0,0.0,0.0,0.09048207,0.0
0.09259458,0.0,0.14237127,0.0,0.034711972,0.08902894,0.0,0.0,0.0,0.0,0.09051788,0.0
0.092399776,0.0,0.14260142,0.0,0.036725827,0.09063276,0.0,0.0,0.0,0.0,0.091122314,0.0
0.092405654,0.0,0.14119536,0.0,0.036511283,0.09260195,0.0,0.0,0.0,0.0,0.09159584,0.0
0.092510715,0.0,0.14265634,0.0,0.036123104,0.09151992,0.0,0.0,0.0,0.0,0.092141524,0.0
0.09283593,0.0,0.1441901,0.0,0.036004238,0.09043794,0.0,0.0,0.0,0.0,0.09095258,0.0
0.09244263,0.0,0.13962792,0.0,0.03495926,0.09247865,0.0,0.0,0.0,0.0,0.08978668,0.0
0.09286182,0.0,0.1397256,0.0,0.035517856,0.09243744,0.0,0.0,0.0,0.0,0.08991363,0.0
0.093977384,0.0,0.13915797,0.0,0.03623772,0.09127844,0.0,0.0,0.0,0.0,0.090949126,0.0
0.093844384,0.0,0.13985497,0.0,0.035744753,0.09171702,0.0,0.0,0.0,0.0,0.09114603,0.0
0.093086354,0.0,0.140804,0.0,0.036904003,0.08952181,0.0,0.0,0.0,0.0,0.0896668,0.0
0.09248027,0.0,0.14034188,0.0,0.035876915,0.09147788,0.0,0.0,0.0,0.0,0.09117236,0.0
0.09102271,0.0,0.13832134,0.0,0.035460725,0.0893769,0.0,0.0,0.0,0.0,0.08997154,0.0
0.09166904,0.0,0.1389245,0.0,0.034494046,0.08906001,0.0,0.0,0.0,0.0,0.09045875,0.0
0.09175195,0.0,0.13876535,0.0,0.03530641,0.089046426,0.0,0.0,0.0,0.0,0.08840591,0.0
0.09044851,0.0,0.14063008,0.0,0.034531843,0.08835448,0.0,0.0,0.0,0.0,0.08981662,0.0
0.09201277,0.0,0.1379529,0.0,0.035726845,0.09034538,0.0,0.0,0.0,0.0,0.09120158,0.0
0.0935715,0.0,0.1388712,0.0,0.034695555,0.08905111,0.0,0.0,0.0,0.0,0.08950701,0.0
0.092219055,0.0,0.1388868,0.0,0.035222128,0.089949064,0.0,0.0,0.0,0.0,0.08916088,0.0
0.092972785,0.0,0.14103605,0.0,0.03562596,0.08945034,0.0,0.0,0.0,0.0,0.08883928,0.0
0.09150275,0.0,0.13971846,0.0,0.033849195,0.09193979,0.0,0.0,0.0,0.0,0.089669496,0.0
0.09228692,0.0,0.14130224,0.0,0.034837555,0.09113384,0.0,0.0,0.0,0.0,0.09009572,0.0
0.09248344,0.0,0.14080729,0.0,0.035560872,0.0895753,0.0,0.0,0.0,0.0,0.087806664,0.0
0.09295486,0.0,0.13861845,0.0,0.03562576,0.09229646,0.0,0.0,0.0,0.0,0.08986956,0.0
0.092740424,0.0,0.1401447,0.0,0.035784643,0.09185466,0.0,0.0,0.0,0.0,0.087129995,0.0
0.09100495,0.0,0.14226083,0.0,0.035781592,0.08936347,0.0,0.0,0.0,0.0,0.089756794,0.0
0.09004743,0.0,0.14023896,0.0,0.0364901,0.0918178,0.0,0.0,0.0,0.0,0.09069299,0.0
0.09127415,0.0,0.14077133,0.0,0.035822686,0.08905878,0.0,0.0,0.0,0.0,0.08904323,0.0
0.091306,0.0,0.13965274,0.0,0.035347465,0.091844484,0.0,0.0,0.0,0.0,0.08868068,0.0
0.09101701,0.0,0.13889082,0.0,0.0350669,0.08907194,0.0,0.0,0.0,0.0,0.089115866,0.0
0.09269934,0.0,0.13703872,0.0,0.034608807,0.089599624,0.0,0.0,0.0,0.0,0.088476,0.0
0.09192087,0.0,0.13985096,0.0,0.035258554,0.0900583,0.0,0.0,0.0,0.0,0.086711444,0.0
0.090190336,0.0,0.14065437,0.0,0.035435755,0.090217166,0.0,0.0,0.0,0.0,0.08635413,0.0
0.09021535,0.0,0.13840912,0.0,0.035044096,0.09053641,0.0,0.0,0.0,0.0,0.08722714,0.0
0.09001905,0.0,0.13874619,0.0,0.03580239,0.088962406,0.0,0.0,0.0,0.0,0.087039,0.0
0.09016063,0.0,0.13621649,0.0,0.035549656,0.08965505,0.0,0.0,0.0,0.0,0.08652874,0.0
0.09033521,0.0,0.13861495,0.0,0.036070082,0.08799832,0.0,0.0,0.0,0.0,0.08711051,0.0
