model,seed,best_epoch,elapsed_seconds,validation_r2,validation_rmse,validation_mae,validation_pearson_r,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,test_r2,test_rmse,test_mae,test_pearson_r,test_accuracy,test_balanced_accuracy,test_roc_auc
full_DNN,42,217,2.0167858600616455,0.9859644506070359,0.6810946460297496,0.5123416512556141,0.9929774781604056,,,,0.9913817743445008,0.6010760251883709,0.44066227499045935,0.995820109625881,,,
full_DNN,43,215,1.9662463665008545,0.9861001825163347,0.6777933550119296,0.524286244162036,0.9930927782713693,,,,0.991714429665816,0.5893613875841995,0.4638183127685825,0.9961316846507762,,,
full_DNN,44,204,1.9983386993408203,0.98607006441623,0.6785272783865418,0.5065353332258498,0.9930120565902364,,,,0.9909830659772295,0.6148227387452586,0.4463478066852036,0.9955077852788714,,,
DGatingDNN,42,176,2.3669707775115967,0.9805510633183561,0.8017531763199293,0.543500044710546,0.9902889986972552,,,,0.9948671244549484,0.46387486643297454,0.311895060773639,0.9974361121027255,,,
DGatingDNN,43,211,2.522696018218994,0.9855189712523038,0.691818969032683,0.46145250602520577,0.9927931901022129,,,,0.9951419232751517,0.45128683034238026,0.3085496348340031,0.9977414189736922,,,
DGatingDNN,44,183,2.407351016998291,0.9804066881264561,0.8047234992369272,0.5419411283585672,0.9902517030680731,,,,0.9953087309508909,0.4434714293570885,0.30043691032048603,0.9976802259607943,,,
selected_retrain_DNN,42,193,1.8412818908691406,0.9816097177260378,0.7796271515638415,0.5796598306520154,0.9908759678371575,,,,0.9937667121961224,0.511186134014671,0.3864525749250983,0.9975341853682052,,,
selected_retrain_DNN,43,99,1.0278880596160889,0.9775779713967994,0.8608554019856769,0.6320609343723654,0.9888235812660298,,,,0.991710053093563,0.5895170221430704,0.4250606478931657,0.9959676320293488,,,
selected_retrain_DNN,44,145,1.4127118587493896,0.9824000071521788,0.7626916708588996,0.5381114796656998,0.9912610774176227,,,,0.992625370654886,0.5560202053568463,0.40041140929481406,0.9967815399405149,,,
