epoch,train_standardized_mse,validation_standardized_mse,validation_macro_r2,validation_median_r2
1,0.8252924507363865,0.4968833029270172,0.459496574383229,0.4824497550725937
2,0.37357758446102723,0.2822979688644409,0.6888845893740654,0.7002093493938446
3,0.2594650768873051,0.205658420920372,0.7724393755197525,0.817647397518158
4,0.20895281483503464,0.17678023874759674,0.8036672657728196,0.8421520292758942
5,0.18267651691441422,0.15878668427467346,0.8211586189270019,0.8704933226108551
6,0.16589848969614032,0.14511270821094513,0.8371054428815842,0.8774477243423462
7,0.15254122916083096,0.13573478162288666,0.8469566476345062,0.8849619626998901
8,0.1452256184975358,0.13029450178146362,0.8524923622608185,0.8930601179599762
9,0.13331965750196031,0.13779793679714203,0.8454632472991943,0.8885863423347473
10,0.1467015832788617,0.11784565448760986,0.8669832861423492,0.9013912379741669
11,0.12406040954954374,0.11167124658823013,0.8733427917957306,0.9042734801769257
12,0.11707105827878339,0.11259449273347855,0.8719253742694855,0.9027828872203827
13,0.11470097296119279,0.10204293578863144,0.8850993776321411,0.905876874923706
14,0.10949977083530377,0.10015158355236053,0.8865343153476715,0.9055024981498718
15,0.10609545821424576,0.100818932056427,0.8867219972610474,0.9065713286399841
16,0.10938001173944076,0.09699047356843948,0.8913014245033264,0.9079637825489044
17,0.09814892770333498,0.11059389263391495,0.876625988483429,0.8854852914810181
18,0.11854640059972942,0.09532658755779266,0.8929815971851349,0.909866452217102
19,0.10020553139108067,0.09048393368721008,0.8984108281135559,0.9158327579498291
20,0.09294427353004084,0.08684242516756058,0.9028478944301606,0.9173142611980438
21,0.09062700922720295,0.08728304505348206,0.9023743677139282,0.9177919626235962
22,0.08701450535245894,0.08524109423160553,0.9048164045810699,0.9178973138332367
23,0.08582118869545247,0.08348924666643143,0.9068901681900025,0.9195519089698792
24,0.08622466115476098,0.08520577847957611,0.9047748649120331,0.9209614396095276
25,0.08274539317220701,0.08239088952541351,0.9081685793399811,0.9205844700336456
26,0.08277079874071581,0.07939302921295166,0.9112975835800171,0.9226814210414886
27,0.08343952409947314,0.076422780752182,0.9149519574642181,0.9254250228404999
28,0.08131166111263426,0.07504430413246155,0.9163148105144501,0.9267879128456116
29,0.07615309930664034,0.0785912275314331,0.91232257604599,0.9213322699069977
30,0.07954698660463658,0.07809684425592422,0.9122333145141601,0.928980141878128
31,0.08458112632987867,0.0768624022603035,0.9138847315311431,0.9290266335010529
32,0.0740322289853881,0.08049386739730835,0.9105148303508759,0.923909068107605
33,0.07472319527975754,0.07413478940725327,0.9168167161941528,0.9292226135730743
34,0.07256965728557839,0.07215222716331482,0.9198793375492096,0.9303191304206848
35,0.07045242007610933,0.06892435997724533,0.9231794023513794,0.9348582327365875
36,0.07046168874864386,0.0690169706940651,0.9229176533222199,0.935571163892746
37,0.07027627161486473,0.07129114866256714,0.9208559083938599,0.9352315664291382
38,0.0672058545879501,0.06791649758815765,0.9244711220264434,0.9367913901805878
39,0.06528115262584634,0.06679059565067291,0.9255367136001587,0.9358465373516083
40,0.06424164530386689,0.06963742524385452,0.9225876402854919,0.9324765205383301
41,0.06449620337476959,0.06874892860651016,0.92382026553154,0.9316382706165314
42,0.06893362435006288,0.07802189141511917,0.9135024654865265,0.9197061657905579
43,0.06882806950737767,0.06704143434762955,0.9253020811080933,0.935415506362915
44,0.06285761931284574,0.0711350291967392,0.9212321853637695,0.9292014837265015
45,0.06220537172987931,0.06492818892002106,0.9277800798416138,0.9379053115844727
46,0.06065844857390235,0.08040395379066467,0.9071587610244751,0.9301619231700897
47,0.07556669244381539,0.06568565219640732,0.9271047484874725,0.9374322593212128
48,0.06259723340216285,0.06364979594945908,0.9289699971675873,0.9403544664382935
49,0.05864860383077496,0.07000682502985,0.9219101333618164,0.9366523027420044
50,0.06213633586193884,0.06809698045253754,0.9244013369083405,0.9315128326416016
51,0.06069505353329162,0.06482665240764618,0.9279060804843903,0.9393479526042938
52,0.059664620368916566,0.06251569837331772,0.9306090319156647,0.9416201114654541
53,0.05603978092853094,0.06197762116789818,0.9309723424911499,0.9416059851646423
54,0.056344422276047586,0.06382009387016296,0.9293730998039246,0.9348156750202179
55,0.05437319557907795,0.059051547199487686,0.9342993366718292,0.9441290199756622
56,0.0523563075565873,0.05929014831781387,0.9341325771808624,0.9433932602405548
57,0.05204796268033299,0.058172959834337234,0.9354516172409058,0.9434313476085663
58,0.052687377629531386,0.057237494736909866,0.9363417053222656,0.9467520117759705
59,0.05362841244556722,0.06297429651021957,0.9292869532108307,0.9422909617424011
60,0.06082201961406113,0.060700882226228714,0.9325155007839203,0.9398366212844849
61,0.05137039090597017,0.05949059873819351,0.9339859771728516,0.9440737068653107
62,0.050634786236980325,0.06158947944641113,0.9310528755187988,0.9465203285217285
63,0.055282674218414665,0.059504952281713486,0.9340072131156921,0.9439260065555573
64,0.0505854323453033,0.055111899971961975,0.9389730489253998,0.9487151205539703
65,0.05042957229492489,0.06004047393798828,0.933150624036789,0.9428768754005432
66,0.05024170678741527,0.07022028416395187,0.9188791584968566,0.9395830929279327
67,0.06788220518331056,0.06300971657037735,0.9292942488193512,0.9371397197246552
68,0.050352742878517785,0.05715075880289078,0.9367288267612457,0.9472804963588715
69,0.04873490784615375,0.05839686095714569,0.9352276813983917,0.9451690018177032
70,0.05168191878707981,0.05811271071434021,0.9354887855052948,0.9476951956748962
71,0.0506555251655985,0.05718538910150528,0.9359206616878509,0.9482407569885254
72,0.0520122946435725,0.05924433097243309,0.9345190930366516,0.9401045739650726
73,0.04797475920019401,0.05442222207784653,0.9393843603134155,0.9511261284351349
74,0.04615684319469319,0.05888920649886131,0.9346825408935547,0.9423942565917969
75,0.045897208149354024,0.05323481187224388,0.9408197736740113,0.9515884220600128
76,0.044745308162236104,0.05890080705285072,0.9344064867496491,0.9496288597583771
77,0.04943038094194973,0.05907527729868889,0.9333343803882599,0.9449286460876465
78,0.04748275161283933,0.055133163928985596,0.9383967125415802,0.951159805059433
79,0.04873395106944855,0.059199631214141846,0.9342788076400756,0.9414428472518921
80,0.04676896560071891,0.053608208894729614,0.9406742322444915,0.9512352645397186
81,0.04403322193439548,0.05391554906964302,0.9402852821350097,0.9490886032581329
82,0.04431830457591669,0.055166617035865784,0.9385048186779023,0.9524092674255371
83,0.04491218233271396,0.05640757083892822,0.9372387504577637,0.9517563879489899
84,0.046410363140863185,0.0544879324734211,0.9395204973220825,0.949275940656662
