partition,seed,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description,n_input_declared,n_input_variable
02_public27_grouped/branch,44,branch_ab1_p_from_mw,T3_high,continuous,0.9131118059158325,2.9651079177856445,2.1342592239379883,10.059123039245605,0.2947680354118347,0.9585864543914795,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab1_q_from_mvar,T3_high,continuous,0.9130327701568604,0.8824986815452576,0.6570451855659485,2.99251389503479,0.29490211606025696,0.964976966381073,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab1_p_to_mw,T3_high,continuous,0.9108590483665466,3.0319461822509766,2.1939711570739746,10.155065536499023,0.2985649108886719,0.958354651927948,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab1_q_to_mvar,T3_high,continuous,0.9150813221931458,0.771263837814331,0.5880047082901001,2.646679401397705,0.29140812158584595,0.9666497111320496,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab1_loading_pct,T3_high,continuous,0.876690685749054,1.658777117729187,1.2206889390945435,4.72378396987915,0.3511543273925781,0.9429662823677063,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab2_p_from_mw,T3_high,continuous,0.9867082238197327,2.356031894683838,1.7849045991897583,20.435728073120117,0.1152898445725441,0.993441641330719,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab2_q_from_mvar,T3_high,continuous,0.9877611398696899,0.3624241352081299,0.2758513391017914,3.276015281677246,0.11062955856323242,0.9939520359039307,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab2_p_to_mw,T3_high,continuous,0.9870038032531738,2.3460118770599365,1.7851687669754028,20.578907012939453,0.11400079727172852,0.9935833811759949,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab2_q_to_mvar,T3_high,continuous,0.9853664636611938,0.2666770815849304,0.1963680386543274,2.2045085430145264,0.12096894532442093,0.9926957488059998,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab2_loading_pct,T3_high,continuous,0.9869323372840881,0.35863006114959717,0.272956907749176,3.137235641479492,0.11431403458118439,0.9935926795005798,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab3_p_from_mw,T3_high,continuous,0.9402498006820679,4.428295612335205,3.247213125228882,18.116193771362305,0.2444385141134262,0.9698784351348877,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab3_q_from_mvar,T3_high,continuous,0.9372613430023193,0.656191349029541,0.49038100242614746,2.619767665863037,0.2504769265651703,0.9682496786117554,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab3_p_to_mw,T3_high,continuous,0.9400803446769714,4.442137718200684,3.2852742671966553,18.1470947265625,0.24478505551815033,0.9698123335838318,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab3_q_to_mvar,T3_high,continuous,0.9325003027915955,0.6191539168357849,0.44985902309417725,2.3831300735473633,0.2598070204257965,0.9657253623008728,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ab3_loading_pct,T3_high,continuous,0.8452975749969482,0.7575839161872864,0.553447961807251,1.9261149168014526,0.39332228899002075,0.9194700121879578,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ca_1_p_from_mw,T3_high,continuous,0.9854324460029602,4.555613994598389,3.455925703048706,37.744422912597656,0.12069635093212128,0.9928826689720154,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ca_1_q_from_mvar,T3_high,continuous,0.9843378067016602,0.7621419429779053,0.5808728337287903,6.08989143371582,0.1251486986875534,0.9929198622703552,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ca_1_p_to_mw,T3_high,continuous,0.9854265451431274,4.613654136657715,3.505277633666992,38.217681884765625,0.12072040885686874,0.99299156665802,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ca_1_q_to_mvar,T3_high,continuous,0.977563738822937,0.3560934066772461,0.2543676197528839,2.3773255348205566,0.14978739619255066,0.9887993931770325,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_ca_1_loading_pct,T3_high,continuous,0.9794559478759766,0.9107710719108582,0.7082779407501221,6.354276657104492,0.14333198964595795,0.9905502200126648,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_cb_1_p_from_mw,T3_high,continuous,0.9865030646324158,4.4878339767456055,3.3918514251708984,38.629539489746094,0.11617622524499893,0.9935516119003296,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_cb_1_q_from_mvar,T3_high,continuous,0.981468915939331,0.38515201210975647,0.28522324562072754,2.829318046569824,0.13612891733646393,0.9906933307647705,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_cb_1_p_to_mw,T3_high,continuous,0.9864476919174194,4.436415672302246,3.3469700813293457,38.10887908935547,0.11641422659158707,0.99345862865448,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_cb_1_q_to_mvar,T3_high,continuous,0.9859960675239563,0.819526731967926,0.6134138107299805,6.925295352935791,0.11833816021680832,0.9935231804847717,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_cb_1_loading_pct,T3_high,continuous,0.9812116622924805,0.8876950144767761,0.6850515007972717,6.476198673248291,0.13707038760185242,0.9915043711662292,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c6_p_from_mw,T3_high,continuous,0.9402503371238708,23.139881134033203,15.648026466369629,94.66587829589844,0.24443739652633667,0.9698237776756287,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c6_q_from_mvar,T3_high,continuous,0.9358471632003784,1.1104986667633057,0.7980726957321167,4.384401321411133,0.2532839775085449,0.9685697555541992,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c6_p_to_mw,T3_high,continuous,0.9362224340438843,22.305238723754883,15.02028751373291,88.32279968261719,0.25254225730895996,0.9677301645278931,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c6_q_to_mvar,T3_high,continuous,0.9754457473754883,4.188560485839844,2.910773754119873,26.730154037475586,0.15669795870780945,0.9882035851478577,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c6_loading_pct,T3_high,continuous,0.9387345314025879,11.653657913208008,7.925804615020752,47.08195495605469,0.24751856923103333,0.9692411422729492,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c10_p_from_mw,T3_high,continuous,0.9783174991607666,3.2812533378601074,2.3490796089172363,22.283584594726562,0.14724980294704437,0.9895814657211304,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c10_q_from_mvar,T3_high,continuous,0.9620837569236755,1.010729193687439,0.7253503203392029,5.190655708312988,0.19472090899944305,0.9809014201164246,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c10_p_to_mw,T3_high,continuous,0.9777126312255859,3.3851122856140137,2.3885304927825928,22.67481231689453,0.14928953349590302,0.9890835881233215,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c10_q_to_mvar,T3_high,continuous,0.960913896560669,0.6161268949508667,0.43745067715644836,3.116441011428833,0.197702094912529,0.9807057976722717,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c10_loading_pct,T3_high,continuous,0.9615362286567688,1.185632586479187,0.8483448028564453,6.045389652252197,0.19612178206443787,0.9809991121292114,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c2_p_from_mw,T3_high,continuous,0.9494712352752686,9.99816608428955,6.756261348724365,44.47859191894531,0.22478602826595306,0.9744210839271545,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c2_q_from_mvar,T3_high,continuous,0.9800027012825012,3.0191738605499268,2.0957775115966797,21.350215911865234,0.14141187071800232,0.9906065464019775,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c2_p_to_mw,T3_high,continuous,0.95280921459198,10.842683792114258,7.435225009918213,49.91236114501953,0.21723443269729614,0.9761375188827515,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
02_public27_grouped/branch,44,branch_c2_q_to_mvar,T3_high,continuous,0.9157480597496033,1.161269187927246,0.7990826964378357,4.000762939453125,0.2902619242668152,0.9573100209236145,1,,,,仍只用 27 个候选发布字段，单独预测 branch 目标组,27,24
