partition,seed,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description,n_input_declared,n_input_variable
01_public27_joint,44,slack_bus_p_mw,T2_operational,continuous,0.7930940389633179,3.6721513271331787,2.447105884552002,8.072982788085938,0.45486921072006226,0.8928703665733337,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,slack_bus_q_mvar,T2_operational,continuous,0.9613339304924011,2.1947550773620605,1.6460285186767578,11.161455154418945,0.19663700461387634,0.9833551049232483,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_118_va_deg,T3_high,continuous,0.9608393311500549,0.6481795907020569,0.4779227077960968,3.2754437923431396,0.19789060950279236,0.980276882648468,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_118_p_injection_mw,T2_operational,continuous,0.9253721833229065,7.118902206420898,5.549285888671875,26.059295654296875,0.27318090200424194,0.9693734049797058,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_118_q_injection_mvar,T2_operational,continuous,0.98127681016922,2.324322462081909,1.6990562677383423,16.986602783203125,0.13683268427848816,0.9916043877601624,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_115_va_deg,T3_high,continuous,0.9536353945732117,0.5090983510017395,0.3772214353084564,2.3643300533294678,0.21532456576824188,0.9767638444900513,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_115_p_injection_mw,T2_operational,continuous,0.904411256313324,4.355249881744385,3.4899559020996094,14.086713790893555,0.3091742992401123,0.9618152976036072,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_115_q_injection_mvar,T2_operational,continuous,0.9759900569915771,2.2364556789398193,1.6621923446655273,14.433265686035156,0.15495146811008453,0.9880340695381165,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_218_va_deg,T3_high,continuous,0.9649064540863037,0.31697794795036316,0.23333731293678284,1.69205904006958,0.18733267486095428,0.9852713346481323,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_218_p_injection_mw,T2_operational,continuous,0.9118558764457703,35.51776123046875,24.70004653930664,119.63245391845703,0.2968906760215759,0.9578673243522644,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_218_q_injection_mvar,T2_operational,continuous,0.9084168076515198,4.438004970550537,3.0420639514923096,14.66493034362793,0.3026270866394043,0.9565021395683289,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_215_va_deg,T3_high,continuous,0.9844516515731812,0.10360577702522278,0.07839607447385788,0.8308848738670349,0.12469329684972763,0.9924518465995789,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_215_p_injection_mw,T2_operational,continuous,0.9139440059661865,15.202055931091309,11.483244895935059,51.821712493896484,0.29335302114486694,0.9617019295692444,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_215_q_injection_mvar,T2_operational,continuous,0.9593545794487,2.2022182941436768,1.6821967363357544,10.923315048217773,0.2016071379184723,0.981033980846405,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_318_va_deg,T3_high,continuous,0.9522417783737183,0.842911422252655,0.654434084892273,3.857072591781616,0.21853657066822052,0.9795136451721191,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_318_p_injection_mw,T2_operational,continuous,0.9794712066650391,4.248441696166992,3.0251262187957764,29.651554107666016,0.14327888190746307,0.9899404644966125,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_318_q_injection_mvar,T2_operational,continuous,0.9273777008056641,3.1706461906433105,2.3791706562042236,11.765565872192383,0.2694852352142334,0.9689213633537292,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_315_va_deg,T3_high,continuous,0.9573532342910767,0.6778847575187683,0.5077670216560364,3.2825613021850586,0.20651091635227203,0.9796551465988159,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_315_p_injection_mw,T2_operational,continuous,0.9171367883682251,16.656240463256836,10.70934009552002,57.86235046386719,0.2878597378730774,0.9591103196144104,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_315_q_injection_mvar,T2_operational,continuous,0.7958769798278809,7.884498596191406,5.660131931304932,17.451313018798828,0.4517997205257416,0.8930626511573792,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_107_va_deg,T3_high,continuous,0.8938797116279602,0.3461821973323822,0.26343637704849243,1.0626875162124634,0.3257610499858856,0.9677109122276306,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,44,bus_107_p_injection_mw,T2_operational,continuous,0.81705242395401,2.37587571144104,1.8014804124832153,5.5546979904174805,0.42772364616394043,0.9359509348869324,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
