field,中文名,score
gen_fuel_hydro_mw,水电出力,12062.076465562375
gen_fuel_hydro_pct,水电占比,8379.335543985257
gen_fuel_other_renewables_pct,其他可再生占比,8282.623307394651
gen_fuel_other_renewables_mw,其他可再生出力,5936.009406711303
gen_fuel_oil_mw,燃油出力,4009.4942762414503
gen_fuel_coal_pct,燃煤占比,2595.2809993600586
gen_fuel_solar_pct,光伏占比,2072.0742066760226
gen_fuel_oil_pct,燃油占比,1837.587676646867
gen_fuel_nuclear_mw,核电出力,1606.8007220211932
gen_fuel_multiple_fuels_mw,多燃料出力,1135.7177715994824
da_as_as_mw_synchronized_reserve,日前同步备用实际量,1113.5400084461894
da_as_as_mw_primary_reserve,日前主用备用实际量,955.0679237017015
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,857.0656634850535
gross_inadv_interchange_mw,总非计划交换,617.3923973443932
system_energy_price_da,日前能量价格,575.0487801889132
da_as_mcp_synchronized_reserve,日前同步备用出清价,247.28262985271422
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,217.8011111300801
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,169.25268842594326
gross_sched_interchange_mw,总计划交换,55.351319394199514
gen_fuel_storage_mw,储能出力,48.380317393124656
gen_fuel_wind_pct,风电占比,47.75390931981872
system_energy_price_rt,实时能量价格,11.719166421253673
da_as_mcp_primary_reserve,日前主用备用出清价,0.0
marginal_loss_price_rt,实时边际损耗价,0.0
