partition,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description
03_public_plus_tier1_voltage,slack_bus_p_mw,T2_operational,continuous,0.5527900457382202,5.398706912994385,3.7133307456970215,8.072982788085938,0.6687375903129578,0.7497009634971619,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,slack_bus_q_mvar,T2_operational,continuous,0.9606059193611145,2.215317964553833,1.732730507850647,11.161455154418945,0.1984793096780777,0.9833798408508301,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_118_va_deg,T3_high,continuous,0.9002097845077515,1.0346993207931519,0.8300228714942932,3.2754437923431396,0.3158959150314331,0.9489401578903198,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_118_p_injection_mw,T2_operational,continuous,0.1078629121184349,24.613788604736328,19.784160614013672,26.059295654296875,0.9445300698280334,0.6572202444076538,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_118_q_injection_mvar,T2_operational,continuous,0.9177565574645996,4.871438503265381,3.729116201400757,16.986602783203125,0.2867812216281891,0.966738760471344,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_115_va_deg,T3_high,continuous,0.8820838332176208,0.8118854761123657,0.6508194804191589,2.3643300533294678,0.34338924288749695,0.9392877817153931,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_115_p_injection_mw,T2_operational,continuous,0.14419515430927277,13.031579971313477,10.483162879943848,14.086713790893555,0.9250972270965576,0.6799774169921875,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_115_q_injection_mvar,T2_operational,continuous,0.9558829069137573,3.0315728187561035,2.3838388919830322,14.433265686035156,0.21004067361354828,0.9786997437477112,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_218_va_deg,T3_high,continuous,0.9486173391342163,0.38355159759521484,0.30653947591781616,1.69205904006958,0.22667743265628815,0.9784524440765381,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_218_p_injection_mw,T2_operational,continuous,0.7617595791816711,58.3924560546875,46.5467414855957,119.63245391845703,0.48809880018234253,0.8886193037033081,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_218_q_injection_mvar,T2_operational,continuous,0.7460989952087402,7.389451503753662,5.873978614807129,14.66493034362793,0.5038858652114868,0.8781599402427673,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_215_va_deg,T3_high,continuous,0.9523862600326538,0.18130391836166382,0.1479954868555069,0.8308848738670349,0.21820582449436188,0.977301299571991,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_215_p_injection_mw,T2_operational,continuous,0.9112184047698975,15.44091796875,11.770330429077148,51.821712493896484,0.29796233773231506,0.9569565057754517,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_215_q_injection_mvar,T2_operational,continuous,0.9589247107505798,2.2138326168060303,1.7200555801391602,10.923315048217773,0.2026703953742981,0.97975093126297,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_318_va_deg,T3_high,continuous,0.9612346887588501,0.7594156265258789,0.598492443561554,3.857072591781616,0.19688911736011505,0.9809357523918152,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_318_p_injection_mw,T2_operational,continuous,0.9911674857139587,2.786696672439575,1.947668433189392,29.651554107666016,0.09398147463798523,0.996039628982544,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_318_q_injection_mvar,T2_operational,continuous,0.9229388236999512,3.2661077976226807,2.4422614574432373,11.765565872192383,0.27759885787963867,0.9610002636909485,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_315_va_deg,T3_high,continuous,0.9369173645973206,0.8244567513465881,0.6609445214271545,3.2825613021850586,0.25116264820098877,0.9687540531158447,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_315_p_injection_mw,T2_operational,continuous,0.7552499175071716,28.625791549682617,22.103574752807617,57.86235046386719,0.49472224712371826,0.8733272552490234,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_315_q_injection_mvar,T2_operational,continuous,0.7493751049041748,8.736554145812988,6.448869228363037,17.451313018798828,0.5006244778633118,0.8687264919281006,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_107_va_deg,T3_high,continuous,0.7396419644355774,0.5422393679618835,0.4286431670188904,1.0626875162124634,0.5102528929710388,0.8617197275161743,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_107_p_injection_mw,T2_operational,continuous,-1.6846656799316406,9.101344108581543,7.213457107543945,5.5546979904174805,1.638494849205017,0.335845947265625,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_107_q_injection_mvar,T2_operational,continuous,0.8367712497711182,3.249268054962158,2.61958384513855,8.042428016662598,0.40401580929756165,0.9180384278297424,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_203_va_deg,T3_high,continuous,0.8038448095321655,0.5453829169273376,0.4233483672142029,1.231406807899475,0.44289419054985046,0.9075295329093933,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_203_p_injection_mw,T2_operational,continuous,0.9999955892562866,0.017094654962420464,0.01310095377266407,8.145642280578613,0.00209862575866282,0.9999991059303284,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_203_q_injection_mvar,T2_operational,continuous,0.9999956488609314,0.003513189498335123,0.002693279879167676,1.6743820905685425,0.002098200609907508,0.9999992251396179,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_113_p_injection_mw,T2_operational,continuous,0.9149710536003113,8.6856689453125,6.219128131866455,29.786531448364258,0.2915971875190735,0.9569833278656006,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_113_q_injection_mvar,T2_operational,continuous,0.9434191584587097,2.21602201461792,1.7332698106765747,9.31620979309082,0.2378673404455185,0.9759264588356018,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_123_va_deg,T3_high,continuous,0.7290194630622864,0.47693395614624023,0.3892081677913666,0.916197657585144,0.5205579400062561,0.8563156723976135,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_123_p_injection_mw,T2_operational,continuous,0.8040366768836975,34.37627410888672,27.725048065185547,77.65533447265625,0.4426775574684143,0.9100735783576965,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_123_q_injection_mvar,T2_operational,continuous,0.9093922972679138,3.496812343597412,2.6800012588500977,11.616886138916016,0.3010111451148987,0.9555239081382751,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_217_va_deg,T3_high,continuous,0.9562936425209045,0.2787488102912903,0.2300547957420349,1.3333396911621094,0.20906060934066772,0.9810440540313721,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
03_public_plus_tier1_voltage,bus_325_va_deg,T3_high,continuous,0.789603054523468,1.0252509117126465,0.8203505873680115,2.2351694107055664,0.45869046449661255,0.8897972106933594,1,,,,候选发布字段加时变节点电压幅值，预测其余目标
