field,中文名,score
gross_sched_interchange_mw,总计划交换,10575.96484375
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,8849.494140625
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,7858.09814453125
total_pjm_assigned_reg,调频分配量,6575.3046875
gen_fuel_multiple_fuels_pct,多燃料占比,5724.19873046875
gen_fuel_nuclear_mw,核电出力,4983.25927734375
gen_fuel_gas_mw,燃气出力,3852.221435546875
total_losses,总网损,3420.662353515625
total_pjm_reg_purchases,调频购买量,2977.892578125
da_as_as_mw_synchronized_reserve,日前同步备用实际量,2212.617919921875
total_pjm_rmpcp_cr,调频性能信用额,2126.699462890625
wind_generation_mw,风电出力,453.8294677734375
total_lmp_da,日前总电价,305.4142150878906
gen_fuel_coal_mw,燃煤出力,282.1555480957031
gen_fuel_coal_pct,燃煤占比,231.4658203125
da_as_as_req_mw_primary_reserve,日前主用备用需求,158.88525390625
system_energy_price_da,日前能量价格,152.71554565429688
gen_fuel_wind_pct,风电占比,94.94654083251953
marginal_loss_price_rt,实时边际损耗价,87.71592712402344
gen_fuel_other_renewables_mw,其他可再生出力,84.30980682373047
marginal_loss_price_da,日前边际损耗价,79.44701385498047
da_as_mcp_synchronized_reserve,日前同步备用出清价,77.88922882080078
gen_fuel_oil_mw,燃油出力,77.88922882080078
da_as_as_mw_primary_reserve,日前主用备用实际量,76.36199188232422
rmpcp,调频性能出清价,76.36199188232422
rmccp,调频容量出清价,76.36199188232422
gen_fuel_gas_pct,燃气占比,74.86470031738281
total_lmp_rt,实时总电价,74.86470031738281
gen_fuel_multiple_fuels_mw,多燃料出力,73.39675903320312
system_energy_price_rt,实时能量价格,71.95761108398438
total_pjm_rmccp_cr,调频容量信用额,71.95761108398438
congestion_price_rt,实时阻塞价,70.54667663574219
gen_fuel_storage_mw,储能出力,69.16340637207031
gen_fuel_wind_mw,风电出力,65.17422485351562
