area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,hour_of_day,day_of_week,month_of_year,is_weekend
1.0815359e-13,7.090364e-10,0.0015744879,5.562109e-23,1.1761749e-20,4.925548e-11,7.146352e-10,1.2711356e-12,9.963053e-24,2.8928427e-24,7.414399e-20,3.2710644e-12,9.3304914e-17,1.28279815e-17,2.0525652e-19,1.8488651e-24,0.30722374,1.4806615e-23,1.2249253e-21,8.4193355e-22,3.0099692e-14,0.0026920692,3.7873516e-14,9.967518e-24,3.0183978e-25,2.6120246e-23,4.5691388e-24,1.9249844e-08,1.2800463e-22,2.9863627e-18,3.8270332e-20,1.8372845e-23,1.2701356e-12,5.694557e-22,0.07504552,0.04130634,0.43104917,0.4885887,4.8963735e-17,3.8151463e-24,2.2576546e-23,1.0038988e-21
8.11668e-15,1.1788387e-10,0.0009870958,5.41518e-25,1.9053077e-22,6.4594376e-12,1.2107848e-10,1.2017953e-13,7.975336e-26,2.1072942e-26,1.4467649e-21,3.16839e-13,3.5227484e-18,4.0420972e-19,4.4772132e-21,1.2936562e-26,0.2966681,1.2546841e-25,1.571371e-23,1.0559114e-23,1.9863126e-15,0.0017489943,2.5521848e-15,8.161375e-26,1.741422e-27,2.374298e-25,3.4353598e-26,4.2278536e-09,1.3467756e-24,8.2929716e-20,7.047714e-22,1.5972817e-25,1.1553895e-13,6.830271e-24,0.077860266,0.037623387,0.4169147,0.47895682,1.7559895e-18,2.8638227e-26,2.0090315e-25,1.28953436e-23
4.962328e-16,1.7057947e-11,0.00059816055,3.5650223e-27,2.1917865e-24,7.230971e-13,1.7881417e-11,9.4388125e-15,4.234327e-28,1.0085861e-28,2.0400243e-23,2.5545738e-14,1.0206121e-19,9.616748e-21,7.1305245e-23,5.923311e-29,0.29000556,7.0916246e-28,1.4000473e-25,9.1775856e-26,1.0561521e-16,0.0010987672,1.3882313e-16,4.4421637e-28,6.44719e-30,1.4495694e-27,1.702446e-28,8.2650076e-10,9.654573e-27,1.7190463e-21,9.328372e-24,9.285856e-28,8.70255e-15,5.653299e-26,0.07095827,0.03590648,0.40396187,0.46688193,4.8104062e-20,1.416686e-28,1.1982614e-27,1.1506068e-25
2.4292781e-17,2.1245497e-12,0.000349064,1.5274272e-29,1.7338523e-26,6.8216015e-14,2.2768241e-12,6.064327e-16,1.431392e-30,3.0408544e-31,2.0171224e-25,1.6886615e-15,2.2167138e-21,1.6847229e-22,8.055732e-25,1.7006211e-31,0.28154525,2.568514e-30,8.366818e-28,5.3372854e-28,4.442696e-18,0.0006675062,5.985633e-18,1.5433845e-30,1.4637115e-32,5.715794e-30,5.3337384e-31,1.4250244e-10,4.5429642e-29,2.5907773e-23,8.6059825e-26,3.4692397e-30,5.343202e-16,3.115708e-28,0.06903304,0.035903066,0.39149657,0.45644602,9.82895e-22,4.4297437e-31,4.6049064e-30,6.8870855e-28
9.34376e-19,2.250204e-13,0.0001958026,4.0777708e-32,9.097096e-29,5.347772e-15,2.469782e-13,3.1340897e-17,2.9406613e-33,5.5039047e-34,1.3522153e-27,9.000958e-17,3.5170433e-23,2.1133956e-24,6.2506715e-27,2.915774e-34,0.2758102,5.6952264e-33,3.224197e-30,1.9959721e-30,1.4489264e-19,0.00039077582,2.0053097e-19,3.268379e-33,1.93426e-35,1.3921973e-32,1.0073375e-33,2.1455388e-11,1.3450608e-31,2.7566167e-25,5.346444e-28,7.960949e-33,2.6286238e-17,1.0981752e-30,0.06852671,0.034677897,0.3821287,0.44833082,1.4588217e-23,8.347886e-34,1.0901875e-32,2.6586293e-30
2.765291e-20,2.0001058e-14,0.00010517744,6.453981e-35,3.03872e-31,3.4307174e-16,2.2528208e-14,1.2789677e-18,3.4799508e-36,5.657638e-37,5.916441e-30,3.7985643e-18,3.9602977e-25,1.840052e-26,3.2121463e-29,2.8218656e-37,0.2700027,7.335864e-36,7.6605696e-33,4.587701e-33,3.5829716e-21,0.00021991739,5.1061633e-21,4.0003137e-36,1.4004486e-38,1.9903204e-35,1.0856256e-36,2.7905035e-12,2.3875151e-34,2.0036817e-27,2.1512905e-30,1.06524806e-35,1.0167481e-18,2.3641443e-33,0.062402356,0.033483315,0.37154612,0.4391021,1.5270243e-25,8.974915e-37,1.5101749e-35,6.3290695e-33
6.1530863e-22,1.4705747e-15,5.3940108e-05,5.717147e-38,6.1674235e-34,1.7709479e-17,1.7034844e-15,4.037976e-20,2.228845e-39,3.09582e-40,1.6181921e-32,1.2439079e-19,3.0642691e-27,1.0736146e-28,1.0491352e-31,1.44337e-40,0.26303804,5.164854e-39,1.06598196e-35,6.1532566e-36,6.554045e-23,0.00011860886,9.64348e-23,2.660378e-39,5.174e-42,1.5741355e-38,6.2631e-40,3.0983815e-13,2.4028865e-37,9.5870054e-30,5.3640324e-33,7.825663e-39,3.0283202e-20,2.9485503e-36,0.061094653,0.03356347,0.36093795,0.42964703,1.0906182e-27,5.16373e-40,1.1531172e-38,8.825953e-36
1.0033175e-23,8.80345e-17,2.6322135e-05,2.6499e-41,7.208099e-37,7.220922e-19,1.05126424e-16,9.643346e-22,7.17e-43,8.4e-44,2.6333166e-35,3.0912509e-21,1.5710315e-29,4.0348684e-31,2.0779889e-34,3.6e-44,0.25642464,1.85e-42,8.184806e-39,4.534665e-39,8.628001e-25,6.111387e-05,1.3146091e-24,8.94e-43,1e-45,6.425e-42,1.8e-43,2.899357e-14,1.28484e-40,2.8952635e-32,7.878147e-36,2.94e-42,6.7870164e-22,2.003603e-39,0.058150616,0.03209643,0.35168144,0.42121542,5.120335e-30,1.47e-43,4.525e-42,6.793009e-39
1.1651105e-25,4.217035e-18,1.2175779e-05,6e-45,4.55743e-40,2.2786764e-20,5.2048165e-18,1.699e-23,0.0,0.0,2.4082544e-38,5.687944e-23,5.121839e-32,9.336768e-34,2.3646136e-37,0.0,0.24941362,0.0,3.233e-42,1.711e-42,7.9271754e-27,2.997349e-05,1.2548978e-26,0.0,0.0,1e-45,0.0,2.254599e-15,3.4e-44,5.2601426e-35,6.427036e-39,0.0,1.11567075e-23,6.9e-43,0.055620052,0.031529088,0.3405934,0.411302,1.5148754e-32,0.0,1e-45,2.69e-42
9.332536e-28,1.5858163e-19,5.3175577e-06,0.0,1.44e-43,5.4410375e-22,2.0287876e-19,2.1477174e-25,0.0,0.0,1.1579e-41,7.539594e-25,1.013124e-34,1.2632403e-36,1.45169e-40,0.0,0.24822125,0.0,0.0,0.0,4.9110588e-29,1.3945948e-05,8.1075626e-29,0.0,0.0,0.0,0.0,1.4346561e-16,0.0,5.439827e-38,2.719e-42,0.0,1.30738e-25,0.0,0.0587278,0.030995991,0.33370495,0.40848085,2.691212e-35,0.0,0.0,0.0
4.974254e-30,4.5839567e-21,2.1826334e-06,0.0,0.0,9.588177e-24,6.097963e-21,1.888344e-27,0.0,0.0,3e-45,6.9826924e-27,1.1519569e-37,9.41143e-40,4.5e-44,0.0,0.24307893,0.0,0.0,0.0,1.9733325e-31,6.1268374e-06,3.411727e-31,0.0,0.0,0.0,0.0,7.345116e-18,0.0,3.0021e-41,0.0,0.0,1.0578847e-27,0.0,0.053770337,0.030337408,0.3309546,0.4012225,2.7154673e-38,0.0,0.0,0.0
1.6939378e-32,9.950659e-23,8.380852e-07,0.0,0.0,1.2127419e-25,1.3812686e-22,1.11518626e-29,0.0,0.0,0.0,4.3658268e-29,7.0705e-41,3.6e-43,0.0,0.0,0.24146317,0.0,0.0,0.0,4.9205023e-34,2.531302e-06,8.9522555e-34,0.0,0.0,0.0,0.0,2.9700003e-19,0.0,8e-45,0.0,0.0,5.702875e-30,0.0,0.05870888,0.030002788,0.32512623,0.39307854,1.4585e-41,0.0,0.0,0.0
3.518774e-35,1.5807386e-24,2.9950505e-07,0.0,0.0,1.0673041e-27,2.298575e-24,4.252626e-32,0.0,0.0,0.0,1.7727738e-31,2.2e-44,0.0,0.0,0.0,0.23346342,0.0,0.0,0.0,7.23813e-37,9.788862e-07,1.3934805e-36,0.0,0.0,0.0,0.0,9.292529e-21,0.0,0.0,0.0,0.0,1.9668646e-32,0.0,0.053531315,0.029162653,0.31870988,0.39072496,4e-45,0.0,0.0,0.0
4.227539e-38,1.7854991e-26,9.9070874e-08,0.0,0.0,6.3117306e-30,2.7315914e-26,1.0012503e-34,0.0,0.0,0.0,4.473691e-34,0.0,0.0,0.0,0.0,0.22975336,0.0,0.0,0.0,5.92402e-40,3.5251216e-07,1.214613e-39,0.0,0.0,0.0,0.0,2.1994424e-22,0.0,0.0,0.0,0.0,4.1442142e-35,0.0,0.054067235,0.028190508,0.3130194,0.38248324,0.0,0.0,0.0,0.0
2.7613e-41,1.3885343e-28,3.0152332e-08,0.0,0.0,2.4112535e-32,2.2458724e-28,1.3825429e-37,0.0,0.0,0.0,6.6712856e-37,0.0,0.0,0.0,0.0,0.22421607,0.0,0.0,0.0,2.52e-43,1.1757332e-07,5.54e-43,0.0,0.0,0.0,0.0,3.840691e-24,0.0,0.0,0.0,0.0,5.0590524e-38,0.0,0.052584797,0.026932195,0.30393416,0.37771308,0.0,0.0,0.0,0.0
1e-44,7.1699654e-31,8.389374e-09,0.0,0.0,5.6901273e-35,1.2328211e-30,1.05487e-40,0.0,0.0,0.0,5.5457e-40,0.0,0.0,0.0,0.0,0.2186717,0.0,0.0,0.0,0.0,3.610484e-08,0.0,0.0,0.0,0.0,0.0,4.8119002e-26,0.0,0.0,0.0,0.0,3.3644e-41,0.0,0.049778417,0.027701985,0.30168667,0.3696797,0.0,0.0,0.0,0.0
0.0,2.3595797e-33,2.119059e-09,0.0,0.0,7.879217e-38,4.339857e-33,4.2e-44,0.0,0.0,0.0,2.4e-43,0.0,0.0,0.0,0.0,0.21648197,0.0,0.0,0.0,0.0,1.0143049e-08,0.0,0.0,0.0,0.0,0.0,4.1928593e-28,0.0,0.0,0.0,0.0,1.1e-44,0.0,0.05153643,0.026200574,0.29224157,0.363448,0.0,0.0,0.0,0.0
0.0,4.722919e-36,4.822583e-10,0.0,0.0,6.0323e-41,9.358366e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21025595,0.0,0.0,0.0,0.0,2.5888818e-09,0.0,0.0,0.0,0.0,0.0,2.4535877e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.04911867,0.02670558,0.284091,0.35715038,0.0,0.0,0.0,0.0
0.0,5.448781e-39,9.808026e-11,0.0,0.0,2.4e-44,1.1727562e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2032063,0.0,0.0,0.0,0.0,5.958581e-10,0.0,0.0,0.0,0.0,0.0,9.2691565e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.04494517,0.024779633,0.27945712,0.34854177,0.0,0.0,0.0,0.0
0.0,3.404e-42,1.7668016e-11,0.0,0.0,0.0,8.035e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19772895,0.0,0.0,0.0,0.0,1.2266853e-10,0.0,0.0,0.0,0.0,0.0,2.1613382e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.049584784,0.024703393,0.27249128,0.34094054,0.0,0.0,0.0,0.0
0.0,1e-45,2.7919407e-12,0.0,0.0,0.0,3e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19866407,0.0,0.0,0.0,0.0,2.2390116e-11,0.0,0.0,0.0,0.0,0.0,2.954459e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.04688285,0.025751904,0.27065316,0.34103408,0.0,0.0,0.0,0.0
0.0,0.0,3.829801e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19520055,0.0,0.0,0.0,0.0,3.588846e-12,0.0,0.0,0.0,0.0,0.0,2.2304e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.04401777,0.023781331,0.26663986,0.33431,0.0,0.0,0.0,0.0
0.0,0.0,4.5085087e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19093889,0.0,0.0,0.0,0.0,4.9992877e-13,0.0,0.0,0.0,0.0,0.0,8e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.043351546,0.024156155,0.26083353,0.32853946,0.0,0.0,0.0,0.0
0.0,0.0,4.4984586e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1865461,0.0,0.0,0.0,0.0,5.98408e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04413639,0.022952557,0.25599775,0.32324505,0.0,0.0,0.0,0.0
0.0,0.0,3.75283e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18203066,0.0,0.0,0.0,0.0,6.079364e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041599058,0.022375677,0.25113043,0.3161416,0.0,0.0,0.0,0.0
0.0,0.0,2.579025e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17784813,0.0,0.0,0.0,0.0,5.1717465e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04073134,0.023772571,0.24580386,0.30889127,0.0,0.0,0.0,0.0
0.0,0.0,1.4363956e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17327876,0.0,0.0,0.0,0.0,3.630208e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038897898,0.021824054,0.23855786,0.3029235,0.0,0.0,0.0,0.0
0.0,0.0,6.3685146e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16914128,0.0,0.0,0.0,0.0,2.0688521e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038796578,0.020783978,0.23522896,0.29744324,0.0,0.0,0.0,0.0
0.0,0.0,2.2039147e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16543,0.0,0.0,0.0,0.0,9.404477e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038188398,0.02015091,0.2302525,0.29295456,0.0,0.0,0.0,0.0
0.0,0.0,5.825094e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16498841,0.0,0.0,0.0,0.0,3.3440965e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038994648,0.020598453,0.2272275,0.2893198,0.0,0.0,0.0,0.0
0.0,0.0,1.1479248e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603156,0.0,0.0,0.0,0.0,9.103732e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036437716,0.019897105,0.22417985,0.28367808,0.0,0.0,0.0,0.0
0.0,0.0,1.6421882e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568495,0.0,0.0,0.0,0.0,1.8527773e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035628192,0.019950269,0.21786834,0.2792722,0.0,0.0,0.0,0.0
0.0,0.0,1.6553598e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15273747,0.0,0.0,0.0,0.0,2.745464e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034728266,0.018654397,0.2135975,0.2733813,0.0,0.0,0.0,0.0
0.0,0.0,1.1371626e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1496841,0.0,0.0,0.0,0.0,2.8761217e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035830587,0.018134024,0.20836365,0.26820067,0.0,0.0,0.0,0.0
0.0,0.0,5.1272364e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15405175,0.0,0.0,0.0,0.0,2.0609952e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644352,0.019752294,0.20988882,0.26969492,0.0,0.0,0.0,0.0
0.0,0.0,1.4539775e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506371,0.0,0.0,0.0,0.0,9.7342445e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035667818,0.018898295,0.20758764,0.2668479,0.0,0.0,0.0,0.0
0.0,0.0,2.4699326e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14736141,0.0,0.0,0.0,0.0,2.9054765e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034411117,0.018673716,0.2041108,0.26339865,0.0,0.0,0.0,0.0
0.0,0.0,2.376e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14493255,0.0,0.0,0.0,0.0,5.2235816e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032900732,0.018074805,0.20088746,0.25859612,0.0,0.0,0.0,0.0
0.0,0.0,1.3e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14187436,0.0,0.0,0.0,0.0,5.3521e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03241514,0.017584061,0.19719577,0.25397643,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13881534,0.0,0.0,0.0,0.0,3e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03215097,0.01774761,0.19290851,0.24932392,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13630466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03148846,0.017336657,0.18818298,0.24422453,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13281143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03066254,0.016981926,0.18346335,0.23928988,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12862189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030261146,0.016545057,0.1794198,0.23414831,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12515554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030644938,0.016077878,0.17587912,0.22972614,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122249834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02895957,0.015310565,0.1709584,0.22398828,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11982792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028438747,0.014761219,0.16589466,0.2179166,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120949626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03201584,0.01706012,0.16945611,0.22632785,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12216791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027936403,0.015302755,0.16941722,0.22231226,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12065432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026725253,0.014915025,0.16721043,0.21925803,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11883643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026967905,0.0149617335,0.16383338,0.21680531,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1170848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026021117,0.014568529,0.16129076,0.21354237,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11524499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026442422,0.0149134025,0.1583644,0.21012875,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113085724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025986997,0.014434376,0.15438055,0.20747232,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11114499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02771271,0.014704267,0.15458386,0.2036172,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11031329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026544312,0.014283665,0.15170698,0.20259194,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107685775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02683011,0.014238105,0.14887276,0.19928893,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10635347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024810473,0.013974664,0.14524592,0.19532223,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10462983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02471756,0.013464117,0.14258532,0.19125505,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10547765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027953694,0.014351391,0.14379068,0.19630174,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105493724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260025,0.0146923885,0.14482892,0.19419062,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10447908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024757037,0.013889774,0.142,0.19141957,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10301891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02482479,0.01371752,0.14085159,0.18731906,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10382369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02575998,0.012317834,0.14111109,0.18847425,0.0,0.0,0.0,0.0
