W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.20247456,0.04642218,-0.16767699,0.070294656,0.09791002,0.20745222,1
0.13099813,0.08087413,-0.14528759,0.11022013,0.07264495,0.23642537,2
0.0642399,0.07677392,-0.1519553,0.10470249,0.052216697,0.26910776,3
-0.005061743,0.06015635,-0.16777547,0.08655346,0.030879268,0.314003,4
-0.05674007,0.031735998,-0.19522457,0.057032146,0.022943674,0.36752564,5
-0.11715283,0.015958002,-0.20998055,0.040077586,0.007016884,0.41037768,6
-0.15729247,0.0016962072,-0.22326834,0.025779562,-0.011888309,0.45435438,7
-0.18383496,-0.0043594707,-0.23021688,0.019276144,-0.024673562,0.4930972,8
-0.22257449,-0.012965212,-0.23891756,0.011633661,-0.03223034,0.5200322,9
-0.2339295,-0.018141275,-0.24465345,0.0060502435,-0.037181213,0.54894996,10
-0.25639266,-0.021708868,-0.25016356,0.0019334683,-0.0423087,0.57008195,11
-0.26803946,-0.02494544,-0.25406066,-0.0014472541,-0.043825347,0.5858261,12
-0.28346503,-0.030372346,-0.26071084,-0.006726011,-0.047731668,0.60082006,13
-0.28507313,-0.031198656,-0.26301187,-0.007255106,-0.048488334,0.6117892,14
-0.28885525,-0.030995077,-0.26374978,-0.007059465,-0.05201943,0.62685233,15
-0.29554865,-0.03566637,-0.26915616,-0.011360529,-0.0473088,0.6323244,16
-0.29984465,-0.037472714,-0.27084285,-0.013174103,-0.04993404,0.6539654,17
-0.30597273,-0.03777335,-0.273001,-0.013878567,-0.053748537,0.65538925,18
-0.31033802,-0.03803268,-0.27370626,-0.013663424,-0.053635087,0.66541433,19
-0.30962342,-0.03721693,-0.27460548,-0.013043951,-0.05375095,0.66713977,20
-0.31342098,-0.03749613,-0.27539694,-0.013627488,-0.055178165,0.6740587,21
-0.31798103,-0.037815124,-0.27713335,-0.013919114,-0.057283077,0.67455846,22
-0.3221185,-0.037682448,-0.27682403,-0.01450974,-0.056932908,0.6760411,23
-0.32184923,-0.038755655,-0.27854276,-0.015274547,-0.055079687,0.6830418,24
-0.32199338,-0.040501896,-0.28175634,-0.018275421,-0.056836158,0.6894377,25
-0.33266258,-0.04156697,-0.28215575,-0.018828085,-0.057039045,0.69724435,26
-0.3433721,-0.04633452,-0.28667486,-0.023735443,-0.054834567,0.70472455,27
-0.35115862,-0.041988656,-0.283378,-0.019387187,-0.056151114,0.703097,28
-0.35134128,-0.042710822,-0.28459933,-0.020500218,-0.05607559,0.7085096,29
-0.35468003,-0.044999775,-0.28771198,-0.023032403,-0.05490905,0.7115006,30
-0.3563767,-0.04472013,-0.28775615,-0.02303916,-0.053644095,0.7146342,31
-0.3594578,-0.04118207,-0.28467843,-0.019481111,-0.055271197,0.7153717,32
-0.35885936,-0.04293796,-0.28644785,-0.021038864,-0.05197198,0.7205729,33
-0.3587229,-0.042973556,-0.28773943,-0.021617712,-0.053027805,0.7199739,34
-0.3676597,-0.042700864,-0.28786567,-0.02130566,-0.054588642,0.72543997,35
-0.36438033,-0.041912865,-0.28837326,-0.020382572,-0.054251533,0.7297125,36
-0.36910033,-0.044462174,-0.29033557,-0.023269609,-0.052591506,0.7326884,37
-0.37299454,-0.042688105,-0.28919938,-0.021434328,-0.053696875,0.7374361,38
-0.3720116,-0.042985626,-0.28996867,-0.021148173,-0.04968572,0.7382896,39
-0.3709505,-0.041757528,-0.29042906,-0.020513894,-0.050972886,0.7401699,40
-0.3743819,-0.04296612,-0.2917052,-0.02207304,-0.050951812,0.7444039,41
-0.37141618,-0.044370916,-0.29331163,-0.022948097,-0.049470827,0.74899286,42
-0.37311745,-0.041889023,-0.2918369,-0.021094015,-0.04864609,0.7464661,43
-0.37287793,-0.04074761,-0.2908069,-0.01976828,-0.05014826,0.752998,44
-0.37609726,-0.03969627,-0.2906949,-0.018998204,-0.04753009,0.7472898,45
-0.382285,-0.039934263,-0.29204547,-0.019043773,-0.04971632,0.7505449,46
-0.38542992,-0.04154483,-0.29373327,-0.020352459,-0.046206333,0.7490164,47
-0.38299507,-0.04156981,-0.29462293,-0.01962328,-0.043829262,0.75123185,48
-0.39100996,-0.0396142,-0.2927766,-0.018079203,-0.044915564,0.7536788,49
-0.38878742,-0.03989815,-0.2939462,-0.018363276,-0.04184642,0.7527522,50
-0.3887148,-0.040886324,-0.29592267,-0.019426648,-0.042319328,0.752951,51
-0.39346105,-0.042008877,-0.29662412,-0.019546444,-0.03987207,0.75491446,52
-0.39565343,-0.04004638,-0.29574677,-0.018464612,-0.041084044,0.75853544,53
-0.4033315,-0.041077487,-0.29668868,-0.019082997,-0.04137562,0.7593328,54
-0.40238538,-0.04308573,-0.29856354,-0.02130041,-0.0395675,0.7622546,55
-0.40426016,-0.044819303,-0.2996564,-0.02220113,-0.03816372,0.76347524,56
-0.4072488,-0.044581324,-0.29993856,-0.02305042,-0.036799636,0.76696545,57
-0.4063038,-0.042738747,-0.29869822,-0.021196531,-0.036854412,0.76451486,58
-0.4093957,-0.041974794,-0.29883707,-0.020025402,-0.036985755,0.76199627,59
-0.39989182,-0.04174752,-0.3001606,-0.020093422,-0.03469294,0.7640372,60
-0.40439385,-0.042044308,-0.29978585,-0.020175517,-0.03750318,0.76965517,61
-0.4082917,-0.03937749,-0.29807663,-0.018690716,-0.037425667,0.7667557,62
-0.41610798,-0.039063968,-0.29829934,-0.018231638,-0.03817833,0.7630963,63
-0.4139557,-0.039890222,-0.2995815,-0.018837454,-0.03592516,0.76886237,64
-0.41778228,-0.038858965,-0.30022186,-0.018123861,-0.03390192,0.7692117,65
-0.4178677,-0.041056417,-0.3020784,-0.019862192,-0.034015223,0.7695128,66
-0.41606405,-0.040895525,-0.30232713,-0.019502994,-0.033755932,0.7711361,67
-0.4238862,-0.04065276,-0.3019525,-0.018533098,-0.034811985,0.7711645,68
-0.42320228,-0.04066051,-0.3027246,-0.019311294,-0.03579091,0.7727078,69
-0.42307606,-0.04020551,-0.30425435,-0.018333241,-0.03413901,0.7739805,70
-0.42707968,-0.039180886,-0.30307782,-0.01770644,-0.03345854,0.7736023,71
-0.41922557,-0.041282628,-0.30693293,-0.019958686,-0.03216593,0.77171326,72
-0.42072004,-0.039232,-0.30460986,-0.017901547,-0.030285519,0.77339894,73
-0.42446822,-0.037205536,-0.30363292,-0.015398652,-0.030232482,0.77131,74
-0.4244314,-0.038162705,-0.30503592,-0.016607193,-0.029314406,0.77203095,75
-0.42990297,-0.039250657,-0.306243,-0.017358636,-0.028791467,0.77527565,76
-0.43035224,-0.037302997,-0.30523136,-0.015627604,-0.026586907,0.7727734,77
-0.43309313,-0.037481207,-0.30619577,-0.015785463,-0.029015405,0.776762,78
-0.43056437,-0.03983672,-0.30954048,-0.018564291,-0.026095299,0.77381015,79
-0.43342602,-0.03793518,-0.30787873,-0.016950902,-0.026179632,0.7737693,80
-0.43203226,-0.037017744,-0.30825025,-0.015725562,-0.025022063,0.77228457,81
-0.42867866,-0.033980556,-0.3057702,-0.012248688,-0.024083996,0.7734487,82
-0.43175775,-0.033308398,-0.3053294,-0.011494311,-0.025439307,0.7696279,83
-0.4336299,-0.03195284,-0.30510065,-0.010138539,-0.023648873,0.76916987,84
-0.4366916,-0.035107892,-0.30817002,-0.014250262,-0.024619317,0.7688609,85
-0.43189633,-0.033087768,-0.30721727,-0.011838005,-0.02282881,0.7712752,86
-0.43035898,-0.032773506,-0.3076384,-0.011343034,-0.019387133,0.76717836,87
-0.43252325,-0.032779258,-0.30765805,-0.011534055,-0.01894817,0.7690356,88
-0.43411845,-0.032488406,-0.3077392,-0.011479694,-0.01926634,0.768851,89
-0.43192977,-0.031518284,-0.3089535,-0.010342886,-0.019863276,0.76686525,90
-0.43277237,-0.03299258,-0.3103753,-0.011346995,-0.017755862,0.76811236,91
-0.44435683,-0.033669326,-0.31070796,-0.012377686,-0.017406559,0.7668086,92
-0.44403067,-0.033650737,-0.31067908,-0.012289589,-0.01670046,0.7668843,93
-0.44641188,-0.02950833,-0.30674443,-0.008023102,-0.015808284,0.7655147,94
-0.44504055,-0.031912252,-0.3094509,-0.010581594,-0.015641008,0.762895,95
-0.44560152,-0.02910339,-0.3074856,-0.0075237006,-0.014931925,0.76138,96
-0.4465265,-0.028798971,-0.30785176,-0.007376227,-0.014804943,0.7674864,97
-0.44187424,-0.02865599,-0.30846092,-0.0069501135,-0.012265478,0.763976,98
-0.44901824,-0.026024971,-0.3068422,-0.00439654,-0.016283063,0.76000714,99
-0.44705972,-0.027148033,-0.30890527,-0.006027964,-0.014174666,0.7595059,100
-0.4476152,-0.024334164,-0.30700105,-0.0028469984,-0.012444455,0.7565637,101
-0.44364524,-0.026889486,-0.31059077,-0.0052831173,-0.011975565,0.7577876,102
-0.44661024,-0.026730252,-0.30981645,-0.0053927326,-0.01045979,0.7578708,103
-0.44477502,-0.024030866,-0.30896497,-0.0028426116,-0.010358259,0.7545795,104
-0.44593847,-0.024245368,-0.30951747,-0.0030577474,-0.012046217,0.7534914,105
-0.44737017,-0.025542276,-0.31106392,-0.003777799,-0.007570974,0.7548315,106
-0.44919685,-0.025892748,-0.3122136,-0.0047480706,-0.006372819,0.7552994,107
-0.448898,-0.024234615,-0.31195673,-0.0034530528,-0.0100113945,0.75525475,108
-0.44839114,-0.022878805,-0.3095169,-0.0014338243,-0.0051385546,0.7560916,109
-0.44825718,-0.02214388,-0.3097185,-0.0005117452,-0.007192515,0.75309694,110
-0.44986016,-0.020271016,-0.30932495,0.0006168751,-0.0077504707,0.74953216,111
-0.44849482,-0.021888904,-0.31125697,-0.0002948192,-0.0055918554,0.7474021,112
-0.44811732,-0.021837214,-0.31162795,-0.00033261295,-0.00512316,0.7452969,113
-0.4404673,-0.02228276,-0.31390837,-0.0010176953,-0.002978078,0.74187154,114
-0.44672978,-0.02099106,-0.3118913,-4.116894e-05,-0.005271762,0.7430992,115
-0.44517124,-0.018242663,-0.3108478,0.002678175,-0.005488704,0.74465466,116
-0.4486273,-0.019726256,-0.3129325,0.0015816088,-0.0048751216,0.7397174,117
-0.44755998,-0.019311242,-0.3130623,0.0015573457,-0.0041723554,0.74237144,118
-0.443812,-0.01813045,-0.31274644,0.0029636417,-0.0035216731,0.7406581,119
-0.44231272,-0.018799633,-0.3140381,0.0022332156,-0.0019446053,0.742436,120
-0.4456681,-0.017813329,-0.31275263,0.0032077671,-0.00075160444,0.7379507,121
-0.44529328,-0.017617289,-0.31318974,0.0034360609,-0.0003884348,0.7382134,122
-0.44731545,-0.016909134,-0.31245953,0.0048886603,-0.001678709,0.73796624,123
-0.44783792,-0.013475582,-0.31071913,0.0073618297,-0.0011591787,0.73236424,124
-0.44293284,-0.015426703,-0.312454,0.0060899,0.00097065215,0.7300377,125
-0.44310433,-0.01424306,-0.31306633,0.0070671667,0.00077177666,0.72955155,126
-0.44641128,-0.0148973875,-0.31207696,0.0060861404,-7.850342e-05,0.72925276,127
-0.4454932,-0.012866176,-0.31114426,0.0078236805,4.7619542e-05,0.730477,128
-0.447896,-0.014247884,-0.31224987,0.006415833,4.488169e-05,0.72800505,129
-0.4428384,-0.012701882,-0.31194958,0.0077278484,0.00074898626,0.7260213,130
-0.44807133,-0.011003205,-0.31150338,0.009851716,0.0003277546,0.7237716,131
-0.44348094,-0.010607865,-0.3119208,0.009856764,0.0020474182,0.72707325,132
-0.44224176,-0.013453875,-0.3156042,0.0066878647,0.0023421615,0.7240356,133
-0.44995,-0.012756487,-0.31432983,0.007715318,0.0008931507,0.72611904,134
-0.44487256,-0.0124682635,-0.31509763,0.008425415,0.0019767445,0.72094494,135
-0.44438455,-0.010531209,-0.31378064,0.010156279,0.0020364504,0.7227464,136
-0.45053193,-0.011810702,-0.3156303,0.007841095,-0.00022942884,0.7204891,137
-0.44783312,-0.011479026,-0.31606552,0.008080583,0.0010005955,0.7178571,138
-0.44636187,-0.010698205,-0.31589943,0.008572713,0.0021017813,0.7199744,139
-0.4460246,-0.008522631,-0.3137551,0.011265345,0.0026057966,0.72131634,140
-0.44411206,-0.007883947,-0.31412652,0.01178126,0.0031875481,0.7193802,141
-0.4434542,-0.0066720354,-0.31338468,0.01241167,0.005480772,0.7167567,142
-0.44061667,-0.007888136,-0.3157616,0.010996848,0.00625693,0.7200944,143
-0.44535938,-0.0064812587,-0.3153471,0.012082757,0.0027700185,0.71294105,144
-0.4392127,-0.007845268,-0.31648523,0.010805517,0.004873229,0.711369,145
-0.44222513,-0.0056341193,-0.31438488,0.012958892,0.004661645,0.7122469,146
-0.441728,-0.0066752667,-0.31669948,0.011404,0.0026979737,0.7086797,147
-0.44036478,-0.0023411862,-0.31317377,0.015518392,0.002587611,0.7102679,148
-0.4349987,-0.0049727573,-0.31702584,0.013086127,0.0068107657,0.7105442,149
-0.4413875,-0.0033409758,-0.31532067,0.014260339,0.0038706267,0.7059526,150
-0.4462749,-0.0045487056,-0.31634948,0.013409264,0.0025763174,0.70611936,151
-0.44791266,-0.0040488974,-0.31595847,0.013225807,0.005628115,0.70888495,152
-0.45060384,-0.0032426277,-0.31538096,0.014230863,0.0039543123,0.7104258,153
-0.44696936,-0.004148911,-0.31781423,0.013344449,0.0059530386,0.7083915,154
-0.4431534,-0.0042555644,-0.31857824,0.013408288,0.007949618,0.7056322,155
-0.44779485,-0.0022423274,-0.3165503,0.015044982,0.0048208623,0.70349115,156
