area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
0.117567755,0.006070536,0.055423964,0.017706998,0.06755813,0.0068110414,0.03311231,0.1663334,0.025969408,0.46216613,0.093786225,0.022460165,0.3093394,0.021551665,0.16579308,0.6125035,0.38381582,0.1108924,0.4917347,0.60150725
0.10093124,0.002749994,0.041782625,0.01004238,0.051450994,0.0032856641,0.02132083,0.15414082,0.016772578,0.43042764,0.07230742,0.013002879,0.29682696,0.014102566,0.15923889,0.5862817,0.36638248,0.09846283,0.46279764,0.5743688
0.08601099,0.0011480217,0.030914776,0.0054010972,0.038166333,0.0014576599,0.012934035,0.14310214,0.010344919,0.39981443,0.056389946,0.00727827,0.28473666,0.008806317,0.15808669,0.5647897,0.356822,0.08936264,0.44016653,0.54744506
0.07403493,0.0004389017,0.021328611,0.0027469085,0.027873661,0.0005921769,0.0071877204,0.13550048,0.0061298804,0.3680494,0.043234617,0.0037868214,0.2786638,0.0052158646,0.15623058,0.53798246,0.34482586,0.08122326,0.4161044,0.5248951
0.062241398,0.00015304089,0.013923456,0.0013045891,0.019749487,0.00021983181,0.0036787188,0.12861966,0.0034236843,0.34159935,0.03303638,0.0018423373,0.27070728,0.0028709879,0.1561007,0.51867706,0.3329525,0.07437798,0.39430907,0.50445545
0.051783454,4.8575133e-05,0.008350901,0.00057882967,0.013481324,7.421163e-05,0.0017133753,0.12240913,0.0018045447,0.31994295,0.02495587,0.0008250137,0.26269397,0.0014699909,0.15230735,0.5001441,0.31899974,0.06847428,0.37410012,0.48700684
0.042670645,1.395314e-05,0.004672203,0.00023919331,0.008871767,2.273763e-05,0.0007388057,0.11665079,0.00089878833,0.29925203,0.018808952,0.0003401104,0.2558825,0.0006969621,0.1500575,0.48222008,0.30809194,0.06475574,0.35954532,0.46833584
0.034658495,3.6073454e-06,0.0024010364,9.149417e-05,0.0056524496,6.285625e-06,0.0002919032,0.11241772,0.0004197538,0.28636253,0.0139060095,0.00012878593,0.25127986,0.00030638717,0.1418407,0.46490967,0.2914689,0.06133712,0.34657562,0.45095593
0.027709084,8.3347453e-07,0.0011701429,3.23494e-05,0.003449027,1.5589524e-06,0.000106709005,0.10792062,0.00018400027,0.26805064,0.00999579,4.4655906e-05,0.24562211,0.00012511386,0.13749275,0.45010412,0.28300148,0.057268728,0.32625738,0.4383698
0.021553352,1.7064446e-07,0.0005293284,1.048927e-05,0.0020176268,3.4441476e-07,3.569632e-05,0.103331216,7.513536e-05,0.25278133,0.006832822,1.4126049e-05,0.23790216,4.7208243e-05,0.1341744,0.43773118,0.27196115,0.053898327,0.31365988,0.419213
0.016523503,3.0686838e-08,0.00022383941,3.1052293e-06,0.0011292051,6.7240066e-08,1.0927674e-05,0.09981523,2.8564726e-05,0.23747128,0.0044263727,4.0639065e-06,0.2315804,1.6443699e-05,0.13298424,0.4225205,0.26861808,0.051800653,0.30609205,0.40802372
0.012429802,4.79918e-09,8.739304e-05,8.3336516e-07,0.0006050069,1.14948415e-08,3.0324163e-06,0.09689457,1.004351e-05,0.2282839,0.0027018748,1.0563805e-06,0.22650276,5.255302e-06,0.1268058,0.41169804,0.25787964,0.049895957,0.28832972,0.3935408
0.00911025,6.458633e-10,3.1672036e-05,2.0133955e-07,0.000308198,1.7035665e-09,7.595855e-07,0.0935208,3.2493424e-06,0.2159154,0.0015134885,2.4639237e-07,0.22094092,1.5331133e-06,0.12580396,0.398498,0.24814653,0.048411194,0.2761918,0.3819717
0.006525299,7.392566e-11,1.0552709e-05,4.344875e-08,0.00014906962,2.16491e-10,1.7032686e-07,0.090498246,9.616139e-07,0.20826317,0.00078589533,5.1167312e-08,0.21640196,4.0565482e-07,0.12174199,0.38737506,0.23837584,0.045254435,0.26750436,0.3694915
0.0045472607,7.10546e-12,3.2275273e-06,8.303964e-09,6.8141984e-05,2.3309077e-11,3.3935986e-08,0.08816514,2.5861405e-07,0.19818424,0.00037690048,9.380183e-09,0.21220641,9.664674e-08,0.118626244,0.37481397,0.23478612,0.045523457,0.26026455,0.35782406
0.0030786046,5.6553834e-13,8.990728e-07,1.3925172e-09,2.9320554e-05,2.0984748e-12,5.952129e-09,0.08493644,6.275219e-08,0.18973868,0.00016653616,1.503536e-09,0.20619933,2.0571761e-08,0.115045935,0.36430243,0.22654456,0.04327076,0.25352985,0.34679815
0.0020173348,3.6706983e-14,2.2665729e-07,2.0282143e-10,1.1825756e-05,1.557079e-13,9.1009406e-10,0.08196247,1.36314755e-08,0.18204106,6.814478e-05,2.0853799e-10,0.20003197,3.878472e-09,0.11236802,0.35453185,0.22165734,0.040706657,0.24400793,0.33860978
0.0012868084,1.9104521e-15,5.1333537e-08,2.5375523e-11,4.449082e-06,9.372794e-15,1.2001465e-10,0.08008624,2.6285352e-09,0.17996341,2.5892856e-05,2.4744247e-11,0.19714987,6.416296e-10,0.10980122,0.3455914,0.21629415,0.039997883,0.23618501,0.32945037
0.0007909335,7.8265924e-17,1.0358311e-08,2.6943252e-12,1.5529947e-06,4.498011e-16,1.349019e-11,0.078414924,4.457749e-10,0.17043513,9.095501e-06,2.4806836e-12,0.19159703,9.219219e-11,0.10781371,0.33603102,0.21088283,0.038745586,0.22602662,0.31851563
0.0004689009,2.472692e-18,1.8457068e-09,2.39593e-13,5.0016575e-07,1.6882492e-17,1.2760529e-12,0.07569303,6.582288e-11,0.16640097,2.9383223e-06,2.0727975e-13,0.1877527,1.137745e-11,0.105034515,0.3294862,0.20180161,0.03660983,0.22187689,0.30827403
0.00026714214,5.8897386e-20,2.8761205e-10,1.7587423e-14,1.4771199e-07,4.8519964e-19,1.0015959e-13,0.07334425,8.370126e-12,0.15842496,8.6991065e-07,1.4221617e-14,0.18251652,1.1913711e-12,0.10593351,0.3196052,0.1979362,0.03659539,0.21693167,0.29978538
0.00014595938,1.0314327e-21,3.8779938e-11,1.0489132e-15,3.9738307e-08,1.0430176e-20,6.4241007e-15,0.07167857,9.0569446e-13,0.15402319,2.3451581e-07,7.8819804e-16,0.17918715,1.04452505e-13,0.10332667,0.30989224,0.19324677,0.03555359,0.21088384,0.28996816
7.6200726e-05,1.2913833e-23,4.472407e-12,4.9947647e-17,9.668563e-09,1.6339483e-22,3.3105158e-16,0.06996302,8.230898e-14,0.15220879,5.716911e-08,3.465752e-17,0.17675427,7.5567595e-15,0.10084706,0.30502874,0.19202696,0.03493316,0.20911638,0.28419745
3.7872156e-05,1.1203428e-25,4.3563644e-13,1.8629187e-18,2.111005e-09,1.8119677e-24,1.34549695e-17,0.067450196,6.193222e-15,0.1486508,1.2505403e-08,1.1852858e-18,0.17178643,4.4397955e-16,0.101189785,0.29837173,0.18543036,0.033669658,0.20443343,0.27676654
1.7864826e-05,6.5021513e-28,3.5347735e-14,5.328185e-20,4.101247e-10,1.376904e-26,4.225554e-19,0.06610467,3.7982696e-16,0.1450495,2.4343665e-09,3.0845853e-20,0.16821954,2.0815502e-17,0.09827907,0.29084843,0.1802166,0.033432048,0.19788206,0.26961517
7.966537e-06,2.4261295e-30,2.3533646e-15,1.1415466e-21,7.025124e-11,6.9118695e-29,1.002478e-20,0.0651535,1.8663086e-17,0.14169285,4.1787063e-10,5.9618326e-22,0.1667497,7.638784e-19,0.0970265,0.2827214,0.17932744,0.032732412,0.19159074,0.26218492
3.3432416e-06,5.562562e-33,1.2644799e-16,1.7849982e-23,1.0504245e-11,2.1989357e-31,1.7520986e-22,0.06368863,7.2093045e-19,0.13697506,6.2623594e-11,8.3302315e-24,0.16348687,2.1479591e-20,0.09657481,0.27640843,0.175778,0.031525034,0.18985502,0.2567459
1.3144622e-06,7.440209e-36,5.3841806e-18,1.9788679e-25,1.3562091e-12,4.2286196e-34,2.1938595e-24,0.06186101,2.1441567e-20,0.13639867,8.1051615e-12,8.1648934e-26,0.16077922,4.5202154e-22,0.09388305,0.272575,0.1739369,0.030472055,0.18823324,0.2485876
4.817624e-07,5.46622e-39,1.7807421e-19,1.5056799e-27,1.4941432e-13,4.654568e-37,1.9075416e-26,0.06057316,4.7979156e-22,0.13487585,8.953162e-13,5.4274584e-28,0.15713559,6.935197e-24,0.09056028,0.26590338,0.16668817,0.029746221,0.1812874,0.24469633
1.6372863e-07,2.056e-42,4.4744017e-21,7.580856e-30,1.3865874e-14,2.75226e-40,1.1120681e-28,0.059256803,7.873454e-24,0.12834117,8.332502e-14,2.3553644e-30,0.1554171,7.534558e-26,0.09236603,0.25965974,0.16487575,0.028965354,0.17646348,0.23784606
5.1294677e-08,0.0,8.334192e-23,2.423319e-32,1.0686963e-15,8.1e-44,4.178145e-31,0.057658706,9.209064e-26,0.12776306,6.4421404e-15,6.390996e-33,0.15174636,5.610175e-28,0.08891299,0.2539244,0.16019374,0.028792756,0.17525142,0.23081648
1.4721945e-08,0.0,1.1197879e-24,4.6914958e-35,6.735899e-17,0.0,9.670866e-34,0.056193803,7.4363497e-28,0.12473401,4.074109e-16,1.0319417e-35,0.14885558,2.7596327e-30,0.08926734,0.24821402,0.15832803,0.02883732,0.17321898,0.22678603
3.844578e-09,0.0,1.05274736e-26,5.209891e-38,3.413523e-18,0.0,1.3095675e-36,0.055178814,3.999754e-30,0.123083994,2.0721682e-17,9.365116e-39,0.14575899,8.602057e-33,0.087509036,0.24258919,0.15478867,0.027813995,0.16729946,0.22172923
9.06835e-10,0.0,6.692511e-29,3.1154e-41,1.3651347e-19,0.0,9.77128e-40,0.05342186,1.376046e-32,0.121256486,8.319944e-19,4.469e-42,0.14255883,1.6203096e-35,0.08412092,0.2394002,0.15103419,0.02806077,0.16517869,0.21748145
1.9166413e-10,0.0,2.7681608e-31,1e-44,4.220751e-21,0.0,3.74e-43,0.052286807,2.8913815e-35,0.118153654,2.5834957e-20,1e-45,0.14014047,1.7461306e-38,0.08472687,0.23483938,0.14820647,0.02670648,0.16156563,0.21370141
3.5985687e-11,0.0,7.1304927e-34,0.0,9.8623984e-23,0.0,0.0,0.05186738,3.518879e-38,0.11760611,6.0651433e-22,0.0,0.13801028,1.01e-41,0.08310873,0.22949973,0.14791906,0.02636323,0.15986197,0.20818181
5.945876e-12,0.0,1.0879537e-36,0.0,1.6983306e-24,0.0,0.0,0.050731674,2.3322e-41,0.11592191,1.0497991e-23,0.0,0.13562372,3e-45,0.082309306,0.22407748,0.14469256,0.025549447,0.1557461,0.20468384
8.557837e-13,0.0,9.27891e-40,0.0,2.0957743e-26,0.0,0.0,0.04995009,8e-45,0.11177954,1.3027535e-25,0.0,0.13421151,0.0,0.08152311,0.21955818,0.14426303,0.02679976,0.15518253,0.19917296
1.0610781e-13,0.0,4.13e-43,0.0,1.7962169e-28,0.0,0.0,0.04837399,0.0,0.11053839,1.12341535e-27,0.0,0.13193409,0.0,0.079998426,0.2166746,0.13918835,0.024789793,0.15223575,0.1953434
1.1197121e-14,0.0,0.0,0.0,1.0322862e-30,0.0,0.0,0.046910282,0.0,0.10793745,6.499894e-30,0.0,0.12908968,0.0,0.0814835,0.21313386,0.1378979,0.024382435,0.14778405,0.19223884
9.924295e-16,0.0,0.0,0.0,3.8231944e-33,0.0,0.0,0.045910005,0.0,0.10705495,2.4252312e-32,0.0,0.12555599,0.0,0.07837262,0.2094235,0.13485283,0.02475199,0.14547266,0.18813257
7.282057e-17,0.0,0.0,0.0,8.722114e-36,0.0,0.0,0.045623276,0.0,0.10502805,5.578368e-35,0.0,0.12604098,0.0,0.07767713,0.20424362,0.13418283,0.024498926,0.14455736,0.18457156
4.3540964e-18,0.0,0.0,0.0,1.1638095e-38,0.0,0.0,0.04481428,0.0,0.1037207,7.5113084e-38,0.0,0.12377004,0.0,0.07812004,0.20117006,0.13153447,0.02355333,0.14234303,0.18051599
2.0849444e-19,0.0,0.0,0.0,8.554e-42,0.0,0.0,0.043363277,0.0,0.102160856,5.5765e-41,0.0,0.12130659,0.0,0.07491238,0.1986163,0.13221289,0.023284389,0.13928649,0.17758466
7.844309e-21,0.0,0.0,0.0,3e-45,0.0,0.0,0.04309508,0.0,0.10172707,2.1e-44,0.0,0.1208779,0.0,0.07479653,0.19204418,0.1268311,0.022851594,0.13715895,0.17310965
2.2705924e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.042455006,0.0,0.10003412,0.0,0.0,0.11912747,0.0,0.07540935,0.1895391,0.12653476,0.023560142,0.13383101,0.16865769
4.9402095e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.041077793,0.0,0.09952866,0.0,0.0,0.117292315,0.0,0.074700065,0.18585816,0.12405889,0.022615913,0.13352247,0.16745919
7.8734635e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.04008541,0.0,0.09803854,0.0,0.0,0.11548514,0.0,0.072474025,0.18378222,0.11921239,0.022593241,0.13167274,0.16412781
8.931363e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.03940616,0.0,0.09686958,0.0,0.0,0.11354771,0.0,0.07353229,0.18106936,0.11966304,0.021707093,0.12968045,0.16293567
6.983009e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.038550496,0.0,0.095576234,0.0,0.0,0.11126482,0.0,0.07136822,0.17837761,0.118487984,0.021697702,0.126927,0.1602514
3.629457e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.038290754,0.0,0.09553166,0.0,0.0,0.11126062,0.0,0.07025208,0.17565867,0.11607296,0.021490756,0.12588882,0.15618232
1.2038012e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.037454654,0.0,0.09425346,0.0,0.0,0.109857924,0.0,0.071822114,0.17317635,0.11567953,0.021853706,0.12418314,0.15340453
2.4318927e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.036652133,0.0,0.09257879,0.0,0.0,0.10815665,0.0,0.068886,0.17037262,0.11403614,0.022006096,0.1222174,0.15188196
2.83623e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.03578298,0.0,0.09073292,0.0,0.0,0.10674952,0.0,0.06699726,0.16779879,0.11388699,0.02151927,0.120705746,0.1509253
1.8e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.035316322,0.0,0.08886179,0.0,0.0,0.1057533,0.0,0.068256885,0.16497825,0.114650875,0.02128958,0.120190434,0.1467504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03460574,0.0,0.089389116,0.0,0.0,0.104630396,0.0,0.06638577,0.16198982,0.11098582,0.021453427,0.11841613,0.14648192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034005497,0.0,0.08926325,0.0,0.0,0.10385404,0.0,0.06732758,0.16156176,0.10925981,0.021614028,0.11947367,0.14212272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033547703,0.0,0.08771463,0.0,0.0,0.10307676,0.0,0.066961,0.15864103,0.10806535,0.021323582,0.11863553,0.1403978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03297251,0.0,0.087849945,0.0,0.0,0.10228625,0.0,0.06630661,0.15721226,0.10610557,0.02084547,0.116419464,0.13897422
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258097,0.0,0.085999705,0.0,0.0,0.10145098,0.0,0.06658228,0.15384538,0.10649695,0.021052439,0.11298624,0.13729967
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031656798,0.0,0.08541507,0.0,0.0,0.10022228,0.0,0.065826245,0.15157396,0.10741825,0.020487783,0.11309123,0.13534796
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030932171,0.0,0.084537424,0.0,0.0,0.09879106,0.0,0.06408195,0.15262185,0.10390747,0.020327521,0.112208,0.1338052
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03059904,0.0,0.08487324,0.0,0.0,0.09826702,0.0,0.0648034,0.15080327,0.10134515,0.021305505,0.11068472,0.1312459
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030118883,0.0,0.0827634,0.0,0.0,0.09730187,0.0,0.06455394,0.14770906,0.10133158,0.020491982,0.10986339,0.13058203
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029429462,0.0,0.082583904,0.0,0.0,0.09613375,0.0,0.063460045,0.14675651,0.09930958,0.019768862,0.10974319,0.12893803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029081697,0.0,0.08164461,0.0,0.0,0.09608008,0.0,0.061343312,0.14367194,0.097246274,0.01981793,0.10743075,0.12628081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028334118,0.0,0.081687264,0.0,0.0,0.09490357,0.0,0.061638776,0.14335147,0.0969895,0.019596484,0.10682446,0.12497242
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027607674,0.0,0.08026827,0.0,0.0,0.09406946,0.0,0.06271947,0.14041173,0.09675371,0.019043949,0.106407665,0.124031134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02743867,0.0,0.08071814,0.0,0.0,0.09367027,0.0,0.061502393,0.13852601,0.09729967,0.019869793,0.10752839,0.12176984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026887685,0.0,0.07992785,0.0,0.0,0.09292975,0.0,0.06344989,0.13598534,0.09551876,0.019284312,0.1051128,0.12084435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02657825,0.0,0.08167728,0.0,0.0,0.09211771,0.0,0.062394675,0.13393272,0.09570677,0.019926991,0.10570125,0.119040884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025789712,0.0,0.07899163,0.0,0.0,0.0909304,0.0,0.06245217,0.13333312,0.094458304,0.019993823,0.10314992,0.118574895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02545619,0.0,0.07996787,0.0,0.0,0.089992374,0.0,0.061344676,0.1322366,0.09302536,0.019361347,0.102173954,0.117895514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025135452,0.0,0.07929027,0.0,0.0,0.09023672,0.0,0.060736902,0.13095053,0.09296534,0.019012062,0.10327305,0.11569129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02426703,0.0,0.077806026,0.0,0.0,0.08926953,0.0,0.060732964,0.12880018,0.09249655,0.01965005,0.101271264,0.11456161
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023814617,0.0,0.07667118,0.0,0.0,0.08893058,0.0,0.060893793,0.12822656,0.09103193,0.019443555,0.10085573,0.11333231
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023480859,0.0,0.07875515,0.0,0.0,0.08791822,0.0,0.05852163,0.12676142,0.091228634,0.0199712,0.10086193,0.11224151
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022715878,0.0,0.07740692,0.0,0.0,0.08745007,0.0,0.057572566,0.12536325,0.090779416,0.019270286,0.100654066,0.110992536
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02192735,0.0,0.07660357,0.0,0.0,0.085977316,0.0,0.05906452,0.12547664,0.0896603,0.019264426,0.098155275,0.11027406
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021513723,0.0,0.076605044,0.0,0.0,0.08585321,0.0,0.05698824,0.123806246,0.08820564,0.018750424,0.097284615,0.10945438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02121737,0.0,0.07607378,0.0,0.0,0.08561962,0.0,0.057657793,0.122493066,0.09024363,0.01848559,0.09694465,0.108370215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020928616,0.0,0.0764929,0.0,0.0,0.08541658,0.0,0.05731476,0.119867735,0.08899148,0.018714441,0.09808389,0.10608276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020198263,0.0,0.0748042,0.0,0.0,0.084799506,0.0,0.058375243,0.12036419,0.08877808,0.01882087,0.096273385,0.105932645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019568117,0.0,0.074403,0.0,0.0,0.08383859,0.0,0.05705478,0.11756699,0.08696849,0.018742796,0.095743336,0.105368935
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018993882,0.0,0.074763365,0.0,0.0,0.08279464,0.0,0.05617548,0.11729103,0.086686485,0.018835558,0.09584051,0.1046296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018474583,0.0,0.07399934,0.0,0.0,0.0821484,0.0,0.057237197,0.11688118,0.0851319,0.018914435,0.09367664,0.10305118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018126765,0.0,0.073675655,0.0,0.0,0.08268183,0.0,0.056596838,0.11518302,0.08374681,0.018723775,0.0943323,0.10182823
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01749476,0.0,0.07192749,0.0,0.0,0.08174206,0.0,0.05726366,0.114019,0.085638314,0.01835929,0.09437546,0.10194665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017097963,0.0,0.07193537,0.0,0.0,0.082095854,0.0,0.05778828,0.11339425,0.08501101,0.01906876,0.094600655,0.10093082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016622942,0.0,0.0722258,0.0,0.0,0.081265494,0.0,0.05650429,0.11286076,0.08428486,0.018837811,0.09386942,0.09918189
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015963338,0.0,0.07086609,0.0,0.0,0.08061404,0.0,0.055553388,0.11158283,0.08235433,0.019141316,0.0933109,0.09887439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015458599,0.0,0.07097135,0.0,0.0,0.08068635,0.0,0.056214508,0.11015308,0.082670905,0.018630015,0.09159313,0.09843032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014978338,0.0,0.07101494,0.0,0.0,0.0802771,0.0,0.055114597,0.10943417,0.08222551,0.01835304,0.09356902,0.09673057
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014426842,0.0,0.0700143,0.0,0.0,0.07962155,0.0,0.05536369,0.1079373,0.082344145,0.017823515,0.092190586,0.09746226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013827911,0.0,0.069949865,0.0,0.0,0.07862229,0.0,0.05510072,0.10748299,0.08021673,0.018899836,0.09217549,0.09613097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013079556,0.0,0.06951116,0.0,0.0,0.07797681,0.0,0.05466019,0.10679644,0.080503665,0.018187955,0.08996783,0.09536954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012734246,0.0,0.06999388,0.0,0.0,0.07868231,0.0,0.054153066,0.10564909,0.08140559,0.018072398,0.0914917,0.09451245
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011997217,0.0,0.0691731,0.0,0.0,0.077621125,0.0,0.05471473,0.1055005,0.081826225,0.018047966,0.089312844,0.094473034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011285212,0.0,0.068170175,0.0,0.0,0.07729782,0.0,0.053960644,0.104806885,0.08072326,0.0182677,0.08838132,0.093009375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107019525,0.0,0.07003386,0.0,0.0,0.077943124,0.0,0.052934773,0.102716796,0.07979914,0.017782493,0.0887942,0.092791416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010102361,0.0,0.0694157,0.0,0.0,0.07791066,0.0,0.054331288,0.102607585,0.080016874,0.017759923,0.087825745,0.09111583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009331504,0.0,0.06909753,0.0,0.0,0.077204116,0.0,0.05267917,0.101887375,0.07990766,0.018128049,0.0882722,0.09212093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008719831,0.0,0.06930741,0.0,0.0,0.07740496,0.0,0.05344792,0.10120846,0.079382375,0.017922517,0.08775641,0.090293996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007983183,0.0,0.068379894,0.0,0.0,0.07706102,0.0,0.052233428,0.099677324,0.076779604,0.01831567,0.08719692,0.09087362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074056974,0.0,0.0680799,0.0,0.0,0.07695603,0.0,0.052623708,0.099040344,0.07676862,0.017946482,0.087216154,0.08981685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066581583,0.0,0.06759725,0.0,0.0,0.07562972,0.0,0.0537351,0.09893487,0.07777184,0.017765183,0.08596166,0.08856177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006019707,0.0,0.06748846,0.0,0.0,0.0764123,0.0,0.052665506,0.09787936,0.078359894,0.017296452,0.08635194,0.08829131
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005355717,0.0,0.06652457,0.0,0.0,0.07632386,0.0,0.05227238,0.09652938,0.077676095,0.017511282,0.08586244,0.087947704
