area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
0.040689025,0.084265016,0.0023396956,0.000879325,0.21153902,0.041222155,0.1365086,0.0020374001,0.004368013,0.44611904,0.044014573,0.16612868,0.22138683,0.034864146,0.035565704,0.0715191,0.0058992994,0.008817089,0.0723378,0.09241483,0.14769712,0.11527892,0.4341742,0.34547198
0.029992377,0.079157166,0.00092210656,0.00029417,0.20660289,0.03244887,0.1325243,0.0008019063,0.001928102,0.42017132,0.028620964,0.15035005,0.20292626,0.023702756,0.029722884,0.060120612,0.0027904673,0.0042749937,0.062740706,0.09187739,0.13328905,0.10436162,0.41174164,0.31694776
0.021428183,0.07828751,0.00033211065,8.866203e-05,0.20399249,0.025776446,0.12587604,0.00028883692,0.00078496267,0.39584023,0.01835102,0.13554855,0.18956302,0.015686458,0.024911255,0.050101846,0.0012169429,0.0018846368,0.054073803,0.08954713,0.12370044,0.095652655,0.38630587,0.2911436
0.014495929,0.07466083,0.00010906452,2.3947348e-05,0.19747326,0.019193476,0.122887105,9.465655e-05,0.0002929783,0.37602088,0.011279823,0.12549898,0.17340173,0.009569911,0.020635521,0.04026543,0.00048166202,0.0007634652,0.045330513,0.08694018,0.112523444,0.08610749,0.36135793,0.27063808
0.009534663,0.07323198,3.2432676e-05,5.7650464e-06,0.19576585,0.013876811,0.117967755,2.8157521e-05,0.00010006517,0.35510835,0.006589454,0.11446397,0.165183,0.005528364,0.017394068,0.032446504,0.00017430996,0.00028206623,0.03898033,0.08667735,0.10436039,0.08184803,0.33855897,0.25397828
0.005937818,0.07317667,8.69273e-06,1.2267527e-06,0.18980771,0.009602913,0.11503407,7.5409753e-06,3.1153744e-05,0.3396969,0.0036595194,0.109461464,0.15361112,0.0028807377,0.0150133725,0.02520582,5.757901e-05,9.521844e-05,0.032379765,0.08302278,0.09599622,0.07857913,0.32141578,0.23677021
0.0035424526,0.07136528,2.0839057e-06,2.2875933e-07,0.18555097,0.006207276,0.110252775,1.8066307e-06,8.784205e-06,0.3224812,0.0019272374,0.10882594,0.14460106,0.0013866648,0.013073556,0.01927383,1.7263053e-05,2.9249251e-05,0.02665059,0.08270366,0.09145338,0.073571034,0.30499834,0.22331929
0.002017113,0.07128714,4.4332634e-07,3.7030063e-08,0.18195327,0.0038206812,0.107378654,3.8400972e-07,2.229533e-06,0.30761272,0.0009639585,0.10029547,0.13705179,0.0006101591,0.011915948,0.014332977,4.680249e-06,8.136619e-06,0.021112977,0.08087295,0.08380251,0.071796186,0.29095164,0.20846504
0.0010934805,0.07147797,8.297158e-08,5.1495737e-09,0.17827436,0.0022169466,0.100739025,7.1811314e-08,5.0544224e-07,0.29191184,0.0004509265,0.09690755,0.12979865,0.00024374964,0.010797041,0.010392826,1.1391709e-06,2.0357616e-06,0.016722143,0.081833914,0.078435846,0.068001404,0.2770837,0.19870661
0.00056226435,0.0696102,1.3532249e-08,6.0819794e-10,0.1729227,0.0012053989,0.10009301,1.1701782e-08,1.0150341e-07,0.2819769,0.00019879056,0.09128961,0.121842206,8.964127e-05,0.010215828,0.0072657475,2.47074e-07,4.5493124e-07,0.012566377,0.07925043,0.075177275,0.06418784,0.26499704,0.18721189
0.00027405357,0.069311276,1.9034296e-09,6.0244615e-11,0.16813062,0.0006197759,0.09757668,1.6443985e-09,1.7894966e-08,0.27002558,8.185947e-05,0.088561766,0.11629216,3.0067493e-05,0.009211148,0.0049446295,4.734814e-08,9.00341e-08,0.009097694,0.079013824,0.07049376,0.06292162,0.24823877,0.17792732
0.00012623543,0.06939049,2.2829619e-10,4.936285e-12,0.16391757,0.00030033357,0.09346549,1.9702473e-10,2.7423763e-09,0.25766578,3.1414565e-05,0.084506385,0.11018051,9.213663e-06,0.00852463,0.003263792,7.942883e-09,1.5639555e-08,0.006277731,0.07880315,0.068039194,0.06202124,0.2392537,0.16784547
5.4711112e-05,0.069693215,2.3059821e-11,3.2953935e-13,0.1601688,0.00013686808,0.09215527,1.9878809e-11,3.6140352e-10,0.24927294,1.1164099e-05,0.07931431,0.106901586,2.5638294e-06,0.007660985,0.0020811663,1.1546115e-09,2.3609892e-09,0.0040798667,0.07741063,0.064005084,0.06017098,0.22982192,0.15952957
2.2218126e-05,0.06946208,1.9350424e-12,1.76277e-14,0.15680124,5.849701e-05,0.091798626,1.6660823e-12,4.047715e-11,0.2403229,3.6610295e-06,0.07940107,0.101262815,6.444416e-07,0.007549818,0.0012795693,1.4382968e-10,3.0640535e-10,0.0024706877,0.07812592,0.06231329,0.05722512,0.21861802,0.15157224
8.415127e-06,0.068666026,1.3289502e-13,7.417898e-16,0.15275647,2.3375278e-05,0.087696835,1.1427204e-13,3.803484e-12,0.23131712,1.1001613e-06,0.07594025,0.09603321,1.4526138e-07,0.007068402,0.0007572535,1.5168325e-11,3.378138e-11,0.0013966076,0.07617569,0.05923128,0.056705225,0.21016814,0.14694232
2.9571659e-06,0.067605525,7.348111e-15,2.406283e-17,0.14858118,8.698959e-06,0.08424144,6.309313e-15,2.956493e-13,0.2245412,3.0115572e-07,0.07493459,0.093125604,2.9133078e-08,0.006964022,0.00043016855,1.3363755e-12,3.1231847e-12,0.0007348048,0.07536798,0.05724994,0.056533135,0.20302384,0.13823815
9.587918e-07,0.06715497,3.2124548e-16,5.8834126e-19,0.14455357,2.999259e-06,0.08285268,2.7540022e-16,1.8718452e-14,0.21627559,7.453804e-08,0.0725012,0.08870648,5.152356e-09,0.006335561,0.000233981,9.6937364e-14,2.3871505e-13,0.00036435114,0.07612682,0.05600913,0.054056622,0.1933013,0.13349207
2.850783e-07,0.0681817,1.0885046e-17,1.05753e-20,0.14209087,9.528539e-07,0.07860692,9.315749e-18,9.490049e-16,0.2083042,1.655639e-08,0.06988914,0.08492038,7.9576057e-10,0.0061279377,0.00012161809,5.6974786e-15,1.4850797e-14,0.00016901911,0.075937636,0.054212343,0.055177443,0.18679039,0.12618934
7.721693e-08,0.067306265,2.7962476e-19,1.3591355e-22,0.13699847,2.7718835e-07,0.07775327,2.3886769e-19,3.7812408e-17,0.20342287,3.2727765e-09,0.068284184,0.082084745,1.0618907e-10,0.0065528397,6.007818e-05,2.666051e-16,7.39201e-16,7.326745e-05,0.07662359,0.052271944,0.054981485,0.18245836,0.120184764
1.8917858e-08,0.067164645,5.314388e-21,1.2106891e-24,0.13497508,7.3348154e-08,0.076310806,4.5305724e-21,1.1598164e-18,0.19672066,5.7055266e-10,0.0665529,0.07885278,1.2101569e-11,0.0057335463,2.8153641e-05,9.741757e-18,2.888837e-17,2.96431e-05,0.07580847,0.050552316,0.05180055,0.17331852,0.11714353
4.159782e-09,0.06592141,7.271767e-23,7.2180696e-27,0.13257869,1.7526727e-08,0.07391035,6.185518e-23,2.6766854e-20,0.18928601,8.685778e-11,0.06609215,0.07707043,1.1629057e-12,0.005410962,1.2456974e-05,2.7208462e-19,8.681369e-19,1.11611025e-05,0.075485356,0.048008323,0.05309489,0.16889551,0.11108647
8.1404833e-10,0.066268094,6.949155e-25,2.7686302e-29,0.12886216,3.7521626e-09,0.07124027,5.8967333e-25,4.5313887e-22,0.18481046,1.1422991e-11,0.065454975,0.07425356,9.2928195e-14,0.0052506607,5.1822913e-06,5.6726346e-21,1.9604366e-20,3.8962494e-06,0.074965075,0.046657853,0.050571077,0.164623,0.10874536
1.4048782e-10,0.06334528,4.48234e-27,6.5317625e-32,0.12498746,7.1351286e-10,0.07081637,3.7933775e-27,5.4702633e-24,0.18002099,1.2826645e-12,0.064469896,0.07143896,6.0818435e-15,0.0047950973,2.017727e-06,8.599084e-23,3.2427265e-22,1.2539599e-06,0.074179016,0.04543853,0.049623754,0.15707374,0.104443505
2.116985e-11,0.06376011,1.8777244e-29,9.0011006e-35,0.12306969,1.1940206e-10,0.06751496,1.5844438e-29,4.5623148e-26,0.17502256,1.2140733e-13,0.06261837,0.07019099,3.205902e-16,0.0044009546,7.316303e-07,9.203705e-25,3.818441e-24,3.7018225e-07,0.07361537,0.044256084,0.04987939,0.15249877,0.10016384
2.7554116e-12,0.06296255,4.8899102e-32,6.8243263e-38,0.12002288,1.7406363e-11,0.06643224,4.1127894e-32,2.536969e-28,0.16971062,9.551991e-15,0.06081161,0.0670147,1.3363309e-17,0.0041610287,2.4570608e-07,6.730357e-27,3.1005355e-26,9.9575395e-08,0.07317063,0.04277176,0.04855175,0.14856572,0.095490836
3.0614053e-13,0.06281054,7.5290356e-35,2.6534e-41,0.11747448,2.186222e-12,0.064634025,6.3097334e-35,9.034887e-31,0.16398276,6.151783e-16,0.05889097,0.06712981,4.3165335e-19,0.0040127775,7.597828e-08,3.2403856e-29,1.6749116e-28,2.423519e-08,0.07425181,0.042001452,0.048633117,0.14338236,0.093015224
2.866349e-14,0.062372047,6.467872e-38,4e-45,0.11510255,2.3374586e-13,0.06494396,5.398716e-38,1.9683774e-33,0.16092439,3.189058e-17,0.06054262,0.06393788,1.056571e-20,0.003997316,2.1495907e-08,9.849451e-32,5.7800966e-31,5.2958393e-09,0.07403885,0.041115336,0.047347423,0.14196646,0.0898143
2.2299718e-15,0.0626715,2.8965e-41,0.0,0.114114776,2.099664e-14,0.062404227,2.4069e-41,2.4888896e-36,0.15699536,1.3063171e-18,0.057628486,0.062993884,1.9117899e-22,0.003469476,5.526216e-09,1.8016324e-34,1.2167291e-33,1.0302809e-09,0.074530475,0.039859403,0.046082444,0.13547702,0.08905274
1.4195171e-16,0.06191239,6e-45,0.0,0.110589355,1.5619743e-15,0.061985318,6e-45,1.718168e-39,0.15426655,4.1429855e-20,0.056415524,0.061797734,2.4876214e-24,0.0035386768,1.2813456e-09,1.8765849e-37,1.4814733e-36,1.7682107e-10,0.07155518,0.039553855,0.04514115,0.13440889,0.084681734
7.269675e-18,0.060925648,0.0,0.0,0.109302476,9.472909e-17,0.06108438,0.0,6.03e-43,0.14830951,9.946766e-22,0.056272473,0.059458807,2.257124e-26,0.0037732995,2.6580402e-10,1.04363e-40,9.80896e-40,2.6505822e-11,0.07308281,0.038284417,0.0434741,0.12993962,0.08150626
2.9400674e-19,0.060788564,0.0,0.0,0.106736094,4.603428e-18,0.060018912,0.0,0.0,0.14571883,1.763278e-23,0.056054156,0.059391,1.3795685e-28,0.0034078208,4.8899686e-11,2.8e-44,3.28e-43,3.4329477e-12,0.07362489,0.037391156,0.043065578,0.12632465,0.079890564
9.199841e-21,0.06101052,0.0,0.0,0.10532708,1.7588287e-19,0.056899775,0.0,0.0,0.14367867,2.2448087e-25,0.05430463,0.057377543,5.462604e-31,0.0035525525,7.902471e-12,0.0,0.0,3.7964315e-13,0.072953515,0.03617863,0.044302434,0.12412575,0.07779014
2.177525e-22,0.061204825,0.0,0.0,0.10272304,5.173921e-21,0.05657015,0.0,0.0,0.13900305,1.9897358e-27,0.053454466,0.055623405,1.3404975e-33,0.0032000944,1.110284e-12,0.0,0.0,3.5388847e-14,0.07354165,0.03611582,0.042701848,0.121576935,0.076425664
3.802095e-24,0.059860572,0.0,0.0,0.10082319,1.1450394e-22,0.055317182,0.0,0.0,0.13638623,1.1859187e-29,0.053490803,0.05450291,1.9376248e-36,0.0029267722,1.3409801e-13,0.0,0.0,2.7416942e-15,0.07313991,0.03474082,0.043175325,0.117328055,0.075466774
4.762664e-26,0.059341613,0.0,0.0,0.09896963,1.8581382e-24,0.055231266,0.0,0.0,0.13352318,4.5697557e-32,0.05250919,0.05242813,1.55547e-39,0.0027573414,1.3752748e-14,0.0,0.0,1.7383367e-16,0.0717193,0.03470292,0.042427834,0.11657429,0.072738
4.1487352e-28,0.05866747,0.0,0.0,0.09666138,2.1487197e-26,0.05422153,0.0,0.0,0.13174422,1.0886989e-34,0.050071806,0.051908165,6.47e-43,0.0025408675,1.1817009e-15,0.0,0.0,8.868811e-18,0.07038491,0.03404701,0.041941438,0.11371687,0.07079459
2.4267857e-30,0.05835719,0.0,0.0,0.09519358,1.7149206e-28,0.05333891,0.0,0.0,0.12753858,1.5235428e-37,0.05013701,0.051292624,0.0,0.002442662,8.383078e-17,0.0,0.0,3.5738729e-19,0.07113023,0.033292487,0.042209473,0.11031093,0.06928297
9.163106e-33,0.057804637,0.0,0.0,0.093405455,9.113031e-31,0.052058775,0.0,0.0,0.12509364,1.18024e-40,0.04994153,0.050274294,0.0,0.0024764577,4.8316836e-18,0.0,0.0,1.11445155e-20,0.072622694,0.03225684,0.040485494,0.108604036,0.0674836
2.1352034e-35,0.05763394,0.0,0.0,0.09260283,3.0958796e-33,0.05089668,0.0,0.0,0.12212487,4.8e-44,0.04934661,0.04896277,0.0,0.0023187508,2.22296e-19,0.0,0.0,2.6290727e-22,0.07251001,0.031524204,0.040558245,0.10647921,0.06623491
2.9163983e-38,0.057956826,0.0,0.0,0.090965346,6.419474e-36,0.050404258,0.0,0.0,0.11890206,0.0,0.048880324,0.048401095,0.0,0.0020662232,8.007076e-21,0.0,0.0,4.5758567e-24,0.07273899,0.03183283,0.04075578,0.10389283,0.064825535
2.1996e-41,0.057647575,0.0,0.0,0.088871375,7.70362e-39,0.047956545,0.0,0.0,0.117280915,0.0,0.04712036,0.04737266,0.0,0.0020909416,2.2101838e-22,0.0,0.0,5.714196e-26,0.071043074,0.030751524,0.04083662,0.10209963,0.06412768
8e-45,0.056893215,0.0,0.0,0.08815398,5.029e-42,0.048299614,0.0,0.0,0.115442015,0.0,0.046945248,0.046383012,0.0,0.0019815175,4.56574e-24,0.0,0.0,4.9626535e-28,0.07158742,0.029946212,0.03878944,0.09994577,0.061787248
0.0,0.055620052,0.0,0.0,0.086226776,1e-45,0.04664119,0.0,0.0,0.11320823,0.0,0.04754044,0.04610481,0.0,0.0017098597,6.87552e-26,0.0,0.0,2.8943541e-30,0.07014535,0.03013851,0.038928486,0.099348,0.060350202
0.0,0.05534981,0.0,0.0,0.08471689,0.0,0.04671399,0.0,0.0,0.111225225,0.0,0.045539845,0.046353526,0.0,0.0016650655,7.3297523e-28,0.0,0.0,1.0896986e-32,0.0690995,0.03052882,0.038112633,0.096918695,0.06001125
0.0,0.055916157,0.0,0.0,0.08286431,0.0,0.045764714,0.0,0.0,0.1100018,0.0,0.04621808,0.045835994,0.0,0.0011969684,5.353267e-30,0.0,0.0,2.5319807e-35,0.068272606,0.030028937,0.0380563,0.09523989,0.05917717
0.0,0.056113318,0.0,0.0,0.08185887,0.0,0.045189556,0.0,0.0,0.10774778,0.0,0.045775715,0.04409985,0.0,0.0010103009,2.5814482e-32,0.0,0.0,3.4484812e-38,0.068032674,0.029516758,0.038638093,0.09532389,0.058604944
0.0,0.056045216,0.0,0.0,0.08148158,0.0,0.04479098,0.0,0.0,0.10646552,0.0,0.044621732,0.043718655,0.0,0.000613835,7.882511e-35,0.0,0.0,2.5934e-41,0.07005421,0.029236244,0.037281998,0.09247764,0.057835072
0.0,0.054233428,0.0,0.0,0.08007056,0.0,0.044460732,0.0,0.0,0.10539054,0.0,0.044687677,0.042271506,0.0,0.00028858794,1.4531128e-37,0.0,0.0,1e-44,0.06922984,0.02888051,0.037073143,0.09075664,0.057242654
0.0,0.055467125,0.0,0.0,0.07903367,0.0,0.04372821,0.0,0.0,0.10277082,0.0,0.04431206,0.042627558,0.0,0.00010744993,1.53074e-40,0.0,0.0,0.0,0.06782177,0.028241115,0.03743906,0.08942187,0.054874368
0.0,0.053682514,0.0,0.0,0.078374706,0.0,0.04291559,0.0,0.0,0.10139649,0.0,0.04290848,0.04134879,0.0,3.3690045e-05,8.7e-44,0.0,0.0,0.0,0.067520715,0.027651612,0.036883347,0.088657886,0.052872136
0.0,0.05437451,0.0,0.0,0.077072114,0.0,0.042621512,0.0,0.0,0.09891738,0.0,0.042027563,0.04102872,0.0,9.228106e-06,0.0,0.0,0.0,0.0,0.06616958,0.027274257,0.03526711,0.08798957,0.05272295
0.0,0.053607598,0.0,0.0,0.07558492,0.0,0.04248597,0.0,0.0,0.09735574,0.0,0.041775454,0.04083398,0.0,2.2496156e-06,0.0,0.0,0.0,0.0,0.06604285,0.026570098,0.036164712,0.08574051,0.051305268
0.0,0.054662757,0.0,0.0,0.07484884,0.0,0.041441053,0.0,0.0,0.09637594,0.0,0.041940924,0.040672548,0.0,4.910816e-07,0.0,0.0,0.0,0.0,0.06782709,0.026634099,0.03478247,0.08607171,0.050749633
0.0,0.054422043,0.0,0.0,0.073211506,0.0,0.040527675,0.0,0.0,0.09562913,0.0,0.040480625,0.03977308,0.0,9.5346365e-08,0.0,0.0,0.0,0.0,0.0654596,0.026022391,0.03658328,0.083798036,0.049695976
0.0,0.054211617,0.0,0.0,0.07255401,0.0,0.039794095,0.0,0.0,0.09443995,0.0,0.041840862,0.038918905,0.0,1.6335061e-08,0.0,0.0,0.0,0.0,0.06548036,0.026624387,0.034637388,0.08352283,0.049769673
0.0,0.053405832,0.0,0.0,0.07175137,0.0,0.040836494,0.0,0.0,0.09233623,0.0,0.040673498,0.039619952,0.0,2.445277e-09,0.0,0.0,0.0,0.0,0.06518277,0.026070721,0.034635544,0.081983924,0.04823517
0.0,0.053703204,0.0,0.0,0.07106169,0.0,0.04043004,0.0,0.0,0.09205411,0.0,0.040664256,0.03872099,0.0,3.1639577e-10,0.0,0.0,0.0,0.0,0.06522789,0.025848068,0.035647415,0.08044153,0.048597742
0.0,0.053193275,0.0,0.0,0.0700584,0.0,0.038729034,0.0,0.0,0.090508394,0.0,0.040391043,0.039164443,0.0,3.4969923e-11,0.0,0.0,0.0,0.0,0.06559498,0.025727216,0.0346461,0.07964691,0.048012916
0.0,0.053347994,0.0,0.0,0.06942555,0.0,0.038650274,0.0,0.0,0.089209676,0.0,0.040024232,0.038386796,0.0,3.2592854e-12,0.0,0.0,0.0,0.0,0.06503881,0.025488682,0.034845863,0.07936963,0.046388943
0.0,0.05424215,0.0,0.0,0.06877032,0.0,0.039210476,0.0,0.0,0.08784538,0.0,0.03981172,0.03814244,0.0,2.525777e-13,0.0,0.0,0.0,0.0,0.06437704,0.025590986,0.033021875,0.07811411,0.045839068
0.0,0.053194553,0.0,0.0,0.067534804,0.0,0.03774223,0.0,0.0,0.08707318,0.0,0.039764997,0.037965506,0.0,1.6025746e-14,0.0,0.0,0.0,0.0,0.06438997,0.02513651,0.034778114,0.07678428,0.04434641
0.0,0.05308653,0.0,0.0,0.06679497,0.0,0.038330603,0.0,0.0,0.086066075,0.0,0.040135276,0.03733946,0.0,8.18561e-16,0.0,0.0,0.0,0.0,0.06525219,0.024470288,0.033882063,0.07603312,0.04484691
0.0,0.05352302,0.0,0.0,0.066913314,0.0,0.037696406,0.0,0.0,0.08493725,0.0,0.0389159,0.03681318,0.0,3.303907e-17,0.0,0.0,0.0,0.0,0.0635757,0.02457343,0.03384955,0.07561045,0.044300873
0.0,0.05385132,0.0,0.0,0.0664435,0.0,0.03672704,0.0,0.0,0.08363408,0.0,0.038656242,0.038259782,0.0,1.0324366e-18,0.0,0.0,0.0,0.0,0.06365219,0.024815097,0.034435824,0.07473454,0.043569397
0.0,0.054223716,0.0,0.0,0.06566011,0.0,0.03646231,0.0,0.0,0.08333062,0.0,0.038464017,0.037020583,0.0,2.4419711e-20,0.0,0.0,0.0,0.0,0.06297054,0.024859903,0.03247925,0.07379813,0.042705227
0.0,0.05329134,0.0,0.0,0.06481388,0.0,0.036825538,0.0,0.0,0.0828646,0.0,0.03852283,0.035774853,0.0,4.263669e-22,0.0,0.0,0.0,0.0,0.06407133,0.024210434,0.03328954,0.07319985,0.0428451
0.0,0.053411752,0.0,0.0,0.06484703,0.0,0.035717383,0.0,0.0,0.082370445,0.0,0.037824962,0.035456497,0.0,5.344338e-24,0.0,0.0,0.0,0.0,0.06320408,0.023968384,0.033673197,0.072774574,0.041967317
0.0,0.052610513,0.0,0.0,0.06384066,0.0,0.035936926,0.0,0.0,0.08166685,0.0,0.03685409,0.03614998,0.0,4.6618225e-26,0.0,0.0,0.0,0.0,0.06253808,0.023787607,0.03244766,0.07158641,0.04115933
0.0,0.053230286,0.0,0.0,0.06336749,0.0,0.034901306,0.0,0.0,0.08057855,0.0,0.038090836,0.035637695,0.0,2.7327453e-28,0.0,0.0,0.0,0.0,0.06375873,0.024284579,0.03255733,0.071231216,0.041782353
0.0,0.053485878,0.0,0.0,0.062333554,0.0,0.03521482,0.0,0.0,0.08008888,0.0,0.037714936,0.035855018,0.0,1.0348825e-30,0.0,0.0,0.0,0.0,0.062449962,0.023580119,0.033161018,0.07092959,0.040592045
0.0,0.052161343,0.0,0.0,0.062344365,0.0,0.034380637,0.0,0.0,0.079471126,0.0,0.036118474,0.0347146,0.0,2.4207626e-33,0.0,0.0,0.0,0.0,0.06289941,0.02320969,0.031520106,0.07023799,0.04072911
0.0,0.051786594,0.0,0.0,0.061722916,0.0,0.034237213,0.0,0.0,0.07807304,0.0,0.03607426,0.03483991,0.0,3.3223568e-36,0.0,0.0,0.0,0.0,0.062359124,0.022831786,0.03323861,0.06929802,0.040426247
0.0,0.05246859,0.0,0.0,0.06142527,0.0,0.034083933,0.0,0.0,0.07773014,0.0,0.03569046,0.03455758,0.0,2.52057e-39,0.0,0.0,0.0,0.0,0.061848067,0.022915551,0.03200074,0.069214694,0.040023003
0.0,0.052257746,0.0,0.0,0.061166186,0.0,0.034789175,0.0,0.0,0.07625872,0.0,0.03634634,0.034498416,0.0,9.85e-43,0.0,0.0,0.0,0.0,0.0605301,0.022987287,0.032419235,0.06829489,0.039604448
0.0,0.05174916,0.0,0.0,0.060239386,0.0,0.03341838,0.0,0.0,0.07571734,0.0,0.035755794,0.03484148,0.0,0.0,0.0,0.0,0.0,0.0,0.060983904,0.023050012,0.03116387,0.06803591,0.038636595
0.0,0.052615087,0.0,0.0,0.05953552,0.0,0.03320286,0.0,0.0,0.07528687,0.0,0.036072772,0.034380354,0.0,0.0,0.0,0.0,0.0,0.0,0.06034138,0.022896346,0.031255018,0.067231216,0.03848904
0.0,0.05175544,0.0,0.0,0.058973644,0.0,0.033460036,0.0,0.0,0.07452159,0.0,0.036111332,0.033081353,0.0,0.0,0.0,0.0,0.0,0.0,0.060510445,0.022251068,0.031080017,0.0668704,0.038210705
0.0,0.05139616,0.0,0.0,0.058372874,0.0,0.03286534,0.0,0.0,0.07449094,0.0,0.035872217,0.033059005,0.0,0.0,0.0,0.0,0.0,0.0,0.06051319,0.022298427,0.030466143,0.06719443,0.037224572
0.0,0.050511297,0.0,0.0,0.058333058,0.0,0.032950792,0.0,0.0,0.07267,0.0,0.03593613,0.033799343,0.0,0.0,0.0,0.0,0.0,0.0,0.061983503,0.021947736,0.031732004,0.066168234,0.037649423
0.0,0.05117368,0.0,0.0,0.058390364,0.0,0.032269813,0.0,0.0,0.07195365,0.0,0.035099726,0.033222295,0.0,0.0,0.0,0.0,0.0,0.0,0.060943928,0.02178258,0.031188851,0.06494793,0.037474528
0.0,0.05049013,0.0,0.0,0.05732502,0.0,0.032044206,0.0,0.0,0.071618006,0.0,0.034996793,0.032034606,0.0,0.0,0.0,0.0,0.0,0.0,0.05965129,0.021719033,0.031804536,0.06364542,0.037290886
0.0,0.05028612,0.0,0.0,0.057162262,0.0,0.032190703,0.0,0.0,0.07090584,0.0,0.03512566,0.032802414,0.0,0.0,0.0,0.0,0.0,0.0,0.06050113,0.021478621,0.03050669,0.06352424,0.03710697
0.0,0.04989456,0.0,0.0,0.05623432,0.0,0.031221459,0.0,0.0,0.07011043,0.0,0.035002764,0.032305785,0.0,0.0,0.0,0.0,0.0,0.0,0.06089728,0.021872725,0.030422693,0.06409606,0.037991334
