area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
0.09634195,0.0,0.2837638,1.63e-43,0.18396552,1.2993106e-28,6.580167e-26,1.0277103e-10,0.1349483,1.3592361e-21,1.6858421e-25,0.118494466,6.247585e-25,0.0256317,1.3396874e-09,7.0571515e-38,0.26478755,0.3285358,0.07096791,0.11730815,0.73177123,0.716449
0.0959695,0.0,0.28015622,0.0,0.1871663,6.540701e-31,5.8647408e-28,1.784194e-11,0.13374834,2.824305e-23,1.5219954e-27,0.11629815,6.702386e-27,0.026783958,2.918758e-10,4.7001e-41,0.260042,0.32313043,0.06305146,0.11555966,0.7222806,0.71269864
0.09280021,0.0,0.27871263,0.0,0.18449295,2.0927418e-33,3.517565e-30,2.7088683e-12,0.12989356,4.278729e-25,9.258386e-30,0.11718037,4.9264957e-29,0.025913216,5.6627748e-11,1.5e-44,0.25744927,0.32185304,0.064224586,0.11573226,0.7227925,0.6969789
0.09160518,0.0,0.27377892,0.0,0.18567893,4.0599816e-36,1.3651764e-32,3.558229e-13,0.12623914,4.589883e-27,3.649448e-32,0.1130083,2.391275e-31,0.026227545,9.6941e-12,0.0,0.25197327,0.31806672,0.065180145,0.11175235,0.7122862,0.6952626
0.088746294,0.0,0.26607984,0.0,0.18389532,4.523752e-39,3.2789244e-35,3.9965745e-14,0.12444108,3.3740493e-29,8.917016e-35,0.11151344,7.351418e-34,0.02378564,1.4497616e-12,0.0,0.24396661,0.319453,0.06697471,0.11080623,0.70168984,0.69394624
0.08657494,0.0,0.26515594,0.0,0.1830911,2.719e-42,4.631066e-38,3.7896394e-15,0.11782147,1.6381708e-31,1.2835967e-37,0.109538324,1.3648009e-36,0.022460727,1.8736153e-13,0.0,0.24258378,0.31542352,0.07134583,0.10975869,0.700455,0.68315095
0.08575003,0.0,0.26271278,0.0,0.18488038,1e-45,3.6253e-41,2.99156e-16,0.11616086,5.0384443e-34,1.02635e-40,0.10852413,1.448403e-39,0.021936022,2.0678492e-14,0.0,0.23912472,0.31272924,0.06390714,0.11071336,0.6960591,0.6739293
0.082809314,0.0,0.25921407,0.0,0.18262719,0.0,1.4e-44,1.93619e-17,0.11587045,9.359988e-37,4.2e-44,0.10503662,8.24e-43,0.021655295,1.9240108e-15,0.0,0.23553143,0.30632985,0.06449382,0.10922939,0.68697506,0.67273176
0.081248246,0.0,0.2561158,0.0,0.1834092,0.0,0.0,1.0103543e-18,0.11636534,9.94186e-40,0.0,0.10287111,0.0,0.022292139,1.4880695e-16,0.0,0.23135526,0.30835122,0.066593274,0.106861316,0.6772951,0.6664231
0.08017232,0.0,0.25503004,0.0,0.1847771,0.0,0.0,4.1732845e-20,0.1149811,5.66e-43,0.0,0.10666254,0.0,0.022513343,9.420264e-18,0.0,0.2300532,0.30634364,0.061159413,0.10831763,0.6691116,0.6598309
0.076836675,0.0,0.2507529,0.0,0.18188064,0.0,0.0,1.3370796e-21,0.11264913,0.0,0.0,0.103769444,0.0,0.022682339,4.7992957e-19,0.0,0.22528942,0.3060189,0.06183419,0.105762035,0.6701577,0.6522682
0.07583721,0.0,0.2476416,0.0,0.1831983,0.0,0.0,3.2492714e-23,0.11101752,0.0,0.0,0.100333706,0.0,0.02415977,1.9314785e-20,0.0,0.22105005,0.30214408,0.06213261,0.105134994,0.6628559,0.64772063
0.074084006,0.0,0.24245438,0.0,0.18357861,0.0,0.0,5.842403e-25,0.10933552,0.0,0.0,0.10253603,0.0,0.02406855,6.015963e-22,0.0,0.21589062,0.2953708,0.063281186,0.10677216,0.6591926,0.6425913
0.07120988,0.0,0.24293493,0.0,0.18144232,0.0,0.0,7.561273e-27,0.107373826,0.0,0.0,0.097270556,0.0,0.025185619,1.417727e-23,0.0,0.21552208,0.29562092,0.06223054,0.103517294,0.655627,0.63470715
0.06888075,0.0,0.24191552,0.0,0.18035054,0.0,0.0,6.8299813e-29,0.10708759,0.0,0.0,0.094775766,0.0,0.025365675,2.4652463e-25,0.0,0.21384348,0.2903817,0.062705524,0.10185065,0.64663756,0.63031703
0.066586375,0.0,0.23666927,0.0,0.17952484,0.0,0.0,4.159643e-31,0.10215477,0.0,0.0,0.0969652,0.0,0.025066476,3.0760287e-27,0.0,0.2080887,0.28330684,0.0640811,0.102255575,0.6441792,0.6279413
0.064311035,0.0,0.23538654,0.0,0.17880827,0.0,0.0,1.6427346e-33,0.103359945,0.0,0.0,0.093588084,0.0,0.02475084,2.6696143e-29,0.0,0.20559168,0.2878725,0.06430592,0.10067651,0.63578105,0.6221974
0.06304281,0.0,0.23403358,0.0,0.18043731,0.0,0.0,4.0244564e-36,0.10366383,0.0,0.0,0.09365576,0.0,0.024178125,1.5560981e-31,0.0,0.20386194,0.28365993,0.062561974,0.1015556,0.62668633,0.61882067
0.06146524,0.0,0.22974747,0.0,0.18125795,0.0,0.0,5.813281e-39,0.09974506,0.0,0.0,0.096312225,0.0,0.024784701,5.855891e-34,0.0,0.19915071,0.28392982,0.06313268,0.10050721,0.62422836,0.6119453
0.059263512,0.0,0.22737488,0.0,0.18101119,0.0,0.0,4.669e-42,0.101252265,0.0,0.0,0.09618342,0.0,0.022742486,1.3601918e-36,0.0,0.19670814,0.27679664,0.06026265,0.10328964,0.6154056,0.60925895
0.057404667,0.0,0.2260182,0.0,0.18135121,0.0,0.0,1e-45,0.09840669,0.0,0.0,0.09357252,0.0,0.023752514,1.852148e-39,0.0,0.19446035,0.27385953,0.059056193,0.09823543,0.6124836,0.6065722
0.05422513,0.0,0.22197375,0.0,0.17747448,0.0,0.0,0.0,0.09530013,0.0,0.0,0.09245746,0.0,0.022377457,1.393e-42,0.0,0.18963502,0.27422565,0.058735568,0.10201096,0.6125472,0.60058784
0.05204946,0.0,0.22169507,0.0,0.1767545,0.0,0.0,0.0,0.09693495,0.0,0.0,0.08983502,0.0,0.023020389,0.0,0.0,0.18880744,0.2715007,0.06092028,0.10125536,0.6062923,0.5938753
0.049925115,0.0,0.22059394,0.0,0.17640544,0.0,0.0,0.0,0.09261601,0.0,0.0,0.09200137,0.0,0.023125501,0.0,0.0,0.18688203,0.26764435,0.056570757,0.103997745,0.6009145,0.5909249
0.04796206,0.0,0.21702789,0.0,0.17609848,0.0,0.0,0.0,0.092130534,0.0,0.0,0.08685051,0.0,0.02233901,0.0,0.0,0.18314473,0.26728374,0.0588173,0.0957611,0.6015296,0.5866028
0.045806766,0.0,0.21487546,0.0,0.17535543,0.0,0.0,0.0,0.09451117,0.0,0.0,0.08514656,0.0,0.021470105,0.0,0.0,0.18050778,0.26616102,0.055266537,0.09684631,0.58961904,0.58692044
0.044554327,0.0,0.21352124,0.0,0.1774977,0.0,0.0,0.0,0.09228041,0.0,0.0,0.08154689,0.0,0.022319244,0.0,0.0,0.1786832,0.26347736,0.056951538,0.09574182,0.58560896,0.5801882
0.042491566,0.0,0.2111865,0.0,0.17712094,0.0,0.0,0.0,0.090582654,0.0,0.0,0.08203151,0.0,0.021042772,0.0,0.0,0.17603,0.25734007,0.058060754,0.09440064,0.5859138,0.57515496
0.040074583,0.0,0.21059579,0.0,0.17519985,0.0,0.0,0.0,0.0924597,0.0,0.0,0.083498314,0.0,0.020008465,0.0,0.0,0.17482428,0.25911048,0.057363283,0.0947486,0.57585126,0.5719663
0.03877491,0.0,0.20689926,0.0,0.17777078,0.0,0.0,0.0,0.090195626,0.0,0.0,0.08326108,0.0,0.0212984,0.0,0.0,0.17095008,0.25502113,0.053535555,0.0958879,0.5720434,0.5677399
0.03628223,0.0,0.20610847,0.0,0.17541847,0.0,0.0,0.0,0.089773074,0.0,0.0,0.08445891,0.0,0.02051191,0.0,0.0,0.16970389,0.2581206,0.05662582,0.09348083,0.56689584,0.561366
0.034228418,0.0,0.20472565,0.0,0.17476994,0.0,0.0,0.0,0.08849877,0.0,0.0,0.08118646,0.0,0.020417204,0.0,0.0,0.16764869,0.2541397,0.053876445,0.093742445,0.5647039,0.55773175
0.03214894,0.0,0.20324777,0.0,0.1739016,0.0,0.0,0.0,0.08527361,0.0,0.0,0.07761286,0.0,0.0202915,0.0,0.0,0.1652839,0.2527827,0.053650763,0.09128865,0.5641875,0.55358
0.030571263,0.0,0.20236923,0.0,0.17532445,0.0,0.0,0.0,0.08252853,0.0,0.0,0.077695966,0.0,0.0214745,0.0,0.0,0.16361018,0.25037774,0.056996983,0.09139477,0.55686444,0.5502062
0.028367106,0.0,0.19838439,0.0,0.1740428,0.0,0.0,0.0,0.084578514,0.0,0.0,0.07599896,0.0,0.01936415,0.0,0.0,0.15976064,0.24984749,0.05573403,0.08783175,0.5517756,0.54937637
0.026205849,0.0,0.20028612,0.0,0.17195834,0.0,0.0,0.0,0.08252386,0.0,0.0,0.07435275,0.0,0.01849087,0.0,0.0,0.16028036,0.2470819,0.053027097,0.0927537,0.5491535,0.5410416
0.024442513,0.0,0.19619644,0.0,0.17249176,0.0,0.0,0.0,0.08398845,0.0,0.0,0.078591645,0.0,0.018675085,0.0,0.0,0.15632476,0.24836147,0.053534072,0.08890847,0.54270566,0.53863806
0.02210391,0.0,0.19480452,0.0,0.16927034,0.0,0.0,0.0,0.08269734,0.0,0.0,0.075497895,0.0,0.018483775,0.0,0.0,0.15426666,0.2443763,0.05194979,0.087935984,0.5419409,0.53609705
0.020995194,0.0,0.19483866,0.0,0.17419061,0.0,0.0,0.0,0.08604926,0.0,0.0,0.07417944,0.0,0.019858569,0.0,0.0,0.15325183,0.2417586,0.052994378,0.08791327,0.53366077,0.52804375
0.01897068,0.0,0.19268753,0.0,0.17171448,0.0,0.0,0.0,0.082787834,0.0,0.0,0.075562246,0.0,0.019935878,0.0,0.0,0.15063538,0.23812556,0.05253621,0.08772026,0.52580893,0.5311013
0.017210051,0.0,0.19192924,0.0,0.170865,0.0,0.0,0.0,0.07937063,0.0,0.0,0.07744407,0.0,0.017871927,0.0,0.0,0.1490254,0.23841374,0.055011056,0.086188,0.52684915,0.5227862
0.015608373,0.0,0.19068004,0.0,0.17102335,0.0,0.0,0.0,0.079272114,0.0,0.0,0.07483055,0.0,0.019068332,0.0,0.0,0.14738886,0.23668514,0.053288437,0.085886,0.5187877,0.5205283
0.013779116,0.0,0.18878461,0.0,0.16721375,0.0,0.0,0.0,0.07749517,0.0,0.0,0.07437446,0.0,0.017777018,0.0,0.0,0.14500612,0.23856598,0.053066123,0.08507276,0.51926416,0.5135731
0.012449284,0.0,0.18670137,0.0,0.1699179,0.0,0.0,0.0,0.07764512,0.0,0.0,0.075959995,0.0,0.019083863,0.0,0.0,0.14258543,0.23013733,0.053032245,0.083988674,0.5156679,0.5118637
0.01091877,0.0,0.18725091,0.0,0.16805644,0.0,0.0,0.0,0.07896994,0.0,0.0,0.07613784,0.0,0.01824502,0.0,0.0,0.14177424,0.23252799,0.05257011,0.08528334,0.5089124,0.5064045
0.009639164,0.0,0.18561253,0.0,0.16857156,0.0,0.0,0.0,0.07652578,0.0,0.0,0.07397306,0.0,0.018021803,0.0,0.0,0.13973656,0.22759157,0.050410602,0.08393487,0.5071713,0.5044687
0.008349463,0.0,0.18456006,0.0,0.16724393,0.0,0.0,0.0,0.07648474,0.0,0.0,0.07274093,0.0,0.018844785,0.0,0.0,0.13810676,0.22965497,0.051151242,0.08271164,0.5001268,0.50180215
0.0072085503,0.0,0.18381992,0.0,0.1674174,0.0,0.0,0.0,0.073967285,0.0,0.0,0.0725102,0.0,0.020683922,0.0,0.0,0.13671027,0.22865051,0.050392874,0.08423205,0.49993545,0.4939463
0.006128309,0.0,0.18158765,0.0,0.16723469,0.0,0.0,0.0,0.07337672,0.0,0.0,0.07535063,0.0,0.019888962,0.0,0.0,0.13419858,0.22133665,0.04857857,0.08538605,0.49724343,0.49347037
0.0051884954,0.0,0.18017736,0.0,0.16824874,0.0,0.0,0.0,0.073296905,0.0,0.0,0.072981834,0.0,0.02033089,0.0,0.0,0.13202874,0.22099383,0.049794585,0.08259149,0.49348277,0.48914474
0.004304445,0.0,0.17834657,0.0,0.16699356,0.0,0.0,0.0,0.07142374,0.0,0.0,0.07410221,0.0,0.019514622,0.0,0.0,0.13018556,0.2231399,0.04972836,0.08286848,0.49070922,0.48519847
0.0035293153,0.0,0.17656359,0.0,0.16672018,0.0,0.0,0.0,0.07063544,0.0,0.0,0.075185105,0.0,0.019570647,0.0,0.0,0.12793833,0.22113912,0.04969761,0.08511975,0.48460603,0.48347887
0.0028548236,0.0,0.17567013,0.0,0.16725132,0.0,0.0,0.0,0.07102647,0.0,0.0,0.07105884,0.0,0.020207066,0.0,0.0,0.1264918,0.2192964,0.04851674,0.08459758,0.47622132,0.48483115
0.0022715318,0.0,0.17504163,0.0,0.16660072,0.0,0.0,0.0,0.07138471,0.0,0.0,0.07214359,0.0,0.018981652,0.0,0.0,0.1252369,0.21792972,0.049297586,0.081815176,0.47787455,0.47939745
0.0017692271,0.0,0.17318302,0.0,0.16524002,0.0,0.0,0.0,0.069919825,0.0,0.0,0.0709052,0.0,0.019510508,0.0,0.0,0.123253204,0.21652779,0.049625643,0.08375835,0.479185,0.4726998
0.0013592555,0.0,0.17444812,0.0,0.16607752,0.0,0.0,0.0,0.070552,0.0,0.0,0.07283853,0.0,0.021003578,0.0,0.0,0.12310831,0.21292464,0.04641796,0.0806138,0.47384256,0.469621
0.0010192402,0.0,0.17188221,0.0,0.163309,0.0,0.0,0.0,0.069472454,0.0,0.0,0.0753355,0.0,0.02016907,0.0,0.0,0.120943695,0.21491286,0.045212828,0.08380843,0.46636298,0.46832514
0.0007498888,0.0,0.17055729,0.0,0.16181444,0.0,0.0,0.0,0.06819026,0.0,0.0,0.07093012,0.0,0.020623323,0.0,0.0,0.11925486,0.21150276,0.04641477,0.08131225,0.46690777,0.46762788
0.0005411029,0.0,0.16938438,0.0,0.16391633,0.0,0.0,0.0,0.069710724,0.0,0.0,0.074748956,0.0,0.019198416,0.0,0.0,0.11756486,0.20875971,0.046244662,0.07950406,0.46494713,0.46244594
0.00037991218,0.0,0.16740905,0.0,0.16238438,0.0,0.0,0.0,0.07104616,0.0,0.0,0.07769968,0.0,0.018559076,0.0,0.0,0.1153121,0.2118482,0.047216397,0.081068136,0.4560997,0.46297547
