area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day
-1.172458,-1.4930524,-1.4486829,-1.3283459,-1.1715745,-1.3665079,-1.4741468,-1.3154377,-1.2806387,1.7657179,-0.73475647,-1.1771971,1.483294,-1.3995783,-1.3006022,-1.1436174,-1.4797804,-1.4311894,-1.0172395,-1.2987616,1.804193,-1.4321895,-0.7960965,-1.2581224,1.9169012,1.7089992,1.2186595,1.898329,2.064136,1.5468607,-0.96322495,-1.2604302,-1.3166071,-1.4067209,-1.305701,-1.3690478,-1.3602902,-1.3910546,-1.3516685,-1.2874187,-1.369243,-1.4466686
-1.1922134,-1.5061383,-1.4636489,-1.3541192,-1.1924402,-1.3793088,-1.4882772,-1.3143158,-1.2965338,1.7852474,-0.77857935,-1.1957182,1.4934788,-1.4150728,-1.3186637,-1.1644076,-1.4908593,-1.445907,-1.0480893,-1.3156986,1.8225961,-1.4399745,-0.8365127,-1.2637432,1.9400377,1.7386228,1.2213126,1.9018279,2.0651596,1.5660036,-0.9938661,-1.2781367,-1.3321869,-1.422304,-1.3210934,-1.3727651,-1.3766506,-1.4075192,-1.367444,-1.304144,-1.3822979,-1.4621953
-1.2117621,-1.5319011,-1.4783616,-1.3750399,-1.213078,-1.3920665,-1.5022165,-1.3290392,-1.3134094,1.7949835,-0.8246394,-1.2212483,1.5011843,-1.4303032,-1.3364996,-1.1844182,-1.5030814,-1.4559636,-1.0754548,-1.3323219,1.8308198,-1.4539632,-0.87512255,-1.2717165,1.955834,1.7570989,1.2287353,1.9218829,2.0669906,1.6056948,-1.0226123,-1.2935131,-1.345825,-1.4376075,-1.3363156,-1.3883924,-1.3926939,-1.4236245,-1.3850558,-1.3205891,-1.3953271,-1.4772104
-1.2327173,-1.5412117,-1.492834,-1.3866023,-1.2319541,-1.4048097,-1.5201291,-1.3436524,-1.3247195,1.7986737,-0.8637718,-1.2373955,1.5136001,-1.4452822,-1.3527467,-1.203319,-1.5152647,-1.4704789,-1.0926169,-1.3524963,1.8629161,-1.4677988,-0.91269946,-1.2937741,1.9777889,1.7771544,1.2550944,1.9362388,2.0710588,1.6279815,-1.0516692,-1.3106701,-1.3611289,-1.4526457,-1.3474352,-1.4037666,-1.4084374,-1.4409733,-1.4001335,-1.3367649,-1.4083222,-1.4919151
-1.2552264,-1.5517426,-1.5070782,-1.3980094,-1.2494668,-1.4175347,-1.5336732,-1.3581443,-1.3411472,1.8316804,-0.89861995,-1.2560871,1.5240903,-1.4606576,-1.3710966,-1.2291037,-1.5328379,-1.4847888,-1.1152211,-1.3603574,1.8754804,-1.4944718,-0.9500825,-1.309726,2.0009294,1.7763543,1.2561466,1.942952,2.093546,1.6495458,-1.0769361,-1.330255,-1.3762492,-1.4674325,-1.362518,-1.4188985,-1.4238975,-1.4589753,-1.415001,-1.3422388,-1.4212785,-1.5138577
-1.2765868,-1.5766722,-1.5211054,-1.4094871,-1.2666659,-1.4302338,-1.5493315,-1.3725125,-1.3573616,1.8510612,-0.9331954,-1.2743454,1.5280216,-1.4751133,-1.3768997,-1.2468055,-1.5443565,-1.4988924,-1.1413473,-1.3758744,1.8884808,-1.5061171,-0.9848496,-1.3254651,2.0016003,1.7923955,1.2559177,1.948375,2.1073408,1.6712781,-1.1011729,-1.3490776,-1.3832905,-1.4819803,-1.3774221,-1.4394039,-1.4390887,-1.4736989,-1.4406096,-1.3578587,-1.4341884,-1.527633
-1.2929882,-1.5849978,-1.5399489,-1.4215429,-1.2843022,-1.4429011,-1.5682397,-1.3867573,-1.373464,1.8677027,-0.96403897,-1.2921953,1.5562372,-1.4656776,-1.3929632,-1.2641848,-1.5558629,-1.5127988,-1.1626167,-1.391161,1.9063034,-1.5174564,-1.0168645,-1.34559,2.0016003,1.8020526,1.2520207,1.9515057,2.1209457,1.6959174,-1.1315728,-1.3647239,-1.3982075,-1.496301,-1.3921508,-1.453349,-1.4540242,-1.4881847,-1.4532732,-1.373317,-1.4470485,-1.5405971
-1.3091521,-1.5934676,-1.5529653,-1.4330974,-1.2994858,-1.45553,-1.5796572,-1.4008774,-1.3891124,1.8777369,-0.99575084,-1.3061223,1.5681007,-1.4771873,-1.408732,-1.281247,-1.5896555,-1.5265158,-1.1836009,-1.4062246,1.9291905,-1.5288106,-1.0452863,-1.3607532,2.01502,1.8071238,1.2589525,1.9515294,2.136129,1.7144063,-1.1537527,-1.3801359,-1.4129353,-1.5104051,-1.4176883,-1.4671453,-1.4687173,-1.5024443,-1.4665756,-1.388552,-1.4598533,-1.5534381
-1.3280845,-1.6020737,-1.5658463,-1.4446958,-1.3158921,-1.4762633,-1.5910512,-1.414872,-1.4045023,1.8858037,-1.0243928,-1.323384,1.5920044,-1.488765,-1.424214,-1.2999583,-1.5940697,-1.5400516,-1.2012427,-1.4210736,1.938105,-1.5401732,-1.0715057,-1.3766524,2.0314405,1.8268094,1.2642289,1.9563975,2.143734,1.7379535,-1.1779567,-1.3954102,-1.4193718,-1.5243032,-1.4224491,-1.4807955,-1.4712424,-1.5145781,-1.479236,-1.4035709,-1.4726005,-1.5661585
-1.3434573,-1.6108079,-1.5785954,-1.4563293,-1.32976,-1.4877561,-1.6024208,-1.4287419,-1.4236397,1.8926669,-1.0559629,-1.3403289,1.6099043,-1.5003576,-1.4514544,-1.3207737,-1.5986724,-1.5691446,-1.2251889,-1.4357154,1.9434551,-1.5515357,-1.0955756,-1.3909886,2.062031,1.8718654,1.2771748,1.9705957,2.1614373,1.776638,-1.2019554,-1.4089335,-1.4339099,-1.5380044,-1.4351308,-1.4943031,-1.5107591,-1.5285481,-1.4911569,-1.4155074,-1.4852846,-1.5889955
-1.360049,-1.6196626,-1.5912162,-1.4679886,-1.3457954,-1.4992697,-1.6137588,-1.4424874,-1.4381064,1.899805,-1.0864933,-1.3569322,1.6334562,-1.5119555,-1.4640318,-1.3361121,-1.6034656,-1.5788685,-1.2336141,-1.4590381,1.9799495,-1.5751176,-1.1165453,-1.4051887,2.0647764,1.8835633,1.2955879,1.9895612,2.1638966,1.7941108,-1.2151376,-1.4285818,-1.4413818,-1.5562028,-1.4477775,-1.5088601,-1.5154183,-1.5423112,-1.5089643,-1.4302912,-1.497904,-1.5999546
-1.3726987,-1.6286297,-1.6037123,-1.4796677,-1.3621801,-1.5107981,-1.625064,-1.456109,-1.4523809,1.9082178,-1.110174,-1.3732116,1.6571575,-1.5235534,-1.4765661,-1.3513966,-1.60845,-1.5886765,-1.2524964,-1.471967,1.9909945,-1.5848368,-1.1399028,-1.4192535,2.0742793,1.8834847,1.3059984,2.0080779,2.1638966,1.8180428,-1.233633,-1.4425472,-1.4555707,-1.5690095,-1.4603853,-1.5219886,-1.520226,-1.5558773,-1.5208446,-1.4448674,-1.5104556,-1.6109138
-1.3866272,-1.6377012,-1.616087,-1.4913576,-1.369454,-1.5223287,-1.6363317,-1.469608,-1.47896,1.925225,-1.1360894,-1.3891854,1.67482,-1.5343546,-1.4890517,-1.366493,-1.6136271,-1.5985601,-1.274397,-1.4848183,2.0080926,-1.5945278,-1.1624355,-1.438508,2.0856123,1.8909776,1.313437,2.0413482,2.1667209,1.8328606,-1.2546396,-1.4563693,-1.4755635,-1.5816872,-1.4729493,-1.5349914,-1.5252336,-1.5872526,-1.5326183,-1.4717919,-1.5229372,-1.6218684
-1.4013593,-1.6468692,-1.6223041,-1.5032208,-1.3874553,-1.5338594,-1.6475604,-1.4962846,-1.4908063,1.930022,-1.1593567,-1.4048692,1.6949217,-1.5452877,-1.5014849,-1.3808202,-1.6189965,-1.6219735,-1.291982,-1.4975916,2.0185108,-1.6042982,-1.1842098,-1.4516729,2.0856123,1.8975207,1.3157359,2.0484428,2.1667209,1.8518689,-1.2722241,-1.4700506,-1.4888552,-1.5942405,-1.4854648,-1.5533183,-1.5304421,-1.6008906,-1.5443681,-1.4839243,-1.5353462,-1.6328107
-1.4159122,-1.6561257,-1.6346867,-1.5149066,-1.4025226,-1.5453819,-1.6587474,-1.5074122,-1.5026059,1.9413553,-1.1769307,-1.4202781,1.7068616,-1.556938,-1.513863,-1.3955973,-1.6245577,-1.630053,-1.3092093,-1.5102843,2.0226727,-1.614141,-1.2052499,-1.4607991,2.0916862,1.920815,1.3190066,2.0495477,2.187574,1.8678732,-1.2893305,-1.4717298,-1.5020294,-1.6143221,-1.497928,-1.5654399,-1.5358527,-1.6089628,-1.5560902,-1.4959211,-1.5476818,-1.6437393
-1.4350662,-1.6654632,-1.6469393,-1.526577,-1.4173778,-1.5568923,-1.6698905,-1.5184733,-1.514389,1.954468,-1.1985518,-1.4354258,1.7199575,-1.5685608,-1.5261819,-1.4101951,-1.6303103,-1.6476101,-1.3260984,-1.5068214,2.0345685,-1.6240482,-1.2179565,-1.4739928,2.0916862,1.9234987,1.3250664,2.0537126,2.1895533,1.8857331,-1.3061327,-1.4851184,-1.5150875,-1.6286755,-1.5103359,-1.5774932,-1.5414653,-1.6243807,-1.5677791,-1.5078981,-1.5599419,-1.6546513
-1.453273,-1.6748741,-1.6590664,-1.5382355,-1.4320282,-1.5683842,-1.7056144,-1.5295662,-1.5261604,1.9672412,-1.2190299,-1.4503251,1.7422198,-1.5801514,-1.529086,-1.4246182,-1.6362519,-1.6552634,-1.3599031,-1.5188295,2.0394175,-1.6340115,-1.2353133,-1.4870886,2.1384358,1.938729,1.3302001,2.0596516,2.1927981,1.8953851,-1.3226441,-1.4983841,-1.5280304,-1.6363784,-1.5226841,-1.5890944,-1.5472795,-1.6319824,-1.5794313,-1.5198503,-1.5721262,-1.6655391
-1.4662982,-1.6843507,-1.6710725,-1.5417511,-1.4464811,-1.5798551,-1.7113149,-1.5406841,-1.5379119,1.9694183,-1.2350518,-1.464988,1.7481003,-1.5917065,-1.541433,-1.4388753,-1.6423807,-1.6629047,-1.3728955,-1.5308335,2.0394175,-1.6440248,-1.2579519,-1.5000844,2.1476893,1.9504781,1.3374462,2.0698974,2.2141886,1.9018162,-1.3394167,-1.511528,-1.5408599,-1.6472772,-1.5349711,-1.6009905,-1.5532941,-1.6397396,-1.5910448,-1.5317725,-1.5842329,-1.6764042
-1.4792354,-1.6938874,-1.6829607,-1.5534043,-1.4607435,-1.5912986,-1.7166392,-1.5449485,-1.5496372,1.9745817,-1.2525123,-1.4684024,1.7637364,-1.6187236,-1.548101,-1.4529617,-1.6534423,-1.6706932,-1.3858306,-1.5427985,2.0639427,-1.6540799,-1.277065,-1.5057732,2.1473582,1.9504219,1.3449123,2.0906491,2.221521,1.9297429,-1.3574554,-1.5245517,-1.5535777,-1.6581589,-1.5471942,-1.6128604,-1.5595068,-1.648506,-1.6026149,-1.54366,-1.5962625,-1.6833224
-1.492091,-1.7034758,-1.6947354,-1.5651768,-1.474822,-1.6027124,-1.7221438,-1.5559058,-1.5673933,1.9815971,-1.2715567,-1.4826715,1.7806705,-1.6283022,-1.5568799,-1.4668862,-1.6596643,-1.6786222,-1.3987455,-1.5547187,2.0702555,-1.6641716,-1.3011947,-1.5038372,2.168419,1.9518982,1.3469385,2.0993989,2.221521,1.9389588,-1.3729094,-1.5374576,-1.566185,-1.6690196,-1.5593513,-1.6246567,-1.5789206,-1.6565064,-1.6045824,-1.5555098,-1.6082135,-1.6885929
-1.504863,-1.7131095,-1.7063997,-1.5769088,-1.488723,-1.6140925,-1.7278272,-1.5672516,-1.5831946,1.9905216,-1.2893072,-1.4967394,1.7812455,-1.6372583,-1.561911,-1.476774,-1.6660663,-1.6866846,-1.4149717,-1.5665928,2.0703926,-1.6742934,-1.3185152,-1.5164185,2.1881194,1.962583,1.350482,2.0994234,2.223721,1.9579465,-1.3881394,-1.5502472,-1.578684,-1.6798542,-1.5714407,-1.6363776,-1.5844166,-1.6646429,-1.613326,-1.5673175,-1.6200861,-1.699548
-1.5218036,-1.7227832,-1.7386171,-1.6118094,-1.5024527,-1.625436,-1.7336876,-1.5785884,-1.593355,2.006237,-1.3059745,-1.5106142,1.7955639,-1.6463163,-1.5710806,-1.489588,-1.672645,-1.6948737,-1.4275132,-1.5911806,2.0740323,-1.6844383,-1.3354754,-1.5289243,2.206976,1.9675105,1.3466288,2.1051564,2.237504,1.9692253,-1.4029824,-1.5629222,-1.5910755,-1.6906615,-1.5834609,-1.648024,-1.5901085,-1.6729087,-1.625001,-1.5790808,-1.6318805,-1.710457
-1.5339661,-1.7324905,-1.7452805,-1.6183211,-1.5160167,-1.636739,-1.7397217,-1.5899092,-1.6035693,2.0372055,-1.3224744,-1.5243042,1.801243,-1.6554687,-1.5803638,-1.5032682,-1.6793963,-1.7031816,-1.4400321,-1.6050762,2.0740323,-1.6946019,-1.3622438,-1.5413524,2.2176254,1.9795977,1.3456494,2.1134665,2.244507,1.9797881,-1.4178028,-1.5754848,-1.5771356,-1.7014385,-1.5954108,-1.659595,-1.5959954,-1.6812965,-1.6366106,-1.590796,-1.6435963,-1.7213184
-1.546075,-1.7422267,-1.7520995,-1.6247394,-1.5294204,-1.648,-1.7459269,-1.6012104,-1.6173036,2.037667,-1.3418493,-1.5378162,1.8170495,-1.6647073,-1.5897524,-1.516787,-1.6863148,-1.7116015,-1.4525281,-1.6138881,2.0789366,-1.7047775,-1.3767339,-1.5537018,2.2217352,1.9980359,1.3427624,2.1140003,2.2445095,1.9856423,-1.4324214,-1.5879371,-1.6011859,-1.7121822,-1.6072897,-1.6710914,-1.6020755,-1.6897991,-1.6481543,-1.6024603,-1.6552335,-1.7321312
-1.5581274,-1.7519846,-1.7590711,-1.6313411,-1.5426693,-1.6592157,-1.7522987,-1.6124849,-1.627313,2.0490937,-1.3587408,-1.5111327,1.8403317,-1.6740245,-1.5992384,-1.530149,-1.6933964,-1.7201259,-1.4658304,-1.6228155,2.075708,-1.7149634,-1.3910835,-1.5659713,2.2250373,2.0095932,1.3370908,2.1269808,2.26056,2.0030246,-1.4468454,-1.6002804,-1.607653,-1.7228901,-1.6190959,-1.6825131,-1.6083465,-1.6984085,-1.659631,-1.6140717,-1.6667932,-1.7428944
-1.5701208,-1.7617601,-1.7661897,-1.638122,-1.555768,-1.670385,-1.7588333,-1.6237321,-1.6373715,2.0576742,-1.3752759,-1.5224406,1.8440559,-1.6834136,-1.579006,-1.5433593,-1.7006347,-1.7287475,-1.4782385,-1.631851,2.086383,-1.7251494,-1.4035184,-1.5882715,2.2332776,2.023768,1.3433741,2.1310463,2.2719743,2.0127792,-1.4610814,-1.6054105,-1.6140347,-1.7335609,-1.6308297,-1.69386,-1.6148055,-1.7071176,-1.6710407,-1.6256288,-1.6782748,-1.7536069
-1.5820534,-1.7715462,-1.7734497,-1.6450777,-1.5823425,-1.6815058,-1.7655264,-1.6349473,-1.6474727,2.0752397,-1.3914759,-1.5338031,1.8595953,-1.6928674,-1.5853859,-1.5564225,-1.7080244,-1.7374593,-1.4905611,-1.6409866,2.086383,-1.7353354,-1.4177096,-1.5989169,2.2457705,2.0300434,1.3469993,2.1430595,2.2779567,2.024095,-1.4751353,-1.6179361,-1.6206021,-1.7441916,-1.6424907,-1.7051336,-1.6214486,-1.7159188,-1.6823826,-1.6371303,-1.6896793,-1.7642679
-1.5939234,-1.7813456,-1.7808446,-1.6522032,-1.5927287,-1.6925764,-1.7723726,-1.6461273,-1.6576096,2.0968373,-1.40736,-1.5685537,1.853653,-1.7023779,-1.5919563,-1.5866979,-1.7155588,-1.7462538,-1.5028436,-1.6598943,2.1081119,-1.7455204,-1.431757,-1.6095827,2.2522705,2.0471745,1.3441782,2.1497521,2.2940595,2.0251877,-1.4890139,-1.6303313,-1.6273513,-1.7547814,-1.6540779,-1.7163327,-1.6282725,-1.7248051,-1.6936564,-1.6485728,-1.7010072,-1.7748768
-1.6224217,-1.791145,-1.7883682,-1.6594927,-1.6031545,-1.7035955,-1.7793667,-1.6572702,-1.6677748,2.0938458,-1.4229461,-1.5745776,1.8710325,-1.7119399,-1.608836,-1.5959259,-1.7232319,-1.7551249,-1.5150806,-1.6681772,2.1298673,-1.7556895,-1.4456614,-1.6202638,2.2661972,2.0471692,1.3429888,2.156815,2.2981672,2.0278661,-1.5027226,-1.6425976,-1.6342776,-1.7653284,-1.6655918,-1.7064706,-1.6352721,-1.7337689,-1.7048624,-1.6599573,-1.712259,-1.7854327
-1.63086,-1.8009443,-1.7960142,-1.6669409,-1.6136148,-1.714562,-1.7865033,-1.6683725,-1.6779654,2.1029034,-1.4382503,-1.5807067,1.878523,-1.7215457,-1.6149851,-1.605247,-1.7310373,-1.7640651,-1.513621,-1.6765814,2.1326568,-1.7658494,-1.4594258,-1.630954,2.266278,2.0502255,1.343576,2.1584203,2.2981672,2.0312114,-1.5162672,-1.65474,-1.6413765,-1.7758322,-1.677033,-1.7165031,-1.6424425,-1.742804,-1.7160002,-1.6712805,-1.7234358,-1.795935
-1.6496004,-1.8107437,-1.8037765,-1.6745415,-1.6241009,-1.7254751,-1.7937763,-1.6794324,-1.6881726,2.1033316,-1.4532875,-1.5870299,1.8987004,-1.73119,-1.6312284,-1.6146635,-1.7389673,-1.7730677,-1.5255933,-1.6851008,2.1327386,-1.7677375,-1.4730524,-1.6416442,2.266278,2.0541108,1.3519734,2.1631906,2.3188245,2.046385,-1.5296532,-1.6667619,-1.6662133,-1.7862898,-1.6884,-1.7265497,-1.649778,-1.7519039,-1.7270701,-1.6825434,-1.7345378,-1.806384
-1.6572318,-1.8205307,-1.8116474,-1.6822879,-1.634609,-1.7363333,-1.8011795,-1.6904473,-1.6983922,2.1083727,-1.4680722,-1.5935435,1.903603,-1.7408655,-1.637075,-1.630771,-1.7470158,-1.7821264,-1.537533,-1.6937276,2.1327386,-1.7746847,-1.4865433,-1.6523345,2.266278,2.0540812,1.3554825,2.1604195,2.3188245,2.0463505,-1.5428858,-1.678667,-1.6717011,-1.7967018,-1.6996945,-1.7366012,-1.6572728,-1.7610606,-1.7380723,-1.6937447,-1.7455659,-1.8167795
-1.6650122,-1.8303114,-1.8196213,-1.6901733,-1.6451311,-1.7471359,-1.8087068,-1.7014165,-1.70862,2.1245055,-1.4826168,-1.6002446,1.906142,-1.7505698,-1.6430606,-1.6417782,-1.7551755,-1.791236,-1.5523623,-1.7024548,2.1449509,-1.784914,-1.4999008,-1.6630247,2.275386,2.0668578,1.3577728,2.166763,2.3188245,2.0571425,-1.5559698,-1.6904594,-1.6773095,-1.8070673,-1.7109166,-1.7466527,-1.6649208,-1.7702692,-1.749007,-1.7048827,-1.7565213,-1.8271214
-1.6806856,-1.8400772,-1.8276914,-1.6981907,-1.6802528,-1.7578832,-1.816352,-1.712338,-1.7188563,2.125087,-1.4969336,-1.6071291,1.920008,-1.7602946,-1.6492316,-1.6505827,-1.7634395,-1.8003898,-1.5640033,-1.7027324,2.1495864,-1.7951157,-1.5131276,-1.6737032,2.2880116,2.0951178,1.3701452,2.1669981,2.3188245,2.0628328,-1.5689101,-1.7021424,-1.683102,-1.8173854,-1.7220659,-1.7567042,-1.6727153,-1.7795228,-1.7598747,-1.7159587,-1.7674046,-1.8374089
-1.6715976,-1.8498272,-1.8358507,-1.7063333,-1.6876732,-1.7685744,-1.8241082,-1.7232101,-1.7290862,2.1404443,-1.5110337,-1.6141918,1.9282805,-1.7700361,-1.6555852,-1.6594918,-1.771801,-1.8095821,-1.5755707,-1.7012691,2.1726453,-1.8052875,-1.5271142,-1.6843691,2.3104827,2.0945635,1.3905725,2.173511,2.3426132,2.08145,-1.581711,-1.7137191,-1.6890762,-1.8276552,-1.7331437,-1.7529662,-1.6806495,-1.7888161,-1.7706758,-1.726972,-1.778216,-1.8476421
-1.6710786,-1.8595586,-1.8440931,-1.7145939,-1.6900336,-1.7792084,-1.8319691,-1.7340318,-1.7393057,2.1436372,-1.5249265,-1.6214281,1.9385813,-1.7797854,-1.6621183,-1.6684979,-1.7802527,-1.8188072,-1.5871065,-1.70783,2.1754892,-1.8154271,-1.5400126,-1.6701856,2.3215714,2.1071773,1.4051062,2.2070644,2.3429964,2.0919683,-1.5943768,-1.7251927,-1.6952292,-1.8378761,-1.7441504,-1.762984,-1.6887163,-1.7981429,-1.7814105,-1.7379221,-1.7889574,-1.8578216
-1.6773561,-1.869269,-1.8524125,-1.7229652,-1.6925251,-1.7897866,-1.839928,-1.744802,-1.7495208,2.1599572,-1.538622,-1.6288327,1.9337944,-1.7895511,-1.6688263,-1.677594,-1.7887883,-1.8280607,-1.598607,-1.7164462,2.1752226,-1.8255328,-1.5467892,-1.6785325,2.3182693,2.1071174,1.4269559,2.2240868,2.3429964,2.0974658,-1.6069114,-1.736566,-1.701558,-1.8480482,-1.7550865,-1.7729886,-1.696909,-1.8074981,-1.7920796,-1.7488085,-1.7996292,-1.8679478
-1.6838105,-1.8789582,-1.860802,-1.7314403,-1.6951531,-1.8003074,-1.8479785,-1.7555201,-1.7597226,2.1838655,-1.5521291,-1.6363995,1.9373095,-1.7993169,-1.675705,-1.686772,-1.7974002,-1.8373363,-1.62365,-1.7251568,2.1903863,-1.8356034,-1.5596875,-1.6870558,2.322294,2.1080258,1.4328258,2.231939,2.3429964,2.105891,-1.6193193,-1.7478418,-1.7080587,-1.8581712,-1.7659523,-1.7829896,-1.7052199,-1.8168772,-1.8026836,-1.759632,-1.8102325,-1.8780206
-1.6904378,-1.8886224,-1.8692557,-1.7400115,-1.6979223,-1.8107715,-1.8561143,-1.7661854,-1.7775333,2.1893184,-1.5654564,-1.6441216,1.9348949,-1.8090826,-1.6827492,-1.6960243,-1.8072711,-1.8466314,-1.6355771,-1.7339538,2.1904166,-1.8456374,-1.5724554,-1.6956859,2.3223875,2.121969,1.4392939,2.231939,2.347637,2.120114,-1.6316036,-1.7590235,-1.7147272,-1.8682449,-1.776749,-1.7929782,-1.7136419,-1.8262752,-1.8132235,-1.7703928,-1.8207681,-1.8880404
-1.6972333,-1.8982612,-1.877768,-1.7486722,-1.700837,-1.8211794,-1.8643292,-1.7767975,-1.7868785,2.1927025,-1.5786113,-1.6519928,1.9621339,-1.8188429,-1.6899532,-1.7053446,-1.8160495,-1.855943,-1.6444001,-1.7428304,2.1912775,-1.8556345,-1.5850973,-1.7044156,2.3223875,2.1541138,1.4490229,2.244074,2.3476439,2.1254563,-1.6437684,-1.7701126,-1.7215587,-1.878269,-1.7874771,-1.802954,-1.722168,-1.835688,-1.8236996,-1.7810906,-1.831237,-1.8980066
-1.7041922,-1.907871,-1.886333,-1.7574148,-1.7039018,-1.8315295,-1.8726164,-1.7873559,-1.7962495,2.1927025,-1.5916009,-1.6600064,1.9645379,-1.8285918,-1.6973118,-1.7147257,-1.8247702,-1.8652629,-1.6533289,-1.7517797,2.2007759,-1.8655918,-1.5976157,-1.7132369,2.3223875,2.1568189,1.449968,2.244074,2.3476439,2.1257832,-1.6558174,-1.7811124,-1.728548,-1.8882436,-1.7981375,-1.812913,-1.7307904,-1.845113,-1.8341123,-1.7917254,-1.84164,-1.9079201
-1.7113092,-1.9174527,-1.9154415,-1.7662332,-1.7071209,-1.8418238,-1.8809702,-1.7978593,-1.8056476,2.2101305,-1.6044323,-1.6681548,1.9852365,-1.8383325,-1.7048187,-1.7241606,-1.833548,-1.8745916,-1.6623559,-1.7607957,2.2009525,-1.8755099,-1.6100141,-1.7221437,2.3223875,2.1592007,1.4573231,2.2640016,2.3476439,2.140614,-1.6677531,-1.792025,-1.73569,-1.8981687,-1.808731,-1.822853,-1.7395024,-1.8545426,-1.8444623,-1.8022984,-1.8519783,-1.9177816
-1.7185785,-1.9270042,-1.9203228,-1.7751199,-1.7104985,-1.8520621,-1.8893846,-1.8083084,-1.8150673,2.2105818,-1.6171118,-1.6764314,2.0035322,-1.8480603,-1.7124674,-1.7336425,-1.8423756,-1.8839203,-1.6714734,-1.7698703,2.2111297,-1.8853885,-1.6222956,-1.733396,2.3245363,2.1594405,1.4639975,2.2640016,2.3476439,2.1483319,-1.6795793,-1.8028526,-1.7429787,-1.9080442,-1.8192581,-1.8327707,-1.7482963,-1.8639722,-1.8547508,-1.8128101,-1.8622528,-1.9275913
-1.7259941,-1.9365243,-1.9253647,-1.7840693,-1.7140381,-1.8622437,-1.8978539,-1.8187033,-1.8245034,2.2105818,-1.6296453,-1.6848282,2.0034704,-1.8577715,-1.7202517,-1.7661395,-1.851249,-1.893249,-1.6806737,-1.7789985,2.2111297,-1.8952247,-1.6344634,-1.7379904,2.3306866,2.164064,1.462221,2.289577,2.3783584,2.161615,-1.6912986,-1.8135973,-1.7504078,-1.9178706,-1.8297201,-1.8426638,-1.7571663,-1.8734018,-1.8649782,-1.8232594,-1.8724642,-1.9373496
-1.7335501,-1.9460118,-1.9305661,-1.7990159,-1.7177436,-1.8723701,-1.9063734,-1.8290439,-1.8339498,2.2079718,-1.6420382,-1.6933376,2.028914,-1.8674642,-1.7281642,-1.7712022,-1.860161,-1.9025778,-1.6899499,-1.7881745,2.2195098,-1.905021,-1.6465197,-1.7425504,2.3306866,2.1781793,1.4555079,2.2910414,2.3868122,2.1745288,-1.7029144,-1.8242615,-1.7579715,-1.927648,-1.8401171,-1.8525316,-1.7661046,-1.8828313,-1.875145,-1.8336484,-1.8826132,-1.9470568
-1.7412397,-1.9554657,-1.935924,-1.8067342,-1.7216177,-1.8824416,-1.9149363,-1.839329,-1.8434107,2.2202752,-1.654296,-1.701953,2.047222,-1.8771368,-1.7361985,-1.7764194,-1.8691078,-1.911892,-1.6992941,-1.7973906,2.2195098,-1.9147736,-1.6584678,-1.7472878,2.3375273,2.1853163,1.45713,2.2910414,2.3868136,2.1744766,-1.7299653,-1.8348475,-1.7656629,-1.9373763,-1.8504503,-1.862372,-1.7751052,-1.8922497,-1.885253,-1.843977,-1.8927016,-1.9567134
-1.7490563,-1.9648855,-1.9414365,-1.8146529,-1.7256632,-1.8924576,-1.9235389,-1.8495598,-1.8528739,2.2238016,-1.6664233,-1.710667,2.0656235,-1.8867874,-1.7443479,-1.781811,-1.8780837,-1.9212031,-1.7086996,-1.8066431,2.2359881,-1.9244854,-1.6703103,-1.7522027,2.3665717,2.1886017,1.4557835,2.2910414,2.3868136,2.1860418,-1.7394332,-1.8453557,-1.7734755,-1.947056,-1.860721,-1.8721815,-1.7841613,-1.9016623,-1.8953011,-1.8542454,-1.9027293,-1.9663199
-1.7569933,-1.9742703,-1.9471005,-1.8226715,-1.7298824,-1.9024193,-1.9321753,-1.8597364,-1.8623371,2.2332873,-1.6784251,-1.7194715,2.0753424,-1.896412,-1.7526044,-1.7873749,-1.8870845,-1.9304982,-1.7181598,-1.8159269,2.2377722,-1.9341531,-1.6820495,-1.7572951,2.3800879,2.1886017,1.4709507,2.3096008,2.4025567,2.186026,-1.748247,-1.8557898,-1.7814027,-1.9566872,-1.87093,-1.8819607,-1.7932677,-1.9110583,-1.9052918,-1.864455,-1.912698,-1.9758768
