k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.04236754843290236,0.01553439925796074,0.22996466924651204,0.29530379438734367,0.04236754843290236,0.22996466924651204
3,0.1952342878228771,0.23591034432988645,0.5744160045898802,0.44319499203886614,0.46004281220272225,0.5390256215155637
8,0.9457139204975076,0.6435111461684808,0.8512050799341813,0.8512147278088824,0.9359631966908852,0.7751729566401546
17,0.9677501088335015,0.9203113764058108,0.9448687774787661,0.9054779770387197,0.9672884938636503,0.874965508443028
22,0.9683709604272087,0.9248641403379079,0.9721277596749209,0.9183781669177924,0.969820961609655,0.8965036089855962
34,0.9712736596629598,0.933155169021761,0.9712396034901104,0.9693028193368355,0.9710481972467426,0.9630963395171409
55,0.9695679537253102,0.9692382161061158,0.9730420028909944,0.9698536041544017,0.9688362629174868,0.9720845639907253
