n_fields,test_r2,fields
1,0.5821694217377974,system_losses_mw
2,0.7915811249046528,system_losses_mw|gen_fuel_coal_mw
3,0.793753437122677,system_losses_mw|gen_fuel_coal_mw|area_2_net_export_mw
5,0.8667142074277829,system_losses_mw|gen_fuel_coal_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_hydro_mw
8,0.9385734522465993,system_losses_mw|gen_fuel_coal_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw|area_1_load_day_ahead_mw
12,0.9345411745606509,system_losses_mw|gen_fuel_coal_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw|area_1_load_day_ahead_mw|reserve_spin_r1_mw|area_1_load_actual_mw|area_3_load_day_ahead_mw|area_3_load_actual_mw
24,0.9490395971347443,system_losses_mw|gen_fuel_coal_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw|area_1_load_day_ahead_mw|reserve_spin_r1_mw|area_1_load_actual_mw|area_3_load_day_ahead_mw|area_3_load_actual_mw|gen_fuel_solar_mw|reserve_spin_r3_mw|gen_fuel_natural_gas_mw|area_2_load_day_ahead_mw|area_2_load_actual_mw|system_load_actual_mw|system_load_day_ahead_mw|system_generation_mw|area_1_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r2_mw
