field,中文名,score
gen_fuel_oil_mw,燃油出力,0.3391437232494354
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.1700000911951065
total_lmp_rt,实时总电价,0.14773154258728027
system_energy_price_rt,实时能量价格,0.08602051436901093
marginal_loss_price_rt,实时边际损耗价,0.052120644599199295
da_as_mcp_primary_reserve,日前主用备用出清价,0.03202078491449356
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.025161288678646088
forecast_load_mw_latest_available,最新负荷预测,0.014053798280656338
gen_fuel_coal_mw,燃煤出力,0.012519263662397861
prelim_load_avg_hourly,预估小时负荷,0.012413086369633675
total_pjm_reg_purchases,调频购买量,0.012109215371310711
gross_inadv_interchange_mw,总非计划交换,0.011837623082101345
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.009449864737689495
gen_fuel_nuclear_mw,核电出力,0.008259763941168785
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.005658382549881935
gen_fuel_hydro_mw,水电出力,0.004951305687427521
gen_fuel_nuclear_pct,核电占比,0.004666580352932215
gen_fuel_gas_pct,燃气占比,0.004665018990635872
da_as_nsr_mw_primary_reserve,非同步备用,0.0038272712845355272
gen_fuel_oil_pct,燃油占比,0.0036354141775518656
gen_fuel_multiple_fuels_mw,多燃料出力,0.0036108025815337896
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.0032556275837123394
gen_fuel_solar_mw,光伏出力,0.0031629959121346474
total_pjm_rt_load_mwh,实时负荷电量,0.0031604680698364973
gen_fuel_multiple_fuels_pct,多燃料占比,0.0028142929077148438
total_pjm_assigned_reg,调频分配量,0.002726465230807662
gen_fuel_coal_pct,燃煤占比,0.002564777387306094
gen_fuel_hydro_pct,水电占比,0.002210190985351801
total_pjm_loc_credit,机会成本信用,0.002156935166567564
gen_fuel_gas_mw,燃气出力,0.0020954108331352472
gen_fuel_other_renewables_pct,其他可再生占比,0.002067940542474389
gen_fuel_solar_pct,光伏占比,0.0020596913527697325
gen_fuel_storage_mw,储能出力,0.0019517338369041681
total_pjm_rmccp_cr,调频容量信用额,0.0017540913540869951
total_pjm_rmpcp_cr,调频性能信用额,0.0014720021281391382
rmccp,调频容量出清价,0.001387011376209557
solar_generation_mw,光伏出力,0.0013043785002082586
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
