epoch,train_standardized_mse,validation_standardized_mse,validation_macro_r2,validation_median_r2
1,0.7912924648804872,0.445649117231369,0.4593919449367783,0.41315343976020813
2,0.3775032865745182,0.25780436396598816,0.6670121773028038,0.6897849440574646
3,0.2642152182898431,0.1888895481824875,0.7523710964850976,0.8241708278656006
4,0.19666714861591528,0.14541462063789368,0.8040908025184148,0.9012264609336853
5,0.15520448126650196,0.12403888255357742,0.8283626615581378,0.9293198585510254
6,0.132828917235582,0.10657372325658798,0.8503751960438741,0.9386796355247498
7,0.11725041029820911,0.09830378741025925,0.8586415820558306,0.9449129700660706
8,0.1080921340973717,0.09313128143548965,0.8655620523741547,0.94913649559021
9,0.10059418284474213,0.08398980647325516,0.8774660863506962,0.9506701231002808
10,0.09370463286213232,0.07625143229961395,0.8866741737009773,0.9604324698448181
11,0.08787800207801973,0.07046877592802048,0.8940690012884812,0.9597557783126831
12,0.08162757935621712,0.07118214666843414,0.8932669956079671,0.9569405317306519
13,0.08067580005644821,0.061942990869283676,0.903288593594457,0.9666778445243835
14,0.07419264396057551,0.059100229293107986,0.907776018053713,0.9672849774360657
15,0.07051298368622827,0.056882526725530624,0.9130166445819425,0.9696646928787231
16,0.06762383068701472,0.05271477997303009,0.9178581739395437,0.9742170572280884
17,0.06341841215329583,0.05498310923576355,0.9157675779621366,0.9697785377502441
18,0.06600795188408512,0.05261003598570824,0.9174919984710048,0.971548318862915
19,0.06190536364370069,0.04702502861618996,0.9257507576069361,0.9755333662033081
20,0.058853477763136874,0.047241613268852234,0.9252695856799542,0.972868800163269
21,0.057935155122240956,0.04348083212971687,0.9292819938609298,0.9735767841339111
22,0.05448174844062709,0.044182728976011276,0.9320963882434536,0.9753506183624268
23,0.054562633931055114,0.04165610671043396,0.9341861612989869,0.9780893325805664
24,0.05212950186952997,0.04087848588824272,0.935572307819212,0.9755968451499939
25,0.050511457273226396,0.04007471352815628,0.934656704474293,0.9823962450027466
26,0.0505143063786399,0.03859661519527435,0.9384018082014272,0.9808890223503113
27,0.049103899398987065,0.035740844905376434,0.9428998437565816,0.9821666479110718
28,0.04680497864856298,0.03571667522192001,0.9418098311608946,0.9825319051742554
29,0.04704501018626161,0.03554122522473335,0.9434223068012318,0.9780915379524231
30,0.045888985430236444,0.04096827656030655,0.9373029936367357,0.9776245951652527
31,0.047571298855956144,0.0339740589261055,0.9466208861747258,0.9819318652153015
32,0.04385345645743333,0.032483723014593124,0.9461577214615445,0.9846866726875305
33,0.04297997392520124,0.03155449777841568,0.9490190801066412,0.9816116690635681
34,0.04171856107867687,0.03105480782687664,0.9500568960334214,0.984376072883606
35,0.04132299246381612,0.030631357803940773,0.950515843193296,0.9830586314201355
36,0.04064877542364729,0.030321085825562477,0.9506459393551652,0.9823130965232849
37,0.040267052612447396,0.030213497579097748,0.9522936516244647,0.9820277094841003
38,0.03995870211311339,0.029465332627296448,0.9522175224314273,0.9847111701965332
39,0.03896864370558661,0.028314942494034767,0.9552272306361669,0.9854443073272705
40,0.037926894716225276,0.027609987184405327,0.9551580439151173,0.9863274693489075
41,0.03732646405502969,0.02863452211022377,0.9546009025103609,0.9838874340057373
42,0.037340920595434014,0.026600511744618416,0.9574044434957101,0.9862520694732666
43,0.03651762520924705,0.027098093181848526,0.9557567887323003,0.9846442937850952
44,0.03675842809229701,0.02569359540939331,0.9590583116235868,0.9863530397415161
45,0.035780628771074574,0.027857715263962746,0.9523464135930572,0.9865402579307556
46,0.038995481460375216,0.028863869607448578,0.9544844795280779,0.9814862608909607
47,0.03657963867108389,0.027062049135565758,0.9564233027713399,0.9869856834411621
48,0.03707447811166187,0.024964964017271996,0.9591294619399058,0.9873635172843933
49,0.034014349354936385,0.025465095415711403,0.9593739505385009,0.9818891882896423
50,0.034318203696703554,0.026139622554183006,0.9585962467630145,0.9854429960250854
51,0.034789420969701855,0.02471279166638851,0.9604414357265956,0.9863516092300415
52,0.03463396161828595,0.024236364290118217,0.9574539063786957,0.9879996180534363
53,0.033055422441014705,0.02740873396396637,0.9507910078260261,0.9867087006568909
54,0.0365359376590013,0.025799790397286415,0.9566856103254037,0.9850095510482788
55,0.03322141011237672,0.022750722244381905,0.9625763569919157,0.986916184425354
56,0.0322242415762793,0.022281711921095848,0.9624062772368042,0.9877413511276245
57,0.03235269019837087,0.021874193102121353,0.963756951227994,0.9891567826271057
58,0.031469272813173806,0.02285454235970974,0.9631796042684099,0.9882112741470337
59,0.03151290555210104,0.02656831219792366,0.9593014574386705,0.9800373911857605
60,0.03333823072252021,0.021719183772802353,0.9648550912527971,0.9893270134925842
61,0.030345113243890724,0.026293819770216942,0.9561954304366045,0.9832077622413635
62,0.03400360371507874,0.024420207366347313,0.961555217353391,0.9891192317008972
63,0.032297286800628135,0.0248359777033329,0.9604508683715068,0.9818874001502991
64,0.030739678838275126,0.0205703042447567,0.9667270846769843,0.9897598028182983
65,0.02978896099417219,0.021412720903754234,0.965319531484389,0.9885545372962952
66,0.030372327468106516,0.020797519013285637,0.966461440207253,0.9882833957672119
67,0.02971819045704413,0.021146977320313454,0.9647075798310024,0.9858447313308716
68,0.029275390236513057,0.020262306556105614,0.9665092082930283,0.9897753596305847
69,0.02859649833330549,0.019704097881913185,0.9677301519353625,0.9881147146224976
70,0.028478498527599608,0.019640592858195305,0.9670570752990078,0.9895058870315552
71,0.028593051480583814,0.02005784772336483,0.9664435109622042,0.9898754358291626
72,0.028281555342304393,0.018854498863220215,0.9689738628729968,0.9888713359832764
73,0.02711890493177251,0.02053239941596985,0.9665409834452079,0.9902559518814087
74,0.02811256517391354,0.01795877143740654,0.9703773394436903,0.9912359714508057
75,0.027640822009657912,0.018574979156255722,0.9683032871132166,0.9899797439575195
76,0.02664957191763602,0.021705536171793938,0.9611903163538852,0.9874639511108398
