wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw
0.14858665,0.28899783,0.23191854,4.032975e-06,0.26041642,2.2934721e-20,0.24441613,0.043565396,3.549449e-08,0.17766526,0.15884522,0.25932875,7.2732754e-17,2.1112067e-34,0.0,0.0,0.0,0.08206622,0.0,0.07087679,0.070930615,1.0675558e-10,4.2413775e-10,0.21118169,1.368955e-39,0.0032334975,0.15451145,0.0,0.31323197,0.18312351,1.3116905e-09,0.2676231,0.2497636
0.1453811,0.27831843,0.22449516,1.7359167e-06,0.25996107,6.2549834e-22,0.24283524,0.042144567,9.948754e-09,0.17737173,0.15678298,0.25646767,3.968176e-18,3.8214893e-37,0.0,0.0,0.0,0.0816176,0.0,0.07319192,0.07161738,1.9543008e-11,8.460361e-11,0.20535246,8.32e-43,0.0023598704,0.15578261,0.0,0.31369323,0.17879647,3.0679498e-10,0.26918298,0.25017062
0.14922573,0.27501303,0.22649638,7.014595e-07,0.2557741,1.27555866e-23,0.24243937,0.03985869,2.5333604e-09,0.17082535,0.15342206,0.25440443,1.7204792e-19,3.94509e-40,0.0,0.0,0.0,0.07795572,0.0,0.07379093,0.06657383,3.1427166e-12,1.4926272e-11,0.20015112,0.0,0.0016727289,0.15558606,0.0,0.31124717,0.1774305,6.4271505e-11,0.26398927,0.24366577
0.14484717,0.2748448,0.2221693,2.6488425e-07,0.2529524,1.8943049e-25,0.2397875,0.041190658,5.816633e-10,0.17374247,0.15124977,0.25167596,5.811297e-21,2.17e-43,0.0,0.0,0.0,0.07918556,0.0,0.07153578,0.06681893,4.3936225e-13,2.306468e-12,0.20112693,0.0,0.0011192346,0.14945002,0.0,0.30330822,0.1761514,1.1955389e-11,0.26030466,0.24082695
0.14158432,0.26989448,0.2174655,9.297901e-08,0.256845,1.9892763e-27,0.23656072,0.04235417,1.1944465e-10,0.17168516,0.14981475,0.24535698,1.4960087e-22,0.0,0.0,0.0,0.0,0.07832628,0.0,0.07191616,0.06439169,5.280005e-14,3.088537e-13,0.20037134,0.0,0.0007008478,0.14709468,0.0,0.29840335,0.1724558,1.956044e-12,0.25869322,0.23801006
0.14498092,0.26397872,0.21462363,3.0171453e-08,0.2456341,1.429316e-29,0.23049664,0.040097903,2.1744488e-11,0.17093801,0.14845635,0.24397904,2.8647322e-24,0.0,0.0,0.0,0.0,0.076676846,0.0,0.06793477,0.0632698,5.3875323e-15,3.5426892e-14,0.19578303,0.0,0.00041699663,0.1469352,0.0,0.29633924,0.17139643,2.7861342e-13,0.25692213,0.23280893
0.14836629,0.2615976,0.21124454,8.996456e-09,0.24497116,6.7707963e-32,0.2284799,0.042316735,3.4758084e-12,0.16508381,0.14629789,0.24182154,3.9719412e-26,0.0,0.0,0.0,0.0,0.07642285,0.0,0.06959267,0.06469167,4.605197e-16,3.437167e-15,0.19288665,0.0,0.00023002505,0.14696373,0.0,0.29135147,0.17254114,3.416474e-14,0.25181943,0.23062925
0.14198779,0.26128733,0.20927973,2.4487454e-09,0.2374874,2.0275992e-34,0.22694755,0.039652847,4.827911e-13,0.16992508,0.14738542,0.23802026,3.869153e-28,0.0,0.0,0.0,0.0,0.08101894,0.0,0.06916459,0.063694835,3.2495483e-17,2.7820262e-16,0.19301349,0.0,0.00012100379,0.14250115,0.0,0.28868887,0.17021243,3.5630072e-15,0.24813512,0.22980289
0.14085007,0.25439745,0.20625807,6.041382e-10,0.23827748,3.6586403e-37,0.22504805,0.04172001,5.761462e-14,0.16859935,0.14281456,0.23771788,2.5601735e-30,0.0,0.0,0.0,0.0,0.07628293,0.0,0.06665899,0.06338422,1.862598e-18,1.8503608e-17,0.19066226,0.0,5.8736714e-05,0.1446527,0.0,0.28616646,0.16769485,3.1184688e-16,0.24724975,0.22659276
0.13635477,0.25404763,0.20713465,1.3406311e-10,0.23542199,3.764e-40,0.21764588,0.041924782,5.8344887e-15,0.16499077,0.14394823,0.2288589,1.1077621e-32,0.0,0.0,0.0,0.0,0.0755379,0.0,0.06469735,0.06086249,8.520419e-20,9.947225e-19,0.1876918,0.0,2.697661e-05,0.1388481,0.0,0.28316593,0.16638929,2.2575736e-17,0.24405342,0.224442
0.13851172,0.2486318,0.20288421,2.6536006e-11,0.23468196,2.07e-43,0.22551307,0.042186137,4.9465935e-16,0.15978464,0.14203562,0.23065257,3.0019798e-35,0.0,0.0,0.0,0.0,0.07623271,0.0,0.06651961,0.06174302,3.050714e-21,4.2442702e-20,0.1853284,0.0,1.15600815e-05,0.13906482,0.0,0.2821674,0.16097423,1.3304667e-18,0.24291496,0.22051151
0.13717917,0.24435695,0.20164484,4.6428443e-12,0.23760419,0.0,0.2185879,0.04281842,3.4596535e-17,0.15851703,0.1420165,0.22790787,4.8497695e-38,0.0,0.0,0.0,0.0,0.07419832,0.0,0.06514903,0.058488276,8.368088e-23,1.4088756e-21,0.18118209,0.0,4.6483474e-06,0.1401062,0.0,0.27914456,0.16096053,6.27257e-20,0.23730628,0.21886368
0.13487135,0.24428888,0.20006995,7.110206e-13,0.22802484,0.0,0.21782729,0.039148185,1.964072e-18,0.1565215,0.14029138,0.21805453,4.412e-41,0.0,0.0,0.0,0.0,0.074571915,0.0,0.06651296,0.05813457,1.7172372e-24,3.5589182e-23,0.1864083,0.0,1.7422049e-06,0.14168699,0.0,0.27559933,0.16021743,2.320719e-21,0.23531635,0.2180361
0.13495748,0.24223655,0.19712721,9.42933e-14,0.22758837,0.0,0.21614258,0.042277575,8.891438e-20,0.15449816,0.13743341,0.22451477,2.1e-44,0.0,0.0,0.0,0.0,0.072647035,0.0,0.06574496,0.059264846,2.567866e-26,6.6760376e-25,0.18005627,0.0,6.05929e-07,0.13764943,0.0,0.27049056,0.15803735,6.5969175e-23,0.23543203,0.2159192
0.13599592,0.23717517,0.19461685,1.0703323e-14,0.22444277,0.0,0.20899773,0.0420898,3.1477052e-21,0.1552269,0.13835645,0.22153763,0.0,0.0,0.0,0.0,0.0,0.07320575,0.0,0.063271284,0.0566041,2.717093e-28,9.050444e-27,0.18030664,0.0,1.9466259e-07,0.13718745,0.0,0.2689064,0.15870036,1.4074398e-24,0.22740054,0.21149442
0.13017973,0.23242596,0.19236623,1.0267709e-15,0.2246943,0.0,0.20937668,0.04032925,8.528414e-23,0.15144834,0.13755548,0.21946427,0.0,0.0,0.0,0.0,0.0,0.07422902,0.0,0.06428795,0.05904589,1.9685748e-30,8.602028e-29,0.17915128,0.0,5.7414624e-08,0.13407539,0.0,0.25984225,0.15717106,2.1958634e-26,0.22374167,0.21043128
0.1299415,0.23417261,0.18997023,8.209549e-17,0.22226238,0.0,0.20868434,0.04011152,1.7267994e-24,0.1543099,0.13586336,0.21306124,0.0,0.0,0.0,0.0,0.0,0.072213836,0.0,0.061311845,0.056517877,9.4112936e-33,5.5404293e-31,0.17727397,0.0,1.5443561e-08,0.1333429,0.0,0.25984502,0.15448113,2.433874e-28,0.22461177,0.20766503
0.13284409,0.2276485,0.18975988,5.3883807e-18,0.22216648,0.0,0.20492885,0.03780054,2.544612e-26,0.15151206,0.13607003,0.21615243,0.0,0.0,0.0,0.0,0.0,0.06989469,0.0,0.060933277,0.054056484,2.8470614e-35,2.3272696e-33,0.17303623,0.0,3.7616985e-09,0.13259459,0.0,0.25752404,0.15492229,1.8554347e-30,0.22479874,0.20699185
0.1314421,0.22389056,0.1870537,2.8553577e-19,0.21835895,0.0,0.20684683,0.04040362,2.6496886e-28,0.14806995,0.1334231,0.21345027,0.0,0.0,0.0,0.0,0.0,0.07156287,0.0,0.06219765,0.055344652,5.1954284e-38,6.1038864e-36,0.17097586,0.0,8.2330714e-10,0.1315898,0.0,0.25581765,0.15410998,9.380577e-33,0.21962613,0.20457068
0.13145831,0.22198214,0.18286674,1.1994632e-20,0.22116658,0.0,0.20030393,0.039713584,1.8863224e-30,0.149377,0.13507773,0.21447079,0.0,0.0,0.0,0.0,0.0,0.0671525,0.0,0.06461167,0.05445628,5.4124e-41,9.510314e-39,0.16916765,0.0,1.6055426e-10,0.13089614,0.0,0.25405782,0.15124348,3.018212e-35,0.2205708,0.20409836
0.12785763,0.22014198,0.18253396,3.914642e-22,0.21821555,0.0,0.20276193,0.040383257,8.845671e-33,0.1497856,0.13455534,0.21238378,0.0,0.0,0.0,0.0,0.0,0.070949286,0.0,0.061150283,0.050926246,3.1e-44,8.31e-42,0.16906379,0.0,2.764333e-11,0.130792,0.0,0.2521984,0.14913863,5.8964795e-38,0.2201693,0.19959195
0.12688339,0.22100894,0.1815768,9.707839e-24,0.2197633,0.0,0.20213795,0.03851202,2.6196118e-35,0.14999384,0.13254312,0.21080144,0.0,0.0,0.0,0.0,0.0,0.06813541,0.0,0.06300723,0.05103049,0.0,4e-45,0.16788732,0.0,4.16054e-12,0.12934573,0.0,0.25039002,0.14738221,6.6263e-41,0.21666881,0.19817367
0.12764831,0.21584082,0.17800906,1.784783e-25,0.20969456,0.0,0.20162985,0.04042112,4.669119e-38,0.15040319,0.13258858,0.20166808,0.0,0.0,0.0,0.0,0.0,0.069156475,0.0,0.061040107,0.051051583,0.0,0.0,0.16601184,0.0,5.4150656e-13,0.12941968,0.0,0.24813291,0.1499007,4e-44,0.21100843,0.1941419
0.12398406,0.21163248,0.17653011,2.3669839e-27,0.2091632,0.0,0.19944453,0.040920403,4.7385e-41,0.14626151,0.12991117,0.20485352,0.0,0.0,0.0,0.0,0.0,0.06747373,0.0,0.058888856,0.051516708,0.0,0.0,0.16413817,0.0,6.02329e-14,0.1293338,0.0,0.24510756,0.14679244,0.0,0.21136574,0.19520827
0.12624237,0.21067674,0.1779388,2.1962577e-29,0.20756596,0.0,0.19947702,0.038989283,2.5e-44,0.14459835,0.12961899,0.19861968,0.0,0.0,0.0,0.0,0.0,0.067321464,0.0,0.06099528,0.053163134,0.0,0.0,0.16586854,0.0,5.652756e-15,0.1258795,0.0,0.2428358,0.1470069,0.0,0.21062908,0.19271134
0.12602736,0.21087061,0.17588823,1.3777551e-31,0.2045649,0.0,0.19537538,0.04055224,0.0,0.14497103,0.1273598,0.20089126,0.0,0.0,0.0,0.0,0.0,0.06412441,0.0,0.05966622,0.048692264,0.0,0.0,0.16184959,0.0,4.4135292e-16,0.12652785,0.0,0.24347061,0.14330932,0.0,0.21059573,0.18878815
0.12523018,0.20683151,0.17312993,5.6217875e-34,0.20675653,0.0,0.19390815,0.04026378,0.0,0.14249872,0.12747793,0.20353441,0.0,0.0,0.0,0.0,0.0,0.06626676,0.0,0.056775145,0.04975775,0.0,0.0,0.16169892,0.0,2.8231922e-17,0.1243391,0.0,0.23686515,0.14304745,0.0,0.20780878,0.18711755
0.12089746,0.20457233,0.17264192,1.4280063e-36,0.20100223,0.0,0.19044524,0.040219903,0.0,0.13915816,0.12713346,0.20222493,0.0,0.0,0.0,0.0,0.0,0.063482575,0.0,0.05562459,0.050494675,0.0,0.0,0.16455932,0.0,1.4548241e-18,0.12549387,0.0,0.2365547,0.14012825,0.0,0.2053227,0.18505421
0.1216463,0.2065759,0.17125049,2.147404e-39,0.20535514,0.0,0.19278477,0.042381875,0.0,0.14388385,0.12223686,0.1986852,0.0,0.0,0.0,0.0,0.0,0.0623913,0.0,0.055586517,0.05251962,0.0,0.0,0.1603582,0.0,5.9287014e-20,0.12323847,0.0,0.2326533,0.14267582,0.0,0.20506902,0.18447746
0.12708637,0.20291725,0.167034,1.803e-42,0.20336376,0.0,0.18809777,0.03932084,0.0,0.14192359,0.12120143,0.19905743,0.0,0.0,0.0,0.0,0.0,0.062227145,0.0,0.057810076,0.052893408,0.0,0.0,0.15735893,0.0,1.872134e-21,0.12192722,0.0,0.23258018,0.13963917,0.0,0.2060507,0.1830597
0.12447077,0.2016767,0.16562693,1e-45,0.1975703,0.0,0.19455808,0.038424045,0.0,0.13815454,0.12450793,0.19152163,0.0,0.0,0.0,0.0,0.0,0.060541507,0.0,0.053849954,0.051939435,0.0,0.0,0.15842445,0.0,4.4788556e-23,0.12162267,0.0,0.23449825,0.13743502,0.0,0.20404677,0.18258975
0.1219427,0.19478042,0.16479054,0.0,0.20180586,0.0,0.18967898,0.036386263,0.0,0.13370371,0.12364309,0.19249682,0.0,0.0,0.0,0.0,0.0,0.06398595,0.0,0.05432349,0.05034414,0.0,0.0,0.1605598,0.0,7.9180035e-25,0.123521134,0.0,0.22835557,0.13808565,0.0,0.1975561,0.1805995
0.120390035,0.19946182,0.16415016,0.0,0.19640191,0.0,0.18572159,0.038343906,0.0,0.13945886,0.119713426,0.18967557,0.0,0.0,0.0,0.0,0.0,0.062003355,0.0,0.054578144,0.0485715,0.0,0.0,0.15373272,0.0,1.0060913e-26,0.1211592,0.0,0.22856706,0.13472106,0.0,0.19946805,0.18224025
0.12299564,0.19079527,0.16354339,0.0,0.20115991,0.0,0.18697281,0.03693512,0.0,0.13347775,0.12326158,0.18792999,0.0,0.0,0.0,0.0,0.0,0.060272835,0.0,0.056980178,0.046836942,0.0,0.0,0.15700893,0.0,8.907951e-29,0.121529505,0.0,0.2269997,0.13439515,0.0,0.19760358,0.17568547
0.12519209,0.18827859,0.16363008,0.0,0.19617349,0.0,0.18567811,0.03973368,0.0,0.13262871,0.1233735,0.18833074,0.0,0.0,0.0,0.0,0.0,0.06034941,0.0,0.053945187,0.04782899,0.0,0.0,0.1552753,0.0,5.3080736e-31,0.12208029,0.0,0.21928209,0.14172542,0.0,0.18963815,0.17711341
0.11925806,0.1872322,0.15999562,0.0,0.19674347,0.0,0.18249743,0.03681791,0.0,0.13545358,0.11910238,0.18827482,0.0,0.0,0.0,0.0,0.0,0.06040917,0.0,0.0518349,0.045123268,0.0,0.0,0.15480806,0.0,2.0467625e-33,0.12227888,0.0,0.22245842,0.1348445,0.0,0.19160612,0.17358127
0.11908922,0.18586697,0.16170141,0.0,0.1924285,0.0,0.18089043,0.0374201,0.0,0.13066545,0.121343054,0.18426563,0.0,0.0,0.0,0.0,0.0,0.060661197,0.0,0.05424407,0.046934385,0.0,0.0,0.15303098,0.0,4.8841783e-36,0.119793646,0.0,0.22058277,0.13517387,0.0,0.19010782,0.17287035
0.11969619,0.18327115,0.15587592,0.0,0.19270995,0.0,0.18091689,0.0369202,0.0,0.13461606,0.11823346,0.1862425,0.0,0.0,0.0,0.0,0.0,0.059868045,0.0,0.05320963,0.04660124,0.0,0.0,0.15169553,0.0,6.853308e-39,0.12002832,0.0,0.21882255,0.13358681,0.0,0.18850893,0.17345917
0.11242114,0.18170102,0.15603751,0.0,0.18942003,0.0,0.18096186,0.03631113,0.0,0.13352557,0.121002704,0.18252389,0.0,0.0,0.0,0.0,0.0,0.058679346,0.0,0.051172078,0.04672931,0.0,0.0,0.15017027,0.0,5.329e-42,0.118442796,0.0,0.21795668,0.13379328,0.0,0.18758214,0.17140193
0.11653273,0.18080728,0.15527792,0.0,0.18975633,0.0,0.177653,0.03741505,0.0,0.12995508,0.11880227,0.17898017,0.0,0.0,0.0,0.0,0.0,0.061576232,0.0,0.050700054,0.04584916,0.0,0.0,0.15093036,0.0,3e-45,0.1217274,0.0,0.21938224,0.1325591,0.0,0.18544483,0.16879128
0.11630922,0.18045929,0.15293457,0.0,0.19048728,0.0,0.1777293,0.035199616,0.0,0.13259709,0.118265145,0.1801733,0.0,0.0,0.0,0.0,0.0,0.059656464,0.0,0.050802104,0.04639938,0.0,0.0,0.14738306,0.0,0.0,0.117467575,0.0,0.21589331,0.12945268,0.0,0.18398814,0.17107853
0.11818856,0.18096597,0.1527926,0.0,0.18789802,0.0,0.17454986,0.03630379,0.0,0.13372831,0.11393984,0.18176425,0.0,0.0,0.0,0.0,0.0,0.057769787,0.0,0.05340511,0.045875553,0.0,0.0,0.14686331,0.0,0.0,0.118108064,0.0,0.20980017,0.13001357,0.0,0.18266945,0.16894692
0.11404437,0.1803184,0.15154697,0.0,0.18593839,0.0,0.17598152,0.03661953,0.0,0.1323589,0.119059905,0.17388755,0.0,0.0,0.0,0.0,0.0,0.057428483,0.0,0.0514003,0.045214437,0.0,0.0,0.1482522,0.0,0.0,0.11657851,0.0,0.21309927,0.13063943,0.0,0.18197611,0.16715267
0.11777182,0.1780025,0.1510623,0.0,0.18474802,0.0,0.17063534,0.034105048,0.0,0.13169238,0.11591445,0.17796172,0.0,0.0,0.0,0.0,0.0,0.056959234,0.0,0.051245354,0.044013683,0.0,0.0,0.14807922,0.0,0.0,0.11355431,0.0,0.20607105,0.12843029,0.0,0.18230356,0.16798347
0.11717091,0.17286965,0.1493824,0.0,0.18289438,0.0,0.17277773,0.03348811,0.0,0.12937258,0.11500609,0.17560726,0.0,0.0,0.0,0.0,0.0,0.060282182,0.0,0.051712472,0.045549616,0.0,0.0,0.14913067,0.0,0.0,0.11485963,0.0,0.20766327,0.12754528,0.0,0.18118145,0.16450772
0.11332209,0.17279752,0.14894152,0.0,0.1846469,0.0,0.17169312,0.035092637,0.0,0.12545447,0.11445662,0.17912214,0.0,0.0,0.0,0.0,0.0,0.05675853,0.0,0.05133487,0.04571696,0.0,0.0,0.14212082,0.0,0.0,0.1149342,0.0,0.20421365,0.12783585,0.0,0.18074045,0.16800305
0.11271039,0.17412764,0.14770332,0.0,0.1808501,0.0,0.16918892,0.033861283,0.0,0.12763666,0.115989394,0.1757041,0.0,0.0,0.0,0.0,0.0,0.057406098,0.0,0.050613742,0.046127785,0.0,0.0,0.14218682,0.0,0.0,0.11654098,0.0,0.20453241,0.1254064,0.0,0.17764288,0.16551895
0.11455575,0.17312741,0.14781912,0.0,0.18245059,0.0,0.1704532,0.033970166,0.0,0.12923215,0.11365256,0.17588648,0.0,0.0,0.0,0.0,0.0,0.05685255,0.0,0.050004873,0.04732307,0.0,0.0,0.1415889,0.0,0.0,0.11347259,0.0,0.2025201,0.1268852,0.0,0.17550892,0.15991883
0.11175656,0.16889918,0.14527202,0.0,0.18001683,0.0,0.16840781,0.036264613,0.0,0.1278761,0.11472133,0.1678577,0.0,0.0,0.0,0.0,0.0,0.055795223,0.0,0.049988832,0.045699116,0.0,0.0,0.14208099,0.0,0.0,0.11405154,0.0,0.20345436,0.12464003,0.0,0.175512,0.16201669
0.11287387,0.16610028,0.14459722,0.0,0.17731817,0.0,0.17047618,0.035067033,0.0,0.12610433,0.114719555,0.17112033,0.0,0.0,0.0,0.0,0.0,0.056656215,0.0,0.04968283,0.04468088,0.0,0.0,0.14013433,0.0,0.0,0.114423215,0.0,0.20126876,0.12341971,0.0,0.17596121,0.15983966
0.112381555,0.16547483,0.14322771,0.0,0.17757128,0.0,0.17146508,0.033174228,0.0,0.12450567,0.1145904,0.16817322,0.0,0.0,0.0,0.0,0.0,0.053999625,0.0,0.048490766,0.04503252,0.0,0.0,0.14141195,0.0,0.0,0.11503538,0.0,0.20208044,0.12421284,0.0,0.17074588,0.15862113
0.11077265,0.16374888,0.14154805,0.0,0.1793122,0.0,0.1712945,0.03408291,0.0,0.12635429,0.11245494,0.1680155,0.0,0.0,0.0,0.0,0.0,0.053456992,0.0,0.046766575,0.04354588,0.0,0.0,0.13913487,0.0,0.0,0.11422348,0.0,0.20133819,0.12449337,0.0,0.1710262,0.16009349
0.11215906,0.16246603,0.14285782,0.0,0.17833157,0.0,0.16303007,0.03584001,0.0,0.12476994,0.11331367,0.17069718,0.0,0.0,0.0,0.0,0.0,0.05494505,0.0,0.0468411,0.042064656,0.0,0.0,0.13939449,0.0,0.0,0.11036775,0.0,0.19938381,0.12179936,0.0,0.17045635,0.15657175
0.11261301,0.16367747,0.14012666,0.0,0.17424063,0.0,0.1650817,0.033760853,0.0,0.12777409,0.111919686,0.16805117,0.0,0.0,0.0,0.0,0.0,0.052397825,0.0,0.04970843,0.04266393,0.0,0.0,0.1389207,0.0,0.0,0.11057118,0.0,0.19960688,0.121437766,0.0,0.17016076,0.15757933
0.11262496,0.16180037,0.13874163,0.0,0.17446448,0.0,0.16408537,0.034508146,0.0,0.12751049,0.112112656,0.16850305,0.0,0.0,0.0,0.0,0.0,0.05525952,0.0,0.047375374,0.04242715,0.0,0.0,0.13694555,0.0,0.0,0.110804595,0.0,0.19709995,0.12153979,0.0,0.16699296,0.15736747
0.10806974,0.16031344,0.13986526,0.0,0.17316435,0.0,0.16543208,0.032405913,0.0,0.12679844,0.113201536,0.16527,0.0,0.0,0.0,0.0,0.0,0.053589012,0.0,0.0478543,0.04199045,0.0,0.0,0.13662407,0.0,0.0,0.10897123,0.0,0.19309004,0.11938103,0.0,0.1665019,0.15492563
0.106889926,0.16089055,0.1362841,0.0,0.17321357,0.0,0.16092746,0.033309262,0.0,0.12506348,0.11129248,0.16870819,0.0,0.0,0.0,0.0,0.0,0.053983543,0.0,0.04922639,0.041303903,0.0,0.0,0.1357106,0.0,0.0,0.1091008,0.0,0.19457795,0.12168797,0.0,0.1663841,0.15630072
0.11135712,0.15537405,0.13646707,0.0,0.17173737,0.0,0.16356285,0.03328785,0.0,0.124668054,0.109154396,0.16038127,0.0,0.0,0.0,0.0,0.0,0.05319752,0.0,0.045560177,0.04368684,0.0,0.0,0.13547425,0.0,0.0,0.10482904,0.0,0.19157481,0.1182206,0.0,0.16696633,0.15443996
0.10838995,0.15764773,0.13681625,0.0,0.17313603,0.0,0.1585541,0.034815118,0.0,0.123118035,0.10948849,0.1658533,0.0,0.0,0.0,0.0,0.0,0.05339214,0.0,0.046075504,0.042312965,0.0,0.0,0.13309924,0.0,0.0,0.10883288,0.0,0.18802148,0.122128926,0.0,0.16204722,0.15458101
0.11119997,0.15545659,0.1350756,0.0,0.1707516,0.0,0.15924819,0.03377376,0.0,0.123282105,0.11038142,0.16160887,0.0,0.0,0.0,0.0,0.0,0.053309247,0.0,0.04470438,0.04099579,0.0,0.0,0.13611351,0.0,0.0,0.10552375,0.0,0.18794297,0.11827856,0.0,0.16680546,0.15348282
0.1089444,0.15527944,0.13229147,0.0,0.17162882,0.0,0.15943676,0.032156974,0.0,0.12457033,0.10911775,0.1627197,0.0,0.0,0.0,0.0,0.0,0.05322085,0.0,0.046492252,0.04444808,0.0,0.0,0.13248944,0.0,0.0,0.106735975,0.0,0.1885448,0.11909939,0.0,0.16393755,0.15416779
0.11003241,0.15264623,0.13477074,0.0,0.1658668,0.0,0.15883388,0.034612607,0.0,0.12316893,0.10910419,0.16043058,0.0,0.0,0.0,0.0,0.0,0.050819732,0.0,0.048391737,0.043927584,0.0,0.0,0.13356926,0.0,0.0,0.11009649,0.0,0.18716553,0.11819543,0.0,0.16143587,0.15268897
0.10885343,0.15269904,0.1328908,0.0,0.16829944,0.0,0.15654805,0.036185984,0.0,0.12487248,0.108770065,0.16062023,0.0,0.0,0.0,0.0,0.0,0.053066757,0.0,0.04873904,0.044346068,0.0,0.0,0.13155094,0.0,0.0,0.10769419,0.0,0.18620968,0.118131936,0.0,0.16339065,0.15233281
0.10746159,0.1526877,0.13289784,0.0,0.16718559,0.0,0.157819,0.034922816,0.0,0.122853935,0.10924378,0.15830751,0.0,0.0,0.0,0.0,0.0,0.051757373,0.0,0.04538549,0.04218385,0.0,0.0,0.1314071,0.0,0.0,0.10830136,0.0,0.184185,0.11656473,0.0,0.15963301,0.15010257
0.106484555,0.15050067,0.12954633,0.0,0.16721098,0.0,0.1587179,0.0359283,0.0,0.12070327,0.107698224,0.15925607,0.0,0.0,0.0,0.0,0.0,0.05402695,0.0,0.04423679,0.040192537,0.0,0.0,0.13130452,0.0,0.0,0.10604504,0.0,0.18613313,0.118484244,0.0,0.15831092,0.14967082
0.10985328,0.14968173,0.12897268,0.0,0.1654136,0.0,0.15995926,0.03519614,0.0,0.11895042,0.106373444,0.16408981,0.0,0.0,0.0,0.0,0.0,0.051392663,0.0,0.046870172,0.042448804,0.0,0.0,0.13214417,0.0,0.0,0.10615769,0.0,0.18269712,0.113043204,0.0,0.15976687,0.15080877
0.110970564,0.1505966,0.12813494,0.0,0.16332209,0.0,0.1583444,0.03402976,0.0,0.12125967,0.106381066,0.16038848,0.0,0.0,0.0,0.0,0.0,0.049551096,0.0,0.04360085,0.041732304,0.0,0.0,0.1316833,0.0,0.0,0.10702115,0.0,0.1820699,0.11280844,0.0,0.15816464,0.14939557
0.106579795,0.1495684,0.12872835,0.0,0.16254632,0.0,0.15819377,0.034767915,0.0,0.11870235,0.10709786,0.15805574,0.0,0.0,0.0,0.0,0.0,0.04895783,0.0,0.04278055,0.040671445,0.0,0.0,0.12949863,0.0,0.0,0.10798672,0.0,0.18279122,0.11326485,0.0,0.15904091,0.14895459
0.10484778,0.14925672,0.1285321,0.0,0.16445926,0.0,0.15269189,0.03490321,0.0,0.11948984,0.107751705,0.15969926,0.0,0.0,0.0,0.0,0.0,0.050641168,0.0,0.042811103,0.040459104,0.0,0.0,0.12975134,0.0,0.0,0.106526405,0.0,0.18059883,0.11149438,0.0,0.15575315,0.14545208
0.10567006,0.14866531,0.12707646,0.0,0.16368315,0.0,0.15339439,0.031283554,0.0,0.11947828,0.10522627,0.15592456,0.0,0.0,0.0,0.0,0.0,0.050053988,0.0,0.04414619,0.03944157,0.0,0.0,0.12887752,0.0,0.0,0.10687216,0.0,0.17947441,0.1123513,0.0,0.15446341,0.14650595
0.10868859,0.14653608,0.12601982,0.0,0.16220246,0.0,0.15168369,0.03502193,0.0,0.120782405,0.107592285,0.15509565,0.0,0.0,0.0,0.0,0.0,0.049495455,0.0,0.0419093,0.040527843,0.0,0.0,0.123712845,0.0,0.0,0.10496812,0.0,0.18298405,0.11488453,0.0,0.15192641,0.1466901
0.10539495,0.145939,0.12497995,0.0,0.16276872,0.0,0.1511158,0.033390455,0.0,0.11562446,0.10435556,0.15397932,0.0,0.0,0.0,0.0,0.0,0.04914578,0.0,0.041651443,0.04219681,0.0,0.0,0.1323112,0.0,0.0,0.10407909,0.0,0.17781964,0.1115783,0.0,0.15524705,0.14652613
0.103406146,0.14361398,0.12554227,0.0,0.16263226,0.0,0.14831668,0.030653749,0.0,0.115692705,0.10582445,0.1516063,0.0,0.0,0.0,0.0,0.0,0.049755197,0.0,0.041514587,0.041352764,0.0,0.0,0.12793602,0.0,0.0,0.104049146,0.0,0.17965546,0.11165149,0.0,0.1537513,0.14348963
0.10306139,0.14466235,0.12451024,0.0,0.15854122,0.0,0.15009952,0.033629563,0.0,0.11838338,0.104562454,0.1532719,0.0,0.0,0.0,0.0,0.0,0.05066273,0.0,0.03947217,0.043139976,0.0,0.0,0.12896463,0.0,0.0,0.10592846,0.0,0.17244506,0.109277256,0.0,0.15293261,0.14485918
0.10557193,0.14445648,0.12327925,0.0,0.16148269,0.0,0.14899288,0.032845173,0.0,0.11933385,0.105268106,0.15258673,0.0,0.0,0.0,0.0,0.0,0.053009138,0.0,0.04044664,0.04143385,0.0,0.0,0.12411277,0.0,0.0,0.10527671,0.0,0.176233,0.109761395,0.0,0.15194525,0.14376049
