目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
gen_321_cc_1_status,机组321投入状态,95%,6,DGatingDNN,DGatingDNN,0.9372158862994667,0.9707132089921494,22,gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|area_3_load_actual_mw|area_1_load_day_ahead_mw|gen_fuel_hydro_mw
gen_321_cc_1_status,机组321投入状态,95%,6,DGatingDNN,STG,0.916522274818738,0.9707132089921494,22,gen_fuel_solar_mw|gen_fuel_wind_mw|reserve_spin_r3_mw|system_losses_mw|area_2_net_export_mw|area_3_net_export_mw
gen_321_cc_1_status,机组321投入状态,95%,6,DGatingDNN,LassoNet,0.9066198421025731,0.9707132089921494,22,gen_fuel_wind_mw|gen_fuel_solar_mw|reserve_spin_r3_mw|area_3_net_export_mw|area_3_load_day_ahead_mw|area_3_load_actual_mw
gen_321_cc_1_status,机组321投入状态,95%,6,DGatingDNN,XGBoost,0.896920936468537,0.9707132089921494,22,gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|reserve_spin_r3_mw|area_3_load_day_ahead_mw|area_3_load_actual_mw
gen_321_cc_1_status,机组321投入状态,95%,6,DGatingDNN,Lasso,0.9063254370995223,0.9707132089921494,22,gen_fuel_solar_mw|gen_fuel_wind_mw|area_3_load_actual_mw|area_3_net_export_mw|area_2_net_export_mw|gen_fuel_nuclear_mw
gen_321_cc_1_status,机组321投入状态,95%,6,DGatingDNN,Pearson,0.7700056961258053,0.9707132089921494,22,gen_fuel_coal_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_nuclear_mw|area_2_net_export_mw|area_1_net_export_mw
gen_321_cc_1_status,机组321投入状态,97%,8,DGatingDNN,DGatingDNN,0.9556837316500815,0.9707132089921494,22,gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|area_3_load_actual_mw|area_1_load_day_ahead_mw|gen_fuel_hydro_mw|area_3_net_export_mw|system_losses_mw
gen_321_cc_1_status,机组321投入状态,97%,8,DGatingDNN,STG,0.9365434812975456,0.9707132089921494,22,gen_fuel_solar_mw|gen_fuel_wind_mw|reserve_spin_r3_mw|system_losses_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_coal_mw|reserve_reg_up_mw
gen_321_cc_1_status,机组321投入状态,97%,8,DGatingDNN,LassoNet,0.9252113294989414,0.9707132089921494,22,gen_fuel_wind_mw|gen_fuel_solar_mw|reserve_spin_r3_mw|area_3_net_export_mw|area_3_load_day_ahead_mw|area_3_load_actual_mw|system_load_actual_mw|gen_fuel_coal_mw
gen_321_cc_1_status,机组321投入状态,97%,8,DGatingDNN,XGBoost,0.9106369779614322,0.9707132089921494,22,gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|reserve_spin_r3_mw|area_3_load_day_ahead_mw|area_3_load_actual_mw|reserve_reg_down_mw|area_2_load_day_ahead_mw
gen_321_cc_1_status,机组321投入状态,97%,8,DGatingDNN,Lasso,0.9067067787171055,0.9707132089921494,22,gen_fuel_solar_mw|gen_fuel_wind_mw|area_3_load_actual_mw|area_3_net_export_mw|area_2_net_export_mw|gen_fuel_nuclear_mw|reserve_reg_down_mw|area_3_load_day_ahead_mw
gen_321_cc_1_status,机组321投入状态,97%,8,DGatingDNN,Pearson,0.8405368264307687,0.9707132089921494,22,gen_fuel_coal_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_nuclear_mw|area_2_net_export_mw|area_1_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw
