目标,字段,贡献值,归一化份额,独立能力,不可替代性,协同冗余指数,类型,通道A门控值,分解式门控,随机门控,两两相关性,置换重要性,Lasso系数
115号母线电压相角,area_2_fuel_hydro_mw,-0.0022882875370952875,-0.0023352022850915686,-0.03188444934373247,0.002073869833534525,0.03395831917726699,无贡献,0.0,0.0,-2.808372735977173,0.13644821936836574,0.00019590411066916502,0.04585986441066423
115号母线电压相角,system_generation_mw,-0.002362353841789596,-0.002410787106127648,-0.0675471130868881,0.0008473448276778983,0.068394457914566,无贡献,0.0,0.0,-2.7948317527770996,0.3112836733819504,-4.24598892571515e-05,0.0
115号母线电压相角,area_1_load_day_ahead_mw,-0.005301137205612689,-0.00540982176210454,-0.05830200081220416,0.002050304153163096,0.060352304965367254,无贡献,0.07882236689329147,0.0,-2.7863144874572754,0.26752740213192544,0.0007155784133693333,0.0
115号母线电压相角,area_1_fuel_natural_gas_mw,-0.007997841574501943,-0.008161814290298941,-0.03571105923408968,-0.0004651116800539201,0.03524594755403576,独立可加,0.08653419464826584,0.021169517189264297,-2.3926994800567627,0.3028171101853192,0.0003877447962362224,0.36754041469679344
115号母线电压相角,month_of_year,-0.06961225502326286,-0.07103945389968327,0.0067812263914917015,-0.007392824283012134,-0.014174050674503835,独立可加,0.0,0.0,-2.8936893939971924,0.0014705656751279389,0.0,0.0098246753310166
215号母线电压相角,system_losses_mw,0.0979064293314152,0.0999851119553055,0.6963668838252248,0.006066708347533756,-0.6903001754776911,替身型,0.06868293881416321,0.02051779441535473,2.5581278800964355,0.7653915662436191,0.43179781253197813,0.1110894815456477
215号母线电压相角,area_1_fuel_wind_mw,0.09296784880938662,0.09494167885528049,0.389817906746761,0.002686983107259455,-0.3871309236395015,替身型,0.06586503982543945,0.0,2.5812411308288574,0.4519749881842058,0.14427814555190893,0.1525454442355188
215号母线电压相角,gen_fuel_wind_mw,0.08810167596698204,0.08997219074541668,0.484940739856479,0.0043684457330541715,-0.48057229412342484,替身型,0.048245012760162354,0.0,-2.8069920539855957,0.44705059602651837,0.007132145456768324,0.21223813692767768
215号母线电压相角,area_3_fuel_wind_mw,0.06162661392016517,0.06293502821327983,0.3541423118937612,0.0012964476501868827,-0.35284586424357434,替身型,0.03867921605706215,0.029362183064222336,-2.799570322036743,0.41207587304719007,0.0037660390529770773,0.0
215号母线电压相角,area_1_fuel_coal_mw,0.05459888839903088,0.05575809481043633,0.22721417663197996,0.004398444442167637,-0.22281573218981232,替身型,0.16913828253746033,0.04246506094932556,-2.426084518432617,0.241794032865938,0.005883679121889163,0.0
215号母线电压相角,area_1_fuel_solar_mw,0.05366006908524595,0.054799343124407165,0.28893256817148805,0.0029612982007896083,-0.28597126997069844,替身型,0.09492028504610062,0.021183058619499207,2.4002039432525635,0.4446055800938165,0.03731022673869524,0.13305818580778514
215号母线电压相角,area_1_net_export_mw,0.04986459592516627,0.05092328706327414,0.36739434639706414,0.0010660245655427225,-0.3663283218315214,替身型,0.04214878007769585,0.0,-2.6893277168273926,0.22123404872414235,0.002998231279537511,2.539938828830607
215号母线电压相角,area_2_net_export_mw,0.04899013368390064,0.050030258835294675,0.4513546261149357,0.0018190087902598684,-0.44953561732467584,替身型,0.047766879200935364,0.0,-2.798863649368286,0.3301845181462375,0.0020605507859761786,1.8683749382745238
215号母线电压相角,area_3_fuel_solar_mw,0.04610300867105575,0.04708183635058626,0.20574933369661197,0.0007994037962206768,-0.2049499299003913,替身型,0.0906180590391159,0.015037715435028076,-2.1961467266082764,0.41039909348203363,0.12309050600139677,0.13246382511204322
215号母线电压相角,gen_fuel_solar_mw,0.042821497942254455,0.043730654821014785,0.20077203961899992,0.002542934504442096,-0.19822910511455782,替身型,0.09359794855117798,0.0,-2.653305768966675,0.4168691933495683,0.009270532977889134,0.19494261277264122
215号母线电压相角,gen_fuel_nuclear_mw,0.03474338985075314,0.03548103784048157,0.05038830355970558,0.011612678414763322,-0.03877562514494226,独立可加,0.0,0.0,-2.88694167137146,0.07719523638015266,0.0009075190876552064,0.01978253766756533
215号母线电压相角,area_2_fuel_solar_mw,0.034268957570983694,0.034996532737681975,0.22258957314194971,0.0004959226134281236,-0.2220936505285216,替身型,0.0588734894990921,0.0,-2.791937828063965,0.3615374061955981,-0.0001172408428040228,0.0
215号母线电压相角,area_1_fuel_nuclear_mw,0.033854744103624726,0.03457352497210316,0.13104111270481833,0.0036504499695086956,-0.12739066273530963,替身型,0.0,0.0,-2.775822401046753,0.07719523638015266,0.0011720191211134657,0.03483660863835902
215号母线电压相角,gen_fuel_coal_mw,0.032017505950666436,0.03269727983001676,-0.01382027999156965,0.0021658592683209132,0.015986139259890564,独立可加,0.12260113656520844,0.0,-2.4028189182281494,0.33711846293925424,0.0018355793337355264,0.0
215号母线电压相角,hour_of_day,0.031527772942956965,0.03219714914464278,0.29874692613913,0.0008910428704568263,-0.2978558832686732,替身型,0.0,0.0,-2.736697196960449,0.2794990468320546,0.0012083353363136595,0.0
215号母线电压相角,area_3_net_export_mw,0.030263421915901464,0.030905954277725224,0.10367557194069488,0.0020986431074836442,-0.10157692883321123,替身型,0.04671676084399223,0.013337143696844578,-2.270498037338257,0.1274006862766731,0.047809644052859014,1.797355859521158
215号母线电压相角,reserve_reg_down_mw,0.0243765120451674,0.024894057546166314,0.07822227038389173,0.00014416988824739185,-0.07807810049564434,替身型,0.0,0.0,-2.8210933208465576,0.2827835755763264,0.00030118078021224015,0.010041579555151472
215号母线电压相角,area_2_fuel_natural_gas_mw,0.021859195162310545,0.022323294705787023,0.11817470600102098,0.0005050886294516443,-0.11766961737156933,替身型,0.04556460306048393,0.006166669074445963,-2.633711814880371,0.625460356128672,0.0002213005220306874,0.20847796368288007
215号母线电压相角,area_2_fuel_coal_mw,0.01936807797190053,0.019779287811880097,0.08103596390275358,5.577096860565067e-05,-0.08098019293414793,替身型,0.09781981259584427,0.008547854609787464,-2.5214645862579346,0.5176895388682727,0.0006741300593475552,0.07138199314323893
215号母线电压相角,area_1_load_actual_mw,0.018222432988070362,0.018609319274047426,-0.02386336052757687,-0.0004695185318107642,0.023393841995766107,独立可加,0.06128426641225815,0.031218133866786957,-1.7230123281478882,0.43123921576465857,-0.0008247839581416949,0.3098927998014755
215号母线电压相角,gen_fuel_hydro_mw,0.01627823670488265,0.016623845139559324,0.0009701279212761538,0.002190067258012962,0.0012199393367368083,独立可加,0.04538470134139061,0.0,-2.679290294647217,0.190908412864432,0.011036999613969178,0.15528295954954355
215号母线电压相角,area_2_load_day_ahead_mw,0.013535965726285877,0.013823352131294693,0.013245212173405019,0.0008050600887246073,-0.012440152084680411,独立可加,0.03646618500351906,0.0,-2.0813121795654297,0.4691463996337501,-0.00029951405974728564,0.0
215号母线电压相角,system_load_actual_mw,0.012639679764174403,0.012908036836092424,0.011715243565231237,-0.0006461117051929088,-0.012361355270424146,独立可加,0.0,0.0,-2.7478294372558594,0.4057525025242796,-4.981121215412721e-05,0.0
215号母线电压相角,area_3_fuel_natural_gas_mw,0.012639465643096866,0.012907818168942006,-0.16711152406980334,0.002699792881827756,0.1698113169516311,协同型,0.0,0.0,-2.6240081787109375,0.18540538182986896,0.0047455764251282725,0.0
215号母线电压相角,reserve_reg_up_mw,0.011970800095385953,0.012224955969747502,0.07634467237795028,-0.0005741409190168634,-0.07691881329696715,替身型,0.0,0.0,-2.801492214202881,0.3428953469298452,0.004828316895813911,0.025414307434234198
215号母线电压相角,reserve_spin_r2_mw,0.011647520535928635,0.011894812758868192,-0.0038304233867396675,-0.0013918475052029367,0.002438575881536731,独立可加,0.03227310627698898,0.0,-2.705313205718994,0.4691470632676683,-0.00024830384234852954,0.0
215号母线电压相角,area_1_generation_mw,0.011335222896138746,0.011575884628294947,0.014353512779304634,0.0014619895683040118,-0.012891523211000622,独立可加,0.061622586101293564,0.0,-2.115720510482788,0.43993853963757634,-0.0019715115166426544,0.0
215号母线电压相角,system_load_day_ahead_mw,0.011026883454486498,0.01126099873362629,-0.023272236409442426,-0.0004865263110256368,0.02278571009841679,独立可加,0.03590075671672821,0.0,-2.6697006225585938,0.40681609604125857,0.0001637256912711882,0.0
215号母线电压相角,area_2_generation_mw,0.01094164176880042,0.011173947254527493,0.026090777819290478,-0.00010000051448499914,-0.026190778333775477,独立可加,0.03517400100827217,0.0,-2.330659866333008,0.48264227462248155,-0.0010036928978760739,0.0
215号母线电压相角,area_1_fuel_hydro_mw,0.010725392813988802,0.010953107049193606,0.009108907338326366,0.0026507619292073237,-0.006458145409119043,独立可加,0.0,0.0,-2.7229509353637695,0.13621680893603985,0.0004659293225612648,0.0
215号母线电压相角,area_2_fuel_hydro_mw,0.008326390922558258,0.008503171183554726,-0.015894795471890877,0.0020908595536388574,0.017985655025529734,独立可加,0.03586243838071823,0.008268780075013638,-2.6779279708862305,0.16308725035529387,0.0023954814097858048,0.0875033122567021
215号母线电压相角,area_2_load_actual_mw,0.008188404206311548,0.008362254827330861,-0.0027032582094734803,7.230759023524325e-05,0.0027755657997087235,独立可加,0.03218565508723259,0.0,-2.2942607402801514,0.4691470193725465,-0.00036027837558436635,0.0
215号母线电压相角,reserve_spin_r3_mw,0.007069491309401691,0.007219585933880877,-0.03762167705091923,-0.0009013243677230554,0.03672035268319618,独立可加,0.0,0.0,-2.848534107208252,0.18805977416769745,0.00028020263093122557,0.0
215号母线电压相角,system_generation_mw,0.005491777463671087,0.005608375142352262,0.013203046081005754,-0.0007894253024617326,-0.013992471383467486,无贡献,0.034039486199617386,0.0,-2.5772454738616943,0.42074067364309986,-0.0002271054990488297,0.0
215号母线电压相角,area_3_fuel_coal_mw,0.005405272892121393,0.005520033964657339,-0.17087115520471818,5.1794015451078756e-05,0.17092294922016926,无贡献,0.021974150091409683,0.01929505169391632,-2.861927032470703,0.14807384980046426,3.991814425050588e-05,0.03992447073741841
215号母线电压相角,area_1_fuel_natural_gas_mw,0.001926404937628183,0.0019673050551972677,0.0758282438878316,0.0021724101097120307,-0.07365583377811957,无贡献,0.03457026556134224,0.026529507711529732,-2.704350709915161,0.4163292440383573,0.0010116042058540664,0.12733308709960106
215号母线电压相角,reserve_spin_r1_mw,0.001440738190756229,0.0014713269627413918,-0.017316620288498452,0.0033117081803100135,0.020628328468808466,无贡献,0.060886483639478683,0.0,-1.6713032722473145,0.4312395526362709,-0.000823656059071931,0.09706430207864833
215号母线电压相角,is_weekend,-0.00045384831658147823,-0.00046348411492487746,0.0005094910925169671,0.0010956994934004927,0.0005862084008835255,无贡献,0.0,0.0,-2.884182929992676,0.06928170290202171,4.462167756191793e-05,0.0014420773557745265
215号母线电压相角,area_1_load_day_ahead_mw,-0.00045649952207138,-0.0004661916090040154,-0.017864492338619975,0.0008227106100574533,0.018687202948677428,无贡献,0.06251245737075806,0.0,-1.6751998662948608,0.43123915030288423,-0.00105047716410962,0.0034354803560895275
215号母线电压相角,area_3_load_day_ahead_mw,-0.00047509751318626807,-0.000485184459999238,-0.03261642996942027,-0.0027725754865505214,0.029843854482869747,无贡献,0.0,0.0,-2.828249216079712,0.1880604843458009,0.00047155542462378185,0.0
215号母线电压相角,area_3_fuel_hydro_mw,-0.0017963314130127704,-0.001834469898099774,-0.08580177424079705,0.0013988500836666917,0.08720062432446374,无贡献,0.0,0.0031312345527112484,-2.822249174118042,0.23796556523390003,0.0004700312340311985,0.0017509792239458822
215号母线电压相角,area_3_load_actual_mw,-0.002242746312269726,-0.0022903627744463653,-0.03396700294768129,-0.001485929359423599,0.03248107358825769,无贡献,0.0,0.0,-2.5611116886138916,0.188059444324368,0.0006314209115983793,0.0
215号母线电压相角,day_of_week,-0.0025000007373424393,-0.0025530790502572703,0.005540934195463754,-0.00043564247928273847,-0.005976576674746492,无贡献,0.0,0.0,-2.8901376724243164,0.05236123437638343,0.00018585890962585783,0.004342872106583265
215号母线电压相角,area_3_generation_mw,-0.002951438206294325,-0.003014101132077703,0.015307047080902025,-0.0014135783104318733,-0.0167206253913339,无贡献,0.0,0.0,-2.456209659576416,0.20827760941994514,0.0005218242164771514,0.012011659661806801
215号母线电压相角,gen_fuel_natural_gas_mw,-0.006183666901161284,-0.006314954305136143,-0.2587959580460988,-2.7522384707712177e-05,0.25876843566139107,无贡献,0.042857825756073,0.0,-2.6714284420013428,0.4148663831743458,0.005852058655952441,0.01414237944544051
215号母线电压相角,month_of_year,-0.060144266327707474,-0.061421208426360036,-0.2327713760435124,-0.00601566931248132,0.22675570673103107,协同型,0.0,0.0,-2.8760294914245605,0.08854519442078049,0.0,0.012042052573087646
315号母线电压相角,area_1_fuel_wind_mw,0.12296028960190461,0.11012584332934387,0.7927892193773203,0.008370341531056313,-0.784418877846264,替身型,0.17770256102085114,0.02509833127260208,2.6462862491607666,0.7937576306113102,0.7053085018506173,0.28125265110845254
315号母线电压相角,gen_fuel_wind_mw,0.11618210523921152,0.10405515765025138,0.8266306179238367,0.004283085794470121,-0.8223475321293666,替身型,0.13470081984996796,0.0,-2.721127510070801,0.8142360106253201,0.006606578217118342,0.4869560615011741
315号母线电压相角,area_3_fuel_wind_mw,0.08550590608321662,0.0765809030504109,0.7295910118803974,0.0020540317148988185,-0.7275369801654986,替身型,0.10560342669487,0.009205242618918419,-2.7479968070983887,0.7674456735833795,0.0002333025167752245,0.0
315号母线电压相角,system_losses_mw,0.08503173346108715,0.07615622399293018,0.4849057158728305,0.0035058345286737014,-0.4813998813441568,替身型,0.07939758151769638,0.0,-2.3780336380004883,0.4533655252350124,0.05231714882060081,0.23333359670591466
315号母线电压相角,area_1_fuel_coal_mw,0.070683376164191,0.06330553087218985,0.3976418581428688,0.0066428336237760455,-0.39099902451909274,替身型,0.14993871748447418,0.0,-2.8106629848480225,0.42593747553500594,0.014440212101654448,0.09104420897384427
315号母线电压相角,area_2_net_export_mw,0.05689601624740858,0.05095727890371581,0.6821586171419443,0.00024482446701235006,-0.6819137926749319,替身型,0.08382057398557663,0.0,-2.749316453933716,0.6987407343294411,0.002880550725957387,0.17272238216686178
315号母线电压相角,area_1_fuel_solar_mw,0.04960795631648648,0.044429937851363864,0.2926327330785784,0.002530520394888547,-0.29010221268368985,替身型,0.09854134917259216,0.007563689723610878,-2.6613616943359375,0.5562322902490415,0.1752832440998007,0.17577471602245
315号母线电压相角,area_1_net_export_mw,0.04696725700745961,0.04206487154152252,0.44909470026592446,0.001982170664201588,-0.4471125296017229,替身型,0.07634444534778595,0.009404466487467289,-2.7452969551086426,0.5420696159492301,0.0017960823642368506,0.2361048639933689
315号母线电压相角,area_3_fuel_solar_mw,0.04672581540876163,0.04184863132480309,0.36816688645190343,0.0013942797172116217,-0.3667726067346918,替身型,0.10673896968364716,0.014057133346796036,2.3605716228485107,0.5969842483043435,0.0008518221836336215,0.1346705828290528
315号母线电压相角,gen_fuel_solar_mw,0.04536343084617815,0.040628450814663326,0.3609827222279034,0.0004904540001759994,-0.3604922682277274,替身型,0.09954649209976196,0.0,-2.7307214736938477,0.5872729432422179,0.0013796926726133308,0.0
315号母线电压相角,area_2_fuel_coal_mw,0.04465696480984703,0.039995724848529146,0.16572139247513418,0.01318124939601939,-0.1525401430791148,替身型,0.1549290269613266,0.017753826454281807,-2.0877420902252197,0.18095402093696747,0.020005558051325444,0.16032472209063525
315号母线电压相角,area_1_fuel_nuclear_mw,0.040831369208843754,0.03656944028819262,0.3187534315090773,0.006794254597370153,-0.31195917691170716,替身型,0.0,0.011265864595770836,-2.588603973388672,0.28612026471352886,0.0026217998969784383,0.19117959761718825
315号母线电压相角,gen_fuel_nuclear_mw,0.037316709151610984,0.03342163619573443,0.28733730506384614,0.0019716093019251923,-0.28536569576192095,替身型,0.09328410774469376,0.0,-2.815394639968872,0.28612026471352886,0.0025149799862816515,0.030905138130331834
315号母线电压相角,area_2_fuel_solar_mw,0.03280673942724998,0.029382411655087527,0.2790281099183234,0.0030500114062792516,-0.27597809851204413,替身型,0.07695677131414413,0.004498356021940708,-2.818218231201172,0.5107464177631529,0.0011829111654497958,0.14099150112371056
315号母线电压相角,gen_fuel_coal_mw,0.03275204383623637,0.02933342512369376,0.13506166456126834,0.00016468307445816066,-0.13489698148681017,替身型,0.0,0.0,-2.8465747833251953,0.26961322236697516,0.010399657499416515,0.0
315号母线电压相角,area_3_fuel_natural_gas_mw,0.032718323931345564,0.02930322486168146,0.11151666049371078,0.0035837430926567437,-0.10793291740105404,替身型,0.0,0.04944264888763428,-2.8742475509643555,0.18094425201345515,0.046365993042361775,0.0
315号母线电压相角,area_3_net_export_mw,0.02694324579346143,0.0241309423931999,0.1575640826303243,0.0016167679451352113,-0.15594731468518908,替身型,0.08037754148244858,0.0,-2.7530529499053955,0.210453945856299,0.010372016820520979,0.32392381663625786
315号母线电压相角,reserve_reg_down_mw,0.025879714878601304,0.023178421548584176,0.001974613461682928,7.282336499625508e-05,-0.001901790096686673,独立可加,0.0,0.0,-2.7950961589813232,0.10506916465444527,0.0063062374818528165,0.009598887012937986
315号母线电压相角,hour_of_day,0.02304298786243045,0.020637788666518244,0.2373765760904044,-0.0006159530298674998,-0.2379925291202719,替身型,0.0,0.0,-2.8914921283721924,0.042699125061926774,0.0004394811634181872,0.018898679418868334
315号母线电压相角,area_3_fuel_coal_mw,0.01976609440361211,0.017702933382579562,0.028586757329401635,0.0007511193123632687,-0.027835638017038367,独立可加,0.0,0.0,-2.8763248920440674,0.12774734355483025,0.00011401650622531179,0.18494663205662779
315号母线电压相角,area_2_fuel_natural_gas_mw,0.01594613048003438,0.014281692671992047,0.03505286924593265,0.003774273227692526,-0.031278596018240123,独立可加,0.0,0.019845079630613327,-2.8240175247192383,0.07995752351741645,0.0004312586608345992,0.25186149378543027
