partition,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description
04_public_plus_tier1_tier2_bus_operational,bus_118_va_deg,T3_high,continuous,0.9931063652038574,0.2719525992870331,0.2127569019794464,3.2754437923431396,0.08302771300077438,0.99655681848526,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,bus_115_va_deg,T3_high,continuous,0.9925614595413208,0.203916534781456,0.1616983413696289,2.3643300533294678,0.08624707162380219,0.9962875843048096,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,bus_218_va_deg,T3_high,continuous,0.9987974762916565,0.05867575854063034,0.04620187357068062,1.69205904006958,0.034677132964134216,0.9994224309921265,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,bus_215_va_deg,T3_high,continuous,0.9970805048942566,0.04489428177475929,0.03266013786196709,0.8308848738670349,0.054031893610954285,0.9985828399658203,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,bus_318_va_deg,T3_high,continuous,0.9891923666000366,0.4009799063205719,0.30251872539520264,3.857072591781616,0.10395964980125427,0.9949561953544617,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,bus_315_va_deg,T3_high,continuous,0.9822785258293152,0.4369809329509735,0.34286531805992126,3.2825613021850586,0.13312193751335144,0.9917550086975098,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,bus_107_va_deg,T3_high,continuous,0.9921068549156189,0.09441269189119339,0.07604599744081497,1.0626875162124634,0.08884332329034805,0.9964626431465149,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,bus_203_va_deg,T3_high,continuous,0.9895569086074829,0.12583918869495392,0.09917184710502625,1.231406807899475,0.10219140350818634,0.9954542517662048,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,bus_123_va_deg,T3_high,continuous,0.9939038157463074,0.07153484970331192,0.05690284073352814,0.916197657585144,0.07807796448469162,0.9969975352287292,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,bus_217_va_deg,T3_high,continuous,0.9978413581848145,0.061948392540216446,0.04899483546614647,1.3333396911621094,0.046461071819067,0.9989691376686096,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,bus_325_va_deg,T3_high,continuous,0.98467618227005,0.27669045329093933,0.21755768358707428,2.2351694107055664,0.1237894743680954,0.9923744201660156,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab1_p_from_mw,T3_high,continuous,0.9893900156021118,1.0361371040344238,0.8134467601776123,10.059123039245605,0.10300471633672714,0.995019257068634,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab1_q_from_mvar,T3_high,continuous,0.9893200397491455,0.309257835149765,0.2398432195186615,2.99251389503479,0.10334382951259613,0.9949246048927307,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab1_p_to_mw,T3_high,continuous,0.9894474148750305,1.0431866645812988,0.8181336522102356,10.155065536499023,0.10272574424743652,0.9950016140937805,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab1_q_to_mvar,T3_high,continuous,0.9887662529945374,0.2805195450782776,0.21947906911373138,2.646679401397705,0.1059892401099205,0.994677722454071,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab1_loading_pct,T3_high,continuous,0.9289290904998779,1.2593201398849487,0.80498868227005,4.72378396987915,0.2665913999080658,0.9656311869621277,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab2_p_from_mw,T3_high,continuous,0.9970417022705078,1.1115089654922485,0.8094067573547363,20.435728073120117,0.054390475153923035,0.9985625147819519,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab2_q_from_mvar,T3_high,continuous,0.9980922937393188,0.1430870145559311,0.10184986889362335,3.276015281677246,0.04367715120315552,0.99912029504776,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab2_p_to_mw,T3_high,continuous,0.9971080422401428,1.1066633462905884,0.8046744465827942,20.578907012939453,0.053776584565639496,0.99859619140625,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab2_q_to_mvar,T3_high,continuous,0.9936778545379639,0.1752854734659195,0.1313081979751587,2.2045085430145264,0.07951226830482483,0.9968768954277039,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab2_loading_pct,T3_high,continuous,0.9905393123626709,0.305145800113678,0.1963059902191162,3.137235641479492,0.0972658172249794,0.9955812692642212,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab3_p_from_mw,T3_high,continuous,0.994708776473999,1.3177776336669922,1.0353587865829468,18.116193771362305,0.07274031639099121,0.9973693490028381,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab3_q_from_mvar,T3_high,continuous,0.9930304884910583,0.21870779991149902,0.17321833968162537,2.619767665863037,0.08348366618156433,0.9969816207885742,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab3_p_to_mw,T3_high,continuous,0.9947340488433838,1.3168855905532837,1.0356544256210327,18.1470947265625,0.07256729900836945,0.9973832964897156,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab3_q_to_mvar,T3_high,continuous,0.991192638874054,0.22365054488182068,0.17321911454200745,2.3831300735473633,0.09384739398956299,0.9960533976554871,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ab3_loading_pct,T3_high,continuous,0.6123839020729065,1.1991764307022095,0.9123275876045227,1.9261149168014526,0.6225882172584534,0.7872627973556519,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ca_1_p_from_mw,T3_high,continuous,0.9971330761909485,2.0209786891937256,1.4512416124343872,37.744422912597656,0.05354376882314682,0.9985922574996948,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ca_1_q_from_mvar,T3_high,continuous,0.9999850988388062,0.023547086864709854,0.017312079668045044,6.08989143371582,0.0038665856700390577,0.999991774559021,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ca_1_p_to_mw,T3_high,continuous,0.9973539113998413,1.9659146070480347,1.4116547107696533,38.217681884765625,0.05143992230296135,0.9986994862556458,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ca_1_q_to_mvar,T3_high,continuous,0.9609658122062683,0.46969011425971985,0.33692803978919983,2.3773255348205566,0.19757080078125,0.9808478355407715,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_ca_1_loading_pct,T3_high,continuous,0.9809269905090332,0.877557098865509,0.5323469042778015,6.354276657104492,0.13810496032238007,0.9909593462944031,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_cb_1_p_from_mw,T3_high,continuous,0.9973000884056091,2.0072193145751953,1.4404146671295166,38.629539489746094,0.05196073651313782,0.9986721277236938,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_cb_1_q_from_mvar,T3_high,continuous,0.9792183637619019,0.4078701138496399,0.3071117103099823,2.829318046569824,0.14415845274925232,0.9899442791938782,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_cb_1_p_to_mw,T3_high,continuous,0.9971550107002258,2.032658100128174,1.4631848335266113,38.10887908935547,0.053338177502155304,0.9986010193824768,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_cb_1_q_to_mvar,T3_high,continuous,0.9987037777900696,0.24933096766471863,0.1704152524471283,6.925295352935791,0.03600293770432472,0.9993568062782288,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_cb_1_loading_pct,T3_high,continuous,0.9812310934066772,0.8872368335723877,0.5544080138206482,6.476198673248291,0.13699963688850403,0.990949809551239,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c6_p_from_mw,T3_high,continuous,0.949975848197937,21.17304229736328,15.734108924865723,94.66587829589844,0.22366076707839966,0.9754093289375305,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c6_q_from_mvar,T3_high,continuous,0.8646247386932373,1.6131691932678223,1.2278828620910645,4.384401321411133,0.3679337501525879,0.9357426762580872,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c6_p_to_mw,T3_high,continuous,0.9480291604995728,20.13504981994629,14.983474731445312,88.32279968261719,0.227971151471138,0.9744331240653992,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c6_q_to_mvar,T3_high,continuous,0.9504096508026123,5.952504634857178,4.467363357543945,26.730154037475586,0.22268874943256378,0.9761391878128052,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c6_loading_pct,T3_high,continuous,0.9592766165733337,9.501150131225586,7.39418363571167,47.08195495605469,0.20180024206638336,0.9795635938644409,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c10_p_from_mw,T3_high,continuous,0.9841741323471069,2.8032948970794678,2.098337173461914,22.283584594726562,0.12580089271068573,0.9928133487701416,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c10_q_from_mvar,T3_high,continuous,0.9687541127204895,0.9175271987915039,0.7145841121673584,5.190655708312988,0.17676518857479095,0.9855483770370483,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c10_p_to_mw,T3_high,continuous,0.9840658903121948,2.8622512817382812,2.141658306121826,22.67481231689453,0.12623043358325958,0.9927430152893066,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c10_q_to_mvar,T3_high,continuous,0.9699904322624207,0.5398694276809692,0.41276317834854126,3.116441011428833,0.17323267459869385,0.9866685271263123,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c10_loading_pct,T3_high,continuous,0.9609795212745667,1.1941819190979004,0.9178000092506409,6.045389652252197,0.19753597676753998,0.9809229373931885,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c2_p_from_mw,T3_high,continuous,0.9606760740280151,8.820219039916992,6.557157039642334,44.47859191894531,0.19830256700515747,0.981214165687561,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c2_q_from_mvar,T3_high,continuous,0.9604873061180115,4.243954181671143,3.184298038482666,21.350215911865234,0.19877804815769196,0.9817715883255005,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c2_p_to_mw,T3_high,continuous,0.9619725346565247,9.73321533203125,7.2234416007995605,49.91236114501953,0.1950061023235321,0.9818771481513977,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c2_q_to_mvar,T3_high,continuous,0.9360269904136658,1.0119086503982544,0.7050461173057556,4.000762939453125,0.2529289126396179,0.9691867232322693,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_c2_loading_pct,T3_high,continuous,0.9624747037887573,5.122291564941406,3.8053338527679443,26.442508697509766,0.19371427595615387,0.9821302890777588,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_a34_p_from_mw,T3_high,continuous,0.9962534308433533,10.103282928466797,7.736644268035889,165.061279296875,0.06120928376913071,0.9981316924095154,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_a34_q_from_mvar,T3_high,continuous,0.9995372891426086,1.0649327039718628,0.8179258704185486,49.50482177734375,0.02151169627904892,0.999768853187561,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_a34_p_to_mw,T3_high,continuous,0.9966534972190857,9.959806442260742,7.633815288543701,172.17042541503906,0.05784853175282478,0.9983313679695129,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_a34_q_to_mvar,T3_high,continuous,0.9243998527526855,2.0073280334472656,1.5438716411590576,7.300573825836182,0.27495482563972473,0.9634748101234436,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_a34_loading_pct,T3_high,continuous,0.9967522621154785,1.8578261137008667,1.4238471984863281,32.60000228881836,0.05698852613568306,0.9983826279640198,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_b10_p_from_mw,T3_high,continuous,0.706011950969696,3.2784953117370605,2.5894155502319336,6.046579360961914,0.5422065854072571,0.852378785610199,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_b10_q_from_mvar,T3_high,continuous,0.754963755607605,0.7713227868080139,0.6087563037872314,1.5581921339035034,0.4950113594532013,0.8844068646430969,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_b10_p_to_mw,T3_high,continuous,0.7057587504386902,3.326671838760376,2.6273093223571777,6.132791519165039,0.5424400568008423,0.8524016737937927,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_b10_q_to_mvar,T3_high,continuous,0.8715800642967224,0.6702625155448914,0.5276554822921753,1.8703747987747192,0.35835734009742737,0.935358464717865,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,branch_b10_loading_pct,T3_high,continuous,0.6155441999435425,0.8163794279098511,0.6485341191291809,1.3166453838348389,0.620045006275177,0.800039529800415,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,gen_121_nuclear_1_pg_mw,T3_high,continuous,0.9999997615814209,0.05853496491909027,0.04523572325706482,139.75579833984375,0.0004188374732621014,0.999998927116394,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,gen_121_nuclear_1_qg_mvar,T3_high,continuous,0.9175318479537964,12.786240577697754,7.643741607666016,44.524566650390625,0.28717270493507385,0.9582304358482361,1,,,,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
04_public_plus_tier1_tier2_bus_operational,gen_121_nuclear_1_status,T3_high,binary_status,0.468895822763443,0.18871816992759705,0.11396567523479462,0.2589547336101532,0.7287689447402954,0.6876183152198792,1,0.9516220830961867,0.6653543307086615,0.9969180232838993,再加入节点 P/Q 与平衡注入，预测 T3 高敏感目标
