feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,total_pjm_rmccp_cr,1,36,da_as_total_mw_thirty_minutes_reserve,0.10381674081303621,-0.2117823695511265,-0.19738464738336206,-0.12822968636774185,0.22949856250767137,0.8897989399667664,1,1,1,1,1,1,6,0.8897989399667664,-0.0006002635,-0.0006002635,0.0052274903
2,net_actual_interchange_mw,2,63,da_as_total_mw_thirty_minutes_reserve,0.07498775294147136,-0.394430222148336,-0.3579408133596665,-0.30622397987937205,0.4344796431472832,0.864122196702733,1,1,1,1,1,1,6,0.864122196702733,0.09491483,0.09491483,0.17691377
3,net_sched_interchange_mw,3,64,da_as_total_mw_thirty_minutes_reserve,0.07829184208869444,-0.45951062400296055,-0.4274871411550361,-0.27615867711721154,0.39523043029620847,0.8606227304180492,1,1,1,1,1,1,6,0.8606227304180492,0.051498804,0.051498804,0.12460801
4,gen_fuel_nuclear_mw,4,9,da_as_total_mw_thirty_minutes_reserve,0.235107972068227,0.5691074325532929,0.524323473140785,0.38945985059996974,0.5341703361088197,0.7825639653965514,1,1,1,1,1,1,6,0.7825639653965514,0.18890618,0.18890618,0.37734327
5,gen_fuel_hydro_mw,5,7,da_as_total_mw_thirty_minutes_reserve,0.08050783649783573,-0.26074583041036603,-0.3234843074755212,-0.17685805770783625,0.2867560494952911,0.7724708029406551,1,1,1,1,1,1,6,0.7724708029406551,0.07709115,0.07709115,0.1466339
6,gen_fuel_multiple_fuels_mw,6,8,da_as_total_mw_thirty_minutes_reserve,0.11715578898603744,-0.42886291783890773,-0.4556268384249007,-0.30384032225307633,0.4560545563049515,0.33438510299443897,1,1,1,1,1,1,6,0.4560545563049515,0.07809156,0.07809156,0.14268582
7,gen_fuel_oil_mw,7,10,da_as_total_mw_thirty_minutes_reserve,0.20044861771862577,-0.32321660710010713,-0.41764654122827716,-0.1959489201622299,0.3532989870056528,0.4044555645080833,1,1,1,1,1,1,6,0.41764654122827716,0.001507289,0.001507289,0.00015830863
8,total_pjm_reg_purchases,8,33,da_as_total_mw_thirty_minutes_reserve,0.06878322434488807,-0.22475241573178611,-0.22276343949657412,-0.16382376858728037,0.23799491368561118,0.3716809561197221,1,1,1,1,1,1,6,0.3716809561197221,0.045971,0.045971,0.088820964
9,da_as_nsr_mw_primary_reserve,9,54,da_as_total_mw_thirty_minutes_reserve,0.178110212476599,0.28280767446533406,0.2667181157972977,0.19132859048539633,0.25740338585029,0.3524686029181663,1,1,1,1,1,1,6,0.3524686029181663,0.02479504,0.02479504,0.040488042
10,gen_fuel_other_renewables_mw,10,11,da_as_total_mw_thirty_minutes_reserve,0.07779942172015859,0.29989329252048474,0.24855909234316312,0.2111563858152263,0.30055438281982777,0.3396970528841681,1,1,1,1,1,1,6,0.3396970528841681,0.14023049,0.14023049,0.26148584
11,total_lmp_rt,11,60,da_as_total_mw_thirty_minutes_reserve,0.5673658492699335,-0.3584415557321786,-0.2932058658190647,-0.24691215587470638,0.3576103279999001,0.17977606364274926,1,1,1,1,1,0,5,0.5673658492699335,-0.00603385,-0.00603385,-4.1128777e-05
12,da_as_total_mw_primary_reserve,12,44,da_as_total_mw_thirty_minutes_reserve,0.20093788679769117,0.5387585016765938,0.4977696793745491,0.3957969198152507,0.5089557497258866,0.12152769184618992,1,1,1,1,1,0,5,0.5387585016765938,0.101173066,0.101173066,0.23008429
13,da_as_as_mw_primary_reserve,13,46,da_as_total_mw_thirty_minutes_reserve,0.20400886996293902,0.5265393414002044,0.4760672477199992,0.3455616457877245,0.4484868761864352,0.11282247477896752,1,1,1,1,1,0,5,0.5265393414002044,-0.0037077265,-0.0037077265,0.003223674
14,da_as_mcp_synchronized_reserve,14,39,da_as_total_mw_thirty_minutes_reserve,0.52439332770903,-0.4639666689057065,-0.4389823292109203,-0.3984344926092661,0.504033348433568,0.06537989975596985,1,1,1,1,1,0,5,0.52439332770903,0.030207867,0.030207867,0.06498892
15,system_energy_price_da,15,55,da_as_total_mw_thirty_minutes_reserve,0.21304110262206893,-0.49264995372775866,-0.5081926264640307,-0.33502447834404137,0.47040572131068537,0.18005284501086796,1,1,1,1,1,0,5,0.5081926264640307,0.17898963,0.17898963,0.358571
16,da_as_mcp_primary_reserve,16,38,da_as_total_mw_thirty_minutes_reserve,0.26051256033847575,-0.44607181690083575,-0.4660031542427507,-0.3237077096435296,0.4394670299473862,0.05846906176473698,1,1,1,1,1,0,5,0.4660031542427507,0.03102974,0.03102974,0.040196545
17,total_lmp_da,17,56,da_as_total_mw_thirty_minutes_reserve,0.15274804713968096,-0.45403780944554323,-0.46599456809763806,-0.30506660439494226,0.4333982726718089,0.1755110101078468,1,1,1,1,1,0,5,0.46599456809763806,0.117004946,0.117004946,0.30792406
18,gen_fuel_multiple_fuels_pct,18,18,da_as_total_mw_thirty_minutes_reserve,0.09211105106658468,-0.43723052960171205,-0.4434559549336224,-0.3175280771373753,0.4639421759008273,0.028337378268990375,1,1,1,1,1,0,5,0.4639421759008273,0.04826113,0.04826113,0.09282884
19,gen_fuel_oil_pct,19,20,da_as_total_mw_thirty_minutes_reserve,0.11587676267100824,-0.38917312259422293,-0.4175754660859173,-0.2756891260979219,0.38538113617769015,0.02745571048722204,1,1,1,1,1,0,5,0.4175754660859173,0.07055074,0.07055074,0.14362049
20,marginal_loss_price_rt,20,62,da_as_total_mw_thirty_minutes_reserve,0.3899801404120025,-0.24958876761402893,-0.25493763721231055,-0.2022905803757194,0.30747619548589633,0.0269913161986732,1,1,1,1,1,0,5,0.3899801404120025,0.037864402,0.037864402,0.08026264
21,total_pjm_rmpcp_cr,21,37,da_as_total_mw_thirty_minutes_reserve,0.137960661124047,0.3620610451066719,0.21835905229190114,0.2720603449519946,0.3894160870736764,0.17460164685580787,1,1,1,1,1,0,5,0.3894160870736764,0.044547893,0.044547893,0.09720306
22,da_as_as_req_mw_thirty_minutes_reserve,22,43,da_as_total_mw_thirty_minutes_reserve,0.14503031032307084,0.30458258008776823,0.30761509891957173,0.26832895369969406,0.3818688342516371,0.03666492077392724,1,1,1,1,1,0,5,0.3818688342516371,0.08157632,0.08157632,0.15182537
23,system_energy_price_rt,23,59,da_as_total_mw_thirty_minutes_reserve,0.17917314356937245,-0.3673978404195841,-0.3598804178435138,-0.24441627088961965,0.36888275624060285,0.17037187726809125,1,1,1,1,1,0,5,0.36888275624060285,0.0008712649,0.0008712649,-0.0017244148
24,da_as_as_req_mw_synchronized_reserve,24,42,da_as_total_mw_thirty_minutes_reserve,0.21884775121889516,0.33104452454935235,0.3434544585316424,0.26247084307392254,0.35326253253135725,0.062092693140166376,1,1,1,1,1,0,5,0.35326253253135725,0.12982854,0.12982854,0.22177881
25,da_as_as_req_mw_primary_reserve,25,41,da_as_total_mw_thirty_minutes_reserve,0.19872642368734308,0.33302664202682747,0.34442508817691,0.23886474837326427,0.3529364612947531,0.06495149678099617,1,1,1,1,1,0,5,0.3529364612947531,-0.0018915086,-0.0018915086,0.053009562
26,rmpcp,26,30,da_as_total_mw_thirty_minutes_reserve,0.09494988173800846,0.32151578839205935,0.17662672536825005,0.22414473627476933,0.3085793653067339,0.05234506191551872,1,1,1,1,1,0,5,0.32151578839205935,0.023692913,0.023692913,0.02761798
27,gen_fuel_hydro_pct,27,17,da_as_total_mw_thirty_minutes_reserve,0.06883473115877128,-0.2756021690821638,-0.300747846241194,-0.19663684986568677,0.2955755709286462,0.02784259817760324,1,1,1,1,1,0,5,0.300747846241194,0.044629753,0.044629753,0.11193749
28,da_as_total_mw_synchronized_reserve,28,45,da_as_total_mw_thirty_minutes_reserve,0.1811574488302779,0.2725757746805083,0.24041248704441645,0.16055644363844324,0.23278017802638898,0.21770260142894649,1,1,1,1,1,0,5,0.2725757746805083,0.044374213,0.044374213,0.08080079
29,da_as_as_mw_synchronized_reserve,29,47,da_as_total_mw_thirty_minutes_reserve,0.1611233923904294,0.2695772100961935,0.2511011272373768,0.18962536490585855,0.2654893113033991,0.22847377317700324,1,1,1,1,1,0,5,0.2695772100961935,0.048072647,0.048072647,0.10649465
30,gross_sched_interchange_mw,30,67,da_as_total_mw_thirty_minutes_reserve,0.022223255420459116,0.1940530206329113,0.14338794167184588,0.14254735917476838,0.20588634119885094,0.8029635739412109,0,1,0,1,1,1,4,0.8029635739412109,0.10364846,0.10364846,0.19393082
31,rmccp,31,29,da_as_total_mw_thirty_minutes_reserve,0.5822736363372194,-0.17058374660584233,-0.1549986627179951,-0.11954690347343189,0.20817326464943753,0.186914313982931,1,1,1,0,1,0,4,0.5822736363372194,0.032447327,0.032447327,0.0512359
32,marginal_loss_price_da,32,58,da_as_total_mw_thirty_minutes_reserve,0.09468906583037029,-0.15580206482184503,-0.3044804096428257,-0.10036488994466727,0.21343639204578976,0.03993745042923752,1,1,1,0,1,0,4,0.3044804096428257,0.08695472,0.08695472,0.16812608
33,gen_fuel_storage_mw,33,13,da_as_total_mw_thirty_minutes_reserve,0.04326831047965069,-0.24011685220216286,-0.24278930919282726,-0.1952179862063487,0.25489755580926476,0.05518222134647456,0,1,1,1,1,0,4,0.25489755580926476,0.037395637,0.037395637,0.06041089
34,gen_fuel_nuclear_pct,34,19,da_as_total_mw_thirty_minutes_reserve,0.07906092045054923,0.1724144067319538,0.22820990468270122,0.10241552865801096,0.21153692394729748,0.026563080932751826,1,1,1,0,1,0,4,0.22820990468270122,0.04576819,0.04576819,0.11938343
35,gen_fuel_gas_mw,35,6,da_as_total_mw_thirty_minutes_reserve,0.10294508205541421,0.1479521731010936,-0.018758806835116756,0.08872952514705033,0.2705155291803589,0.913026120047944,1,0,0,0,1,1,3,0.913026120047944,0.16627195,0.16627195,0.3288443
36,forecast_load_mw_day_ahead,36,26,da_as_total_mw_thirty_minutes_reserve,0.08097755276094253,0.026517156548652193,-0.1273337852826592,0.009193977069590159,0.2040864384517364,0.911342908247389,1,0,0,0,1,1,3,0.911342908247389,0.08713786,0.08713786,0.13986085
37,total_gen,37,1,da_as_total_mw_thirty_minutes_reserve,0.08184053375089985,0.10295507884968434,-0.04497391054871539,0.08789184808806424,0.20932948633863496,0.9069961919871212,1,0,0,0,1,1,3,0.9069961919871212,0.0013051792,0.0013051792,-0.0011631979
38,forecast_load_mw_latest_available,38,25,da_as_total_mw_thirty_minutes_reserve,0.07038238808694534,0.029957571686843255,-0.09046325795058635,-0.020791153647005792,0.20738864710299976,0.9058430717871343,1,0,0,0,1,1,3,0.9058430717871343,0.067046955,0.067046955,0.15673223
39,total_losses,39,2,da_as_total_mw_thirty_minutes_reserve,0.04981479316898273,0.18397717978199638,0.16182908809471758,0.11245967621955706,0.1727950670329266,0.42215429240048813,0,1,1,0,0,1,3,0.42215429240048813,0.15061153,0.15061153,0.29019246
40,total_pjm_assigned_reg,40,35,da_as_total_mw_thirty_minutes_reserve,0.025359766273716472,-0.20393371048814546,-0.2075861801306942,-0.10641941672653372,0.17843706892495076,0.4175476834257972,0,1,1,0,0,1,3,0.4175476834257972,0.06758963,0.06758963,0.1208868
41,congestion_price_rt,41,61,da_as_total_mw_thirty_minutes_reserve,0.08809812997943564,-0.17496621093334538,-0.28668019400820427,-0.07917245551283464,0.19821121937951697,0.032055001868927124,1,1,1,0,0,0,3,0.28668019400820427,0.049317446,0.049317446,0.08880149
42,prelim_load_avg_hourly,42,27,da_as_total_mw_thirty_minutes_reserve,0.06760872750992183,0.04522827554408265,-0.08249013915379523,-0.0055365774832532196,0.17118851284268524,0.9222209066019457,1,0,0,0,0,1,2,0.9222209066019457,-9.673092e-05,-9.673092e-05,0.00011479936
43,metered_load_mw,43,28,da_as_total_mw_thirty_minutes_reserve,0.07106500596039919,0.03899001722849868,-0.09165787298868573,0.02803047836745505,0.17912522907841244,0.911929235444083,1,0,0,0,0,1,2,0.911929235444083,-0.00085766526,-0.00085766526,0.0024345645
44,total_pjm_rt_load_mwh,44,31,da_as_total_mw_thirty_minutes_reserve,0.07295059967707429,0.033613961262431914,-0.1094530423889666,0.043598983872183854,0.16242065228585484,0.9111648031024011,1,0,0,0,0,1,2,0.9111648031024011,-0.0032715988,-0.0032715988,-0.00025232285
45,gen_fuel_coal_mw,45,5,da_as_total_mw_thirty_minutes_reserve,0.08828924988408046,0.10958880941701296,0.08106887807062603,0.036527363560228614,0.16472270884280024,0.8925243137499221,1,0,0,0,0,1,2,0.8925243137499221,0.028085008,0.028085008,0.16802132
46,da_as_ss_mw_thirty_minutes_reserve,46,50,da_as_total_mw_thirty_minutes_reserve,0.08392657045243673,-0.044144527531383315,-0.03407701567490284,-0.03464290221578332,0.07554983934020393,0.32751101374569547,1,0,0,0,0,1,2,0.32751101374569547,0.041845158,0.041845158,0.09247537
47,da_as_ss_mw_synchronized_reserve,47,49,da_as_total_mw_thirty_minutes_reserve,0.08131458755571833,-0.045580890817510336,-0.02346513294449518,0.004763998529348835,0.06828917453177033,0.32329870464449,1,0,0,0,0,1,2,0.32329870464449,0.039825477,0.039825477,0.073966876
48,da_as_ss_mw_primary_reserve,48,48,da_as_total_mw_thirty_minutes_reserve,0.07929525374410397,-0.036042542044035196,-0.03089625227286704,-0.03381099574577923,0.10233631860546398,0.3099009686718052,1,0,0,0,0,1,2,0.3099009686718052,-0.0010994938,-0.0010994938,-0.0015097016
49,gen_fuel_solar_mw,49,12,da_as_total_mw_thirty_minutes_reserve,0.017973561063036398,-0.13736290529036274,-0.10565871490709416,-0.13094643711668386,0.14580688023603786,0.2634141148499912,0,0,0,1,0,1,2,0.2634141148499912,0.077498026,0.077498026,0.16621067
50,congestion_price_da,50,57,da_as_total_mw_thirty_minutes_reserve,0.1430256100849229,-0.07457028675446743,-0.06656269359993379,-0.0771064575112974,0.2485643996097409,0.07022747961533754,1,0,0,0,1,0,2,0.2485643996097409,0.076982714,0.076982714,0.14810458
51,gen_fuel_coal_pct,51,15,da_as_total_mw_thirty_minutes_reserve,0.07578079862303225,0.08640947658843028,0.09160135288160909,0.03399227931693419,0.21211888520355793,0.026851036273237268,1,0,0,0,1,0,2,0.21211888520355793,0.14635359,0.14635359,0.24447115
52,wind_generation_mw,52,3,da_as_total_mw_thirty_minutes_reserve,0.032125449955197546,0.005701230449256031,0.034783235823818086,-0.00821800510440896,0.07478990651729579,0.850486093006664,0,0,0,0,0,1,1,0.850486093006664,0.054890405,0.054890405,0.1292772
53,gross_inadv_interchange_mw,53,68,da_as_total_mw_thirty_minutes_reserve,0.015535249407464603,-0.003302567276757068,-0.026772075911618412,-0.017306232746496387,0.06899499199684507,0.8413282939498142,0,0,0,0,0,1,1,0.8413282939498142,0.04218845,0.04218845,0.06681449
