index,role,name
0,center,total_lmp_da
1,feature,rmccp
2,feature,system_energy_price_rt
3,feature,total_lmp_rt
4,feature,marginal_loss_price_rt
5,feature,da_as_mcp_synchronized_reserve
6,feature,gen_fuel_oil_mw
7,feature,gen_fuel_oil_pct
8,feature,gen_fuel_nuclear_pct
9,feature,da_as_mcp_primary_reserve
10,feature,prelim_load_avg_hourly
11,feature,total_pjm_rt_load_mwh
12,feature,metered_load_mw
13,feature,forecast_load_mw_latest_available
14,feature,total_gen
15,feature,forecast_load_mw_day_ahead
16,feature,gen_fuel_hydro_mw
17,feature,gen_fuel_gas_mw
18,feature,gen_fuel_coal_mw
19,feature,gen_fuel_other_renewables_pct
20,feature,gen_fuel_multiple_fuels_mw
21,feature,total_pjm_reg_purchases
22,feature,da_as_as_mw_thirty_minutes_reserve
23,feature,da_as_total_mw_thirty_minutes_reserve
24,feature,total_pjm_rmccp_cr
25,feature,total_losses
26,feature,congestion_price_rt
27,feature,gen_fuel_hydro_pct
28,feature,gen_fuel_storage_mw
29,feature,gross_inadv_interchange_mw
30,feature,gen_fuel_coal_pct
31,feature,gen_fuel_multiple_fuels_pct
32,feature,total_pjm_assigned_reg
33,feature,gross_actual_interchange_mw
34,feature,gen_fuel_gas_pct
35,feature,total_pjm_loc_credit
36,feature,net_sched_interchange_mw
37,feature,net_actual_interchange_mw
38,feature,total_pjm_rmpcp_cr
39,feature,rmpcp
40,feature,gen_fuel_wind_pct
41,feature,da_as_total_mw_synchronized_reserve
42,feature,gross_sched_interchange_mw
43,feature,net_inadv_interchange_mw
44,feature,da_as_as_mw_synchronized_reserve
45,feature,gen_fuel_nuclear_mw
46,feature,da_as_nsr_mw_primary_reserve
47,feature,gen_fuel_solar_pct
48,feature,da_as_ss_mw_synchronized_reserve
49,feature,da_as_as_req_mw_synchronized_reserve
50,feature,da_as_ss_mw_primary_reserve
51,feature,da_as_ss_mw_thirty_minutes_reserve
52,feature,da_as_as_mw_primary_reserve
53,feature,da_as_as_req_mw_primary_reserve
54,feature,da_as_total_mw_primary_reserve
