W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.45943898,0.16857783,-0.35859585,0.22294125,0.21305789,0.4366606,1
0.27689135,0.2392559,-0.32189828,0.3101898,0.15895955,0.5110015,2
0.11630373,0.222222,-0.3516893,0.2886767,0.11639929,0.5852011,3
-0.0602194,0.18146938,-0.39285985,0.23964235,0.060446456,0.67612624,4
-0.1890759,0.1314671,-0.4440135,0.18413556,0.039449103,0.7732355,5
-0.30061176,0.11180491,-0.46325848,0.16238028,0.007994965,0.85143566,6
-0.34747827,0.09270822,-0.48185936,0.14091042,-0.023318188,0.9156666,7
-0.39100695,0.080706,-0.49356103,0.12702106,-0.037843563,0.9628041,8
-0.4095768,0.06995631,-0.5047659,0.11889996,-0.04126487,1.0063629,9
-0.42012972,0.06648388,-0.5091495,0.113641515,-0.049957365,1.0331633,10
-0.4507762,0.063280776,-0.51371473,0.11026581,-0.055355992,1.0519649,11
-0.45896053,0.061247688,-0.5174647,0.107218765,-0.058071814,1.0787563,12
-0.47225308,0.061225552,-0.52059096,0.10587089,-0.061481934,1.0845104,13
-0.46726143,0.05667568,-0.5276641,0.1016277,-0.06015564,1.1007437,14
-0.47943106,0.053435333,-0.5324266,0.09757987,-0.055590846,1.1070898,15
-0.48402527,0.048581004,-0.54226553,0.09133925,-0.04965124,1.1250637,16
-0.48049316,0.05266442,-0.5386119,0.095612146,-0.047458213,1.149057,17
-0.49170905,0.05359809,-0.5426569,0.09422732,-0.055514775,1.1433253,18
-0.50014794,0.05269045,-0.54625374,0.09337101,-0.053579476,1.148609,19
-0.4866184,0.05077541,-0.5513238,0.09130315,-0.05038578,1.151524,20
-0.49675584,0.058695093,-0.5452671,0.09769376,-0.053359147,1.1569824,21
-0.5089964,0.05065622,-0.5547657,0.0885972,-0.05225614,1.155747,22
-0.5026948,0.05261637,-0.5559225,0.08875904,-0.052015387,1.1550807,23
-0.49673596,0.04828855,-0.5607619,0.08532107,-0.045783095,1.1636971,24
-0.502716,0.05078416,-0.56020904,0.085282795,-0.051756803,1.1719098,25
-0.51192874,0.052275952,-0.55993134,0.08729978,-0.048588473,1.1734143,26
-0.51341546,0.052627083,-0.56179184,0.08615954,-0.049657032,1.1763976,27
-0.51902205,0.059627783,-0.55906373,0.090352185,-0.05055758,1.1729581,28
-0.50658315,0.05716982,-0.56376016,0.086713865,-0.045434497,1.1724336,29
-0.5132048,0.05749255,-0.566281,0.08559329,-0.045847148,1.1774812,30
-0.5142097,0.04879682,-0.5776413,0.074866794,-0.040583998,1.1877927,31
-0.5161855,0.06062099,-0.5675491,0.08613805,-0.048045788,1.1807708,32
-0.5258184,0.059345987,-0.5673326,0.083657086,-0.043682516,1.1869793,33
-0.5305304,0.05369729,-0.57541156,0.075897165,-0.04667966,1.1761937,34
-0.53138155,0.065078564,-0.56562734,0.087198,-0.051756665,1.1841937,35
-0.5260986,0.063594654,-0.5717452,0.08523763,-0.048750773,1.1923374,36
-0.521772,0.054389797,-0.5832376,0.07367493,-0.038751557,1.1840158,37
-0.52219415,0.06660737,-0.5726081,0.084774725,-0.042924494,1.1918758,38
-0.52343756,0.064820096,-0.5736425,0.08321639,-0.037813466,1.1973841,39
-0.52496576,0.06570807,-0.57711494,0.081243224,-0.03824026,1.1936107,40
-0.5272652,0.06820519,-0.5773997,0.08343681,-0.041294117,1.1949276,41
-0.5139489,0.059831664,-0.5855425,0.07667494,-0.034406282,1.1922032,42
-0.5139455,0.06662507,-0.58083135,0.08237361,-0.039312907,1.1928442,43
-0.52519816,0.068684824,-0.58083725,0.08305629,-0.044449154,1.1959698,44
-0.5185824,0.07406356,-0.57909787,0.08653984,-0.044923097,1.1939423,45
-0.5308046,0.07165088,-0.58459705,0.0825962,-0.045950703,1.1917795,46
-0.5298823,0.069652736,-0.5881022,0.08020772,-0.037618283,1.1813694,47
-0.52622694,0.06950763,-0.5877643,0.08086186,-0.03560578,1.1835492,48
