wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.2641053,-0.25525063,0.49114662,1.0408115,0.34314552,0.38150877,1.0756161,-0.27026007,1.0820785,0.6815977,-0.3121521,0.49264583,1.2285391,0.8965387,-0.32255676,1.0152314,1.017395,-0.36607167,0.63012713,-0.39677617,0.31810755,0.58823097,0.30016103,-0.1997519,-0.16143331,0.16856481,-0.4180168,0.4149191,-0.4293003,0.8178427,-0.44295174,0.8642714,-0.6734764,-0.26790303,-0.2626795,0.6538152,0.56450486,-0.2446383,0.40706292,1.1614,0.41652784,-0.64643604,1.2488425,0.2326919,-0.39451623,0.9668302,1.4100031,1.0974917
0.2392755,-0.30586216,0.48196796,1.0660956,0.3419877,0.37083393,1.1236833,-0.32835767,1.1240059,0.7046643,-0.37210584,0.48284918,1.2696583,0.90929353,-0.3640462,1.0399206,1.0543619,-0.40114585,0.6207377,-0.44717485,0.28059983,0.5826856,0.282779,-0.2611286,-0.21471283,0.12759472,-0.46083885,0.3929753,-0.47952738,0.84534794,-0.499353,0.8849121,-0.72421443,-0.32952005,-0.31576797,0.69423896,0.588773,-0.29997382,0.41595334,1.1802032,0.4072393,-0.68791175,1.297773,0.19304214,-0.4467144,0.9971646,1.4359071,1.1245186
0.21120869,-0.35029534,0.4756293,1.0922792,0.34805474,0.3525022,1.1615593,-0.38454828,1.1604837,0.74231106,-0.42525735,0.48032254,1.2937467,0.92230636,-0.4106639,1.0695362,1.0907129,-0.43042475,0.6159461,-0.48886088,0.25850394,0.5900863,0.28197592,-0.31996325,-0.26911673,0.094149575,-0.50331455,0.3615959,-0.521746,0.8543475,-0.5486141,0.89826316,-0.7698389,-0.38672948,-0.35965034,0.7132435,0.60779333,-0.360708,0.4196402,1.2042596,0.39204758,-0.7327862,1.3168344,0.16710499,-0.50259835,1.0227207,1.466955,1.1412922
0.1911728,-0.39205477,0.47059482,1.1017029,0.35333467,0.31994945,1.192924,-0.4315274,1.1941861,0.76674914,-0.47790945,0.48620918,1.3182024,0.944411,-0.44862825,1.1204431,1.1262387,-0.48557925,0.61187035,-0.5435701,0.23073782,0.58647907,0.2530773,-0.37687978,-0.32239348,0.052999485,-0.54431206,0.32897428,-0.56382,0.8626795,-0.60018134,0.91384166,-0.80636954,-0.43292388,-0.41528463,0.73191464,0.6232783,-0.41994536,0.40569377,1.2257043,0.3773142,-0.764198,1.3369731,0.12735605,-0.55155593,1.0366596,1.4960446,1.1750304
0.17363527,-0.43778694,0.46881592,1.1280673,0.34970292,0.28938138,1.2249817,-0.48332036,1.2226716,0.7836319,-0.5181962,0.5057438,1.3450992,0.9746114,-0.4804078,1.1629583,1.1571101,-0.52649635,0.60492545,-0.5909644,0.209544,0.5994991,0.23327622,-0.4280076,-0.37200484,0.023015551,-0.58615094,0.29683974,-0.60361767,0.8672496,-0.6504074,0.9327737,-0.8395575,-0.49228662,-0.46431324,0.7353422,0.6237109,-0.4732132,0.39307287,1.2508415,0.36444032,-0.80480045,1.3609678,0.07127976,-0.5985257,1.0571352,1.5122641,1.2110546
0.15358377,-0.49716327,0.45111626,1.1514379,0.3449003,0.25950158,1.2498711,-0.53954613,1.2528019,0.80347854,-0.56669533,0.5160379,1.3684136,1.0005076,-0.52723163,1.1907587,1.1929537,-0.5656945,0.59945387,-0.6393386,0.1845421,0.60456324,0.21029992,-0.48615226,-0.4233951,-0.015214065,-0.62823707,0.26046342,-0.6391797,0.8843954,-0.692974,0.94897217,-0.87431765,-0.5402431,-0.5037925,0.75099903,0.63123244,-0.51962805,0.37640923,1.2749457,0.33832985,-0.8308,1.3979688,0.024176115,-0.6369723,1.0832188,1.5277274,1.2274903
0.11915696,-0.5478363,0.42930257,1.1632895,0.34774965,0.22118007,1.2702956,-0.5816097,1.278878,0.8317423,-0.6198252,0.5183423,1.3967097,1.016112,-0.57326627,1.2158005,1.2224908,-0.6133425,0.58467793,-0.68060577,0.15632261,0.5990504,0.18974556,-0.53225213,-0.48239,-0.04592667,-0.6621402,0.21280503,-0.6789568,0.8954007,-0.72961545,0.95690215,-0.90091664,-0.5895848,-0.55930203,0.78525263,0.6333536,-0.56287676,0.3714314,1.3091264,0.3230817,-0.8637797,1.4179102,-0.02486086,-0.6741401,1.1055014,1.5414734,1.2434578
0.0908115,-0.594779,0.42433825,1.1774127,0.36506137,0.17164361,1.297168,-0.6214479,1.3113337,0.8470381,-0.65827954,0.511221,1.4409466,1.0345672,-0.6012843,1.2519996,1.2535489,-0.65320677,0.5752299,-0.7148896,0.1340782,0.6052474,0.15204261,-0.5790896,-0.5274857,-0.08705259,-0.6974329,0.1674744,-0.7149604,0.8968312,-0.7674758,0.9691873,-0.941594,-0.6262089,-0.5961935,0.80683964,0.6559668,-0.61007327,0.35687324,1.3307719,0.29480207,-0.8990316,1.4424577,-0.076751836,-0.7140513,1.1225721,1.5778571,1.2704622
0.08398071,-0.62605363,0.40807655,1.1991582,0.350231,0.108586386,1.3288358,-0.65867287,1.3577689,0.8772984,-0.6924053,0.5253515,1.4494959,1.0608035,-0.6529764,1.268262,1.2987263,-0.6886698,0.56771576,-0.75626326,0.10726966,0.5926683,0.10904327,-0.6291789,-0.57288826,-0.13343397,-0.7236138,0.12382847,-0.7532151,0.92595094,-0.80606115,0.99029815,-0.9679912,-0.6661486,-0.64039034,0.83095145,0.648183,-0.65428495,0.32722253,1.3406028,0.26910692,-0.932401,1.4627842,-0.128422,-0.7522531,1.1538259,1.6128005,1.2839891
0.038170483,-0.6747748,0.38668254,1.2181739,0.3398489,0.06020426,1.3698854,-0.70143074,1.3880365,0.918293,-0.7346562,0.518643,1.4623059,1.0852875,-0.6931348,1.2958933,1.3129287,-0.71159834,0.5596932,-0.78693736,0.06508827,0.59351736,0.084497035,-0.6762193,-0.62033033,-0.1717151,-0.75063425,0.07531457,-0.790664,0.92929417,-0.8398183,1.0060495,-0.99690014,-0.70437825,-0.67712367,0.8486461,0.66429925,-0.6945354,0.29438174,1.3594381,0.263488,-0.9620309,1.4925221,-0.19309027,-0.78879905,1.168999,1.621943,1.3151621
0.0026527925,-0.7122138,0.36060703,1.2361212,0.3352721,0.020255804,1.3932183,-0.74129343,1.4181505,0.9514981,-0.766985,0.50700736,1.4869162,1.104771,-0.7132074,1.3362181,1.3415464,-0.73450726,0.5461513,-0.82156336,0.023921322,0.59106714,0.045776494,-0.71423024,-0.6650196,-0.21793815,-0.78786683,0.017756877,-0.8264344,0.9509661,-0.8700099,1.0265639,-1.0112138,-0.7422871,-0.71927565,0.89396787,0.6871187,-0.73422366,0.25423488,1.3752595,0.24302955,-0.99310046,1.5093985,-0.2313632,-0.8242469,1.1976047,1.6435398,1.3514717
-0.034626484,-0.74662405,0.32358387,1.2464169,0.32517967,-0.03399329,1.4177189,-0.77556294,1.4483135,0.9635426,-0.79824686,0.5211722,1.5101384,1.1377206,-0.7416861,1.3609624,1.3604891,-0.7604295,0.53319055,-0.861631,-0.01702951,0.60499984,-0.0022981935,-0.75385696,-0.7070578,-0.2656895,-0.820724,-0.035155524,-0.854178,0.959544,-0.8997482,1.046381,-1.0434221,-0.7669869,-0.75232136,0.918594,0.69931245,-0.77063453,0.22040926,1.3899463,0.20543177,-1.0159664,1.5411505,-0.28925958,-0.854236,1.2067727,1.6666292,1.366502
-0.063897386,-0.7817953,0.283345,1.2643659,0.3187468,-0.08836656,1.4397538,-0.80414176,1.4888965,0.9814262,-0.8299467,0.52375317,1.5349233,1.1662956,-0.76302904,1.3873833,1.400488,-0.7939092,0.51861626,-0.8906882,-0.042832747,0.61221015,-0.038306322,-0.7966621,-0.74618244,-0.30683863,-0.8500106,-0.098903395,-0.8845625,0.97399545,-0.9292356,1.0583407,-1.0702206,-0.7999684,-0.78717434,0.9455456,0.6984735,-0.8096726,0.18010835,1.426243,0.16094299,-1.0365038,1.5660387,-0.34354797,-0.87536037,1.2231373,1.6767744,1.3778223
-0.10842095,-0.816527,0.24220686,1.2793233,0.29310554,-0.1424043,1.47678,-0.83577347,1.498975,1.0069858,-0.87151366,0.52483934,1.5633346,1.1774803,-0.7959325,1.433685,1.4158338,-0.8257498,0.49878752,-0.92277527,-0.08719277,0.6141761,-0.08058458,-0.8299845,-0.7785672,-0.35385734,-0.87188727,-0.1706931,-0.9106032,0.98986506,-0.95414263,1.0734671,-1.0932988,-0.83263427,-0.81076896,0.97753793,0.70527416,-0.8375699,0.13306044,1.453312,0.15180992,-1.056977,1.5866383,-0.3959692,-0.90202284,1.2309296,1.6868968,1.4026499
-0.14669456,-0.8361304,0.19402328,1.2931107,0.27667737,-0.19994047,1.511826,-0.8656237,1.509919,1.0334473,-0.9089905,0.54660016,1.5874587,1.1985818,-0.8181425,1.4546213,1.4455589,-0.84616226,0.47428095,-0.9550357,-0.12786159,0.6209403,-0.122643545,-0.86244744,-0.80680513,-0.39408672,-0.8933716,-0.23446548,-0.9348491,0.9969351,-0.9818248,1.0866982,-1.119654,-0.8609535,-0.8357587,1.015541,0.71157575,-0.873504,0.081647344,1.4739759,0.12516882,-1.0765638,1.6175376,-0.44393075,-0.9243325,1.2347351,1.72249,1.4247729
-0.18641429,-0.8646669,0.14686202,1.3157083,0.27288875,-0.26356876,1.5457107,-0.90205824,1.5303966,1.0571201,-0.94523406,0.5580438,1.6179926,1.2304337,-0.8546103,1.4720782,1.4781862,-0.87130785,0.4479739,-0.9803913,-0.1578583,0.6233687,-0.17314085,-0.89602613,-0.8372503,-0.43614483,-0.925202,-0.30758294,-0.9621969,1.0022779,-1.0104257,1.107117,-1.1402764,-0.8964252,-0.86447155,1.048747,0.69630176,-0.9037791,0.0315357,1.4944016,0.09708961,-1.1003377,1.6373813,-0.48572803,-0.9516626,1.2560825,1.7433662,1.4551449
-0.23861083,-0.8959062,0.08621379,1.3363991,0.25075457,-0.3284326,1.5712,-0.92991585,1.5561765,1.0954605,-0.96632755,0.57324034,1.6264348,1.261312,-0.8815344,1.4883658,1.5047282,-0.89472896,0.42746753,-1.0003985,-0.19535272,0.6341357,-0.21034573,-0.9270431,-0.8636029,-0.48139712,-0.9524344,-0.37615633,-0.9924924,1.0156857,-1.0344788,1.1193357,-1.1657249,-0.93041915,-0.8874887,1.087228,0.71369976,-0.9356311,-0.01236826,1.5128431,0.0512548,-1.123354,1.6575564,-0.5285564,-0.9808835,1.2822889,1.7702338,1.4662381
-0.29569718,-0.91592735,0.03418118,1.3472298,0.22617021,-0.38414904,1.5932007,-0.95770246,1.5782311,1.1092622,-0.9901795,0.59093183,1.6510506,1.2934984,-0.90600175,1.5036409,1.5218997,-0.91422886,0.3829143,-1.026459,-0.23558892,0.64732033,-0.2554823,-0.96014893,-0.8932724,-0.51951504,-0.97081304,-0.43610853,-1.0135554,1.0391829,-1.0605373,1.1397496,-1.1834337,-0.95841944,-0.90416694,1.1126477,0.72153825,-0.9673705,-0.06309447,1.5257906,0.0025513791,-1.1347659,1.6825125,-0.5781463,-1.0073833,1.2991787,1.7801046,1.4849575
-0.33662888,-0.946482,-0.029651193,1.3518133,0.20906518,-0.4339755,1.606444,-0.97756755,1.6017559,1.1349006,-1.0115459,0.6142602,1.670201,1.3148545,-0.9273125,1.5243663,1.5557544,-0.9405464,0.33379743,-1.0483608,-0.27264586,0.6661771,-0.30858225,-0.98871714,-0.92197496,-0.5588474,-0.9952103,-0.48471326,-1.0348866,1.0521762,-1.0843253,1.1640623,-1.2030007,-0.97994167,-0.93171257,1.1347345,0.7254298,-0.99771327,-0.13269107,1.5399076,-0.044812545,-1.1494085,1.691192,-0.61722356,-1.0277219,1.3184929,1.800856,1.5033789
-0.38164812,-0.97379756,-0.093086734,1.3616592,0.1826891,-0.48255906,1.6248132,-1.0069234,1.6139693,1.1518248,-1.0337685,0.6342037,1.6819035,1.3250581,-0.95019543,1.5525059,1.5714573,-0.9604157,0.27703834,-1.0728313,-0.31967345,0.6830638,-0.36035085,-1.0220147,-0.95222896,-0.6056571,-1.0272545,-0.53055984,-1.0533582,1.0633261,-1.1080635,1.1873375,-1.2221142,-1.0104711,-0.95899856,1.1642953,0.7166401,-1.0222121,-0.19605266,1.5481293,-0.08888676,-1.1704981,1.7000328,-0.647259,-1.0549831,1.3307428,1.8070058,1.5227579
-0.44196633,-1.0058763,-0.14703338,1.3933402,0.16319793,-0.5287561,1.6427976,-1.0278637,1.6395948,1.1730322,-1.0613298,0.65747195,1.7050802,1.3433917,-0.97772545,1.5663859,1.5878997,-0.9808403,0.21272033,-1.0995554,-0.36660036,0.715701,-0.41126472,-1.0459524,-0.97742695,-0.6397173,-1.0461606,-0.5741528,-1.0794239,1.092293,-1.1309953,1.2012262,-1.2387574,-1.0309268,-0.988007,1.1873682,0.71141195,-1.036497,-0.25443012,1.5619138,-0.13837025,-1.1852869,1.7196575,-0.68765867,-1.0730809,1.3487061,1.8239671,1.5503266
-0.48557502,-1.0308075,-0.21335636,1.3977253,0.13782185,-0.5743139,1.648711,-1.0455242,1.6628184,1.1886078,-1.0813981,0.67165935,1.7192997,1.3729192,-0.99780065,1.5917954,1.6115903,-1.0110477,0.14431742,-1.1201769,-0.41142732,0.73450977,-0.46604168,-1.0640348,-1.0103115,-0.679071,-1.0661968,-0.62213784,-1.0947325,1.114854,-1.1531816,1.2132673,-1.2571756,-1.0526052,-1.0143234,1.2133038,0.72363114,-1.061406,-0.3076835,1.5859015,-0.18604755,-1.206641,1.7420217,-0.72772086,-1.0898467,1.3632091,1.8307447,1.5783458
-0.5337657,-1.0527105,-0.27543718,1.4017506,0.10501574,-0.62302715,1.6804477,-1.0712208,1.6792654,1.2212719,-1.1008973,0.6806201,1.7288353,1.3929508,-1.0209088,1.6119683,1.6320972,-1.0308206,0.07856339,-1.1389724,-0.4595871,0.74940807,-0.51201034,-1.0841496,-1.0289993,-0.71428657,-1.0889779,-0.67241734,-1.1142025,1.1420517,-1.1746755,1.2403289,-1.2751938,-1.0718383,-1.0398911,1.2589685,0.7298805,-1.0761437,-0.36292163,1.6041163,-0.2291183,-1.2292233,1.743367,-0.7648528,-1.110826,1.3709981,1.8490586,1.5997106
