center,target_label,plot_label,method,n_features,budget_kind,feature_count,best_test_r2,best_train_r2,min_test_loss,min_train_loss,final_test_r2,final_train_r2,final_test_loss,final_train_loss,best_epoch,full_dnn_r2,ratio_to_full,output_dir
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=2",L1GateDNN,2,,2,0.30062538385391235,0.3243744969367981,0.7257803908493965,0.6756254712825669,0.2946951389312744,0.3202117085456848,0.7319345620533103,0.6797883296804204,143,0.967963695526123,0.3105750610724214,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n02/L1GateDNN
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=2",NMI,2,,2,0.11526691913604736,0.1314268708229065,0.8995783068069584,0.868573118239369,0.11412942409515381,0.1314268708229065,0.9007350030146777,0.868573118239369,136,0.967963695526123,0.11908186192189331,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n02/NMI
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=2",Pearson,2,,2,0.47348570823669434,0.4677191972732544,0.5463934884019638,0.5322807568213839,0.46025073528289795,0.4572785496711731,0.5601282231679791,0.5427214747705602,148,0.967963695526123,0.489156473972237,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n02/Pearson
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=2",Spearman,2,,2,0.3809588551521301,0.4103911519050598,0.6294283076236237,0.5896088998747743,0.37505030632019043,0.40940332412719727,0.6354359186947618,0.5905966958771013,110,0.967963695526123,0.393567296906797,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n02/Spearman
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=2",Lasso,2,,2,0.14280682802200317,0.13213777542114258,0.8715763066185119,0.8678622697756443,0.13977563381195068,0.12893086671829224,0.8746583582875935,0.8710690500155159,126,0.967963695526123,0.1475332480774318,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n02/Lasso
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=2",ElasticNet,2,,2,0.2833036184310913,0.275937557220459,0.7437561434017469,0.7240624277826551,0.27701056003570557,0.27389633655548096,0.7502867841421197,0.7261036223466698,134,0.967963695526123,0.29268000415770307,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n02/ElasticNet
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=2",RandomForest,2,,2,0.4712977409362793,0.47260385751724243,0.5486641046527314,0.5273961595855893,0.4546418786048889,0.46251165866851807,0.565948866886091,0.5374883711125321,114,0.967963695526123,0.48689609239953163,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n02/RandomForest
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=2",XGBoost,2,,2,0.38740015029907227,0.3848199248313904,0.6357293525651165,0.615179962255885,0.3852185010910034,0.38480305671691895,0.6379934436722433,0.6151969361781734,128,0.967963695526123,0.4002217770042567,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n02/XGBoost
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=4",L1GateDNN,4,,4,0.3457205891609192,0.37150895595550537,0.6789826206760864,0.6284910394922484,0.31780797243118286,0.3448735475540161,0.7079490342572944,0.6551264999893033,139,0.967963695526123,0.35716276422227555,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n04/L1GateDNN
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=4",NMI,4,,4,0.44140100479125977,0.4711204171180725,0.5679719649153213,0.5288796298648124,0.44140100479125977,0.4711204171180725,0.5679719649153213,0.5288796298648124,150,0.967963695526123,0.45600987602261517,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n04/NMI
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=4",Pearson,4,,4,0.7118158340454102,0.7053449749946594,0.29906489419406407,0.29465498365222514,0.7008395195007324,0.7015114426612854,0.31045570787569704,0.2984885304506807,145,0.967963695526123,0.7353745159404069,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n04/Pearson
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=4",Spearman,4,,4,0.5108405947685242,0.5747893452644348,0.4973671501289764,0.4252106696069581,0.5077615976333618,0.5747893452644348,0.5004978685142243,0.4252106696069581,128,0.967963695526123,0.5277476801347017,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n04/Spearman
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=4",Lasso,4,,4,0.5014825463294983,0.514706552028656,0.5173395658124528,0.48529346885530544,0.48457324504852295,0.4977176785469055,0.5348873570153158,0.5022822910338789,144,0.967963695526123,0.5180799121365027,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n04/Lasso
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=4",ElasticNet,4,,4,0.46069973707199097,0.4719510078430176,0.5596622942381253,0.5280490097916186,0.4597954750061035,0.4689273238182068,0.5606006335245964,0.5310726067281297,129,0.967963695526123,0.4759473306708927,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n04/ElasticNet
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=4",RandomForest,4,,4,0.787436842918396,0.806297779083252,0.2205887154238001,0.19370223931718264,0.7771598100662231,0.797674298286438,0.23125384445195873,0.2023256823239711,134,0.967963695526123,0.8134983228791404,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n04/RandomForest
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=4",XGBoost,4,,4,0.617814302444458,0.6390109062194824,0.3966156651678423,0.36098909563119713,0.60596764087677,0.6247619390487671,0.4089095632473356,0.3752380651631243,143,0.967963695526123,0.6382618535178158,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n04/XGBoost
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=6",L1GateDNN,6,,6,0.6792864799499512,0.6862776279449463,0.33282246309668506,0.31372233633906565,0.6792864799499512,0.6862776279449463,0.33282246309668506,0.31372233633906565,150,0.967963695526123,0.7017685509173301,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n06/L1GateDNN
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=6",NMI,6,,6,0.4638165235519409,0.4873473048210144,0.5451802545010227,0.5126526552171672,0.4534342885017395,0.48393237590789795,0.5557367640407118,0.5160676317468081,147,0.967963695526123,0.47916727217733096,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n06/NMI
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=6",Pearson,6,,6,0.7068953514099121,0.7092726826667786,0.3041712301081582,0.2907273053569848,0.7034476399421692,0.7090116739273071,0.30774909038453885,0.29098837538160316,143,0.967963695526123,0.7302911820734032,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n06/Pearson
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=6",Spearman,6,,6,0.5835045576095581,0.6754502058029175,0.4322207236500908,0.32454977296744814,0.5816861391067505,0.6754502058029175,0.43410785385666917,0.32454977296744814,147,0.967963695526123,0.6028165728802488,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n06/Spearman
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=6",Lasso,6,,6,0.5902336835861206,0.6051082611083984,0.425237616957867,0.3948917026863534,0.5894997119903564,0.603114902973175,0.42599926946778277,0.39688514331508584,139,0.967963695526123,0.6097684100283404,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n06/Lasso
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=6",ElasticNet,6,,6,0.597845733165741,0.6057136058807373,0.4173381010657304,0.39428637829276175,0.597845733165741,0.6057136058807373,0.4173381010657304,0.39428637829276175,150,0.967963695526123,0.6176323925462828,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n06/ElasticNet
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=6",RandomForest,6,,6,0.7841790914535522,0.7952697277069092,0.2239695437864898,0.20473024769181614,0.7800427079200745,0.7914230823516846,0.22826204379195492,0.2085769159412231,144,0.967963695526123,0.8101327509264928,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n06/RandomForest
net_actual_interchange_mw,net_actual_interchange_mw,"net_actual_interchange_mw
n=6",XGBoost,6,,6,0.7769814133644104,0.8208190202713013,0.2314389174013105,0.17918098222817974,0.7723082304000854,0.8191663026809692,0.23628860314857197,0.18083370410485577,143,0.967963695526123,0.8026968541853143,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaseline_20260604_104329/CenterOn_net_actual_interchange_mw/Sweep/n06/XGBoost
