lambda,n_selected,val_loss
0.0,38,0.10848013311624527
3.2768,38,0.15128274261951447
3.3423360000000004,38,0.16911327838897705
3.4091827200000004,38,0.15619423985481262
3.4773663744000003,38,0.1410016119480133
3.546913701888,38,0.13067133724689484
3.61785197592576,38,0.12538576126098633
3.6902090154442755,38,0.12162818759679794
3.764013195753161,38,0.11871152371168137
3.8392934596682244,38,0.11625421792268753
3.916079328861589,38,0.11418498307466507
3.994400915438821,38,0.1124524399638176
4.074288933747598,38,0.11096014827489853
4.1557747124225495,38,0.10967794060707092
4.238890206671001,38,0.10854472219944
4.323668010804421,38,0.10754143446683884
4.41014137102051,38,0.10665928572416306
4.49834419844092,38,0.1058816984295845
4.588311082409739,38,0.10518311709165573
4.680077304057933,38,0.10455207526683807
4.773678850139092,38,0.10397311300039291
4.869152427141874,38,0.10343902558088303
4.9665354756847115,38,0.10294372588396072
5.065866185198406,38,0.10248290747404099
5.167183508902374,38,0.10206829011440277
5.270527179080422,38,0.10168508440256119
5.37593772266203,38,0.10132427513599396
5.483456477115271,38,0.10099295526742935
5.593125606657576,38,0.10068551450967789
5.704988118790728,38,0.10039118677377701
5.819087881166542,38,0.10011425614356995
5.935469638789873,38,0.09984759986400604
6.0541790315656705,38,0.09958510845899582
6.175262612196984,38,0.09933053702116013
6.298767864440924,38,0.09909123927354813
6.424743221729742,38,0.09886184334754944
6.553238086164337,38,0.09864573180675507
6.684302847887624,38,0.09844059497117996
6.817988904845376,38,0.09824238717556
6.954348682942284,38,0.09804648905992508
7.093435656601129,38,0.09786026924848557
7.235304369733152,38,0.0976870059967041
7.380010457127815,38,0.09752548485994339
7.5276106662703715,38,0.09737105667591095
7.678162879595779,38,0.09721416234970093
7.831726137187695,38,0.09704436361789703
7.988360659931449,38,0.09687970578670502
8.148127873130079,38,0.09671777486801147
8.311090430592682,38,0.0965653657913208
8.477312239204535,38,0.0964214876294136
8.646858483988625,38,0.09627925604581833
8.819795653668399,38,0.09613587707281113
8.996191566741766,38,0.09598669409751892
9.176115398076602,38,0.09584284573793411
9.359637706038134,38,0.09569841623306274
9.546830460158898,38,0.0955500602722168
9.737767069362075,38,0.09540579468011856
9.932522410749316,38,0.09526710212230682
10.131172858964302,38,0.09513340145349503
10.333796316143587,38,0.09500040113925934
10.540472242466459,38,0.09486635029315948
10.751281687315789,38,0.09473762661218643
10.966307321062105,38,0.0946161225438118
11.185633467483347,38,0.09449540823698044
11.409346136833014,38,0.09436637163162231
11.637533059569675,38,0.09424101561307907
11.87028372076107,38,0.09412913769483566
12.10768939517629,38,0.09402090311050415
12.349843183079816,38,0.0939113199710846
12.596840046741413,38,0.09380313754081726
12.848776847676241,38,0.09369734674692154
13.105752384629767,38,0.09359584748744965
13.367867432322363,38,0.09350714832544327
13.63522478096881,38,0.09342624992132187
13.907929276588186,38,0.09334789216518402
14.186087862119951,38,0.09326697140932083
14.46980961936235,38,0.09318667650222778
14.759205811749597,38,0.09311406314373016
15.05438992798459,38,0.0930471122264862
15.355477726544281,38,0.09297800809144974
15.662587281075167,38,0.09290904551744461
15.97583902669667,38,0.09284970164299011
16.295355807230603,38,0.09277890622615814
16.621262923375216,38,0.09270261973142624
16.953688181842722,38,0.09263186901807785
17.292761945479576,38,0.092557892203331
17.63861718438917,38,0.09248807281255722
17.99138952807695,38,0.09242928773164749
18.35121731863849,38,0.09236589074134827
18.71824166501126,38,0.09229740500450134
19.092606498311486,38,0.09222513437271118
19.474458628277716,38,0.09215225279331207
19.86394780084327,38,0.09207632392644882
20.261226756860136,38,0.09200768172740936
20.66645129199734,38,0.09195788204669952
21.079780317837287,38,0.0918985977768898
21.501375924194033,38,0.09183816611766815
21.931403442677915,38,0.09177382290363312
22.370031511531472,38,0.0917014628648758
22.8174321417621,38,0.09165526926517487
23.273780784597342,38,0.09162215143442154
23.73925640028929,38,0.09156264364719391
24.214041528295073,38,0.09152230620384216
24.698322358860974,38,0.09148196130990982
25.192288806038192,38,0.0914466455578804
25.696134582158958,38,0.09143596142530441
26.21005727380214,38,0.09143057465553284
26.73425841927818,38,0.09142312407493591
27.268943587663745,38,0.09141667932271957
27.81432245941702,38,0.09141165018081665
28.370608908605362,38,0.09135901927947998
28.93802108677747,38,0.0912904292345047
29.51678150851302,38,0.09125731140375137
30.107117138683282,38,0.09122557938098907
30.70925948145695,38,0.09125380963087082
31.32344467108609,38,0.09133783727884293
31.949913564507813,38,0.09139540791511536
32.58891183579797,38,0.09147334843873978
33.240690072513935,38,0.09156814962625504
33.905503873964214,38,0.09162893891334534
34.583613951443496,38,0.0916602686047554
35.27528623047237,38,0.09165862947702408
35.98079195508181,38,0.09166175127029419
36.70040779418345,38,0.09166406840085983
37.43441595006712,38,0.0917089655995369
38.183104269068465,38,0.09174107760190964
