epoch,train_residual_mse_mean,val_residual_mse_mean,val_y_r2_mean,median_effective_norm,max_effective_norm
44,0.35248948927178525,0.5438796281814575,0.8679003715515137,0.00034238817170262337,0.871619462966919
45,0.35368165757619974,0.534972608089447,0.8700637817382812,0.0002545501047279686,0.8670151829719543
46,0.34654193642464554,0.5511044263839722,0.8661457300186157,0.00018215153249911964,0.8637652397155762
47,0.3381843264355804,0.5511436462402344,0.8661360740661621,0.0001316318812314421,0.8573634624481201
48,0.35165069884423056,0.5373364686965942,0.8694896697998047,9.515426063444465e-05,0.8588297963142395
49,0.34100327776236966,0.5623056888580322,0.863425076007843,6.604770896956325e-05,0.8528203964233398
50,0.3408240813649062,0.567970871925354,0.8620489835739136,4.413785063661635e-05,0.8531607389450073
51,0.34927798130295495,0.5551745295524597,0.8651571273803711,2.8269010726944543e-05,0.8542181253433228
52,0.3370076178601294,0.545179545879364,0.8675847053527832,1.8006427126238123e-05,0.8548269271850586
53,0.32855910220832535,0.5385144948959351,0.8692035675048828,1.0984753316733986e-05,0.8526151776313782
54,0.3337431610985236,0.5527520775794983,0.8657455444335938,6.888297775731189e-06,0.8476612567901611
55,0.33890090905355685,0.5383475422859192,0.8692440986633301,4.1663579395390116e-06,0.8458829522132874
56,0.34661767834966833,0.530705451965332,0.871100127696991,2.4468940864608157e-06,0.8443070650100708
57,0.3207564022053372,0.5631242394447327,0.8632262945175171,1.3960415117253433e-06,0.8376607298851013
58,0.31918060779571533,0.5237782001495361,0.8727827072143555,7.691248811170226e-07,0.8331539630889893
59,0.3235350027680397,0.5741418600082397,0.8605502247810364,4.220973437440989e-07,0.8320918679237366
60,0.31984321027994156,0.5430155992507935,0.8681102991104126,2.2902966634319455e-07,0.8308790326118469
61,0.3152212891163248,0.5255283713340759,0.8723577260971069,1.192289715845618e-07,0.8309884071350098
62,0.3082070043592742,0.5374385118484497,0.8694649934768677,6.233481286699316e-08,0.8276239037513733
63,0.3220783451741392,0.530737042427063,0.8710926175117493,3.181990848588612e-08,0.8232967257499695
64,0.31442595973159326,0.5248569250106812,0.8725207448005676,1.5838992339922697e-08,0.825211226940155
65,0.30913863534277136,0.5358309149742126,0.8698552846908569,7.614726627025448e-09,0.8199270963668823
66,0.3216553576516383,0.609010636806488,0.852081298828125,3.6006873038729736e-09,0.8152521848678589
67,0.3191814978014339,0.5105016231536865,0.8760073781013489,1.5978363077095992e-09,0.8177924752235413
68,0.30482230787024356,0.5743156671524048,0.8605080842971802,7.081746300485747e-10,0.8123049736022949
69,0.31207075195782114,0.5886207818984985,0.8570336103439331,3.115733226977113e-10,0.8115741014480591
70,0.3068466452938138,0.5437872409820557,0.8679229021072388,1.3460874082049656e-10,0.8132151961326599
71,0.3012416663043427,0.5450712442398071,0.8676110506057739,5.57744683771233e-11,0.8076801896095276
72,0.2985943027518012,0.577613890171051,0.8597069978713989,2.245530497657633e-11,0.8071815371513367
73,0.2928014982378844,0.5232969522476196,0.8728996515274048,8.508583594635244e-12,0.8060636520385742
74,0.30024976147846744,0.5549485683441162,0.865212082862854,3.157800843728298e-12,0.804126501083374
75,0.3010277007565354,0.5890072584152222,0.8569396734237671,1.1653785575438391e-12,0.803745448589325
76,0.3137300992102334,0.5281213521957397,0.8717279434204102,4.254082437878115e-13,0.8010653853416443
77,0.3061075924020825,0.5261620283126831,0.8722038269042969,1.4929935543070427e-13,0.8039488196372986
78,0.29717167534611444,0.5816662311553955,0.8587225675582886,4.957176975763783e-14,0.8001559376716614
79,0.31075928902084177,0.5272505879402161,0.8719393610954285,1.5627771429368997e-14,0.7997309565544128
80,0.30723320534735016,0.5219990015029907,0.8732150197029114,4.775709822990148e-15,0.7955995798110962
81,0.2871083041483706,0.5429657101631165,0.868122398853302,1.3918309864011102e-15,0.7961624264717102
82,0.29507405468911835,0.5264951586723328,0.8721228837966919,3.8810295254473393e-16,0.7905490398406982
83,0.2899161394346844,0.5634521842002869,0.8631466031074524,1.0252886487238037e-16,0.794477105140686
84,0.29555653193683334,0.5731253027915955,0.860797107219696,2.6245655014725643e-17,0.7889721393585205
85,0.28388001882668695,0.5167011022567749,0.8745017051696777,6.341670742414861e-18,0.7893409132957458
86,0.2956041754646735,0.6085397601127625,0.8521956205368042,1.4552772564331709e-18,0.7858560085296631
87,0.29721457443454047,0.5727628469467163,0.8608851432800293,3.1611772103752615e-19,0.7857774496078491
88,0.28560471737926657,0.5631893277168274,0.8632105588912964,6.223376056603959e-20,0.789431631565094
89,0.29346233583760983,0.5714605450630188,0.8612014651298523,1.1644698081113469e-20,0.7791455984115601
90,0.2853868565324581,0.5369388461112976,0.8695862889289856,2.1397789197683017e-21,0.7814854383468628
91,0.27522684611154324,0.5381911993026733,0.869282066822052,3.7588007919075896e-22,0.7813746333122253
92,0.2776907045732845,0.5629483461380005,0.8632689714431763,5.888850444007198e-23,0.780530571937561
93,0.2864394242113287,0.5421909093856812,0.8683106303215027,0.0,0.7785089015960693
94,0.27403094032497116,0.5399534106254578,0.8688540458679199,0.0,0.7764008045196533
95,0.27661486715078354,0.5751886963844299,0.8602960705757141,0.0,0.7750364542007446
96,0.2713833591251662,0.530497670173645,0.87115079164505,0.0,0.7709406018257141
97,0.2660208353490541,0.5287929773330688,0.8715647459030151,0.0,0.767438530921936
98,0.2696330183834741,0.5665580034255981,0.862392246723175,0.0,0.7652946710586548
99,0.2790093211965127,0.5217816233634949,0.8732677698135376,0.0,0.766613245010376
100,0.28159203425501333,0.5412006974220276,0.8685511350631714,0.0,0.763773500919342
101,0.2655585374344479,0.5478907823562622,0.8669261932373047,0.0,0.766277015209198
102,0.2739362906325947,0.5577784180641174,0.8645247220993042,0.0,0.7581235766410828
