epoch,b_meta
1,0.08776772767305374
2,0.11360229551792145
3,0.1371619999408722
4,0.1558690220117569
5,0.1708073765039444
6,0.18038907647132874
7,0.19163402915000916
8,0.1980009824037552
9,0.2068023532629013
10,0.21596583724021912
11,0.22223499417304993
12,0.22727100551128387
13,0.233576238155365
14,0.2377583086490631
15,0.24464473128318787
16,0.246931254863739
17,0.2541641891002655
18,0.2574150860309601
19,0.262297123670578
20,0.2662058174610138
21,0.2705378234386444
22,0.2767139971256256
23,0.2800390124320984
24,0.28096500039100647
25,0.28443482518196106
26,0.2881228029727936
27,0.29258811473846436
28,0.2953777611255646
29,0.29716935753822327
30,0.301761656999588
31,0.30367985367774963
32,0.30838629603385925
33,0.3105040490627289
34,0.31555667519569397
35,0.3212857246398926
36,0.32237109541893005
37,0.32433369755744934
38,0.32763078808784485
39,0.332001268863678
40,0.3340754210948944
41,0.3373700976371765
42,0.33628514409065247
43,0.34291765093803406
44,0.3444942831993103
45,0.34987935423851013
46,0.35205018520355225
47,0.3554142713546753
48,0.35584181547164917
49,0.357953280210495
50,0.36068758368492126
51,0.3523310124874115
52,0.3456985354423523
53,0.339958131313324
54,0.3341808617115021
55,0.3239494562149048
56,0.32173895835876465
57,0.3154599070549011
58,0.3075110614299774
59,0.3021821677684784
60,0.2976270616054535
61,0.2921012341976166
62,0.28395751118659973
63,0.2796585261821747
64,0.27146613597869873
65,0.2643444836139679
66,0.2585321068763733
67,0.2547639012336731
68,0.24746237695217133
69,0.2409810721874237
70,0.23750236630439758
71,0.23308517038822174
72,0.2280142903327942
73,0.22141724824905396
74,0.21739929914474487
75,0.2133563607931137
76,0.20638592541217804
77,0.20200680196285248
78,0.19825783371925354
79,0.18814778327941895
80,0.18555834889411926
81,0.17998181283473969
82,0.17491945624351501
83,0.16873838007450104
84,0.16414448618888855
85,0.15967321395874023
86,0.15225213766098022
87,0.14737187325954437
88,0.14402706921100616
89,0.13717472553253174
90,0.13193893432617188
91,0.13069748878479004
92,0.12452112138271332
93,0.1168527826666832
94,0.11417204886674881
95,0.10851087421178818
96,0.10339930653572083
97,0.09787022322416306
98,0.09063031524419785
99,0.08355743438005447
100,0.08079629391431808
101,0.0782088190317154
102,0.06844431906938553
103,0.0635208785533905
104,0.05941605567932129
105,0.05413021147251129
106,0.050958890467882156
107,0.04403417930006981
108,0.038154419511556625
109,0.03290767967700958
110,0.025759389623999596
111,0.02034965343773365
112,0.017899643629789352
113,0.012202494777739048
114,0.007110693491995335
115,0.0034734541550278664
116,-0.004934756085276604
117,-0.0059072766453027725
118,-0.008048257790505886
119,-0.017768139019608498
120,-0.025540223345160484
121,-0.027234317734837532
122,-0.03135406970977783
123,-0.04006410762667656
124,-0.04484497010707855
125,-0.0478239469230175
126,-0.05869010463356972
127,-0.0591621920466423
128,-0.06595822423696518
129,-0.06903215497732162
130,-0.07546787708997726
131,-0.0750148817896843
132,-0.08139535784721375
133,-0.0875631645321846
134,-0.09125897288322449
135,-0.09617973864078522
136,-0.09806472808122635
137,-0.10497124493122101
138,-0.11142635345458984
139,-0.1174992099404335
140,-0.12221433967351913
141,-0.125652477145195
142,-0.1314317286014557
143,-0.13682053983211517
144,-0.14189060032367706
145,-0.14720797538757324
146,-0.14998085796833038
147,-0.1550268679857254
148,-0.16026295721530914
149,-0.16245225071907043
150,-0.16898363828659058
151,-0.1744309961795807
152,-0.17835931479930878
153,-0.18139789998531342
154,-0.1913546472787857
155,-0.19495223462581635
156,-0.19657903909683228
157,-0.20216287672519684
158,-0.20586133003234863
159,-0.2110082507133484
160,-0.21814624965190887
161,-0.22324855625629425
162,-0.22739039361476898
163,-0.23303069174289703
164,-0.23155419528484344
165,-0.2416103184223175
166,-0.24259378015995026
167,-0.2486964464187622
168,-0.25273483991622925
169,-0.25398626923561096
170,-0.257289320230484
171,-0.2625090479850769
172,-0.2709798216819763
173,-0.27622273564338684
174,-0.2810731530189514
175,-0.2827332019805908
176,-0.2879941463470459
177,-0.28651162981987
178,-0.29473942518234253
179,-0.30132102966308594
180,-0.3079127073287964
181,-0.31106510758399963
182,-0.3120359778404236
183,-0.3171757757663727
184,-0.3210633397102356
185,-0.32375457882881165
186,-0.327828586101532
187,-0.3356695771217346
188,-0.3380475640296936
189,-0.34003326296806335
190,-0.34972476959228516
191,-0.3510279357433319
192,-0.35547932982444763
193,-0.3607281446456909
194,-0.36175239086151123
195,-0.3687569797039032
196,-0.3669785261154175
197,-0.3744426667690277
198,-0.37713080644607544
199,-0.3834598660469055
200,-0.39023393392562866
