area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,month_of_year
0.0013742705,6.411659e-17,2.789704e-34,0.0,0.21698076,4.287731e-22,2.0444938e-21,1e-45,0.0,1.3545527e-19,0.0,0.0,0.005881363,3.3428549e-09,3e-45,0.00016417741,0.0,2.0588395e-05,6.083e-41,1.611937e-22,3.045412e-34,0.19979836,0.22820309,4.7683583e-18,1.2296338e-06,0.031230198,0.09473453,0.13527712,0.13325356,0.1308509,0.06319471,6.803744e-14,8.0431245e-31,9.0040896e-21,0.0,1.36173e-40,1.5730718e-20,2.1504938e-29,1e-44,0.0,0.0
0.0009301564,3.2601312e-18,3.6979477e-37,0.0,0.21415707,7.360516e-24,4.085818e-23,0.0,0.0,3.5559275e-21,0.0,0.0,0.004531611,7.714985e-10,0.0,9.2682974e-05,0.0,9.786359e-06,1.8e-44,2.3144773e-24,3.903116e-37,0.19687748,0.22760236,1.8904642e-19,3.6076437e-07,0.029158501,0.092925616,0.12929259,0.13170572,0.1287688,0.061688434,5.8410647e-15,2.296293e-33,1.8472375e-22,0.0,4e-44,2.8836645e-22,7.4944677e-32,0.0,0.0,0.0
0.0006115803,1.3085548e-19,2.69437e-40,0.0,0.2105949,9.048388e-26,5.9301766e-25,0.0,0.0,6.950505e-23,0.0,0.0,0.003405177,1.5926503e-10,0.0,5.0125287e-05,0.0,4.401008e-06,0.0,2.3402725e-26,2.73892e-40,0.196673,0.2212416,5.7894496e-21,9.6477194e-08,0.028309098,0.09127258,0.1238803,0.12743218,0.12654059,0.06082438,4.138892e-16,3.9245702e-36,2.7589917e-24,0.0,0.0,3.80866e-24,1.5970823e-34,0.0,0.0,0.0
0.00039113243,4.0618983e-21,1.01e-43,0.0,0.20837918,7.7196944e-28,6.068243e-27,0.0,0.0,9.847834e-25,0.0,0.0,0.0025191517,2.915102e-11,0.0,2.5895573e-05,0.0,1.8645801e-06,0.0,1.611727e-28,9.8e-44,0.19400851,0.21764879,1.338675e-22,2.3348152e-08,0.026937496,0.090646274,0.11868163,0.1257519,0.12521788,0.059433572,2.3819784e-17,3.795878e-39,2.913104e-26,0.0,0.0,3.5150477e-26,1.9739668e-37,0.0,0.0,0.0
0.00024113417,9.5323125e-23,0.0,0.0,0.20645882,4.4126828e-30,4.234713e-29,0.0,0.0,9.8159465e-27,0.0,0.0,0.0018153038,4.685816e-12,0.0,1.2734024e-05,0.0,7.408382e-07,0.0,7.281007e-31,0.0,0.19116881,0.22023307,2.2788056e-24,5.073413e-09,0.025073921,0.08879994,0.11276125,0.123571075,0.12095264,0.05796162,1.0939194e-18,1.946e-42,2.1039805e-28,0.0,0.0,2.1902927e-28,1.33081e-40,0.0,0.0,0.0
0.0001433938,1.649244e-24,0.0,0.0,0.20325884,1.6240624e-32,1.941252e-31,0.0,0.0,6.6562793e-29,0.0,0.0,0.001272609,6.5463927e-13,0.0,5.938535e-06,0.0,2.746948e-07,0.0,2.0674877e-33,0.0,0.18883203,0.21804261,2.7766483e-26,9.815054e-10,0.023176316,0.08701956,0.107576415,0.11973969,0.121154316,0.05719633,3.931794e-20,0.0,1.0016363e-30,0.0,0.0,8.864394e-31,4.5e-44,0.0,0.0,0.0
8.217794e-05,2.0457135e-26,0.0,0.0,0.20174938,3.6782375e-35,5.6026807e-34,0.0,0.0,2.95686e-31,0.0,0.0,0.00087483914,7.859431e-14,0.0,2.6159937e-06,0.0,9.454941e-08,0.0,3.5145843e-36,0.0,0.18638414,0.21527503,2.346754e-28,1.6750676e-10,0.0222994,0.08611275,0.103284955,0.118416496,0.11916546,0.056334093,1.0825474e-21,0.0,3.0138514e-33,0.0,0.0,2.2296972e-33,0.0,0.0,0.0,0.0
4.517604e-05,1.7632328e-28,0.0,0.0,0.19944315,4.866952e-38,9.698256e-37,0.0,0.0,8.243644e-34,0.0,0.0,0.00058192434,8.009343e-15,0.0,1.0839874e-06,0.0,3.003728e-08,0.0,3.38111e-39,0.0,0.18539298,0.20927335,1.3280514e-30,2.49676e-11,0.021317303,0.084518954,0.09884104,0.115512,0.11713909,0.055844,2.2297562e-23,0.0,5.463296e-36,0.0,0.0,3.31427e-36,0.0,0.0,0.0,0.0
2.3732578e-05,1.0196307e-30,0.0,0.0,0.19736503,3.5423e-41,9.52081e-40,0.0,0.0,1.373473e-36,0.0,0.0,0.00037562987,6.835576e-16,0.0,4.2051866e-07,0.0,8.753231e-09,0.0,1.724e-42,0.0,0.18229055,0.21070309,4.8354772e-33,3.2151285e-12,0.020135287,0.08351611,0.09401871,0.1140413,0.116310626,0.05441411,3.3465094e-25,0.0,5.645668e-39,0.0,0.0,2.746228e-39,0.0,0.0,0.0,0.0
1.1883225e-05,3.802173e-33,0.0,0.0,0.19436301,1.3e-44,4.96e-43,0.0,0.0,1.292348e-39,0.0,0.0,0.00023450382,4.8142835e-17,0.0,1.5196679e-07,0.0,2.324185e-09,0.0,0.0,0.0,0.18209116,0.20477392,1.0824986e-35,3.5346568e-13,0.018930739,0.082713954,0.08959827,0.11152205,0.11526483,0.053480014,3.5539447e-27,0.0,3.118e-42,0.0,0.0,1.184e-42,0.0,0.0,0.0,0.0
5.6536646e-06,8.73977e-36,0.0,0.0,0.19288284,0.0,0.0,0.0,0.0,6.43e-43,0.0,0.0,0.00014140173,2.7533672e-18,0.0,5.087971e-08,0.0,5.5823585e-10,0.0,0.0,0.0,0.17926422,0.20250648,1.4143426e-38,3.2749753e-14,0.018889025,0.08097464,0.08552194,0.10900479,0.1113939,0.05312783,2.5843482e-29,0.0,1e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5455795e-06,1.1759597e-38,0.0,0.0,0.19105288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.219125e-05,1.2562806e-19,0.0,1.5690018e-08,0.0,1.2033602e-10,0.0,0.0,0.0,0.17823285,0.20099947,1.0152e-41,2.521406e-15,0.018198648,0.08047413,0.081340045,0.107724875,0.11117129,0.05209168,1.2401015e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0793642e-06,8.723e-42,0.0,0.0,0.18963927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583179e-05,4.484788e-21,0.0,4.4281303e-09,0.0,2.3083485e-11,0.0,0.0,0.0,0.17499183,0.2028494,4e-45,1.5883105e-16,0.017919622,0.07898827,0.077158935,0.10650426,0.110065736,0.051759154,3.7656693e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2928573e-07,3e-45,0.0,0.0,0.18712038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.446622e-05,1.2260363e-22,0.0,1.1359139e-09,0.0,3.9040507e-12,0.0,0.0,0.0,0.1741388,0.1986676,0.0,8.0486055e-18,0.01696893,0.07722468,0.07313536,0.10454691,0.10849956,0.051873773,6.8983583e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.593819e-07,0.0,0.0,0.0,0.18580978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2473154e-05,2.5063975e-24,0.0,2.6288002e-10,0.0,5.763277e-13,0.0,0.0,0.0,0.17243269,0.1942978,0.0,3.2203514e-19,0.016981697,0.07703961,0.069541425,0.103741616,0.108397454,0.049490966,7.21531e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4932308e-08,0.0,0.0,0.0,0.18428753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.044473e-06,3.731849e-26,0.0,5.4443478e-11,0.0,7.345309e-14,0.0,0.0,0.0,0.17013977,0.19555137,0.0,9.9670506e-21,0.016073203,0.076446496,0.0656181,0.10131303,0.105769195,0.04954137,4.04e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.747836e-08,0.0,0.0,0.0,0.18284392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7753406e-06,3.9296723e-28,0.0,1.0002289e-11,0.0,7.986528e-15,0.0,0.0,0.0,0.16768664,0.19273846,0.0,2.3326958e-22,0.015765013,0.07547752,0.062045917,0.09963464,0.10396372,0.048968326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1021125e-09,0.0,0.0,0.0,0.18084793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2025702e-06,2.8316993e-30,0.0,1.6146551e-12,0.0,7.3124736e-16,0.0,0.0,0.0,0.16618863,0.18968147,0.0,4.0258467e-24,0.0151235275,0.07524628,0.058446255,0.0980508,0.10260681,0.04840733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3573598e-09,0.0,0.0,0.0,0.1797014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8961056e-07,1.3455539e-32,0.0,2.2666636e-13,0.0,5.55847e-17,0.0,0.0,0.0,0.1653,0.1887573,0.0,4.982135e-26,0.01573926,0.073702596,0.0552479,0.09660778,0.10165117,0.04754968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2671552e-10,0.0,0.0,0.0,0.17740695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8635619e-07,4.0428098e-35,0.0,2.7360486e-14,0.0,3.4536255e-18,0.0,0.0,0.0,0.16278541,0.18863241,0.0,4.2850983e-28,0.01516225,0.07383904,0.05134169,0.09501486,0.09989039,0.047370553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.059521e-11,0.0,0.0,0.0,0.1772403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5986086e-08,7.321071e-38,0.0,2.8051177e-15,0.0,1.7243044e-19,0.0,0.0,0.0,0.16242333,0.18569115,0.0,2.4731647e-30,0.01511723,0.07183641,0.04853175,0.094016775,0.09933506,0.047017027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.35773354e-11,0.0,0.0,0.0,0.17573172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1613783e-08,7.5613e-41,0.0,2.4101468e-16,0.0,6.78932e-21,0.0,0.0,0.0,0.16107972,0.18323678,0.0,9.206175e-33,0.014529737,0.07207225,0.045314193,0.09292609,0.09913948,0.04647814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.302903e-12,0.0,0.0,0.0,0.17475082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5099184e-09,4.2e-44,0.0,1.7101352e-17,0.0,2.0650947e-22,0.0,0.0,0.0,0.15901105,0.18174003,0.0,2.1128139e-35,0.0146478675,0.0707517,0.04211339,0.09114515,0.09720393,0.046780612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4103357e-13,0.0,0.0,0.0,0.1738064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791293e-09,0.0,0.0,9.861288e-19,0.0,4.7428215e-24,0.0,0.0,0.0,0.15669788,0.18528537,0.0,2.8388356e-38,0.014127975,0.07045895,0.03930818,0.08967156,0.096131645,0.045592807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.361511e-14,0.0,0.0,0.0,0.17164077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4714163e-10,0.0,0.0,4.540446e-20,0.0,8.0190854e-26,0.0,0.0,0.0,0.15675643,0.17944841,0.0,2.1032e-41,0.014055911,0.0693098,0.0362938,0.08867937,0.096215494,0.04492392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.760202e-15,0.0,0.0,0.0,0.17075424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0048479e-10,0.0,0.0,1.6371931e-21,0.0,9.7044615e-28,0.0,0.0,0.0,0.15429823,0.1794623,0.0,8e-45,0.013459693,0.068838835,0.03342102,0.08797519,0.095830955,0.04441039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.376478e-16,0.0,0.0,0.0,0.16991685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0162374e-11,0.0,0.0,4.5253116e-23,0.0,8.1452535e-30,0.0,0.0,0.0,0.15301915,0.17826015,0.0,0.0,0.0130570205,0.068334155,0.030962877,0.08669306,0.09407089,0.044381414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3417604e-17,0.0,0.0,0.0,0.1686101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5799185e-12,0.0,0.0,9.364109e-25,0.0,4.576881e-32,0.0,0.0,0.0,0.15248054,0.17521173,0.0,0.0,0.013021346,0.06723218,0.028353427,0.08532151,0.0927732,0.044058267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0865784e-18,0.0,0.0,0.0,0.16733302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5700794e-13,0.0,0.0,1.4130195e-26,0.0,1.654309e-34,0.0,0.0,0.0,0.1502584,0.17525709,0.0,0.0,0.012527451,0.0665779,0.025764378,0.08393386,0.091936424,0.04328612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0473966e-19,0.0,0.0,0.0,0.16605693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5145585e-14,0.0,0.0,1.5100159e-28,0.0,3.6753864e-37,0.0,0.0,0.0,0.1488577,0.1726623,0.0,0.0,0.012514048,0.065270945,0.02336271,0.08358171,0.09111292,0.042716168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1483714e-21,0.0,0.0,0.0,0.16456448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.689343e-15,0.0,0.0,1.105956e-30,0.0,4.76395e-40,0.0,0.0,0.0,0.14766175,0.1708226,0.0,0.0,0.012210219,0.06548242,0.021083185,0.08267369,0.09023479,0.04241121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2699369e-22,0.0,0.0,0.0,0.163274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5044554e-16,0.0,0.0,5.3505913e-33,0.0,3.39e-43,0.0,0.0,0.0,0.14665967,0.16925889,0.0,0.0,0.0124528175,0.06369434,0.018779546,0.081336915,0.08909263,0.042550746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9371887e-24,0.0,0.0,0.0,0.16290331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9488896e-17,0.0,0.0,1.6399727e-35,0.0,0.0,0.0,0.0,0.0,0.14548534,0.16792883,0.0,0.0,0.012139927,0.064445734,0.01690801,0.08157433,0.08866341,0.04144672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0045083e-26,0.0,0.0,0.0,0.16190547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6694362e-18,0.0,0.0,3.036302e-38,0.0,0.0,0.0,0.0,0.0,0.1435622,0.16988274,0.0,0.0,0.012357285,0.06347072,0.014904773,0.08003247,0.08744725,0.041242637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1076284e-28,0.0,0.0,0.0,0.15975696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.538285e-19,0.0,0.0,3.2143e-41,0.0,0.0,0.0,0.0,0.0,0.14174347,0.17158581,0.0,0.0,0.011979295,0.063232444,0.013012115,0.078267105,0.08763258,0.041113067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1740635e-30,0.0,0.0,0.0,0.159015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0962021e-20,0.0,0.0,1.8e-44,0.0,0.0,0.0,0.0,0.0,0.13980582,0.16936418,0.0,0.0,0.011799989,0.06249721,0.011313587,0.077587456,0.085651234,0.039894924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9371484e-32,0.0,0.0,0.0,0.158468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68694e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13930029,0.16726646,0.0,0.0,0.011923033,0.061889347,0.00979394,0.078181125,0.0852402,0.040008876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0736455e-34,0.0,0.0,0.0,0.15685809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.447643e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13826367,0.16481586,0.0,0.0,0.012062562,0.0614592,0.008336121,0.07664085,0.08507811,0.04024611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4152204e-37,0.0,0.0,0.0,0.15609659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8001017e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13683952,0.16550764,0.0,0.0,0.011308295,0.061154682,0.0070465147,0.07577945,0.084444486,0.039216667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.17418e-40,0.0,0.0,0.0,0.15455815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4822539e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13615033,0.16469161,0.0,0.0,0.011834358,0.060389023,0.0058707525,0.07504867,0.08343176,0.039675876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3e-43,0.0,0.0,0.0,0.15358405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4036657e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13487267,0.1615431,0.0,0.0,0.011410941,0.060197745,0.0048378333,0.07449629,0.083525464,0.038807154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.15314795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5801491e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13361529,0.1631743,0.0,0.0,0.011819871,0.05894645,0.0039239833,0.07305768,0.08185311,0.038907792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.15093863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.788429e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13253285,0.16404882,0.0,0.0,0.01133846,0.059116736,0.0031321743,0.072624296,0.0815717,0.038481113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14992787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8251856e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13180993,0.15868337,0.0,0.0,0.011564169,0.058670007,0.0024666558,0.07155631,0.080756836,0.038708393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14928655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923029e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13022217,0.15810592,0.0,0.0,0.011194516,0.05854927,0.0019085848,0.07159727,0.07985445,0.037733376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14827088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.633e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12884587,0.15806311,0.0,0.0,0.011190847,0.057929218,0.0014494288,0.07036082,0.07945763,0.037635915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14662248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12818338,0.15691571,0.0,0.0,0.01109524,0.058339585,0.0010785647,0.07087459,0.07939933,0.03775572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14627863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12608531,0.15722658,0.0,0.0,0.010994969,0.056592435,0.0007854538,0.06938528,0.07821814,0.03749068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14449552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12541378,0.15718007,0.0,0.0,0.0108921295,0.05733078,0.0005586379,0.0692579,0.07904089,0.036830336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14376742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124783695,0.15440217,0.0,0.0,0.010751812,0.05659747,0.00038752772,0.068660595,0.07698304,0.03658953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14193186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12348313,0.15505126,0.0,0.0,0.010631822,0.05659312,0.00026170164,0.0674779,0.0770368,0.037407376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14151224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12350517,0.15182549,0.0,0.0,0.010720749,0.055044428,0.00017175564,0.06728017,0.076256916,0.036646806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14079988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12114546,0.15336268,0.0,0.0,0.010284086,0.05564919,0.00010930698,0.0667415,0.07561325,0.036371775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14039023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120791405,0.15148273,0.0,0.0,0.010260865,0.054777496,6.725852e-05,0.065864004,0.075132415,0.036181297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13960193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12021294,0.14989683,0.0,0.0,0.01045296,0.05448857,3.9901122e-05,0.065340646,0.07401796,0.03571868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13775909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11921728,0.14878221,0.0,0.0,0.010327481,0.054569058,2.278528e-05,0.06523216,0.07431527,0.035454173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13708407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118614756,0.14597353,0.0,0.0,0.010554199,0.054020982,1.2477774e-05,0.06522745,0.07373119,0.03549845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13639249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11735925,0.1478675,0.0,0.0,0.010245194,0.05389228,6.535579e-06,0.06369657,0.07313696,0.03546749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1354765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11677404,0.14685991,0.0,0.0,0.0100121945,0.05328282,3.2622354e-06,0.06323588,0.07239275,0.035619892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13536862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115622394,0.14880149,0.0,0.0,0.010407822,0.052658595,1.5466263e-06,0.062815666,0.0715527,0.035002925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13459052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114418074,0.14634319,0.0,0.0,0.010070849,0.05289644,6.936063e-07,0.06320986,0.07247754,0.03484177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13389456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11427156,0.14348,0.0,0.0,0.010306505,0.05284843,2.9297843e-07,0.06269858,0.07113363,0.03505214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13231191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11370281,0.1416004,0.0,0.0,0.009984086,0.052078024,1.1605521e-07,0.062248,0.070538454,0.03431608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13207896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112443216,0.1452434,0.0,0.0,0.009881019,0.052032717,4.289365e-08,0.061273605,0.06990662,0.03418197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13098328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178762,0.1448009,0.0,0.0,0.010174153,0.052360255,1.4714512e-08,0.061477255,0.070221975,0.03453097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
