area_3_load_actual_mw,area_1_load_day_ahead_mw,area_3_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r3_mw,area_1_fuel_natural_gas_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_generation_mw,hour_of_day,month_of_year
0.0035753748,0.6657664,0.013727275,0.011464006,0.24259387,0.01629474,0.018535484,0.014500191,0.012073321,0.25057083,0.007413854,0.010115141,0.20930716,0.74401,0.39090165,0.014684349,0.00418293,0.013754139,0.029775264,0.055265673,0.008529511,0.017890465,0.06347667,0.0033871057,0.016250854,0.013130028
0.0014708926,0.623366,0.0071077086,0.0056869984,0.18853809,0.008543064,0.010131095,0.0075313984,0.006111348,0.2064487,0.0034312054,0.004848151,0.18442476,0.70246494,0.3524319,0.007561735,0.0017433756,0.007109241,0.01706642,0.034047846,0.0038965903,0.009325461,0.041590594,0.0013908427,0.008533661,0.0066848514
0.0005594028,0.5910558,0.003475483,0.002637823,0.1424392,0.004217884,0.00526783,0.0037111628,0.0029165244,0.16984221,0.001482191,0.002177418,0.16488285,0.6642473,0.32066366,0.003667128,0.00067099935,0.0034746996,0.0093431,0.020124888,0.0016617919,0.0045965863,0.026285322,0.00052697014,0.0042440603,0.0032137015
0.00019509761,0.5614133,0.0016004243,0.0011437277,0.10626304,0.0019696783,0.0025971972,0.0017139744,0.0013061222,0.13813184,0.00059556094,0.00091218547,0.14994882,0.63179946,0.29223338,0.0016677288,0.00023717711,0.0015942893,0.004855765,0.011405493,0.00065832475,0.0021336144,0.016336244,0.00018315489,0.0019869325,0.0014521743
6.204116e-05,0.5330976,0.00069025264,0.0004601615,0.07707773,0.00085974095,0.0012074796,0.0007417354,0.0005463224,0.11046951,0.00022108215,0.00035451332,0.13594869,0.59994924,0.26708242,0.0007070794,7.648063e-05,0.00068389205,0.0023832791,0.0061770785,0.00024089703,0.00092822517,0.009842893,5.800364e-05,0.000873663,0.00061353564
1.787075e-05,0.5066028,0.00027714824,0.00017065917,0.05430435,0.00034859107,0.00052654016,0.00029935178,0.00021227983,0.086794294,7.535633e-05,0.0001271019,0.12526496,0.5704774,0.24358936,0.00027769076,2.2350436e-05,0.00027280796,0.0010992292,0.0031866902,8.09025e-05,0.00037680837,0.0056859306,1.6622556e-05,0.00035872607,0.00024102128
4.6281434e-06,0.48264378,0.00010306697,5.8066496e-05,0.037458465,0.00013062348,0.00021404184,0.00011202818,7.619645e-05,0.06686414,2.3443064e-05,4.1788757e-05,0.11440414,0.5411391,0.22527061,0.00010050635,5.8782284e-06,0.000100626836,0.00047459637,0.0015594588,2.4769512e-05,0.00014191,0.0031180661,4.279904e-06,0.00013678882,8.7553584e-05
1.0692817e-06,0.45793894,3.5303256e-05,1.8032435e-05,0.025209395,4.5012093e-05,8.0694765e-05,3.864711e-05,2.5116076e-05,0.050255872,6.6125394e-06,1.2519639e-05,0.10613836,0.5135499,0.20792228,3.339998e-05,1.3809117e-06,3.41542e-05,0.00019109988,0.0007208061,6.867048e-06,4.93294e-05,0.0016167951,9.824638e-07,4.8174712e-05,2.9239496e-05
2.1856505e-07,0.43450794,1.1070889e-05,5.080727e-06,0.016598577,1.4191176e-05,2.8070015e-05,1.22169695e-05,7.5551643e-06,0.036889773,1.6791327e-06,3.3945942e-06,0.10002933,0.48766074,0.19327876,1.0127931e-05,2.8740723e-07,1.0601803e-05,7.137992e-05,0.00031325358,1.7112964e-06,1.572956e-05,0.00078876736,1.994029e-07,1.557666e-05,8.921168e-06
3.9170303e-08,0.4167851,3.1580787e-06,1.2899718e-06,0.010751629,4.0677346e-06,8.957917e-06,3.515908e-06,2.0600794e-06,0.026486142,3.8091474e-07,8.2691787e-07,0.09329812,0.46353796,0.18126477,2.7847263e-06,5.252756e-08,2.990719e-06,2.4607372e-05,0.00012739302,3.803674e-07,4.570109e-06,0.00036114635,3.546138e-08,4.595013e-06,2.470294e-06
6.0948144e-09,0.39714307,8.1378727e-07,2.9292082e-07,0.006741265,1.0533943e-06,2.606128e-06,9.147804e-07,5.0550335e-07,0.018447174,7.655503e-08,1.7954751e-07,0.08834068,0.44314885,0.16928515,6.8944667e-07,8.3489855e-09,7.613526e-07,7.785233e-06,4.822674e-05,7.4766206e-08,1.2014041e-06,0.00015419841,5.4716107e-09,1.2281575e-06,6.163647e-07
8.145984e-10,0.38191274,1.8800549e-07,5.9000655e-08,0.0041085393,2.4459587e-07,6.8661984e-07,2.1356564e-07,1.1075331e-07,0.012514113,1.350796e-08,3.4451595e-08,0.082555346,0.42309403,0.15966342,1.5251553e-07,1.1419619e-09,1.7358674e-07,2.2462345e-06,1.6903961e-05,1.2877896e-08,2.8364124e-07,6.126297e-05,7.2466383e-10,2.9523116e-07,1.3750777e-07
9.243099e-11,0.37206617,3.8623305e-08,1.0446984e-08,0.002422002,5.0521585e-08,1.6262705e-07,4.4376282e-08,2.1482519e-08,0.008241495,2.0719908e-09,5.7875655e-09,0.08101038,0.4082054,0.15458606,2.989298e-08,1.3286894e-10,3.515479e-08,5.870594e-07,5.4544516e-06,1.9243211e-09,5.9656145e-08,2.2601711e-05,8.1415825e-11,6.3320364e-08,2.7200162e-08
8.790549e-12,0.35985658,6.9933543e-09,1.6102059e-09,0.001343501,9.201068e-09,3.4351277e-08,8.134688e-09,3.6550227e-09,0.0052488875,2.7332994e-10,8.4260027e-10,0.07771494,0.39465606,0.14813858,5.1436704e-09,1.2985456e-11,6.2674355e-09,1.3794754e-07,1.610118e-06,2.467436e-10,1.1081073e-08,7.6917995e-06,7.660094e-12,1.201314e-08,4.727193e-09
6.909277e-13,0.34796968,1.1052834e-09,2.1373102e-10,0.000712409,1.4633385e-09,6.4149726e-09,1.3029549e-09,5.399958e-10,0.0032302144,3.0646277e-11,1.0513747e-10,0.0752907,0.3811601,0.14273837,7.6927553e-10,1.0513119e-12,9.740576e-10,2.8911105e-08,4.3191054e-07,2.6825932e-11,1.8004861e-09,2.403634e-06,5.950796e-13,1.9971598e-09,7.1466316e-10
4.4194263e-14,0.33778736,1.508783e-10,2.4146792e-11,0.00035408343,2.0111365e-10,1.0491353e-09,1.8045439e-10,6.851823e-11,0.001916957,2.8831206e-12,1.110791e-11,0.07206039,0.36775455,0.13660158,9.891266e-11,6.94448e-14,1.3056756e-10,5.3571427e-09,1.0452248e-07,2.4407258e-12,2.5326102e-10,6.857235e-07,3.7582818e-14,2.879837e-10,9.297201e-11
2.2617497e-15,0.32739672,1.7584942e-11,2.2924017e-12,0.00016618484,2.3612542e-11,1.4871976e-10,2.1364473e-11,7.377674e-12,0.0010934526,2.2439667e-13,9.805627e-13,0.0691727,0.35546717,0.13245812,1.0804416e-11,3.6805987e-15,1.4920532e-11,8.693318e-10,2.2640727e-08,1.8319142e-13,3.0492952e-11,1.7740952e-07,1.8969934e-15,3.5618456e-11,1.0285136e-11
9.0897005e-17,0.31680188,1.7280124e-12,1.8032932e-13,7.2819086e-05,2.3388576e-12,1.8068247e-11,2.1354147e-12,6.653039e-13,0.0005979111,1.4227038e-14,7.127938e-14,0.06760268,0.34359175,0.12671916,9.896149e-13,1.5366275e-16,1.4351719e-12,1.2226914e-10,4.3524055e-09,1.1165395e-14,3.1039093e-12,4.1320956e-08,7.509924e-17,3.732855e-12,9.550999e-13
2.8100626e-18,0.3077048,1.4120831e-13,1.1574534e-14,2.9850156e-05,1.927814e-13,1.858364e-12,1.7774787e-13,4.9528856e-14,0.0003124968,7.2238887e-16,4.1991425e-15,0.065495096,0.33191198,0.121810764,7.492809e-14,4.9517885e-18,1.1458911e-13,1.4737168e-11,7.3569756e-10,5.4313526e-16,2.6352564e-13,8.594837e-09,2.2839245e-18,3.2710027e-13,7.34021e-14
6.5316695e-20,0.2990806,9.45199e-15,5.960216e-16,1.1392802e-05,1.3025558e-14,1.5965158e-13,1.2138375e-14,2.9962473e-15,0.00015555954,2.8830652e-17,1.969879e-16,0.06265134,0.32136795,0.11819874,4.6167416e-15,1.2043008e-19,7.47947e-15,1.5035401e-12,1.0824573e-10,2.0688404e-17,1.8386695e-14,1.5826148e-09,5.214583e-20,2.3618707e-14,4.596601e-15
1.1128993e-21,0.28961223,5.0972855e-16,2.4169263e-17,4.035601e-06,7.09629e-16,1.1288776e-14,6.689902e-16,1.4475919e-16,7.3482785e-05,8.8591e-19,7.217711e-18,0.06132024,0.3111237,0.11335688,2.2754518e-16,2.1560004e-21,3.9247092e-16,1.2810282e-13,1.3711666e-11,6.0421087e-19,1.0372627e-15,2.5552993e-10,8.712905e-22,1.3829845e-15,2.3057664e-16
1.3512578e-23,0.28143656,2.1746611e-17,7.5613097e-19,1.3196842e-06,3.061177e-17,6.464551e-16,2.9223954e-17,5.479882e-18,3.2809152e-05,2.0485585e-20,2.021916e-19,0.058756143,0.30142742,0.10937733,8.802706e-18,2.763361e-23,1.6253391e-17,8.9810116e-15,1.4774952e-12,1.32181434e-20,4.647483e-17,3.5803797e-11,1.0355106e-23,6.452488e-17,9.09246e-18
1.1327557e-25,0.27279148,7.193782e-19,1.7840593e-20,3.962468e-07,1.0249067e-18,2.945359e-17,9.919254e-19,1.5914778e-19,1.3786302e-05,3.475453e-22,4.229195e-21,0.057498235,0.2915438,0.106753394,2.6176203e-19,2.4581354e-25,5.2053607e-19,5.0977185e-16,1.336676e-13,2.1107339e-22,1.6215765e-18,4.3045133e-12,8.479367e-26,2.3527513e-18,2.76077e-19
6.3270963e-28,0.26551414,1.8046556e-20,3.095753e-22,1.08539346e-07,2.6050811e-20,1.0470287e-18,2.5591307e-20,3.4642086e-21,5.42668e-06,4.2053642e-24,6.433853e-23,0.05578932,0.2837096,0.10240676,5.846557e-21,1.4655237e-27,1.260568e-20,2.3013169e-17,1.0008381e-14,2.3902667e-24,4.3112492e-20,4.3859529e-13,4.6156177e-28,6.5626584e-20,6.3081347e-21
2.2618828e-30,0.25876334,3.3497902e-22,3.841457e-24,2.6934098e-08,4.9052845e-22,2.8420326e-20,4.8978185e-22,5.5072544e-23,1.9910476e-06,3.5163768e-26,6.91309e-25,0.05423213,0.27452895,0.09951633,9.5598715e-23,5.6294567e-30,2.2514721e-22,8.1023644e-19,6.1055077e-16,1.8585825e-26,8.526186e-22,3.7367384e-14,1.603791e-30,1.3676092e-21,1.05739907e-22
4.9434482e-33,0.2517983,4.476504e-24,3.3035945e-26,6.0089356e-09,6.658618e-24,5.751367e-22,6.767807e-24,6.212394e-25,6.7725296e-07,1.9608733e-28,5.0769455e-27,0.05240137,0.26635015,0.09688865,1.11211e-24,1.3320812e-32,2.8847194e-24,2.177091e-20,2.982701e-17,9.568636e-29,1.2211361e-23,2.6230116e-15,3.396627e-33,2.0739879e-23,1.2639581e-24
6.266276e-36,0.24500968,4.177166e-26,1.9008416e-28,1.1952631e-09,6.320797e-26,8.449984e-24,6.550837e-26,4.814424e-27,2.1233213e-07,7.005e-31,2.4558478e-29,0.05138244,0.2587435,0.0937994,8.914437e-27,1.8442335e-35,2.5704912e-26,4.3587304e-22,1.1449632e-18,3.1302006e-31,1.2292908e-25,1.4926607e-16,4.1577208e-36,2.2227105e-25,1.0437891e-26
4.333583e-39,0.23879524,2.6299435e-28,7.032156e-31,2.1007626e-10,4.0551765e-28,8.7503145e-26,4.2935955e-28,2.4717341e-29,6.097432e-08,1.5313872e-33,7.503577e-32,0.049102064,0.25129205,0.0912932,4.7497004e-29,1.407316e-38,1.5384644e-28,6.3313077e-24,3.3820853e-20,6.208031e-34,8.411621e-28,6.764897e-18,2.765391e-39,1.629045e-27,5.7464315e-29
1.522e-42,0.23355116,1.07477085e-30,1.5985917e-33,3.2305242e-11,1.6919052e-30,6.178224e-28,1.8340403e-30,8.0678315e-32,1.592915e-08,1.9437354e-36,1.3804371e-34,0.048705127,0.24472278,0.089578174,1.6150453e-31,5.518e-42,5.946218e-31,6.476964e-26,7.511795e-22,7.0716807e-37,3.7674263e-30,2.394464e-19,9.29e-43,7.868675e-30,2.025724e-31
0.0,0.22980669,2.7282445e-33,2.1198642e-36,4.3004164e-12,4.3941907e-33,2.8651116e-30,4.8887267e-33,1.5974213e-34,3.7580006e-09,1.34754e-39,1.4470785e-37,0.04730991,0.23931083,0.0881806,3.3457887e-34,1e-45,1.41924725e-33,4.513715e-28,1.2227092e-23,4.34478e-40,1.05814585e-32,6.4778412e-21,0.0,2.4021105e-32,4.3673357e-34
0.0,0.22525719,4.090356e-36,1.54384e-39,4.898173e-13,6.7572694e-36,8.36471e-33,7.737407e-36,1.8177321e-37,7.9428053e-10,4.75e-43,8.1054e-41,0.047077116,0.23367752,0.08672036,4.0034994e-37,0.0,1.987331e-36,2.063887e-30,1.417457e-25,1.33e-43,1.7746465e-35,1.3078327e-22,0.0,4.418114e-35,5.4625394e-37
0.0,0.2206943,3.416852e-39,5.76e-43,4.7133247e-14,5.806398e-39,1.4647407e-35,6.865282e-39,1.11633e-40,1.4910326e-10,0.0,2.2e-44,0.04600866,0.22835684,0.08456773,2.60066e-40,0.0,1.538423e-39,5.934034e-33,1.1334947e-27,0.0,1.6795383e-38,1.9189e-24,0.0,4.6333312e-38,3.7283e-40
0.0,0.21593052,1.485e-42,0.0,3.77893e-15,2.605e-42,1.4548342e-38,3.194e-42,3.5e-44,2.4627135e-11,0.0,0.0,0.04570284,0.22287634,0.08317358,8.5e-44,0.0,6.14e-43,1.0219007e-35,6.0317286e-30,0.0,8.397e-42,1.986473e-26,0.0,2.5981e-41,1.29e-43
0.0,0.21130155,0.0,0.0,2.4863673e-16,0.0,7.679e-42,1e-45,0.0,3.5425731e-12,0.0,0.0,0.043816846,0.21779837,0.08100017,0.0,0.0,0.0,9.965522e-39,2.0507639e-32,0.0,1e-45,1.4036202e-28,0.0,7e-45,0.0
0.0,0.20670739,0.0,0.0,1.3203597e-17,0.0,1e-45,0.0,0.0,4.389061e-13,0.0,0.0,0.04363498,0.21285738,0.07922201,0.0,0.0,0.0,5.154e-42,4.2532344e-35,0.0,0.0,6.5214616e-31,0.0,0.0,0.0
0.0,0.20237337,0.0,0.0,5.556617e-19,0.0,0.0,0.0,0.0,4.6271025e-14,0.0,0.0,0.0419407,0.20721218,0.07820431,0.0,0.0,0.0,1e-45,5.101817e-38,0.0,0.0,1.909819e-33,0.0,0.0,0.0
0.0,0.19920468,0.0,0.0,1.8162511e-20,0.0,0.0,0.0,0.0,4.09626e-15,0.0,0.0,0.04165039,0.20282654,0.076298565,0.0,0.0,0.0,0.0,3.3271e-41,0.0,0.0,3.3589317e-36,0.0,0.0,0.0
0.0,0.19474848,0.0,0.0,4.509581e-22,0.0,0.0,0.0,0.0,3.0014197e-16,0.0,0.0,0.041272555,0.1985797,0.07497241,0.0,0.0,0.0,0.0,1.1e-44,0.0,0.0,3.355611e-39,0.0,0.0,0.0
0.0,0.19065994,0.0,0.0,8.2984665e-24,0.0,0.0,0.0,0.0,1.7916476e-17,0.0,0.0,0.039846484,0.19387408,0.07379054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784e-42,0.0,0.0,0.0
0.0,0.1878931,0.0,0.0,1.1012109e-25,0.0,0.0,0.0,0.0,8.562868e-19,0.0,0.0,0.039384216,0.18979879,0.07202226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.18405889,0.0,0.0,1.0220824e-27,0.0,0.0,0.0,0.0,3.214616e-20,0.0,0.0,0.039039236,0.18567061,0.07105807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.18087268,0.0,0.0,6.411485e-30,0.0,0.0,0.0,0.0,9.281873e-22,0.0,0.0,0.038538612,0.1818288,0.06985589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.17775457,0.0,0.0,2.615146e-32,0.0,0.0,0.0,0.0,2.0138418e-23,0.0,0.0,0.037793823,0.17799033,0.068551965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1745574,0.0,0.0,6.637794e-35,0.0,0.0,0.0,0.0,3.199467e-25,0.0,0.0,0.037188593,0.1744101,0.06749178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.17179626,0.0,0.0,9.970233e-38,0.0,0.0,0.0,0.0,3.6165706e-27,0.0,0.0,0.03687598,0.17129506,0.06581838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16894743,0.0,0.0,8.3615e-41,0.0,0.0,0.0,0.0,2.8164754e-29,0.0,0.0,0.0358455,0.16772705,0.06566721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16606526,0.0,0.0,3.6e-44,0.0,0.0,0.0,0.0,1.4574194e-31,0.0,0.0,0.03593528,0.16502914,0.064219154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16375528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8100407e-34,0.0,0.0,0.035199713,0.16158728,0.06385094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16099307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.663418e-37,0.0,0.0,0.03490525,0.15845968,0.0628119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15861283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12001e-39,0.0,0.0,0.033710577,0.1555645,0.06162201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15583186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03e-43,0.0,0.0,0.033448506,0.15215543,0.060768053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15285884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033045053,0.14968799,0.059997816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15091313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03283945,0.14691578,0.058336712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14807922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032013465,0.14412497,0.05748568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14584424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031425714,0.14141816,0.056763038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14371885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031359002,0.13921972,0.05676101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14208348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030745864,0.13655813,0.055764593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13990729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030369405,0.13463753,0.055031527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13833761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030172722,0.13248567,0.054458316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13651153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029900676,0.1301684,0.053769328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13463119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029416976,0.12794591,0.053111922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13228382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029024383,0.12595366,0.05227393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13090101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028799865,0.12389292,0.051933534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.12998503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028799057,0.12253743,0.05148769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.12873688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02864081,0.12098916,0.0513992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1270452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028233651,0.11923549,0.050530054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.12598692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027997775,0.11760805,0.05023386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.124461226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02781349,0.11630113,0.05005803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.123722725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272698,0.11487116,0.049966075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.12239401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027276848,0.113496624,0.049531862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.121175185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027114717,0.11190517,0.04910088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.11988007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02699696,0.11025527,0.048484858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.11834639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026891608,0.108849145,0.048265487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.117176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026651869,0.107301444,0.047660436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.115613274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02641914,0.1060392,0.047154196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.11498472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025979688,0.10446963,0.046552617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1131872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025615964,0.103065416,0.04633497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
