wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
3.0162908e-12,0.0002814002,0.26217774,0.38591135,0.012899851,1.5776331e-15,0.23215283,0.032378294,1.3485849e-15,0.12996651,8.1732755e-23,0.08868577,3.72096e-14,2.5050984e-05,0.07690175,0.01797724,0.28573313,2.2828438e-22,1.1377229e-12,2.396396e-11,3.3222494e-15,0.00802787,0.59747374,4.274535e-15,1.9205666e-25,0.10121999,4.1568947e-23,0.0120804515,7.5409463e-31,2.1715682e-21,3.0216702e-12,2.3107725e-26,9.5787495e-17,1.21914824e-14,3.4511946e-21,1.4997509e-24,7.3745405e-21,5.312249e-16,2.8094188e-15,3.810803e-13,8.4608714e-27,0.048218034,3.537594e-05,0.00027645362,7.6546297e-07,0.003091573,0.0885568,1.6049729e-06
3.543404e-13,0.00016222698,0.2568077,0.38029456,0.011109389,9.283243e-17,0.22733264,0.032020677,6.923581e-17,0.12736124,1.0260774e-24,0.087127864,2.797397e-15,1.0659931e-05,0.07760496,0.018070355,0.2826718,3.1937406e-24,1.1494734e-13,3.3852155e-12,2.1425823e-16,0.0060905116,0.5916266,2.764634e-16,1.3478024e-27,0.09383763,4.872803e-25,0.0122541385,1.6331979e-33,3.6702448e-23,3.430614e-13,1.3424908e-28,4.3664135e-18,8.2689304e-16,5.7604706e-23,1.2244576e-26,1.2967799e-22,2.7281204e-17,1.7007389e-16,3.054012e-14,4.3260247e-29,0.04701848,1.4431899e-05,0.00015363317,2.5845117e-07,0.0020351973,0.08629991,4.1059135e-07
3.5245515e-14,8.977097e-05,0.25100574,0.37433252,0.009319743,4.3638265e-18,0.22352767,0.03203412,2.806354e-18,0.12565286,8.947167e-27,0.08415792,1.7155478e-16,4.2502484e-06,0.07680418,0.018417934,0.27870378,3.135626e-26,9.711305e-15,4.1106701e-13,1.11257405e-17,0.0045339153,0.58656067,1.4400521e-17,6.2066982e-30,0.08613809,3.941461e-27,0.011985068,2.0515377e-36,4.4314804e-25,3.2885932e-14,5.021558e-31,1.5552801e-19,4.535199e-17,6.860744e-25,6.6594156e-29,1.6350692e-24,1.106166e-18,8.245014e-18,2.0073285e-15,1.4056459e-31,0.045042243,5.454295e-06,8.190153e-05,8.0391445e-08,0.0013062543,0.08401513,9.447013e-08
2.9281779e-15,4.7519832e-05,0.24651752,0.36726296,0.007652325,1.6074791e-19,0.21906966,0.030028563,8.798933e-20,0.12190097,5.232447e-29,0.08345044,8.43603e-18,1.5803992e-06,0.07656496,0.017608032,0.27432546,2.088805e-28,6.759928e-16,4.2384763e-14,4.566517e-19,0.0032739665,0.58286244,5.9306275e-19,1.7975482e-32,0.0787205,2.1224469e-29,0.012027275,1.405888e-39,3.7036134e-27,2.624964e-15,1.1559371e-33,4.2365243e-21,1.9754208e-18,5.6485634e-27,2.3170338e-31,1.4329373e-26,3.4694937e-20,3.1406528e-19,1.0642064e-16,2.7692489e-34,0.044785894,1.9038615e-06,4.1515344e-05,2.2889298e-08,0.00080885756,0.08121871,1.9408857e-08
2.0017987e-16,2.3996652e-05,0.24324305,0.36246127,0.006140936,4.5426437e-21,0.21444574,0.030869046,2.0863034e-21,0.12051161,1.9726791e-31,0.08100957,3.2640242e-19,5.4556983e-07,0.07529415,0.017467631,0.27191153,9.088726e-31,3.81458e-17,3.66154e-15,1.4516697e-20,0.0023291754,0.57670784,1.8922537e-20,3.1188876e-35,0.07169492,7.3064626e-32,0.01237069,4.89e-43,2.0678457e-29,1.7183195e-16,1.5549064e-36,8.6174414e-23,6.6990605e-20,3.1022573e-29,4.9251597e-34,8.428675e-29,8.229743e-22,9.20493e-21,4.4683147e-18,3.133668e-37,0.0460654,6.1255173e-07,1.998875e-05,5.9250183e-09,0.00048814047,0.08116182,3.5310703e-09
1.1078157e-17,1.1516327e-05,0.23755905,0.3570025,0.0048339944,9.6194683e-23,0.21231078,0.03016099,3.6483883e-23,0.119553216,4.583467e-34,0.07959404,9.7319835e-21,1.7376613e-07,0.07552671,0.016377475,0.2675337,2.4739414e-33,1.7141664e-18,2.6116588e-16,3.4947273e-22,0.0016072311,0.5721627,4.5736454e-22,3.0654287e-38,0.06505438,1.5353291e-34,0.011575042,0.0,7.4098485e-32,9.072062e-18,1.150962e-39,1.2747481e-24,1.7303393e-21,1.091665e-31,6.066062e-37,3.1987952e-31,1.4397852e-23,2.0282595e-22,1.456185e-19,1.91253e-40,0.0447404,1.802164e-07,9.032294e-06,1.3839592e-09,0.0002760229,0.07826601,5.6363564e-10
4.87459e-19,5.2320306e-06,0.23444344,0.35252833,0.0037053376,1.4871158e-24,0.20777163,0.02982698,4.5760934e-25,0.116220005,6.2329635e-37,0.07788855,2.1851548e-22,5.0764235e-08,0.0740996,0.017243316,0.26470557,4.0096787e-36,6.015152e-20,1.513566e-17,6.2144186e-24,0.0010797563,0.566807,8.168576e-24,1.5987e-41,0.058707353,1.8674942e-37,0.011465197,0.0,1.6280529e-34,3.7928764e-19,4.37e-43,1.3314776e-26,3.3225032e-23,2.3509249e-34,4.07084e-40,7.488654e-34,1.8067396e-25,3.2746129e-24,3.602247e-21,5.9e-44,0.041842207,4.8309328e-08,3.8559374e-06,2.8941882e-10,0.000153072,0.07664506,7.812593e-11
1.6720282e-20,2.2410607e-06,0.22953953,0.34617698,0.002774066,1.6302957e-26,0.20585558,0.028918026,3.9905057e-27,0.11623178,4.6727e-40,0.07609607,3.601651e-24,1.3512878e-08,0.073923744,0.01645902,0.26046792,3.655043e-39,1.6129817e-21,7.0028366e-19,7.9395134e-26,0.0007011521,0.56210935,1.0486032e-25,4e-45,0.0526245,1.2362e-40,0.011324265,0.0,2.0812607e-37,1.23061784e-20,0.0,9.500728e-29,4.616306e-25,2.9391894e-37,1.39e-43,1.0271681e-36,1.5763523e-27,3.7643592e-26,6.5993465e-23,0.0,0.041624054,1.17073915e-08,1.5386136e-06,5.3713353e-11,7.932115e-05,0.07522998,9.297894e-12
4.3742537e-22,9.009465e-07,0.22610718,0.34174854,0.0020181686,1.2268389e-28,0.20198795,0.028902749,2.3362034e-29,0.112862386,1.8e-43,0.074836485,4.2355446e-26,3.2537395e-09,0.07371418,0.016132805,0.25757548,1.753e-42,3.2270148e-23,2.5369967e-20,7.0655884e-28,0.00044172123,0.557674,9.380654e-28,0.0,0.046892643,4.2e-44,0.011612873,0.0,1.45666e-40,3.0303078e-22,0.0,4.462004e-31,4.5033947e-27,2.00665e-40,0.0,7.77634e-40,9.233845e-30,2.9840217e-28,8.711391e-25,0.0,0.041308433,2.5469729e-09,5.7223303e-07,8.763809e-12,3.8811617e-05,0.07555799,9.384215e-13
8.519721e-24,3.3830955e-07,0.22141524,0.33590752,0.001424191,6.109578e-31,0.19863838,0.027204126,8.826454e-32,0.111870125,0.0,0.0727094,3.442663e-28,7.0318457e-10,0.07323994,0.01644285,0.25392953,0.0,4.690377e-25,7.0446723e-22,4.2302995e-30,0.00026774028,0.55342716,5.6486543e-30,0.0,0.041232623,0.0,0.011239274,0.0,5.2e-44,5.524969e-24,0.0,1.3223229e-33,2.9822297e-29,7e-44,0.0,3.03e-43,3.4908338e-32,1.5734305e-30,8.035864e-27,0.0,0.042025283,4.9324855e-10,1.9747496e-07,1.2442049e-12,1.7911947e-05,0.07302341,7.9243585e-14
1.2026758e-25,1.1803872e-07,0.21825722,0.33144328,0.0009768353,1.9316836e-33,0.19589677,0.02710305,2.0575038e-34,0.11021975,0.0,0.07239604,1.8660984e-30,1.3524201e-10,0.07352471,0.015614509,0.251482,0.0,4.808065e-27,1.4643024e-23,1.6384089e-32,0.00015652583,0.5474623,2.2015906e-32,0.0,0.03609688,0.0,0.010389368,0.0,0.0,7.2564233e-26,0.0,2.35646e-36,1.2905322e-31,0.0,0.0,0.0,8.143014e-35,5.2982183e-33,5.0051242e-29,0.0,0.04005717,8.426742e-11,6.288973e-08,1.519897e-13,7.784332e-06,0.0721764,5.5164046e-15
1.1941738e-27,3.8051937e-08,0.21363635,0.32572934,0.00064648245,3.6985207e-36,0.19266449,0.027822707,2.8105846e-37,0.1067162,0.0,0.07045378,6.4785755e-33,2.2934895e-11,0.07238199,0.015762197,0.24762079,0.0,3.3624694e-29,2.2193978e-25,3.9258188e-35,8.773103e-05,0.5441031,5.312182e-35,0.0,0.03149483,0.0,0.010307811,0.0,0.0,6.658071e-28,0.0,2.388829e-39,3.4951538e-34,0.0,0.0,0.0,1.1132006e-37,1.0876273e-35,2.0248828e-31,0.0,0.04116446,1.257367e-11,1.8371384e-08,1.5781735e-14,3.172385e-06,0.069679275,3.11483e-16
8.0650385e-30,1.1264695e-08,0.21023521,0.32091504,0.0004141478,4.061154e-39,0.19043298,0.02716019,2.11944e-40,0.10588789,0.0,0.06984187,1.3757472e-35,3.3951886e-12,0.07132179,0.015123194,0.24501969,0.0,1.5453216e-31,2.3821766e-27,5.5295714e-38,4.710752e-05,0.53895116,7.5403394e-38,0.0,0.027129438,0.0,0.011169183,0.0,0.0,4.123471e-30,0.0,1.29e-42,5.6387165e-37,0.0,0.0,0.0,8.4016e-41,1.2903766e-38,5.091703e-34,0.0,0.040222127,1.6209094e-12,4.889593e-09,1.3744366e-15,1.2031971e-06,0.06848626,1.4014155e-17
3.567323e-32,3.042178e-09,0.2056759,0.31588966,0.0002560703,2.4e-42,0.18744934,0.025795048,8.3e-44,0.104880884,0.0,0.068406984,1.6949135e-38,4.3397702e-13,0.06939952,0.0150626525,0.24147661,0.0,4.473293e-34,1.7523877e-29,4.3152e-41,2.4107618e-05,0.53523594,5.9352e-41,0.0,0.023222657,0.0,0.009993274,0.0,0.0,1.6580731e-32,0.0,0.0,5.1184e-40,0.0,0.0,0.0,3.2e-44,8.315e-42,7.566564e-37,0.0,0.03961245,1.7840563e-13,1.1772865e-09,9.894534e-17,4.2333832e-07,0.06818981,4.9266117e-19
9.900184e-35,7.4415607e-10,0.20279372,0.31190276,0.00015279795,1e-45,0.18587133,0.025785076,0.0,0.1031218,0.0,0.066825025,1.1393e-41,4.7329914e-14,0.07036231,0.014582045,0.23895206,0.0,7.7702605e-37,8.5153587e-32,1.7e-44,1.1744479e-05,0.529094,2.4e-44,0.0,0.019523676,0.0,0.009967104,0.0,0.0,4.1420796e-35,0.0,0.0,2.45e-43,0.0,0.0,0.0,0.0,3e-45,6.26857e-40,0.0,0.038853414,1.65501e-14,2.544422e-10,5.7947397e-18,1.3766048e-07,0.066589825,1.32432085e-20
1.6413827e-37,1.636032e-10,0.19893365,0.3069758,8.7537366e-05,0.0,0.18217118,0.025568392,0.0,0.1026898,0.0,0.06701112,4e-45,4.3474055e-15,0.069060504,0.014562144,0.23567453,0.0,7.65894e-40,2.621615e-34,0.0,5.4178786e-06,0.52514297,0.0,0.0,0.016316868,0.0,0.00975973,0.0,0.0,6.1117335e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-43,0.0,0.038267225,1.2758551e-15,4.8943346e-11,2.7129004e-19,4.1104357e-08,0.06500556,2.6577547e-22
1.53623e-40,3.205672e-11,0.1960261,0.30368745,4.809066e-05,0.0,0.17925592,0.025001531,0.0,0.10112326,0.0,0.06421697,0.0,3.3157804e-16,0.06777004,0.0140011115,0.23326176,0.0,4.01e-43,4.8758285e-37,0.0,2.3582552e-06,0.52055776,0.0,0.0,0.0134294145,0.0,0.00936158,0.0,0.0,5.0241e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035431772,8.048189e-17,8.302093e-12,9.959273e-21,1.1197294e-08,0.06512787,3.8777594e-24
7.6e-44,5.5473456e-12,0.19279486,0.29863578,2.5269826e-05,0.0,0.17758542,0.025964664,0.0,0.098260775,0.0,0.06436597,0.0,2.0675454e-17,0.06882106,0.014446255,0.22944938,0.0,0.0,5.18593e-40,0.0,9.64533e-07,0.51639956,0.0,0.0,0.010917716,0.0,0.009696382,0.0,0.0,2.1e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03538917,4.0844144e-18,1.2294549e-12,2.806647e-22,2.7636704e-09,0.061855614,3.993301e-26
0.0,8.3942873e-13,0.18996757,0.29479444,1.26511895e-05,0.0,0.1739369,0.025080094,0.0,0.09660025,0.0,0.063713685,0.0,1.0361934e-18,0.06667138,0.013858913,0.22808845,0.0,0.0,2.96e-43,0.0,3.689683e-07,0.5116667,0.0,0.0,0.008725737,0.0,0.0093613025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03537115,1.6368479e-19,1.5722617e-13,5.9307415e-24,6.133237e-10,0.062281422,2.8078046e-28
0.0,1.0988364e-13,0.18634738,0.28939,6.0161224e-06,0.0,0.17166732,0.024270957,0.0,0.096434586,0.0,0.0624237,0.0,4.0964672e-20,0.06635829,0.0138141755,0.22518152,0.0,0.0,0.0,0.0,1.31322e-07,0.5079018,0.0,0.0,0.0069207274,0.0,0.0095419595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036155123,5.0748124e-21,1.7157535e-14,9.155173e-26,1.2139634e-10,0.05996052,1.2985713e-30
0.0,1.2297925e-14,0.18379316,0.28615978,2.7066928e-06,0.0,0.17071605,0.024060752,0.0,0.09533004,0.0,0.062190987,0.0,1.2514158e-21,0.06547598,0.013829714,0.22290422,0.0,0.0,0.0,0.0,4.32513e-08,0.50407434,0.0,0.0,0.005344824,0.0,0.009733091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035181988,1.1899225e-22,1.5771225e-15,1.0028676e-27,2.123681e-11,0.06164525,3.786573e-33
0.0,1.1617601e-15,0.18086375,0.2822668,1.1473321e-06,0.0,0.16713311,0.023594826,0.0,0.09321477,0.0,0.060373373,0.0,2.8874515e-23,0.0641771,0.012789996,0.2199744,0.0,0.0,0.0,0.0,1.3103498e-08,0.50119585,0.0,0.0,0.0040774494,0.0,0.009182937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034467906,2.0577498e-24,1.2039169e-16,7.546079e-30,3.251646e-12,0.05884333,6.633018e-36
0.0,9.135051e-17,0.17749833,0.27836028,4.5614985e-07,0.0,0.16454746,0.023379337,0.0,0.09168491,0.0,0.059914455,0.0,4.906532e-25,0.063871644,0.013285576,0.21817032,0.0,0.0,0.0,0.0,3.628317e-09,0.49687082,0.0,0.0,0.0030549066,0.0,0.00909001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034152724,2.5521162e-26,7.514551e-18,3.7602342e-32,4.3110865e-13,0.059887696,6.601633e-39
0.0,5.8879874e-18,0.17540255,0.27408522,1.6926573e-07,0.0,0.16200365,0.023389366,0.0,0.091588214,0.0,0.058474038,0.0,5.969912e-27,0.06324767,0.012480207,0.2159217,0.0,0.0,0.0,0.0,9.11823e-10,0.4923538,0.0,0.0,0.0022417547,0.0,0.009031422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03339636,2.2002873e-28,3.770425e-19,1.1905353e-34,4.891895e-14,0.05925362,3.498e-42
0.0,3.0591086e-19,0.17285118,0.27083173,5.8314434e-08,0.0,0.1601755,0.023119485,0.0,0.09035419,0.0,0.05814981,0.0,5.0402e-29,0.062600434,0.013736249,0.21353005,0.0,0.0,0.0,0.0,2.0640112e-10,0.48839748,0.0,0.0,0.0016066732,0.0,0.009221402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032760464,1.2732159e-30,1.4925584e-20,2.284522e-37,4.6908752e-15,0.05841921,1e-45
0.0,1.2577245e-20,0.17144692,0.26735178,1.8545787e-08,0.0,0.15747434,0.022031296,0.0,0.088679254,0.0,0.05682737,0.0,2.8502668e-31,0.06182738,0.013124405,0.21106318,0.0,0.0,0.0,0.0,4.173882e-11,0.48497275,0.0,0.0,0.0011215128,0.0,0.008814785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032064512,4.752985e-33,4.5663707e-22,2.51633e-40,3.74877e-16,0.057054643,0.0
0.0,4.0097578e-22,0.16778623,0.2644319,5.4111844e-09,0.0,0.15546274,0.022397071,0.0,0.08828251,0.0,0.056160692,0.0,1.0374393e-33,0.061708014,0.012527236,0.20892033,0.0,0.0,0.0,0.0,7.473452e-12,0.47952768,0.0,0.0,0.00076351716,0.0,0.00853031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03208846,1.0942356e-35,1.0553934e-23,1.5e-43,2.4591423e-17,0.055180695,0.0
0.0,9.6928515e-24,0.16634202,0.26073995,1.4388333e-09,0.0,0.15467453,0.022350445,0.0,0.08586977,0.0,0.055419203,0.0,2.3225995e-36,0.06103229,0.012160972,0.20589842,0.0,0.0,0.0,0.0,1.173399e-12,0.4776022,0.0,0.0,0.00050548447,0.0,0.008234411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032274626,1.4753576e-38,1.7967721e-25,0.0,1.3022847e-18,0.054647587,0.0
0.0,1.7329785e-25,0.16340213,0.257102,3.461412e-10,0.0,0.15219554,0.022588704,0.0,0.08511224,0.0,0.055364456,0.0,3.036032e-39,0.060623113,0.012726808,0.20362277,0.0,0.0,0.0,0.0,1.598582e-13,0.47443816,0.0,0.0,0.00032475885,0.0,0.008242985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031313583,1.0974e-41,2.1907989e-27,0.0,5.4665556e-20,0.055593066,0.0
0.0,2.2291605e-27,0.16147971,0.2536615,7.475032e-11,0.0,0.1506168,0.021660665,0.0,0.08429634,0.0,0.05447768,0.0,2.182e-42,0.06005006,0.012661987,0.20171969,0.0,0.0,0.0,0.0,1.8681271e-14,0.4708344,0.0,0.0,0.00020229908,0.0,0.00844139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319165,4e-45,1.8539817e-29,0.0,1.7826251e-21,0.053134486,0.0
0.0,2.0002963e-29,0.15922628,0.25042957,1.4367863e-11,0.0,0.1488269,0.021627259,0.0,0.08455326,0.0,0.053888585,0.0,1e-45,0.059918217,0.012456973,0.20014079,0.0,0.0,0.0,0.0,1.8493747e-15,0.4662275,0.0,0.0,0.00012153745,0.0,0.0089513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030907078,0.0,1.0512018e-31,0.0,4.4165747e-23,0.05377913,0.0
0.0,1.2095204e-31,0.15656836,0.24688312,2.4354331e-12,0.0,0.14561155,0.021349538,0.0,0.08213011,0.0,0.053698443,0.0,0.0,0.059970174,0.011836037,0.19772379,0.0,0.0,0.0,0.0,1.5298863e-16,0.4633122,0.0,0.0,7.033919e-05,0.0,0.009300802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030094465,0.0,3.8374295e-34,0.0,8.1113656e-25,0.05263948,0.0
0.0,4.739441e-34,0.15467525,0.24367301,3.6041485e-13,0.0,0.14533028,0.021095976,0.0,0.081664845,0.0,0.05340243,0.0,0.0,0.059302524,0.011666705,0.19556203,0.0,0.0,0.0,0.0,1.0418821e-17,0.45882532,0.0,0.0,3.9102953e-05,0.0,0.008247602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030201012,0.0,8.619482e-37,0.0,1.0744746e-26,0.0534515,0.0
0.0,1.1511837e-36,0.15234071,0.23998044,4.6060276e-14,0.0,0.14365718,0.020905044,0.0,0.08006028,0.0,0.051374547,0.0,0.0,0.05883039,0.011954679,0.19299574,0.0,0.0,0.0,0.0,5.7463736e-19,0.45678034,0.0,0.0,2.0810465e-05,0.0,0.008496515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030150725,0.0,1.130874e-39,0.0,9.956757e-29,0.05216788,0.0
0.0,1.647261e-39,0.1500525,0.2371355,5.023156e-15,0.0,0.14166914,0.020486416,0.0,0.079126336,0.0,0.051181007,0.0,0.0,0.05739237,0.011378908,0.19134386,0.0,0.0,0.0,0.0,2.5210331e-20,0.45304897,0.0,0.0,1.0570901e-05,0.0,0.008716055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030135598,0.0,8.16e-43,0.0,6.2369525e-31,0.05255708,0.0
0.0,1.309e-42,0.14787875,0.23507576,4.61437e-16,0.0,0.14118294,0.019875852,0.0,0.078890614,0.0,0.051423788,0.0,0.0,0.057500686,0.01143289,0.1894956,0.0,0.0,0.0,0.0,8.625472e-22,0.44920403,0.0,0.0,5.1036473e-06,0.0,0.008056552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02747055,0.0,0.0,0.0,2.540763e-33,0.051298056,0.0
0.0,0.0,0.14583123,0.2319108,3.5202365e-17,0.0,0.1380048,0.020027865,0.0,0.07834031,0.0,0.05070816,0.0,0.0,0.05741833,0.011027151,0.18776418,0.0,0.0,0.0,0.0,2.2517717e-23,0.44688535,0.0,0.0,2.334491e-06,0.0,0.0082760565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027881768,0.0,0.0,0.0,6.442042e-36,0.051214222,0.0
0.0,0.0,0.14397103,0.22937338,2.1958882e-18,0.0,0.13669342,0.019854635,0.0,0.0769384,0.0,0.048937216,0.0,0.0,0.0563991,0.01083533,0.18593955,0.0,0.0,0.0,0.0,4.3783343e-25,0.4434464,0.0,0.0,1.0076983e-06,0.0,0.008326867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028466614,0.0,0.0,0.0,9.667456e-39,0.050289653,0.0
0.0,0.0,0.14265516,0.22638358,1.1011134e-19,0.0,0.1359892,0.01980458,0.0,0.07691754,0.0,0.048469845,0.0,0.0,0.055544827,0.010590249,0.18388005,0.0,0.0,0.0,0.0,6.1727326e-27,0.44120505,0.0,0.0,4.0851074e-07,0.0,0.007757319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029828073,0.0,0.0,0.0,8.102e-42,0.05113001,0.0
0.0,0.0,0.14129986,0.22378244,4.356181e-21,0.0,0.1349803,0.0197087,0.0,0.07631206,0.0,0.049668174,0.0,0.0,0.05541447,0.011183259,0.18218096,0.0,0.0,0.0,0.0,6.1239e-29,0.4368408,0.0,0.0,1.5479107e-07,0.0,0.007844367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02779707,0.0,0.0,0.0,4e-45,0.05043,0.0
0.0,0.0,0.13977341,0.22213434,1.3319184e-22,0.0,0.13339868,0.01935871,0.0,0.075647,0.0,0.048104182,0.0,0.0,0.055333085,0.010621369,0.1810011,0.0,0.0,0.0,0.0,4.134205e-31,0.4342873,0.0,0.0,5.454488e-08,0.0,0.007615421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028585736,0.0,0.0,0.0,0.0,0.050042998,0.0
0.0,0.0,0.13785575,0.21957189,3.076443e-24,0.0,0.13118477,0.019223018,0.0,0.07451973,0.0,0.048218757,0.0,0.0,0.056225304,0.011100069,0.17916714,0.0,0.0,0.0,0.0,1.828736e-33,0.43110144,0.0,0.0,1.7773813e-08,0.0,0.007893333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02848061,0.0,0.0,0.0,0.0,0.049320426,0.0
0.0,0.0,0.13702613,0.2168579,5.2341913e-26,0.0,0.13145539,0.019344365,0.0,0.07408317,0.0,0.04783216,0.0,0.0,0.053695872,0.010966153,0.1774196,0.0,0.0,0.0,0.0,5.077914e-36,0.42805955,0.0,0.0,5.323648e-09,0.0,0.0077418103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027809568,0.0,0.0,0.0,0.0,0.04717791,0.0
0.0,0.0,0.13499248,0.21437939,6.3778417e-28,0.0,0.12916863,0.01933221,0.0,0.07402286,0.0,0.047041014,0.0,0.0,0.05509191,0.010908748,0.17608678,0.0,0.0,0.0,0.0,8.427731e-39,0.4239816,0.0,0.0,1.456115e-09,0.0,0.008418175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028170263,0.0,0.0,0.0,0.0,0.047807932,0.0
0.0,0.0,0.13232067,0.21160714,5.3936413e-30,0.0,0.12755199,0.018636696,0.0,0.07314769,0.0,0.047275886,0.0,0.0,0.054148182,0.0107354345,0.1734267,0.0,0.0,0.0,0.0,7.9e-42,0.4220599,0.0,0.0,3.6114053e-10,0.0,0.007715696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026517445,0.0,0.0,0.0,0.0,0.048655663,0.0
0.0,0.0,0.13153192,0.20989785,3.0560185e-32,0.0,0.12652542,0.018754613,0.0,0.07147338,0.0,0.046300713,0.0,0.0,0.05417154,0.01063516,0.17198476,0.0,0.0,0.0,0.0,4e-45,0.41914165,0.0,0.0,8.059657e-11,0.0,0.007631065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026800593,0.0,0.0,0.0,0.0,0.047550134,0.0
0.0,0.0,0.12891138,0.20756765,1.1147791e-34,0.0,0.12549287,0.018173391,0.0,0.07213251,0.0,0.045613825,0.0,0.0,0.053960174,0.010781054,0.17012739,0.0,0.0,0.0,0.0,0.0,0.41599113,0.0,0.0,1.6051294e-11,0.0,0.007699343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028235309,0.0,0.0,0.0,0.0,0.047282327,0.0
