field,中文名,score
gross_inadv_interchange_mw,总非计划交换,2.6280457973480225
gen_fuel_gas_mw,燃气出力,2.610572576522827
gen_fuel_hydro_pct,水电占比,2.598872423171997
gen_fuel_multiple_fuels_pct,多燃料占比,2.5902674198150635
total_losses,总网损,2.5853123664855957
gen_fuel_nuclear_mw,核电出力,2.5761523246765137
net_sched_interchange_mw,净计划交换,2.575899124145508
gross_sched_interchange_mw,总计划交换,2.5576977729797363
total_pjm_reg_purchases,调频购买量,2.5281546115875244
gen_fuel_other_renewables_pct,其他可再生占比,2.501133918762207
gen_fuel_gas_pct,燃气占比,2.489741325378418
total_pjm_rmpcp_cr,调频性能信用额,2.301438808441162
net_actual_interchange_mw,净实际交换,-1.9318348169326782
da_as_ss_mw_primary_reserve,日前主用备用自调度,-1.9438270330429077
marginal_loss_price_da,日前边际损耗价,-2.007349967956543
solar_generation_mw,光伏出力,-2.1137709617614746
gen_fuel_other_renewables_mw,其他可再生出力,-2.131150007247925
gen_fuel_coal_mw,燃煤出力,-2.1363208293914795
gen_fuel_coal_pct,燃煤占比,-2.143078327178955
da_as_as_req_mw_primary_reserve,日前主用备用需求,-2.1822094917297363
gen_fuel_oil_mw,燃油出力,-2.200695514678955
gen_fuel_multiple_fuels_mw,多燃料出力,-2.2092931270599365
total_pjm_rt_load_mwh,实时负荷电量,-2.2183151245117188
total_gen,总发电量,-2.2688229084014893
wind_generation_mw,风电出力,-2.285656690597534
forecast_load_mw_latest_available,最新负荷预测,-2.3075110912323
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,-2.3397562503814697
total_pjm_loc_credit,机会成本信用,-2.34814715385437
gen_fuel_solar_pct,光伏占比,-2.349186420440674
total_pjm_self_sched_reg,调频自调度量,-2.3554906845092773
gen_fuel_solar_mw,光伏出力,-2.3694980144500732
gen_fuel_wind_pct,风电占比,-2.3839144706726074
gen_fuel_storage_mw,储能出力,-2.398646593093872
da_as_nsr_mw_primary_reserve,非同步备用,-2.3988194465637207
prelim_load_avg_hourly,预估小时负荷,-2.4180057048797607
metered_load_mw,计量负荷,-2.4459989070892334
congestion_price_da,日前阻塞价,-2.4642975330352783
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,-2.4676971435546875
congestion_price_rt,实时阻塞价,-2.4741733074188232
gen_fuel_nuclear_pct,核电占比,-2.486161708831787
gen_fuel_wind_mw,风电出力,-2.491795539855957
system_energy_price_da,日前能量价格,-2.5028326511383057
gen_fuel_hydro_mw,水电出力,-2.520068883895874
da_as_mcp_primary_reserve,日前主用备用出清价,-2.520160675048828
da_as_as_mw_primary_reserve,日前主用备用实际量,-2.5349323749542236
da_as_mcp_synchronized_reserve,日前同步备用出清价,-2.5896005630493164
gen_fuel_oil_pct,燃油占比,-2.5918970108032227
rmpcp,调频性能出清价,-2.6041407585144043
total_lmp_da,日前总电价,-2.607060194015503
total_pjm_assigned_reg,调频分配量,-2.6125707626342773
net_inadv_interchange_mw,净非计划交换,-2.6183667182922363
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,-2.6405348777770996
marginal_loss_price_rt,实时边际损耗价,-2.6678483486175537
total_lmp_rt,实时总电价,-2.6764848232269287
system_energy_price_rt,实时能量价格,-2.6829471588134766
da_as_as_mw_synchronized_reserve,日前同步备用实际量,-2.6865460872650146
total_pjm_rmccp_cr,调频容量信用额,-2.7212917804718018
rmccp,调频容量出清价,-2.781029224395752
