field,中文名,score
system_energy_price_da,日前能量价格,0.8740790486335754
da_as_mcp_primary_reserve,日前主用备用出清价,0.0732617899775505
prelim_load_avg_hourly,预估小时负荷,0.005104253068566322
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.004071960225701332
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.0037451705429702997
gen_fuel_solar_pct,光伏占比,0.0033522467128932476
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.0031958865001797676
gen_fuel_storage_mw,储能出力,0.0027900615241378546
gen_fuel_coal_pct,燃煤占比,0.00249292328953743
system_energy_price_rt,实时能量价格,0.0017986656166613102
forecast_load_mw_latest_available,最新负荷预测,0.0017212900565937161
gen_fuel_oil_pct,燃油占比,0.0016321931034326553
marginal_loss_price_rt,实时边际损耗价,0.001552764791995287
gross_inadv_interchange_mw,总非计划交换,0.0014967619208618999
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.0014921361580491066
total_pjm_reg_purchases,调频购买量,0.001459658844396472
total_pjm_rt_load_mwh,实时负荷电量,0.0012791540939360857
gen_fuel_gas_pct,燃气占比,0.0012683516833931208
gen_fuel_oil_mw,燃油出力,0.0012510463129729033
gen_fuel_gas_mw,燃气出力,0.0011727599194273353
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.0011724716750904918
gen_fuel_hydro_pct,水电占比,0.001038675894960761
gen_fuel_multiple_fuels_pct,多燃料占比,0.0009519284940324724
total_pjm_rmccp_cr,调频容量信用额,0.0009288264554925263
gen_fuel_nuclear_pct,核电占比,0.0009141099872067571
da_as_nsr_mw_primary_reserve,非同步备用,0.0008699813624843955
gen_fuel_hydro_mw,水电出力,0.000852571742143482
rmccp,调频容量出清价,0.0007993627223186195
total_pjm_loc_credit,机会成本信用,0.0007916215690784156
gen_fuel_multiple_fuels_mw,多燃料出力,0.0007563105900771916
gen_fuel_coal_mw,燃煤出力,0.0007427359814755619
gen_fuel_other_renewables_pct,其他可再生占比,0.0007018865435384214
total_lmp_rt,实时总电价,0.0006650630966760218
total_pjm_assigned_reg,调频分配量,0.0005963662988506258
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
