feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,system_energy_price_rt,1,57,total_lmp_da,1.0,0.8241167574486338,0.6441090267366324,0.6606286935185451,0.7594792075296708,0.09127246573871207,1,1,1,1,1,1,6,1.0,0.0024553027,0.0024553027,0.00013995322
2,total_lmp_rt,2,58,total_lmp_da,1.0,0.8266210301223216,0.6314253951144521,0.6407812065610231,0.7427072757436576,0.08732152427215087,1,1,1,1,1,1,6,1.0,0.048352223,0.048352223,0.066590756
3,da_as_mcp_synchronized_reserve,3,39,total_lmp_da,0.8336880867651574,0.5845313768182564,0.7597230039022476,0.48682915752271394,0.6961735127495615,0.05172850756189162,1,1,1,1,1,1,6,0.8336880867651574,0.31199637,0.31199637,0.48688015
4,gen_fuel_oil_mw,4,10,total_lmp_da,0.3731308304763653,0.6239831148396608,0.8027164473505345,0.40977885827093197,0.717428385779221,0.09395429946846118,1,1,1,1,1,1,6,0.8027164473505345,0.04597458,0.04597458,0.08631384
5,gen_fuel_nuclear_pct,5,19,total_lmp_da,0.32094581185527155,-0.7096778053602116,-0.6030496863538337,-0.5135114648519258,0.6402128175602683,0.05628495792078549,1,1,1,1,1,1,6,0.7096778053602116,-0.0016719335,-0.0016719335,-0.0020401648
6,prelim_load_avg_hourly,6,27,total_lmp_da,0.3482997985038518,0.6786690683839733,0.6175452704794102,0.48988774665548845,0.6373270377061203,0.18980760918472245,1,1,1,1,1,1,6,0.6786690683839733,0.0036404897,0.0036404897,0.0024644083
7,total_pjm_rt_load_mwh,7,31,total_lmp_da,0.30350468174045114,0.678249058103034,0.6478347219073941,0.46450097303308313,0.6096567840958033,0.18480400665255453,1,1,1,1,1,1,6,0.678249058103034,-0.0010417072,-0.0010417072,-0.000708929
8,metered_load_mw,8,28,total_lmp_da,0.3613712112270409,0.6732460189547235,0.6333614102329824,0.4960633861551293,0.6418892843043295,0.19298238355455466,1,1,1,1,1,1,6,0.6732460189547235,0.0021358032,0.0021358032,-0.0033083828
9,forecast_load_mw_latest_available,9,25,total_lmp_da,0.3069700956748299,0.6645366476698504,0.6405810028054543,0.5002529900126345,0.6536998685166256,0.18989030884704788,1,1,1,1,1,1,6,0.6645366476698504,2.5606416e-05,2.5606416e-05,0.0017272343
10,total_gen,10,1,total_lmp_da,0.24715537268868112,0.6039099444344381,0.6212391649297022,0.4279583180139468,0.5988102730632542,0.1864183141373651,1,1,1,1,1,1,6,0.6212391649297022,0.0018750926,0.0018750926,0.00019697129
11,forecast_load_mw_day_ahead,11,26,total_lmp_da,0.3153485136665336,0.5961634569135561,0.6133152710311374,0.43928667249143877,0.6127751290643806,0.191954283236338,1,1,1,1,1,1,6,0.6133152710311374,0.212816,0.212816,0.32653955
12,gen_fuel_hydro_mw,12,7,total_lmp_da,0.19296567862576064,0.5152539846315649,0.4546402891291632,0.37898700037464356,0.5614486208129381,0.164369140912563,1,1,1,1,1,1,6,0.5614486208129381,0.052924395,0.052924395,0.07259189
13,gen_fuel_gas_mw,13,6,total_lmp_da,0.20298393718946975,0.5375308327345364,0.5436341096495256,0.3809272274600557,0.5528717406936232,0.19144588295272424,1,1,1,1,1,1,6,0.5528717406936232,0.121487804,0.121487804,0.19641748
14,gen_fuel_coal_mw,14,5,total_lmp_da,0.2479308950666153,0.5497389778575825,0.5128018430301693,0.4035330375715379,0.5371722913496372,0.18709948314162053,1,1,1,1,1,1,6,0.5497389778575825,-0.0007170013,-0.0007170013,-0.0028240336
15,gen_fuel_multiple_fuels_mw,15,8,total_lmp_da,0.16501745393021935,0.5021175665724696,0.4475687382028777,0.3078198870580426,0.44117975490315736,0.07602191386901476,1,1,1,1,1,1,6,0.5021175665724696,0.001930469,0.001930469,-0.0016706313
16,total_pjm_reg_purchases,16,33,total_lmp_da,0.1672989487530552,0.4895569041729893,0.3627137478071569,0.34702807895468446,0.43851237643383906,0.08278355586268839,1,1,1,1,1,1,6,0.4895569041729893,0.045801885,0.045801885,0.065102816
17,da_as_as_mw_thirty_minutes_reserve,17,49,total_lmp_da,0.18983794245381108,-0.47394903921823717,-0.48082245569738113,-0.31170549780156126,0.44541037262174715,0.18011879013675522,1,1,1,1,1,1,6,0.48082245569738113,0.15704669,0.15704669,0.22858594
18,da_as_total_mw_thirty_minutes_reserve,18,46,total_lmp_da,0.20202391660254018,-0.475169816611422,-0.4775264232731027,-0.3449388863186237,0.47800112087496094,0.1821235142664388,1,1,1,1,1,1,6,0.47800112087496094,0.01962207,0.01962207,0.09716673
19,total_pjm_rmccp_cr,19,36,total_lmp_da,0.4089297638328312,0.47549787686752,0.4251622371378852,0.3139610126224112,0.41716764678357293,0.18773774837484292,1,1,1,1,1,1,6,0.47549787686752,-0.00051834586,-0.00051834586,0.00020554289
20,total_losses,20,2,total_lmp_da,0.12731678542938515,0.4745243339177714,0.4588984035613578,0.3324658586875462,0.4493022279845434,0.08979884166681333,1,1,1,1,1,1,6,0.4745243339177714,0.13778499,0.13778499,0.22455159
21,gross_inadv_interchange_mw,21,66,total_lmp_da,0.09884698706291603,0.4332907284137799,0.4084884009110263,0.2720183486238532,0.38415783051068497,0.1713920374836733,1,1,1,1,1,1,6,0.4332907284137799,0.06488957,0.06488957,0.09809164
22,total_pjm_assigned_reg,22,35,total_lmp_da,0.0681342216806249,0.369965122495705,0.2801504682323501,0.22131651162261892,0.3030519381948586,0.08548604180164532,1,1,1,1,1,1,6,0.369965122495705,0.00040881115,0.00040881115,-0.00036918712
23,gross_actual_interchange_mw,23,64,total_lmp_da,0.07791652883687311,0.3375976934011652,0.31030204468413286,0.23919933277731442,0.3141866570510749,0.17474316638137452,1,1,1,1,1,1,6,0.3375976934011652,0.04921275,0.04921275,0.06430297
24,net_sched_interchange_mw,24,62,total_lmp_da,0.09493881750877459,0.3203458780740248,0.13804778451329255,0.23757297748123435,0.2836785125279579,0.1771500370189528,1,1,1,1,1,1,6,0.3203458780740248,0.058614723,0.058614723,0.082288206
