feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,total_pjm_rmccp_cr,1,36,da_as_total_mw_thirty_minutes_reserve,0.1038167408130362,-0.2117823695511265,-0.197384647383362,-0.1282296863677418,0.2294985625076713,0.8897989399667664,1,1,1,1,1,1,6,0.8897989399667664,0.0020984763,0.0020984763,0.0005017355
2,net_actual_interchange_mw,2,63,da_as_total_mw_thirty_minutes_reserve,0.0749877529414713,-0.394430222148336,-0.3579408133596665,-0.306223979879372,0.4344796431472832,0.864122196702733,1,1,1,1,1,1,6,0.864122196702733,0.13843696,0.13843696,0.14742611
3,net_sched_interchange_mw,3,64,da_as_total_mw_thirty_minutes_reserve,0.0782918420886944,-0.4595106240029605,-0.4274871411550361,-0.2761586771172115,0.3952304302962084,0.8606227304180492,1,1,1,1,1,1,6,0.8606227304180492,0.068040945,0.068040945,0.07508462
4,gen_fuel_nuclear_mw,4,9,da_as_total_mw_thirty_minutes_reserve,0.235107972068227,0.5691074325532929,0.524323473140785,0.3894598505999697,0.5341703361088197,0.7825639653965514,1,1,1,1,1,1,6,0.7825639653965514,0.26427054,0.26427054,0.27736408
5,gen_fuel_hydro_mw,5,7,da_as_total_mw_thirty_minutes_reserve,0.0805078364978357,-0.260745830410366,-0.3234843074755212,-0.1768580577078362,0.2867560494952911,0.7724708029406551,1,1,1,1,1,1,6,0.7724708029406551,0.087924965,0.087924965,0.09213778
6,gen_fuel_multiple_fuels_mw,6,8,da_as_total_mw_thirty_minutes_reserve,0.1171557889860374,-0.4288629178389077,-0.4556268384249007,-0.3038403222530763,0.4560545563049515,0.3343851029944389,1,1,1,1,1,1,6,0.4560545563049515,0.111688785,0.111688785,0.11583271
7,gen_fuel_oil_mw,7,10,da_as_total_mw_thirty_minutes_reserve,0.2004486177186257,-0.3232166071001071,-0.4176465412282771,-0.1959489201622299,0.3532989870056528,0.4044555645080833,1,1,1,1,1,1,6,0.4176465412282771,0.011421832,0.011421832,0.010544134
8,total_pjm_reg_purchases,8,33,da_as_total_mw_thirty_minutes_reserve,0.068783224344888,-0.2247524157317861,-0.2227634394965741,-0.1638237685872803,0.2379949136856111,0.3716809561197221,1,1,1,1,1,1,6,0.3716809561197221,0.071499005,0.071499005,0.07559948
9,da_as_nsr_mw_primary_reserve,9,54,da_as_total_mw_thirty_minutes_reserve,0.178110212476599,0.282807674465334,0.2667181157972977,0.1913285904853963,0.25740338585029,0.3524686029181663,1,1,1,1,1,1,6,0.3524686029181663,0.026354346,0.026354346,0.027888475
10,gen_fuel_other_renewables_mw,10,11,da_as_total_mw_thirty_minutes_reserve,0.0777994217201585,0.2998932925204847,0.2485590923431631,0.2111563858152263,0.3005543828198277,0.3396970528841681,1,1,1,1,1,1,6,0.3396970528841681,0.17775981,0.17775981,0.18748719
11,total_lmp_rt,11,60,da_as_total_mw_thirty_minutes_reserve,0.5673658492699335,-0.3584415557321786,-0.2932058658190647,-0.2469121558747063,0.3576103279999001,0.1797760636427492,1,1,1,1,1,0,5,0.5673658492699335,0.01682475,0.01682475,0.018715298
12,da_as_total_mw_primary_reserve,12,44,da_as_total_mw_thirty_minutes_reserve,0.2009378867976911,0.5387585016765938,0.4977696793745491,0.3957969198152507,0.5089557497258866,0.1215276918461899,1,1,1,1,1,0,5,0.5387585016765938,0.18231349,0.18231349,0.1919237
13,da_as_as_mw_primary_reserve,13,46,da_as_total_mw_thirty_minutes_reserve,0.204008869962939,0.5265393414002044,0.4760672477199992,0.3455616457877245,0.4484868761864352,0.1128224747789675,1,1,1,1,1,0,5,0.5265393414002044,0.00069787307,0.00069787307,0.0016015293
14,da_as_mcp_synchronized_reserve,14,39,da_as_total_mw_thirty_minutes_reserve,0.52439332770903,-0.4639666689057065,-0.4389823292109203,-0.3984344926092661,0.504033348433568,0.0653798997559698,1,1,1,1,1,0,5,0.52439332770903,0.04909604,0.04909604,0.049691863
15,system_energy_price_da,15,55,da_as_total_mw_thirty_minutes_reserve,0.2130411026220689,-0.4926499537277586,-0.5081926264640307,-0.3350244783440413,0.4704057213106853,0.1800528450108679,1,1,1,1,1,0,5,0.5081926264640307,0.25227404,0.25227404,0.26149938
16,da_as_mcp_primary_reserve,16,38,da_as_total_mw_thirty_minutes_reserve,0.2605125603384757,-0.4460718169008357,-0.4660031542427507,-0.3237077096435296,0.4394670299473862,0.0584690617647369,1,1,1,1,1,0,5,0.4660031542427507,0.028969498,0.028969498,0.029706907
17,total_lmp_da,17,56,da_as_total_mw_thirty_minutes_reserve,0.1527480471396809,-0.4540378094455432,-0.465994568097638,-0.3050666043949422,0.4333982726718089,0.1755110101078468,1,1,1,1,1,0,5,0.465994568097638,0.1933119,0.1933119,0.20323765
