target,中文名,layer,residual_ratio,n_support,support,relation,removed,n_pool_after
gen_121_nuclear_1_pg_mw,机组121核电出力,1,1.8283170738556286e-14,1,gen_fuel_nuclear_mw,gen_121_nuclear_1_pg_mw = +1*gen_fuel_nuclear_mw,gen_fuel_nuclear_mw,23
gen_121_nuclear_1_pg_mw,机组121核电出力,2,6.320314416461777e-09,6,system_generation_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw,gen_121_nuclear_1_pg_mw = +1*system_generation_mw -1*gen_fuel_coal_mw -1*gen_fuel_natural_gas_mw -1*gen_fuel_hydro_mw -1*gen_fuel_wind_mw -1*gen_fuel_solar_mw,system_generation_mw,22
gen_121_nuclear_1_pg_mw,机组121核电出力,3,0.09117796260369014,13,area_1_load_actual_mw|area_2_load_actual_mw|area_3_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_2_load_day_ahead_mw|area_3_load_day_ahead_mw|system_load_day_ahead_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw,gen_121_nuclear_1_pg_mw = -4.457e+04*area_1_load_actual_mw -4.457e+04*area_2_load_actual_mw -4.457e+04*area_3_load_actual_mw +4.457e+04*system_load_actual_mw +1.414e+06*area_1_load_day_ahead_mw +1.414e+06*area_2_load_day_ahead_mw +1.414e+06*area_3_load_day_ahead_mw -1.414e+06*system_load_day_ahead_mw -1.009*gen_fuel_coal_mw -0.9925*gen_fuel_natural_gas_mw -0.9856*gen_fuel_hydro_mw -0.969*gen_fuel_wind_mw -1.008*gen_fuel_solar_mw,system_load_day_ahead_mw,21
gen_121_nuclear_1_pg_mw,机组121核电出力,4,0.09122893922385922,9,area_1_load_actual_mw|area_2_load_actual_mw|area_3_load_actual_mw|system_load_actual_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw,gen_121_nuclear_1_pg_mw = -5.155e+04*area_1_load_actual_mw -5.155e+04*area_2_load_actual_mw -5.155e+04*area_3_load_actual_mw +5.155e+04*system_load_actual_mw -1.009*gen_fuel_coal_mw -0.9924*gen_fuel_natural_gas_mw -0.9856*gen_fuel_hydro_mw -0.969*gen_fuel_wind_mw -1.008*gen_fuel_solar_mw,system_load_actual_mw,20
gen_121_nuclear_1_pg_mw,机组121核电出力,5,0.09122936566309854,8,area_1_load_actual_mw|area_2_load_actual_mw|area_3_load_actual_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw,gen_121_nuclear_1_pg_mw = +1.025*area_1_load_actual_mw +1.027*area_2_load_actual_mw +1.027*area_3_load_actual_mw -1.009*gen_fuel_coal_mw -0.9924*gen_fuel_natural_gas_mw -0.9856*gen_fuel_hydro_mw -0.969*gen_fuel_wind_mw -1.008*gen_fuel_solar_mw,gen_fuel_solar_mw,19
