epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss
1,0.037694947002030334,0.9623050689697266,0.03866375002480584,0.9619743227958679,0.330316661832616,0.330316661832616,0.0
2,0.008607457574647235,0.9913925528526306,0.009129542695078255,0.9910210967063904,0.01737430360280913,0.01737430360280913,0.0
3,0.005307600310005324,0.9946923851966858,0.005833382480783116,0.9942628741264343,0.006869201216029139,0.006869201216029139,0.0
4,0.0033439008419249914,0.9966561198234558,0.003970504111661385,0.9960950016975403,0.004290777740781578,0.004290777740781578,0.0
5,0.0035667672332590997,0.9964332580566406,0.0040214391113349264,0.996044933795929,0.0040900770913156765,0.0040900770913156765,0.0
6,0.002929038146464739,0.9970709681510925,0.003450483612378115,0.9966064691543579,0.006382404956618456,0.006382404956618456,0.0
7,0.0022094052414328483,0.9977905750274658,0.0023804760477535276,0.9976587891578674,0.002459265723065409,0.002459265723065409,0.0
8,0.001975709645094331,0.9980242848396301,0.002121184102964447,0.9979138374328613,0.0021344615631182914,0.0021344615631182914,0.0
9,0.012019092467593319,0.9879809021949768,0.011081258231653304,0.9891015887260437,0.0020117984309414565,0.0020117984309414565,0.0
10,0.002981256020293129,0.9970187544822693,0.0031096717887201886,0.9969416260719299,0.012609600101218327,0.012609600101218327,0.0
11,0.002075717810644517,0.997924268245697,0.0024559855537933453,0.9975845217704773,0.0021250478395199207,0.0021250478395199207,0.0
12,0.0010861210217153214,0.9989138841629028,0.0012878813343555836,0.998733401298523,0.0013401282370953233,0.0013401282370953233,0.0
13,0.0014306476558175907,0.9985693693161011,0.001691773964664112,0.998336136341095,0.0013283545533971904,0.0013283545533971904,0.0
14,0.0009109113588441455,0.9990890622138977,0.001149044178846743,0.9988698959350586,0.0013023679322326826,0.0013023679322326826,0.0
15,0.0010908203175817414,0.9989091753959656,0.0014177716131025466,0.9986056089401245,0.0009885071094561694,0.0009885071094561694,0.0
16,0.0010810224471595692,0.9989189505577087,0.0013096788561223584,0.9987119436264038,0.0010789249047455452,0.0010789249047455452,0.0
17,0.0009082739430413392,0.9990917444229126,0.0011220892838661699,0.9988964200019836,0.0008275911425378946,0.0008275911425378946,0.0
18,0.0009370483233783177,0.9990629553794861,0.0011054689930128645,0.9989127516746521,0.0008614804180680252,0.0008614804180680252,0.0
19,0.0007377185063879431,0.999262273311615,0.0009774824932773628,0.9990386366844177,0.0007936768871917443,0.0007936768871917443,0.0
