total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0013688147,0.44630277,0.14512669,0.20209073,0.13906829,0.2525267,2.2130493e-10,0.094700165,0.095407076,0.32843503,0.22872955,0.28445497,0.37585267,0.17420807,0.28437993,0.34831342,0.07952496,0.36179718,0.0154432375,0.08840176,0.03807528,0.005124031,0.0064363535,0.07721351,0.007827997,6.106765e-09,0.33498442,0.037467595,4.2403313e-05,0.26674363,0.1120827,8.092829e-06,1.3359819e-05,0.36970142,0.3451352,0.11026974,0.5429747,0.00386217,0.020222897,0.2996843,0.0029395854,1.3762392e-06,0.4826872,0.28438643,0.081930816,0.020780984,0.32221922,0.60340834,0.3918708,0.68126404,0.51522404,2.3261744e-09,0.42608652,0.07053372,0.24914278,0.40112653,0.22281142
0.00085705385,0.4342821,0.14135624,0.19539177,0.13436072,0.24814872,3.511199e-11,0.089991525,0.08916172,0.32327563,0.231723,0.28225243,0.37868747,0.17359643,0.2888434,0.3464043,0.080814175,0.35601303,0.012889741,0.08455238,0.032990046,0.00371501,0.0046125893,0.074065,0.005877003,1.296783e-09,0.32759985,0.034287766,1.9703462e-05,0.25661775,0.110462494,2.9979815e-06,5.206162e-06,0.35937673,0.3396471,0.107576214,0.5221496,0.0025713837,0.016109006,0.29194498,0.00203868,4.577504e-07,0.47133535,0.28057718,0.08005605,0.018136138,0.31206667,0.59571004,0.39665753,0.66140306,0.5162842,4.813285e-10,0.42572737,0.0695246,0.25419843,0.3976591,0.2262414
0.0005118355,0.42313,0.13767132,0.19121772,0.13043305,0.24436742,4.833984e-12,0.08295565,0.0882569,0.3282559,0.22843815,0.27383113,0.35985628,0.16894573,0.2871052,0.33789778,0.07456894,0.33750245,0.010178801,0.07944009,0.02855679,0.0025810616,0.0031701517,0.068388075,0.004314047,2.446164e-10,0.32321465,0.037426736,8.64561e-06,0.24717921,0.10418213,1.0291889e-06,1.8894041e-06,0.34630582,0.3385125,0.10954653,0.51232725,0.0016966834,0.012993659,0.28955102,0.0014063622,1.4006346e-07,0.4656691,0.2836408,0.081317514,0.015643716,0.3106041,0.577013,0.3922545,0.6593399,0.5205631,8.828745e-11,0.42589658,0.06755212,0.25108978,0.39326337,0.22719659
0.00029931057,0.4224394,0.13185588,0.18165216,0.12494218,0.23823212,5.7094124e-13,0.07961146,0.08696071,0.32013184,0.2267284,0.26671475,0.34297222,0.16307043,0.28537467,0.3328238,0.07468879,0.34655982,0.008013077,0.074036404,0.024088312,0.0017646101,0.0021008004,0.06688475,0.0030861297,4.06054e-11,0.326976,0.035376824,3.5747055e-06,0.2498992,0.10651851,3.2562025e-07,6.349662e-07,0.3436136,0.337607,0.10051412,0.5062619,0.0010579336,0.009928811,0.28711507,0.0009334345,3.918013e-08,0.4469887,0.279692,0.07951127,0.01264995,0.2920735,0.5570699,0.38170016,0.64608663,0.51022136,1.4219029e-11,0.41090828,0.07528971,0.25067732,0.3885165,0.22670634
0.00016501549,0.40921757,0.13555859,0.17620417,0.119925775,0.23822561,5.71353e-14,0.07417913,0.0835453,0.30425978,0.22818752,0.2595449,0.33602706,0.16862805,0.2826306,0.33383453,0.07405832,0.3434379,0.0061613764,0.069207266,0.020123981,0.0011678936,0.0013977237,0.06168105,0.0021636018,5.87146e-12,0.31537735,0.032877937,1.3811255e-06,0.23973574,0.105662785,9.446648e-08,1.9627643e-07,0.34205544,0.33481213,0.09652684,0.4899718,0.00064004643,0.0074807145,0.28960007,0.000599654,9.950095e-09,0.4431367,0.267611,0.07671308,0.010488374,0.29147157,0.56258684,0.37816668,0.6374795,0.5038934,1.9899883e-12,0.40874162,0.080478765,0.24337769,0.37218592,0.21304798
8.7533444e-05,0.39753458,0.13128534,0.16767515,0.11600308,0.23917638,4.779054e-15,0.06709653,0.08222888,0.30532986,0.22778566,0.25459984,0.3308997,0.16443506,0.28175646,0.33130458,0.07327199,0.32872903,0.0046895933,0.06511599,0.017418182,0.0007420188,0.0008729284,0.057064366,0.0014603637,7.314097e-13,0.31358343,0.034266274,4.9658274e-07,0.2447293,0.105973504,2.4951332e-08,5.554235e-08,0.3401931,0.3276968,0.08995812,0.4944399,0.0003751067,0.005693373,0.28521776,0.00037618287,2.277023e-09,0.43318433,0.27238706,0.07732833,0.008410098,0.29271257,0.5425637,0.37742668,0.6315792,0.49438077,2.3929066e-13,0.39566585,0.07546011,0.23800702,0.37767392,0.2049714
4.4425196e-05,0.39903143,0.13083528,0.168575,0.10975815,0.23167185,3.2918863e-16,0.063457265,0.07825606,0.2972844,0.22673398,0.25794297,0.33718088,0.16336307,0.27752373,0.32145345,0.06976172,0.32823998,0.0034904848,0.060411785,0.013740375,0.00045925778,0.00053171616,0.05514718,0.00096109294,7.754892e-14,0.30879223,0.033882502,1.6548088e-07,0.23655292,0.10501311,5.9570064e-09,1.4282615e-08,0.33154076,0.32515928,0.08699167,0.47872013,0.00020823935,0.004034877,0.2705991,0.0002250202,4.6576953e-10,0.4243569,0.26982787,0.07477909,0.006732397,0.28291646,0.5336727,0.37238118,0.62136775,0.4945314,2.4419912e-14,0.39796206,0.07644075,0.22960569,0.3792768,0.19686101
2.1441754e-05,0.39572814,0.12551144,0.16857953,0.10411124,0.22902173,1.8371117e-17,0.059703484,0.07858156,0.29638302,0.23331307,0.25579855,0.3219764,0.15730911,0.26900586,0.3190479,0.072256714,0.3263622,0.0025175952,0.056620482,0.011202563,0.0002745858,0.00030716008,0.05403092,0.00061080785,6.906593e-15,0.30158076,0.031476215,5.0754334e-08,0.2213061,0.11275424,1.2755491e-09,3.313001e-09,0.3215565,0.3133855,0.083174266,0.47209892,0.000110944806,0.0028338348,0.27585074,0.00012966034,8.440583e-11,0.42219937,0.26775345,0.074362785,0.005339805,0.26395956,0.534729,0.35342813,0.6170103,0.48129404,2.0867127e-15,0.3896404,0.07340146,0.22699,0.3720207,0.20309895
9.7892325e-06,0.38095108,0.12684263,0.15914093,0.09871271,0.22698662,8.1590867e-19,0.05341202,0.070377074,0.2826791,0.22479331,0.24993154,0.30855376,0.16299832,0.2765575,0.31239942,0.069920026,0.31194437,0.0017650255,0.050842196,0.008536445,0.00015784208,0.00017320488,0.0499628,0.00037511947,5.09288e-16,0.28816354,0.02989858,1.4237478e-08,0.21682975,0.10966464,2.428727e-10,6.8764466e-10,0.32574373,0.31088793,0.07631238,0.44512117,5.6520224e-05,0.0019456812,0.2823935,7.1624105e-05,1.3421874e-11,0.42023322,0.26788837,0.07324551,0.0042792154,0.26324266,0.52099675,0.35310027,0.61084706,0.48271784,1.4712586e-16,0.37704682,0.07516767,0.23025319,0.3789368,0.19400217
4.2043057e-06,0.37138957,0.12177333,0.15775394,0.095929764,0.22550404,2.8275434e-20,0.04879743,0.075273745,0.28650966,0.22362284,0.2445204,0.3133252,0.15674093,0.27198827,0.30763653,0.06794417,0.3112824,0.0012208065,0.04880399,0.0063861134,8.6832115e-05,9.2398695e-05,0.047224306,0.00022299211,3.060677e-17,0.2823128,0.027429009,3.6272247e-09,0.20998824,0.107635476,4.0740654e-11,1.2660921e-10,0.30511355,0.30915508,0.07072185,0.4467265,2.7210715e-05,0.0012870816,0.27219024,3.784388e-05,1.8532827e-12,0.4064889,0.27123433,0.07362437,0.003131538,0.25803918,0.5145996,0.3592814,0.60102254,0.47338277,8.4221834e-18,0.37958086,0.08101809,0.22781712,0.36384878,0.19447781
1.6961055e-06,0.35966435,0.11916243,0.1582578,0.089346096,0.22005868,7.4816876e-22,0.044824775,0.071929954,0.28261814,0.22152056,0.24448626,0.30347016,0.15424809,0.26964828,0.30346566,0.06990633,0.30674136,0.0008097004,0.045339327,0.0046694265,4.5722954e-05,4.7076006e-05,0.04539266,0.00012703764,1.4733401e-18,0.28152663,0.02624823,8.33128e-10,0.21010633,0.111139975,5.9600766e-12,2.0482038e-11,0.29954073,0.29406437,0.0687906,0.44289085,1.2405991e-05,0.0008102452,0.26984555,1.9040373e-05,2.1969174e-13,0.401279,0.26782387,0.072387315,0.0023065968,0.25594187,0.5146719,0.34324265,0.5916043,0.47327504,3.8457666e-19,0.37583566,0.08019066,0.21790218,0.36847544,0.19868238
6.391993e-07,0.36317426,0.116223365,0.15640034,0.08531342,0.21476726,1.4755866e-23,0.041305408,0.072867885,0.28068802,0.22335225,0.24408755,0.2986964,0.15248683,0.26440093,0.2995528,0.066088855,0.29783878,0.00051928684,0.041040495,0.0034534556,2.2972737e-05,2.2760996e-05,0.04368564,6.9228096e-05,5.573749e-20,0.27533188,0.02542902,1.7112081e-10,0.20305355,0.11309394,7.520932e-13,2.8813896e-12,0.2881391,0.30077624,0.065054104,0.43573317,5.3338163e-06,0.00049626327,0.2656384,9.099512e-06,2.208188e-14,0.39660951,0.26237234,0.07096149,0.001640921,0.24242982,0.50249493,0.3411775,0.5771112,0.46378756,1.3737528e-20,0.37478247,0.08130797,0.21858245,0.34972546,0.19205584
2.2382227e-07,0.355727,0.11684388,0.1538654,0.08204601,0.2103178,2.1120168e-25,0.03591799,0.071205825,0.28492135,0.22443606,0.2400535,0.29211247,0.15384267,0.26409566,0.29514363,0.06885856,0.2915905,0.00032231642,0.037499476,0.0024195826,1.09649645e-05,1.0466162e-05,0.03973366,3.6110785e-05,1.6226673e-21,0.2693638,0.020952253,3.115447e-11,0.19970846,0.111108415,8.0887e-14,3.4854704e-13,0.28098825,0.28656203,0.060824238,0.42756328,2.1516516e-06,0.0002894284,0.26507655,4.114469e-06,1.856611e-15,0.39228737,0.25808328,0.06983782,0.0011893339,0.23830174,0.49692667,0.33158162,0.5718593,0.4607142,3.7572907e-22,0.36507946,0.07716153,0.21207468,0.35262647,0.19433315
7.244445e-08,0.34836358,0.11129999,0.15026906,0.08018469,0.21269742,2.1293879e-27,0.032633264,0.07154278,0.27016827,0.22231527,0.23916282,0.28198713,0.14882575,0.26248103,0.29001433,0.066010274,0.28617448,0.00019365712,0.03297176,0.0016528199,4.9499954e-06,4.524278e-06,0.038280677,1.7955319e-05,3.5519485e-23,0.26836765,0.01928639,4.9797497e-12,0.2000327,0.114176504,7.317946e-15,3.581127e-14,0.27129638,0.28119534,0.05824587,0.4139956,8.1094487e-07,0.00016227207,0.25960538,1.7528214e-06,1.2865562e-16,0.3729966,0.2573382,0.06871893,0.00080482283,0.2372724,0.48013744,0.3261893,0.56672025,0.450286,7.6835e-24,0.36612695,0.07687393,0.2197974,0.3393646,0.19948727
2.1542007e-08,0.34539112,0.10882341,0.14859307,0.075936966,0.2132258,1.4626329e-29,0.029761266,0.06805652,0.267985,0.22148979,0.23699948,0.27118668,0.14717259,0.25919822,0.28691497,0.068215355,0.29040626,0.000111723755,0.029932365,0.0010789124,2.1057035e-06,1.8389217e-06,0.036391437,8.469375e-06,5.697334e-25,0.26136276,0.017775375,6.9155684e-13,0.19610782,0.10758741,5.4902606e-16,3.083572e-15,0.28186035,0.28002363,0.054808725,0.41011846,2.8407052e-07,8.670392e-05,0.25438628,7.00437e-07,7.2294436e-18,0.3708024,0.25111622,0.06919172,0.00054062414,0.24073943,0.47944188,0.31740487,0.55705816,0.44913176,1.1442049e-25,0.35250854,0.085650414,0.21136649,0.34685647,0.19182734
5.845299e-09,0.34043828,0.10861766,0.14325404,0.07006493,0.2037719,6.591757e-32,0.026688876,0.06760545,0.2669413,0.21754834,0.2304389,0.27889732,0.1487657,0.252089,0.276985,0.06584018,0.2836472,6.180856e-05,0.027151555,0.00068867183,8.403546e-07,6.995577e-07,0.0338342,3.7744912e-06,6.50709e-27,0.2528999,0.016337031,8.250037e-14,0.19821875,0.10523851,3.3627152e-17,2.1928152e-16,0.27019608,0.28058922,0.051820066,0.39785022,9.194988e-08,4.4387358e-05,0.2555602,2.613525e-07,3.235961e-19,0.36927173,0.2525235,0.065270185,0.00034911375,0.23228632,0.45931795,0.32890502,0.5526135,0.43929356,1.2048629e-27,0.3475671,0.08696085,0.21189362,0.35485098,0.18853451
1.4372399e-09,0.33916718,0.10599701,0.13834654,0.066018626,0.20289083,1.8677843e-34,0.023338897,0.06817476,0.25966352,0.2210296,0.2278685,0.26675358,0.14720298,0.25022504,0.28116417,0.069095425,0.28086653,3.275637e-05,0.024266694,0.00041697003,3.1311504e-07,2.471538e-07,0.03188297,1.5840394e-06,5.1248466e-29,0.25498426,0.014155051,8.350591e-15,0.1955127,0.105192974,1.6528128e-18,1.2673373e-17,0.2615503,0.26563376,0.047556143,0.40159985,2.7340253e-08,2.1547796e-05,0.24678285,9.0563454e-08,1.13136295e-20,0.36649925,0.25295419,0.06536162,0.00021953457,0.22563654,0.4566746,0.3144643,0.5441035,0.43655095,8.680789e-30,0.3425705,0.08561477,0.20530546,0.3411837,0.18696627
3.1775232e-10,0.32697797,0.10270581,0.13411362,0.061938222,0.19597204,3.1691403e-37,0.02024038,0.062847994,0.25658995,0.21095385,0.22838461,0.2680046,0.14487597,0.25375575,0.27166554,0.07020862,0.2749557,1.6543432e-05,0.021518543,0.00024743562,1.083594e-07,8.07901e-08,0.02960691,6.229732e-07,2.684654e-31,0.25673634,0.011457019,7.0753133e-16,0.18686385,0.10953423,6.397253e-20,5.8488824e-19,0.262479,0.2696223,0.046500944,0.39482227,7.4191564e-09,9.917348e-06,0.24539678,2.8980994e-08,3.0234082e-22,0.35279843,0.24945882,0.06633464,0.00013149879,0.22180006,0.44278938,0.32137144,0.5296535,0.4333438,4.123531e-32,0.34244132,0.08461664,0.20866732,0.3442503,0.18582417
6.263993e-11,0.32623872,0.103082836,0.12830153,0.058611844,0.19478524,3.04383e-40,0.017092224,0.06756393,0.25253114,0.21317735,0.21876486,0.25921336,0.14793181,0.24988727,0.2700564,0.06747523,0.276238,7.946569e-06,0.018803623,0.00013995157,3.4624577e-08,2.4291287e-08,0.02849805,2.2847848e-07,8.980237e-34,0.24255772,0.010064994,4.9445667e-17,0.18671095,0.10507545,1.9096912e-21,2.1141173e-20,0.25144333,0.26618364,0.043925658,0.385008,1.8243513e-09,4.3041478e-06,0.2525678,8.512115e-09,6.029489e-24,0.35173056,0.25129446,0.065555856,7.681562e-05,0.20890696,0.4439588,0.30679095,0.5327021,0.42819342,1.2383089e-34,0.33552408,0.078959264,0.20274767,0.33220896,0.18139584
1.091112e-11,0.31757456,0.10270296,0.12977578,0.054842003,0.19698721,1.56e-43,0.014491833,0.06466363,0.24756226,0.21605109,0.22176169,0.2525243,0.14920627,0.24996184,0.27039433,0.06528555,0.27094418,3.614557e-06,0.016147096,7.614e-05,1.0153487e-08,6.667581e-09,0.025091793,7.772269e-08,1.8309959e-36,0.23523428,0.008058555,2.8043832e-18,0.18999286,0.10690186,4.2967947e-23,5.858393e-22,0.25382206,0.26211724,0.04196043,0.36956108,4.0336573e-10,1.7532075e-06,0.24395907,2.279528e-09,8.737653e-26,0.34554484,0.24637714,0.068696044,4.3192867e-05,0.20310734,0.45443603,0.28997803,0.5206665,0.4193238,2.2408621e-37,0.33098605,0.077598095,0.20064412,0.3282577,0.18819343
1.6628642e-12,0.3155867,0.09727722,0.122638635,0.051157773,0.1926707,0.0,0.012198733,0.068360046,0.26072347,0.21549207,0.2138924,0.2556785,0.14347254,0.24074775,0.26782313,0.06637572,0.26247165,1.5489845e-06,0.014761281,3.9491333e-05,2.7143074e-09,1.6601356e-09,0.023132753,2.4381293e-08,2.15712e-39,0.23447974,0.0066019185,1.2681226e-19,0.1724383,0.11050194,7.1033666e-25,1.2154896e-23,0.24256438,0.253096,0.038386583,0.36054742,7.952669e-11,6.683511e-07,0.23424906,5.5259347e-10,8.93214e-28,0.3425634,0.24103117,0.069321536,2.3300805e-05,0.19809389,0.4305154,0.29490098,0.5106825,0.41777125,2.31225e-40,0.33050835,0.07936761,0.19953397,0.31802756,0.18364556
2.1935764e-13,0.3074076,0.097210616,0.11998606,0.048038978,0.18964387,0.0,0.010316994,0.06397951,0.25045508,0.21549496,0.21259452,0.24795777,0.14574479,0.2441734,0.26138592,0.065112695,0.27264905,6.2329076e-07,0.012289507,1.9543895e-05,6.567551e-10,3.7205256e-10,0.020881366,7.0092594e-09,1.38e-42,0.22897923,0.0052263113,4.4834397e-21,0.17413422,0.103423856,8.3867655e-27,1.8392953e-25,0.2364996,0.25220767,0.035201,0.3634704,1.3854725e-11,2.3702506e-07,0.23823535,1.203184e-10,6.230581e-30,0.32923138,0.23559697,0.068791896,1.1857532e-05,0.19997574,0.41286898,0.28956398,0.504479,0.41012365,1.28e-43,0.32722223,0.08420085,0.1944639,0.32153013,0.17974515
2.4755883e-14,0.30653903,0.09422839,0.1216638,0.044536654,0.18764737,0.0,0.008616637,0.064324014,0.24739932,0.21277739,0.21736425,0.23954442,0.14440656,0.24124502,0.2539691,0.06583193,0.26568982,2.3428314e-07,0.0104415305,9.16104e-06,1.4270815e-10,7.442647e-11,0.019420082,1.8341902e-09,0.0,0.22771098,0.0037307388,1.2129034e-22,0.17227836,0.10306294,6.850983e-29,1.9714168e-27,0.23703352,0.24409467,0.033310022,0.34860995,2.1118474e-12,7.776575e-08,0.23508644,2.3331712e-11,2.8566485e-32,0.3336024,0.2423098,0.06380819,5.780556e-06,0.19204086,0.41125074,0.29539087,0.4939997,0.4084858,0.0,0.32383585,0.08441909,0.19228174,0.30410713,0.17868963
2.3599083e-15,0.29653123,0.09174393,0.11853585,0.04056047,0.18231332,0.0,0.007040705,0.063788064,0.2365326,0.21266358,0.21303196,0.23497462,0.14499971,0.24143627,0.2526664,0.06313936,0.2593722,8.183115e-08,0.008547678,4.0568384e-06,2.7613209e-11,1.3171065e-11,0.017534226,4.3369633e-10,0.0,0.21747784,0.003040561,2.4515868e-24,0.16866308,0.10325429,3.7364153e-31,1.4484857e-29,0.22738473,0.2504867,0.03179325,0.35291943,2.7864275e-13,2.3462183e-08,0.23242068,3.992664e-12,8.2511364e-35,0.33060056,0.24148771,0.06892866,2.6641026e-06,0.18844412,0.4066058,0.2934802,0.48685494,0.40435448,0.0,0.3257337,0.082790576,0.1915842,0.3167926,0.17833707
1.8739445e-16,0.2991156,0.08787684,0.112724446,0.037500158,0.18018928,0.0,0.005563595,0.062423136,0.24021606,0.20319611,0.20759629,0.23626277,0.13999015,0.24030603,0.25374508,0.06328051,0.26582944,2.6414435e-08,0.007070065,1.6922047e-06,4.714257e-12,2.041965e-12,0.01559297,9.19279e-11,0.0,0.22671689,0.0020340655,3.6055593e-26,0.16864662,0.10708306,1.30675565e-33,7.031699e-32,0.2170315,0.23719819,0.02987982,0.35040703,3.1454016e-14,6.467697e-09,0.22480044,5.9695657e-13,1.4303685e-37,0.32792303,0.24167922,0.068445064,1.1623374e-06,0.18709518,0.39534685,0.28196537,0.4803728,0.4022851,0.0,0.31223154,0.0808013,0.18754552,0.30621606,0.1743366
1.22079864e-17,0.2847598,0.08791085,0.10837381,0.035028417,0.17807217,0.0,0.0043069734,0.06252647,0.23641841,0.20158564,0.20708683,0.23177406,0.14273895,0.24389924,0.24518973,0.06168022,0.25976253,7.831313e-09,0.0058783675,6.603151e-07,7.030616e-13,2.744065e-13,0.014219234,1.731739e-11,0.0,0.20508027,0.0014113816,3.7461085e-28,0.16596733,0.104008265,2.7992171e-36,2.1631973e-34,0.21784846,0.23815057,0.027611585,0.33448997,2.9992333e-15,1.6176964e-09,0.22737987,7.7138294e-14,1.4073e-40,0.31904104,0.23627214,0.067455895,4.7588452e-07,0.17540532,0.39796478,0.28729367,0.48106462,0.40112534,0.0,0.30601218,0.084749304,0.19176413,0.29768887,0.17006266
6.4165905e-19,0.2898459,0.08659973,0.10636392,0.03194688,0.1778431,0.0,0.0033439097,0.06425799,0.2297714,0.20219819,0.20632905,0.23023821,0.14498125,0.23850353,0.24532446,0.06261219,0.25458956,2.118557e-09,0.004609404,2.402881e-07,9.060125e-14,3.159617e-14,0.012273838,2.8722367e-12,0.0,0.20632955,0.0009060939,2.6601958e-30,0.16692822,0.104130045,3.484111e-39,4.0211087e-37,0.20776328,0.23352933,0.024660211,0.32504398,2.3823387e-16,3.643227e-10,0.22533642,8.513469e-15,7.4e-44,0.30875564,0.23586725,0.06796766,1.8235487e-07,0.17809919,0.38511625,0.27541175,0.47138026,0.39396897,0.0,0.31283194,0.084442034,0.18883239,0.3002603,0.17534254
2.6715738e-20,0.28885457,0.08329407,0.09793029,0.028899733,0.1773627,0.0,0.0024692027,0.059755523,0.23036115,0.20415847,0.19847624,0.2210647,0.1416259,0.23178215,0.24707873,0.064081796,0.24973457,5.192196e-10,0.0036845054,8.1048945e-08,9.969891e-15,3.0781618e-15,0.010793247,4.1518235e-13,0.0,0.20494792,0.00054131116,1.2439538e-32,0.16675979,0.102230616,2.37e-42,4.2756e-40,0.21108213,0.22943838,0.021811794,0.32243073,1.5525242e-17,7.326987e-11,0.21949889,7.9222505e-16,0.0,0.3108603,0.23081064,0.07009085,6.5030314e-08,0.16657583,0.3711842,0.27442545,0.46437383,0.38684893,0.0,0.29694206,0.082146846,0.18864042,0.2910099,0.18066522
8.634905e-22,0.27752706,0.07841908,0.098413445,0.026209334,0.16987611,0.0,0.0018169577,0.062950775,0.22788306,0.195407,0.19840561,0.22155139,0.1376997,0.23348247,0.2401098,0.061864853,0.24058233,1.14396395e-10,0.0028469893,2.519563e-08,9.248005e-16,2.5025522e-16,0.009338047,5.1727706e-14,0.0,0.19264773,0.0003108368,3.6722596e-35,0.15938891,0.10042031,1e-45,2.44e-43,0.20951977,0.22906442,0.019273164,0.3304395,8.1632123e-19,1.3041716e-11,0.22149856,6.128775e-17,0.0,0.299935,0.23149572,0.069196835,2.1465492e-08,0.16952935,0.37946925,0.2690413,0.45304587,0.3888627,0.0,0.3008637,0.07989,0.18098378,0.290231,0.17118041
2.1187696e-23,0.28442234,0.07424053,0.097263776,0.02388302,0.17261015,0.0,0.0012980228,0.06499704,0.22167574,0.19303873,0.20224945,0.21530406,0.13413312,0.23194312,0.24213351,0.063469924,0.24669021,2.2468801e-11,0.0021537442,7.173098e-09,7.129764e-17,1.6725011e-17,0.007731901,5.488204e-15,0.0,0.1913099,0.00017223225,6.5220147e-38,0.1680858,0.097493336,0.0,0.0,0.1999403,0.23123573,0.017810918,0.32148466,3.4002106e-20,2.0346149e-12,0.22189096,3.881339e-18,0.0,0.29536873,0.2280376,0.06366283,6.5191266e-09,0.16869734,0.3661816,0.2718636,0.4539438,0.3781502,0.0,0.2954352,0.082890734,0.17284174,0.29290682,0.1688269
3.8504735e-25,0.27413088,0.073017515,0.09818069,0.020790447,0.16747227,0.0,0.00089669676,0.06072405,0.2207756,0.19467007,0.20862074,0.21813384,0.13598084,0.22468966,0.23287049,0.060663253,0.23696181,3.8985113e-12,0.001594272,1.8575395e-09,4.4984315e-18,9.038003e-19,0.0067662694,4.893695e-16,0.0,0.18566619,9.0163514e-05,6.5923e-41,0.16590896,0.096416846,0.0,0.0,0.20203228,0.22932842,0.016124306,0.31366912,1.0995022e-21,2.7528023e-13,0.21815296,1.978451e-19,0.0,0.29740754,0.2208272,0.064556174,1.8098849e-09,0.15868972,0.37139952,0.25990757,0.44992438,0.37279105,0.0,0.29849097,0.08281505,0.17239055,0.28611293,0.17526022
5.042112e-27,0.27328682,0.07153612,0.089002825,0.018513724,0.17183152,0.0,0.00061051355,0.05974892,0.21830234,0.19314449,0.19573113,0.2153475,0.13526803,0.22779326,0.23582527,0.058481604,0.23579927,5.916602e-13,0.0011383321,4.3430703e-10,2.2837363e-19,3.878145e-20,0.005616065,3.61483e-17,0.0,0.18256865,4.4565262e-05,3.5e-44,0.1517692,0.099356726,0.0,0.0,0.18951434,0.21565749,0.014308863,0.30789122,2.6992738e-23,3.1930784e-14,0.21092933,7.967676e-21,0.0,0.29030472,0.21517472,0.063845985,4.5615653e-10,0.16273825,0.37280527,0.25988525,0.44713598,0.3702032,0.0,0.29185683,0.079256445,0.16984385,0.28097296,0.17708895
4.6137818e-29,0.26810086,0.07198298,0.09060247,0.016364956,0.16664773,0.0,0.00040493548,0.05697123,0.21017376,0.19372202,0.2017275,0.20451069,0.1412087,0.23071358,0.22917865,0.057533257,0.23329905,7.770101e-14,0.0007996818,9.0949206e-11,9.156792e-21,1.2952463e-21,0.0045471,2.1773944e-18,0.0,0.18311849,2.0607155e-05,0.0,0.15294361,0.106162906,0.0,0.0,0.18556,0.21157038,0.013545475,0.3106379,4.908214e-25,3.1356512e-15,0.21140675,2.4837476e-22,0.0,0.28968394,0.21506615,0.069094434,1.03580436e-10,0.15529253,0.36383379,0.255232,0.43431446,0.3710527,0.0,0.28622982,0.076610215,0.16677734,0.28111604,0.17212853
2.8503848e-31,0.2670004,0.06870143,0.08633606,0.014283945,0.16262281,0.0,0.0002563531,0.057885833,0.20683314,0.1882572,0.19814824,0.20738341,0.13826677,0.22842011,0.22925179,0.05757713,0.23055513,8.727106e-15,0.0005466085,1.6910771e-11,2.8408179e-22,3.293726e-23,0.0037226917,1.0511656e-19,0.0,0.18425706,9.054164e-06,0.0,0.15162309,0.10645397,0.0,0.0,0.19122875,0.20661095,0.011794091,0.29953042,6.4312494e-27,2.5714255e-16,0.20817153,5.8590612e-24,0.0,0.27937153,0.21114148,0.06496816,2.1017502e-11,0.15312587,0.35421404,0.25432697,0.42599487,0.3670293,0.0,0.28072998,0.07728957,0.17072007,0.28032497,0.17079023
1.1436339e-33,0.26791734,0.06473901,0.080110416,0.012322776,0.16145656,0.0,0.00015728766,0.05750139,0.20739137,0.18708903,0.19013627,0.20011246,0.13495988,0.22477154,0.22508125,0.05794879,0.22651605,8.27663e-16,0.00036573224,2.7655907e-12,6.666592e-24,6.2234997e-25,0.0029549906,3.9905358e-21,0.0,0.17988448,3.7357672e-06,0.0,0.15038747,0.10245203,0.0,0.0,0.18511412,0.19861141,0.010488856,0.2947637,5.889036e-29,1.7347268e-17,0.20403932,1.020014e-25,0.0,0.27914324,0.20683081,0.06365451,3.7771275e-12,0.15377204,0.33960584,0.25486436,0.42782196,0.36292306,0.0,0.27319843,0.07931557,0.16678612,0.27390575,0.16998225
