stage,lambda,epoch,feature,gate
1,0.0005,2,gen_fuel_wind_pct,1.0146673917770386
1,0.0005,2,gen_fuel_coal_mw,1.0870981216430664
1,0.0005,2,wind_generation_mw,1.0462650060653687
1,0.0005,2,gross_inadv_interchange_mw,1.0322842597961426
1,0.0005,2,gen_fuel_oil_mw,1.0336827039718628
1,0.0005,2,da_as_mcp_primary_reserve,0.9789736866950989
1,0.0005,2,total_pjm_rt_load_mwh,1.0269935131072998
1,0.0005,2,metered_load_mw,0.9709952473640442
1,0.0005,2,forecast_load_mw_latest_available,0.9944126605987549
1,0.0005,2,prelim_load_avg_hourly,1.008931040763855
1,0.0005,2,gross_actual_interchange_mw,1.0062901973724365
1,0.0005,2,gen_fuel_hydro_mw,1.0400582551956177
1,0.0005,2,total_pjm_loc_credit,0.9547590613365173
1,0.0005,2,total_losses,1.1071527004241943
1,0.0005,2,net_inadv_interchange_mw,0.9686089754104614
1,0.0005,2,da_as_nsr_mw_primary_reserve,0.9917523860931396
1,0.0005,2,total_pjm_self_sched_reg,1.008816123008728
1,0.0005,2,da_as_ss_mw_synchronized_reserve,0.9778491258621216
1,0.0005,2,da_as_ss_mw_thirty_minutes_reserve,0.9870865941047668
1,0.0005,2,da_as_ss_mw_primary_reserve,0.9821507334709167
1,0.0005,2,gen_fuel_solar_mw,1.0354256629943848
1,0.0005,2,gen_fuel_coal_pct,0.9985114336013794
1,0.0005,2,congestion_price_rt,0.9962395429611206
1,0.0005,2,da_as_mcp_synchronized_reserve,0.9757489562034607
1,0.0005,2,congestion_price_da,0.9792690873146057
1,0.0005,3,da_as_as_mw_thirty_minutes_reserve,1.0082603693008423
1,0.0005,3,da_as_total_mw_thirty_minutes_reserve,1.0138887166976929
1,0.0005,3,gross_sched_interchange_mw,1.084876298904419
1,0.0005,3,gen_fuel_nuclear_mw,1.020656943321228
1,0.0005,3,gen_fuel_gas_mw,1.0851978063583374
1,0.0005,3,da_as_as_req_mw_thirty_minutes_reserve,1.0263751745224
1,0.0005,3,da_as_as_req_mw_primary_reserve,1.0098358392715454
1,0.0005,3,da_as_as_req_mw_synchronized_reserve,0.9962048530578613
1,0.0005,3,total_pjm_assigned_reg,1.0091572999954224
1,0.0005,3,da_as_as_mw_primary_reserve,1.0053902864456177
1,0.0005,3,da_as_total_mw_primary_reserve,1.0120683908462524
1,0.0005,3,da_as_as_mw_synchronized_reserve,1.008349895477295
1,0.0005,3,total_pjm_reg_purchases,1.0050522089004517
1,0.0005,3,gen_fuel_other_renewables_mw,1.0473681688308716
1,0.0005,3,total_lmp_da,1.009698748588562
1,0.0005,3,total_pjm_rmpcp_cr,1.0078699588775635
1,0.0005,3,forecast_load_mw_day_ahead,1.0333162546157837
1,0.0005,3,total_pjm_rmccp_cr,0.941213846206665
1,0.0005,3,gen_fuel_wind_mw,0.9921300411224365
1,0.0005,3,da_as_total_mw_synchronized_reserve,1.000768780708313
1,0.0005,3,system_energy_price_da,1.0742822885513306
1,0.0005,3,gen_fuel_multiple_fuels_pct,1.0096696615219116
1,0.0005,3,gen_fuel_multiple_fuels_mw,0.9765245914459229
1,0.0005,3,marginal_loss_price_rt,0.9831462502479553
1,0.0005,3,gen_fuel_gas_pct,1.043653964996338
1,0.0005,3,marginal_loss_price_da,1.042493462562561
1,0.0005,3,total_lmp_rt,0.9690665602684021
1,0.0005,3,rmccp,0.9608736634254456
1,0.0005,3,system_energy_price_rt,0.9894675016403198
1,0.0005,3,rmpcp,1.0063908100128174
1,0.0005,3,gen_fuel_wind_pct,0.9973567128181458
1,0.0005,3,gen_fuel_coal_mw,1.1075836420059204
1,0.0005,3,wind_generation_mw,1.0416501760482788
1,0.0005,3,gross_inadv_interchange_mw,1.0290160179138184
1,0.0005,3,gen_fuel_oil_mw,1.0335512161254883
1,0.0005,3,da_as_mcp_primary_reserve,0.9686496257781982
1,0.0005,3,total_pjm_rt_load_mwh,1.0414540767669678
1,0.0005,3,metered_load_mw,0.9648089408874512
1,0.0005,3,forecast_load_mw_latest_available,1.0016816854476929
1,0.0005,3,prelim_load_avg_hourly,1.016110897064209
1,0.0005,3,gross_actual_interchange_mw,1.0120710134506226
1,0.0005,3,gen_fuel_hydro_mw,1.0558085441589355
1,0.0005,3,total_pjm_loc_credit,0.9406062364578247
1,0.0005,3,total_losses,1.107303261756897
1,0.0005,3,net_inadv_interchange_mw,0.9545478224754333
1,0.0005,3,da_as_nsr_mw_primary_reserve,0.9639052152633667
1,0.0005,3,total_pjm_self_sched_reg,0.9975100159645081
1,0.0005,3,da_as_ss_mw_synchronized_reserve,0.9692418575286865
1,0.0005,3,da_as_ss_mw_thirty_minutes_reserve,0.9783642888069153
1,0.0005,3,da_as_ss_mw_primary_reserve,0.9725003242492676
1,0.0005,3,gen_fuel_solar_mw,1.0510241985321045
1,0.0005,3,gen_fuel_coal_pct,1.0175338983535767
1,0.0005,3,congestion_price_rt,0.980664849281311
1,0.0005,3,da_as_mcp_synchronized_reserve,0.9713088870048523
1,0.0005,3,congestion_price_da,0.970785915851593
1,0.0005,4,da_as_as_mw_thirty_minutes_reserve,1.009442687034607
1,0.0005,4,da_as_total_mw_thirty_minutes_reserve,1.0094997882843018
1,0.0005,4,gross_sched_interchange_mw,1.0795326232910156
1,0.0005,4,gen_fuel_nuclear_mw,1.0193809270858765
1,0.0005,4,gen_fuel_gas_mw,1.0981643199920654
1,0.0005,4,da_as_as_req_mw_thirty_minutes_reserve,1.027337670326233
1,0.0005,4,da_as_as_req_mw_primary_reserve,1.0059996843338013
1,0.0005,4,da_as_as_req_mw_synchronized_reserve,0.9798153042793274
1,0.0005,4,total_pjm_assigned_reg,0.997818112373352
1,0.0005,4,da_as_as_mw_primary_reserve,0.9954577684402466
1,0.0005,4,da_as_total_mw_primary_reserve,1.0070998668670654
1,0.0005,4,da_as_as_mw_synchronized_reserve,0.9968257546424866
1,0.0005,4,total_pjm_reg_purchases,0.9857740998268127
1,0.0005,4,gen_fuel_other_renewables_mw,1.05003023147583
1,0.0005,4,total_lmp_da,1.0048924684524536
1,0.0005,4,total_pjm_rmpcp_cr,0.9955739974975586
1,0.0005,4,forecast_load_mw_day_ahead,1.0404623746871948
1,0.0005,4,total_pjm_rmccp_cr,0.9336327314376831
1,0.0005,4,gen_fuel_wind_mw,0.9855877161026001
1,0.0005,4,da_as_total_mw_synchronized_reserve,0.9988245964050293
1,0.0005,4,system_energy_price_da,1.0718603134155273
1,0.0005,4,gen_fuel_multiple_fuels_pct,1.0008043050765991
1,0.0005,4,gen_fuel_multiple_fuels_mw,0.9715437293052673
1,0.0005,4,marginal_loss_price_rt,0.9841481447219849
1,0.0005,4,gen_fuel_gas_pct,1.0498965978622437
1,0.0005,4,marginal_loss_price_da,1.0263080596923828
1,0.0005,4,total_lmp_rt,0.9583255648612976
1,0.0005,4,rmccp,0.9420827627182007
1,0.0005,4,system_energy_price_rt,0.982475757598877
1,0.0005,4,rmpcp,1.0001152753829956
1,0.0005,4,gen_fuel_wind_pct,0.982499361038208
1,0.0005,4,gen_fuel_coal_mw,1.1222376823425293
1,0.0005,4,wind_generation_mw,1.039770483970642
1,0.0005,4,gross_inadv_interchange_mw,1.0306671857833862
1,0.0005,4,gen_fuel_oil_mw,1.0329501628875732
1,0.0005,4,da_as_mcp_primary_reserve,0.9599939584732056
1,0.0005,4,total_pjm_rt_load_mwh,1.0580593347549438
1,0.0005,4,metered_load_mw,0.9691728353500366
1,0.0005,4,forecast_load_mw_latest_available,1.0104678869247437
1,0.0005,4,prelim_load_avg_hourly,1.0316311120986938
1,0.0005,4,gross_actual_interchange_mw,1.0150679349899292
1,0.0005,4,gen_fuel_hydro_mw,1.0636531114578247
1,0.0005,4,total_pjm_loc_credit,0.9222004413604736
1,0.0005,4,total_losses,1.1002416610717773
1,0.0005,4,net_inadv_interchange_mw,0.941709041595459
1,0.0005,4,da_as_nsr_mw_primary_reserve,0.9401277899742126
1,0.0005,4,total_pjm_self_sched_reg,0.9886195659637451
1,0.0005,4,da_as_ss_mw_synchronized_reserve,0.9609120488166809
1,0.0005,4,da_as_ss_mw_thirty_minutes_reserve,0.9735732078552246
1,0.0005,4,da_as_ss_mw_primary_reserve,0.9684277772903442
1,0.0005,4,gen_fuel_solar_mw,1.0608665943145752
1,0.0005,4,gen_fuel_coal_pct,1.0305854082107544
1,0.0005,4,congestion_price_rt,0.9732498526573181
1,0.0005,4,da_as_mcp_synchronized_reserve,0.9612873792648315
1,0.0005,4,congestion_price_da,0.9597253203392029
1,0.0005,5,da_as_as_mw_thirty_minutes_reserve,1.005169153213501
1,0.0005,5,da_as_total_mw_thirty_minutes_reserve,1.007208228111267
1,0.0005,5,gross_sched_interchange_mw,1.0786906480789185
1,0.0005,5,gen_fuel_nuclear_mw,1.0228122472763062
1,0.0005,5,gen_fuel_gas_mw,1.1092052459716797
1,0.0005,5,da_as_as_req_mw_thirty_minutes_reserve,1.0294800996780396
1,0.0005,5,da_as_as_req_mw_primary_reserve,1.0069630146026611
1,0.0005,5,da_as_as_req_mw_synchronized_reserve,0.9667420387268066
1,0.0005,5,total_pjm_assigned_reg,0.9859849810600281
1,0.0005,5,da_as_as_mw_primary_reserve,0.984100878238678
1,0.0005,5,da_as_total_mw_primary_reserve,0.9990668296813965
1,0.0005,5,da_as_as_mw_synchronized_reserve,0.9917780160903931
1,0.0005,5,total_pjm_reg_purchases,0.9723307490348816
1,0.0005,5,gen_fuel_other_renewables_mw,1.0493371486663818
1,0.0005,5,total_lmp_da,0.9917307496070862
1,0.0005,5,total_pjm_rmpcp_cr,0.9818888902664185
1,0.0005,5,forecast_load_mw_day_ahead,1.0426337718963623
1,0.0005,5,total_pjm_rmccp_cr,0.9336670637130737
1,0.0005,5,gen_fuel_wind_mw,0.9802008271217346
1,0.0005,5,da_as_total_mw_synchronized_reserve,0.9919420480728149
1,0.0005,5,system_energy_price_da,1.0646220445632935
1,0.0005,5,gen_fuel_multiple_fuels_pct,0.9937199354171753
1,0.0005,5,gen_fuel_multiple_fuels_mw,0.9690467119216919
1,0.0005,5,marginal_loss_price_rt,0.9757211804389954
1,0.0005,5,gen_fuel_gas_pct,1.050050973892212
1,0.0005,5,marginal_loss_price_da,1.0151591300964355
1,0.0005,5,total_lmp_rt,0.9492398500442505
1,0.0005,5,rmccp,0.9302051663398743
1,0.0005,5,system_energy_price_rt,0.9789756536483765
1,0.0005,5,rmpcp,0.9852047562599182
1,0.0005,5,gen_fuel_wind_pct,0.9701639413833618
1,0.0005,5,gen_fuel_coal_mw,1.1326903104782104
1,0.0005,5,wind_generation_mw,1.0366243124008179
1,0.0005,5,gross_inadv_interchange_mw,1.0264091491699219
1,0.0005,5,gen_fuel_oil_mw,1.0347381830215454
1,0.0005,5,da_as_mcp_primary_reserve,0.9454226493835449
1,0.0005,5,total_pjm_rt_load_mwh,1.071612000465393
1,0.0005,5,metered_load_mw,0.9732345938682556
1,0.0005,5,forecast_load_mw_latest_available,1.0175048112869263
1,0.0005,5,prelim_load_avg_hourly,1.043649435043335
1,0.0005,5,gross_actual_interchange_mw,1.0139682292938232
1,0.0005,5,gen_fuel_hydro_mw,1.0733639001846313
1,0.0005,5,total_pjm_loc_credit,0.9044650793075562
1,0.0005,5,total_losses,1.0915956497192383
1,0.0005,5,net_inadv_interchange_mw,0.9286558628082275
1,0.0005,5,da_as_nsr_mw_primary_reserve,0.9197275638580322
1,0.0005,5,total_pjm_self_sched_reg,0.9813205599784851
1,0.0005,5,da_as_ss_mw_synchronized_reserve,0.9532064199447632
1,0.0005,5,da_as_ss_mw_thirty_minutes_reserve,0.967041552066803
1,0.0005,5,da_as_ss_mw_primary_reserve,0.9571806788444519
1,0.0005,5,gen_fuel_solar_mw,1.0726492404937744
1,0.0005,5,gen_fuel_coal_pct,1.0393637418746948
1,0.0005,5,congestion_price_rt,0.9673541188240051
1,0.0005,5,da_as_mcp_synchronized_reserve,0.9440752863883972
1,0.0005,5,congestion_price_da,0.9519146084785461
1,0.0005,6,da_as_as_mw_thirty_minutes_reserve,0.9920709729194641
1,0.0005,6,da_as_total_mw_thirty_minutes_reserve,0.9981063008308411
1,0.0005,6,gross_sched_interchange_mw,1.0796222686767578
1,0.0005,6,gen_fuel_nuclear_mw,1.0234801769256592
1,0.0005,6,gen_fuel_gas_mw,1.117395043373108
1,0.0005,6,da_as_as_req_mw_thirty_minutes_reserve,1.0318840742111206
1,0.0005,6,da_as_as_req_mw_primary_reserve,1.006203532218933
1,0.0005,6,da_as_as_req_mw_synchronized_reserve,0.9557009935379028
1,0.0005,6,total_pjm_assigned_reg,0.9831568002700806
1,0.0005,6,da_as_as_mw_primary_reserve,0.97505122423172
1,0.0005,6,da_as_total_mw_primary_reserve,0.9827151298522949
1,0.0005,6,da_as_as_mw_synchronized_reserve,0.9865025281906128
1,0.0005,6,total_pjm_reg_purchases,0.9594751000404358
1,0.0005,6,gen_fuel_other_renewables_mw,1.049569010734558
1,0.0005,6,total_lmp_da,0.9814703464508057
1,0.0005,6,total_pjm_rmpcp_cr,0.9702592492103577
1,0.0005,6,forecast_load_mw_day_ahead,1.0456600189208984
1,0.0005,6,total_pjm_rmccp_cr,0.9242953658103943
1,0.0005,6,gen_fuel_wind_mw,0.9777237176895142
1,0.0005,6,da_as_total_mw_synchronized_reserve,0.990170419216156
1,0.0005,6,system_energy_price_da,1.0571320056915283
1,0.0005,6,gen_fuel_multiple_fuels_pct,0.9846324324607849
1,0.0005,6,gen_fuel_multiple_fuels_mw,0.9661100506782532
1,0.0005,6,marginal_loss_price_rt,0.9739475250244141
1,0.0005,6,gen_fuel_gas_pct,1.051688551902771
1,0.0005,6,marginal_loss_price_da,1.0055557489395142
1,0.0005,6,total_lmp_rt,0.9473493099212646
1,0.0005,6,rmccp,0.9308695197105408
1,0.0005,6,system_energy_price_rt,0.9771465063095093
1,0.0005,6,rmpcp,0.9718778729438782
1,0.0005,6,gen_fuel_wind_pct,0.9549773931503296
1,0.0005,6,gen_fuel_coal_mw,1.1353377103805542
1,0.0005,6,wind_generation_mw,1.037129521369934
1,0.0005,6,gross_inadv_interchange_mw,1.0281797647476196
1,0.0005,6,gen_fuel_oil_mw,1.0297800302505493
1,0.0005,6,da_as_mcp_primary_reserve,0.9372613430023193
1,0.0005,6,total_pjm_rt_load_mwh,1.0851279497146606
1,0.0005,6,metered_load_mw,0.9847331047058105
1,0.0005,6,forecast_load_mw_latest_available,1.0256133079528809
1,0.0005,6,prelim_load_avg_hourly,1.0571683645248413
1,0.0005,6,gross_actual_interchange_mw,1.0161665678024292
1,0.0005,6,gen_fuel_hydro_mw,1.0767632722854614
1,0.0005,6,total_pjm_loc_credit,0.8789340853691101
1,0.0005,6,total_losses,1.0815176963806152
1,0.0005,6,net_inadv_interchange_mw,0.9113495945930481
1,0.0005,6,da_as_nsr_mw_primary_reserve,0.9036461114883423
1,0.0005,6,total_pjm_self_sched_reg,0.9612885117530823
1,0.0005,6,da_as_ss_mw_synchronized_reserve,0.9477139711380005
1,0.0005,6,da_as_ss_mw_thirty_minutes_reserve,0.9566035270690918
1,0.0005,6,da_as_ss_mw_primary_reserve,0.94511479139328
1,0.0005,6,gen_fuel_solar_mw,1.0813331604003906
1,0.0005,6,gen_fuel_coal_pct,1.037521481513977
1,0.0005,6,congestion_price_rt,0.9576715230941772
1,0.0005,6,da_as_mcp_synchronized_reserve,0.9301390647888184
1,0.0005,6,congestion_price_da,0.945867121219635
1,0.0005,7,da_as_as_mw_thirty_minutes_reserve,0.9891733527183533
1,0.0005,7,da_as_total_mw_thirty_minutes_reserve,0.9882012009620667
1,0.0005,7,gross_sched_interchange_mw,1.0784659385681152
1,0.0005,7,gen_fuel_nuclear_mw,1.0263241529464722
1,0.0005,7,gen_fuel_gas_mw,1.125424861907959
1,0.0005,7,da_as_as_req_mw_thirty_minutes_reserve,1.0300241708755493
1,0.0005,7,da_as_as_req_mw_primary_reserve,1.0000524520874023
1,0.0005,7,da_as_as_req_mw_synchronized_reserve,0.9465600848197937
1,0.0005,7,total_pjm_assigned_reg,0.9767582416534424
1,0.0005,7,da_as_as_mw_primary_reserve,0.9637150764465332
1,0.0005,7,da_as_total_mw_primary_reserve,0.9659891724586487
1,0.0005,7,da_as_as_mw_synchronized_reserve,0.9755431413650513
1,0.0005,7,total_pjm_reg_purchases,0.946545422077179
1,0.0005,7,gen_fuel_other_renewables_mw,1.04838228225708
1,0.0005,7,total_lmp_da,0.9697957634925842
1,0.0005,7,total_pjm_rmpcp_cr,0.9613420963287354
1,0.0005,7,forecast_load_mw_day_ahead,1.045677900314331
1,0.0005,7,total_pjm_rmccp_cr,0.9149407744407654
1,0.0005,7,gen_fuel_wind_mw,0.973903477191925
1,0.0005,7,da_as_total_mw_synchronized_reserve,0.9835417866706848
1,0.0005,7,system_energy_price_da,1.0485782623291016
1,0.0005,7,gen_fuel_multiple_fuels_pct,0.9791911244392395
1,0.0005,7,gen_fuel_multiple_fuels_mw,0.9640207290649414
1,0.0005,7,marginal_loss_price_rt,0.9708283543586731
1,0.0005,7,gen_fuel_gas_pct,1.0523368120193481
1,0.0005,7,marginal_loss_price_da,0.9969574213027954
1,0.0005,7,total_lmp_rt,0.9365615844726562
1,0.0005,7,rmccp,0.9209925532341003
1,0.0005,7,system_energy_price_rt,0.9696588516235352
1,0.0005,7,rmpcp,0.957474946975708
1,0.0005,7,gen_fuel_wind_pct,0.941906213760376
1,0.0005,7,gen_fuel_coal_mw,1.1388739347457886
1,0.0005,7,wind_generation_mw,1.0344420671463013
1,0.0005,7,gross_inadv_interchange_mw,1.028485894203186
1,0.0005,7,gen_fuel_oil_mw,1.0270085334777832
1,0.0005,7,da_as_mcp_primary_reserve,0.926780104637146
1,0.0005,7,total_pjm_rt_load_mwh,1.0960341691970825
1,0.0005,7,metered_load_mw,0.9966064095497131
1,0.0005,7,forecast_load_mw_latest_available,1.029066562652588
1,0.0005,7,prelim_load_avg_hourly,1.0659615993499756
1,0.0005,7,gross_actual_interchange_mw,1.0131127834320068
1,0.0005,7,gen_fuel_hydro_mw,1.0802088975906372
1,0.0005,7,total_pjm_loc_credit,0.8625854849815369
1,0.0005,7,total_losses,1.0755810737609863
1,0.0005,7,net_inadv_interchange_mw,0.893988311290741
1,0.0005,7,da_as_nsr_mw_primary_reserve,0.8860263228416443
1,0.0005,7,total_pjm_self_sched_reg,0.9507167935371399
1,0.0005,7,da_as_ss_mw_synchronized_reserve,0.9375090599060059
1,0.0005,7,da_as_ss_mw_thirty_minutes_reserve,0.9463782906532288
1,0.0005,7,da_as_ss_mw_primary_reserve,0.9351996183395386
1,0.0005,7,gen_fuel_solar_mw,1.0905590057373047
1,0.0005,7,gen_fuel_coal_pct,1.0372601747512817
1,0.0005,7,congestion_price_rt,0.9451785087585449
1,0.0005,7,da_as_mcp_synchronized_reserve,0.9172635674476624
1,0.0005,7,congestion_price_da,0.9403678774833679
1,0.0005,8,da_as_as_mw_thirty_minutes_reserve,0.9806411862373352
1,0.0005,8,da_as_total_mw_thirty_minutes_reserve,0.9768522381782532
1,0.0005,8,gross_sched_interchange_mw,1.0787442922592163
1,0.0005,8,gen_fuel_nuclear_mw,1.031726360321045
1,0.0005,8,gen_fuel_gas_mw,1.1313986778259277
1,0.0005,8,da_as_as_req_mw_thirty_minutes_reserve,1.0297240018844604
1,0.0005,8,da_as_as_req_mw_primary_reserve,0.9979999661445618
1,0.0005,8,da_as_as_req_mw_synchronized_reserve,0.9328752160072327
1,0.0005,8,total_pjm_assigned_reg,0.9706907272338867
1,0.0005,8,da_as_as_mw_primary_reserve,0.9547263979911804
1,0.0005,8,da_as_total_mw_primary_reserve,0.9488106369972229
1,0.0005,8,da_as_as_mw_synchronized_reserve,0.9670261740684509
1,0.0005,8,total_pjm_reg_purchases,0.9343327283859253
1,0.0005,8,gen_fuel_other_renewables_mw,1.0441136360168457
1,0.0005,8,total_lmp_da,0.9577582478523254
1,0.0005,8,total_pjm_rmpcp_cr,0.9498834609985352
1,0.0005,8,forecast_load_mw_day_ahead,1.0433012247085571
1,0.0005,8,total_pjm_rmccp_cr,0.9126821160316467
1,0.0005,8,gen_fuel_wind_mw,0.9689016938209534
1,0.0005,8,da_as_total_mw_synchronized_reserve,0.9788652658462524
1,0.0005,8,system_energy_price_da,1.0392584800720215
1,0.0005,8,gen_fuel_multiple_fuels_pct,0.9726636409759521
1,0.0005,8,gen_fuel_multiple_fuels_mw,0.9590902328491211
1,0.0005,8,marginal_loss_price_rt,0.9686616659164429
1,0.0005,8,gen_fuel_gas_pct,1.052196741104126
1,0.0005,8,marginal_loss_price_da,0.9874147176742554
1,0.0005,8,total_lmp_rt,0.9279101490974426
1,0.0005,8,rmccp,0.9068476557731628
1,0.0005,8,system_energy_price_rt,0.9662997126579285
1,0.0005,8,rmpcp,0.9457599520683289
1,0.0005,8,gen_fuel_wind_pct,0.9296948313713074
1,0.0005,8,gen_fuel_coal_mw,1.1408549547195435
1,0.0005,8,wind_generation_mw,1.0319970846176147
1,0.0005,8,gross_inadv_interchange_mw,1.028120994567871
1,0.0005,8,gen_fuel_oil_mw,1.0215727090835571
1,0.0005,8,da_as_mcp_primary_reserve,0.915398359298706
1,0.0005,8,total_pjm_rt_load_mwh,1.1064846515655518
1,0.0005,8,metered_load_mw,1.007606029510498
1,0.0005,8,forecast_load_mw_latest_available,1.0295981168746948
1,0.0005,8,prelim_load_avg_hourly,1.0759639739990234
1,0.0005,8,gross_actual_interchange_mw,1.014330267906189
1,0.0005,8,gen_fuel_hydro_mw,1.0806972980499268
1,0.0005,8,total_pjm_loc_credit,0.8448340892791748
1,0.0005,8,total_losses,1.067861795425415
1,0.0005,8,net_inadv_interchange_mw,0.8768548965454102
1,0.0005,8,da_as_nsr_mw_primary_reserve,0.8657495379447937
1,0.0005,8,total_pjm_self_sched_reg,0.9359184503555298
1,0.0005,8,da_as_ss_mw_synchronized_reserve,0.9279283881187439
1,0.0005,8,da_as_ss_mw_thirty_minutes_reserve,0.9405165314674377
1,0.0005,8,da_as_ss_mw_primary_reserve,0.9284875988960266
1,0.0005,8,gen_fuel_solar_mw,1.097350001335144
1,0.0005,8,gen_fuel_coal_pct,1.034775733947754
1,0.0005,8,congestion_price_rt,0.9344928860664368
1,0.0005,8,da_as_mcp_synchronized_reserve,0.9050278663635254
1,0.0005,8,congestion_price_da,0.9290642142295837
