field,中文名,score
system_losses_mw,系统网损,0.33887797594070435
area_3_fuel_solar_mw,区域3光伏出力,0.11620388925075531
area_1_fuel_solar_mw,区域1光伏出力,0.08490516990423203
hour_of_day,小时,0.04355839639902115
area_1_load_day_ahead_mw,区域1日前负荷,0.04315168410539627
area_1_fuel_wind_mw,区域1风电出力,0.039011549204587936
area_2_fuel_natural_gas_mw,区域2燃气出力,0.03678877651691437
area_1_generation_mw,区域1发电总量,0.03416890278458595
area_3_fuel_coal_mw,区域3燃煤出力,0.029366688802838326
area_1_fuel_coal_mw,区域1燃煤出力,0.021832529455423355
gen_fuel_natural_gas_mw,燃气出力,0.017288008704781532
area_1_fuel_natural_gas_mw,区域1燃气出力,0.016509275883436203
area_1_load_actual_mw,区域1实时负荷,0.01552599761635065
reserve_reg_up_mw,调频上备用,0.013487236574292183
gen_fuel_wind_mw,风电出力,0.012388263829052448
area_3_fuel_natural_gas_mw,区域3燃气出力,0.011906112544238567
area_2_fuel_hydro_mw,区域2水电出力,0.011591760441660881
area_2_fuel_coal_mw,区域2燃煤出力,0.011554745957255363
month_of_year,月份,0.011282440274953842
gen_fuel_coal_mw,燃煤出力,0.010483604855835438
area_2_generation_mw,区域2发电总量,0.010125905275344849
gen_fuel_hydro_mw,水电出力,0.009344583377242088
gen_fuel_solar_mw,光伏出力,0.008706812746822834
system_load_day_ahead_mw,系统日前负荷,0.006422261241823435
gen_fuel_nuclear_mw,核电出力,0.006298205349594355
reserve_spin_r1_mw,区域1旋转备用,0.005949689541012049
area_3_load_actual_mw,区域3实时负荷,0.004691846203058958
area_3_fuel_wind_mw,区域3风电出力,0.004297382198274136
reserve_spin_r3_mw,区域3旋转备用,0.00425854604691267
area_2_load_actual_mw,区域2实时负荷,0.0038012489676475525
area_1_fuel_hydro_mw,区域1水电出力,0.0032232243102043867
area_3_generation_mw,区域3发电总量,0.002661193022504449
system_load_actual_mw,系统实时负荷,0.0014664905611425638
area_3_fuel_hydro_mw,区域3水电出力,0.001328350743278861
reserve_reg_down_mw,调频下备用,0.001205276232212782
area_2_fuel_solar_mw,区域2光伏出力,0.0011331234127283096
area_2_load_day_ahead_mw,区域2日前负荷,0.001127338851802051
day_of_week,星期,0.0010917034232988954
area_3_load_day_ahead_mw,区域3日前负荷,0.0010035830782726407
system_generation_mw,系统发电量,0.0009902958991006017
reserve_spin_r2_mw,区域2旋转备用,0.0009899218566715717
area_1_fuel_nuclear_mw,区域1核电出力,0.0
is_weekend,是否周末,0.0
