rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,4,total_losses,gen_fuel_coal_mw,0.16781416635599447,0.7185413967559429,0.7358898421463559,0.5037290082725815,0.6726130522074051,0.43349721810586106,1,1,1,1,1,1,6,0.7358898421463559
2,26,total_losses,prelim_load_avg_hourly,0.15521217523008873,0.7258954997916122,0.6672249542720493,0.49796506618177044,0.650374524929586,0.4609737554575337,1,1,1,1,1,1,6,0.7258954997916122
3,27,total_losses,metered_load_mw,0.14955246540013972,0.7001970488770115,0.6454159308282926,0.4964361767488046,0.6456755369639643,0.459671875104223,1,1,1,1,1,1,6,0.7001970488770115
4,24,total_losses,forecast_load_mw_latest_available,0.1445690267670754,0.6995016578189064,0.6429097369627522,0.4963377752495999,0.6559330528849021,0.4528971272009556,1,1,1,1,1,1,6,0.6995016578189064
5,30,total_losses,total_pjm_rt_load_mwh,0.14584957983804128,0.6990204690074255,0.6380819939731689,0.5007479406648114,0.6552313102537111,0.4575961315825053,1,1,1,1,1,1,6,0.6990204690074255
6,1,total_losses,total_gen,0.14689441728353386,0.6809308647398136,0.6229598837246567,0.47924762087103456,0.6257201052858437,0.4547534705140394,1,1,1,1,1,1,6,0.6809308647398136
7,25,total_losses,forecast_load_mw_day_ahead,0.1299012353056694,0.6695591743074613,0.6129270997353513,0.46922996536843453,0.634883477617509,0.44769385447804605,1,1,1,1,1,1,6,0.6695591743074613
8,8,total_losses,gen_fuel_nuclear_mw,0.17636231977545452,0.5767003955023963,0.5587391825463182,0.4071104066737156,0.5561517841844584,0.3995763186502318,1,1,1,1,1,1,6,0.5767003955023963
9,5,total_losses,gen_fuel_gas_mw,0.08411332678803377,0.5253559250480637,0.4672724182530271,0.37555357587993576,0.500309552127337,0.44988577869773655,1,1,1,1,1,1,6,0.5253559250480637
10,69,total_losses,gross_inadv_interchange_mw,0.06814736121220988,0.44623909773308884,0.5141898050935172,0.30644272439693615,0.4547375268709529,0.41414016248112817,1,1,1,1,1,1,6,0.5141898050935172
11,67,total_losses,gross_actual_interchange_mw,0.061037950654830364,0.4006093196605874,0.4485902728108241,0.2938264385560716,0.43687594920223594,0.4176032580851971,1,1,1,1,1,1,6,0.4485902728108241
12,63,total_losses,marginal_loss_price_rt,0.8067397984578104,0.5723059932227326,0.32797778138123146,0.37415577233605724,0.4980109550683181,0.02153911625075787,1,1,1,1,1,0,5,0.8067397984578104
13,14,total_losses,gen_fuel_coal_pct,0.1207459039955523,0.5793050765882997,0.6224214464173846,0.4057544764574204,0.5894440387616936,0.029962572262017102,1,1,1,1,1,0,5,0.6224214464173846
14,59,total_losses,marginal_loss_price_da,0.20009986125868484,0.5560753571102481,0.5231706061508761,0.3804195988864016,0.5582092482128741,0.03319791423671695,1,1,1,1,1,0,5,0.5582092482128741
15,60,total_losses,system_energy_price_rt,0.547435047612578,0.41600510647670547,0.26532986861357866,0.31852431160356004,0.3950114110147561,0.09264955149574484,1,1,1,1,1,0,5,0.547435047612578
16,18,total_losses,gen_fuel_nuclear_pct,0.09028868841474917,-0.5425211940900023,-0.503500880882041,-0.37187631450287073,0.49208411039751954,0.029467152973780015,1,1,1,1,1,0,5,0.5425211940900023
17,61,total_losses,total_lmp_rt,0.5092445347576282,0.4434981392673769,0.2795591321837912,0.2992395513545441,0.38334740944586193,0.08983748211281485,1,1,1,1,1,0,5,0.5092445347576282
18,57,total_losses,total_lmp_da,0.12689755871722944,0.4804802136662675,0.4524597922489534,0.3356582524785903,0.4580781553087499,0.08936430004052003,1,1,1,1,1,0,5,0.4804802136662675
19,56,total_losses,system_energy_price_da,0.13560044763287404,0.47809667244796816,0.45737883456413303,0.30923890509160024,0.39692564206442194,0.08937028211885122,1,1,1,1,1,0,5,0.47809667244796816
20,20,total_losses,gen_fuel_other_renewables_pct,0.09343603786963649,-0.4305521522156023,-0.425647631843465,-0.32667342747692063,0.3848957613171503,0.02142427876589963,1,1,1,1,1,0,5,0.4305521522156023
21,2,total_losses,wind_generation_mw,0.03733414116287298,0.2258153464935173,0.24940989418130644,0.17432659458294691,0.2725586920497075,0.4184276296086011,0,1,1,1,1,1,5,0.4184276296086011
22,13,total_losses,gen_fuel_wind_mw,0.04356214273474557,0.250768060393971,0.27620959960584335,0.15742323548030016,0.27642575446746764,0.4161923591078594,0,1,1,1,1,1,5,0.4161923591078594
23,40,total_losses,da_as_as_req_mw_primary_reserve,0.1694613454680326,0.30921689186173384,0.23855782621244442,0.25087779619071265,0.24896777888541122,0.03701063966632467,1,1,1,1,1,0,5,0.30921689186173384
24,46,total_losses,da_as_as_mw_primary_reserve,0.06906111952359711,0.29978603469683723,0.306245809084186,0.19830701658732983,0.25686050439473535,0.06083408711879159,1,1,1,1,1,0,5,0.306245809084186
25,41,total_losses,da_as_as_req_mw_synchronized_reserve,0.1631234963352749,0.3061106676545551,0.23823318836925653,0.2295351396924545,0.21394379519884885,0.035583754072630695,1,1,1,1,1,0,5,0.3061106676545551
26,43,total_losses,da_as_total_mw_primary_reserve,0.07066692596590587,0.25985370777914474,0.27325605462485797,0.20174850361338578,0.25917160164904113,0.05743042825394537,1,1,1,1,1,0,5,0.27325605462485797
27,55,total_losses,da_as_nsr_mw_primary_reserve,0.07276548117534506,0.23597774733098456,0.2296257348611487,0.15984689836368451,0.2290461458820379,0.17259666986730401,1,1,1,1,1,0,5,0.23597774733098456
28,35,total_losses,total_pjm_rmccp_cr,0.7214748429593965,0.21750999643020075,0.06862916912608398,0.15214106165364003,0.17628786344926545,0.4462322923726163,1,1,0,1,0,1,4,0.7214748429593965
29,45,total_losses,da_as_total_mw_thirty_minutes_reserve,0.040144150498596994,0.1758982516214407,0.17609755278869846,0.1262715372562334,0.19385803524819675,0.4265725916432039,0,1,1,1,0,1,4,0.4265725916432039
30,68,total_losses,gross_sched_interchange_mw,0.018744425736682634,0.22804488084108443,0.27146390534818376,0.11231387740788179,0.2022064578128993,0.4133458381308492,0,1,1,0,1,1,4,0.4133458381308492
31,9,total_losses,gen_fuel_oil_mw,0.1451381887973505,0.22024412314538888,0.34125612088217616,0.11123704428820769,0.29836580546573477,0.20322673890059922,1,1,1,0,1,0,4,0.34125612088217616
32,10,total_losses,gen_fuel_other_renewables_mw,0.059688956558950346,0.3087535329853284,0.27152104033880065,0.2124866068492191,0.33890392696382227,0.17141842633773566,0,1,1,1,1,0,4,0.33890392696382227
33,62,total_losses,congestion_price_rt,0.04512845436476621,0.2826544315521828,0.2579721412301186,0.15768183750818987,0.227331497750689,0.016911079196722845,0,1,1,1,1,0,4,0.2826544315521828
34,42,total_losses,da_as_as_req_mw_thirty_minutes_reserve,0.13779223848514016,0.2572082351899079,0.22181564433926038,0.18649795691623627,0.19015651444263204,0.01802886011014434,1,1,1,1,0,0,4,0.2572082351899079
35,34,total_losses,total_pjm_assigned_reg,0.026780157543616012,0.20847906969514352,0.19092901061035727,0.15270786031064285,0.20583352356824108,0.2043951645485535,0,1,1,1,1,0,4,0.20847906969514352
36,6,total_losses,gen_fuel_hydro_mw,0.05832033271916442,0.21188614266916908,0.17479508213801384,0.11399561721590228,0.16442475603938606,0.36692644858913603,0,1,1,0,0,1,3,0.36692644858913603
37,19,total_losses,gen_fuel_oil_pct,0.07470792580860224,0.13809198225186103,0.296191765710337,0.09587736813421274,0.29153337678727087,0.018816132193357645,1,0,1,0,1,0,3,0.296191765710337
38,58,total_losses,congestion_price_da,0.0991572449486025,0.09007044005676641,0.24987415221849288,0.051541418902052404,0.2936429802113729,0.036814076637223254,1,0,1,0,1,0,3,0.2936429802113729
39,21,total_losses,gen_fuel_solar_pct,0.05949620714890129,-0.16930871307784778,-0.23881250038475033,-0.11306743219088296,0.21655567322974734,0.015151538470924932,0,1,1,0,1,0,3,0.23881250038475033
40,48,total_losses,da_as_as_mw_thirty_minutes_reserve,0.052062886510056014,0.16911265075103257,0.14603553597741284,0.08360547083520875,0.1453155998574483,0.42311347379117065,0,1,0,0,0,1,2,0.42311347379117065
41,28,total_losses,rmccp,0.40273898505544714,0.20802400134749288,0.0990319709726765,0.10784585669307932,0.17778209507735243,0.10140112732035775,1,1,0,0,0,0,2,0.40273898505544714
42,32,total_losses,total_pjm_reg_purchases,0.026480646232997212,0.24399897997750325,0.20840465755135631,0.1124485885826617,0.15700333683735035,0.17412305327337016,0,1,1,0,0,0,2,0.24399897997750325
43,12,total_losses,gen_fuel_storage_mw,0.02310193960759144,0.17523771877187674,0.13138552354735958,0.16729525613806503,0.1800038867740279,0.029157473645351463,0,1,0,1,0,0,2,0.1800038867740279
44,3,total_losses,solar_generation_mw,0.01697111172061597,-0.1443920538221307,-0.1545935175917471,-0.12025191565237171,0.1642745630100138,0.06473745236114128,0,0,1,1,0,0,2,0.1642745630100138
45,65,total_losses,net_sched_interchange_mw,0.025841978642533424,0.08796745208095118,0.0717173867650511,0.06962247105498494,0.16054236132402072,0.4309789873153121,0,0,0,0,0,1,1,0.4309789873153121
