epoch,train_standardized_mse,validation_standardized_mse,selection_objective,validation_r2,n_active_at_0_01
1,0.8221590356463803,0.417133629322052,0.9433200001716614,0.5826582572558919,24
2,0.26007558085465476,0.19288621842861176,0.668611621260643,0.8070175562093895,24
3,0.15339017711778546,0.15249206125736237,0.5820493656396866,0.847431843994824,24
4,0.12242960926053213,0.12925158441066742,0.5199501699209214,0.8706839253721393,24
5,0.10408837835637097,0.10715964436531067,0.4649927055835724,0.8927868968722616,24
6,0.08901525422126036,0.08509687334299088,0.415062350332737,0.9148606671703762,24
7,0.07556008104302799,0.07178017497062683,0.3774885642528534,0.9281840108711277,24
8,0.06647448858189249,0.058965254575014114,0.3436978442966938,0.9410053300221312,24
9,0.0586878355061084,0.0493728406727314,0.31550296381115916,0.9506025315345975,24
10,0.054712262951236316,0.052911050617694855,0.30299472600221633,0.9470625558965656,24
11,0.04983890554901011,0.048305511474609375,0.2842929077148437,0.9516703837515956,24
12,0.04972269848252967,0.04746430739760399,0.2702909217774868,0.952512015509665,24
13,0.0494212406083321,0.04300655797123909,0.2545798535645008,0.956971990296097,24
14,0.04613956037241355,0.048615265637636185,0.24982120588421822,0.9513604820865978,24
15,0.044499809334143055,0.040748231112957,0.23245290488004686,0.9592314445763468,24
16,0.04437373490839295,0.046500399708747864,0.2298059493303299,0.9534764020709081,24
17,0.042788175765574026,0.0409943051636219,0.2162517400085926,0.9589852413564675,24
18,0.04176474312447901,0.039209552109241486,0.20720202952623368,0.960770886828267,24
19,0.04209820548085788,0.03986802697181702,0.20088369011878968,0.9601120857515668,24
20,0.05677151088190805,0.035698141902685165,0.19115949138998986,0.9642840472548959,24
21,0.04287418518756594,0.03501912206411362,0.18486570447683334,0.9649634087833089,24
22,0.03946334538927087,0.03878169506788254,0.18320466488599776,0.9611989595034033,24
23,0.047424344144794586,0.03431488946080208,0.17373112633824347,0.9656679929288906,24
24,0.04345231307228141,0.04034062474966049,0.17552674382925035,0.959639254128184,24
25,0.04110606679293307,0.03236238658428192,0.16338651835918427,0.9676214662041848,23
26,0.04142877616516327,0.03816685825586319,0.16507788807153703,0.9618140998321406,23
27,0.045010754003607,0.03468095138669014,0.1582767517864704,0.9653017462528439,23
28,0.04207941900881791,0.0436873659491539,0.16390087455511093,0.9562908369484043,22
