model,seed,best_epoch,elapsed_seconds,validation_r2,validation_rmse,validation_mae,validation_pearson_r,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,test_r2,test_rmse,test_mae,test_pearson_r,test_accuracy,test_balanced_accuracy,test_roc_auc
full_DNN,42,74,0.9878489971160889,0.9783259968801215,0.07357302554302647,0.018661031961984136,0.9891045965768837,0.9943052391799544,0.9943358005453837,0.9978807947019868,0.9677994547314833,0.08724837190622155,0.018249625418508962,0.9838326300530599,0.9903299203640501,0.9893528200860644,0.9962524773615689
full_DNN,43,45,0.7005228996276855,0.9746532654362626,0.0795627999977466,0.02248371129426978,0.9872591638714228,0.9908883826879271,0.9909518244383846,0.9997610699909103,0.965825995265338,0.08988219221527419,0.021440677573656468,0.9828380843243348,0.9897610921501706,0.9891721506235833,0.998928301597556
full_DNN,44,64,0.8966331481933594,0.9801482191471474,0.07041234144163692,0.023396526932173273,0.9901432457278309,0.9920273348519362,0.9921282950266199,0.9996416049863655,0.9554363363151716,0.10263988638615996,0.027783254477215573,0.9776467881066627,0.987485779294653,0.9859242064230731,0.9966685646084947
DGatingDNN,42,210,2.7139883041381836,0.9760960569773208,0.07726518034082362,0.02289035756794358,0.9880047518753541,0.9931662870159453,0.9930866121282951,0.9997714582521751,0.9536284888617673,0.10470112376305536,0.0277351083337786,0.977098950018621,0.9886234357224118,0.9890913968486865,0.9978374412824248
DGatingDNN,43,180,2.55802583694458,0.9774915438483921,0.07497593735882645,0.016945710316605883,0.9887113749629904,0.9931662870159453,0.9931593299571484,0.9998233995584989,0.9589274960109188,0.09853744765457874,0.017449181497232635,0.9794876343736777,0.9869169510807736,0.9871464627109179,0.9990309547012384
DGatingDNN,44,215,2.597815990447998,0.9757967671351115,0.07774737589234126,0.018763568142008944,0.9878626280218464,0.9920273348519362,0.9920555771977665,0.9997195169458513,0.9519130697892708,0.1066201392251652,0.0188837177178423,0.9757378849640053,0.9863481228668942,0.9858434526481763,0.9982809026903325
selected_retrain_DNN,42,71,0.8528649806976318,0.9835454725549497,0.06410497827088228,0.01770073153367075,0.9917983526077482,0.9954441913439636,0.9954395533047655,0.9998857291260875,0.9653538411041165,0.09050097645988155,0.019628593759596417,0.9827493726483247,0.9903299203640501,0.9904751606863249,0.9953942974147844
selected_retrain_DNN,43,90,1.1110031604766846,0.9763987299889875,0.07677445405780207,0.017230357660791056,0.9881550171246599,0.9920273348519362,0.9921282950266199,0.9998026230359693,0.9626410365567555,0.09397733551375875,0.017855535272987767,0.9812399722163098,0.9886234357224118,0.9882496413984911,0.9962593209018145
selected_retrain_DNN,44,95,1.058297872543335,0.9777168597502282,0.07459972851656649,0.021930386475658634,0.9889141516373336,0.9920273348519362,0.9920555771977665,0.9997610699909103,0.9695366341975066,0.08486227327348671,0.021426690621587603,0.9849457184332553,0.9920364050056882,0.9924200948240937,0.9984971585620901
