field,中文名,score
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.3440077006816864
gen_fuel_multiple_fuels_pct,多燃料占比,0.09966457635164261
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.07726140320301056
gross_sched_interchange_mw,总计划交换,0.06218794733285904
marginal_loss_price_da,日前边际损耗价,0.0512814074754715
gen_fuel_nuclear_mw,核电出力,0.04628678038716316
system_energy_price_da,日前能量价格,0.028692957013845444
total_losses,总网损,0.024513740092515945
total_lmp_da,日前总电价,0.02186516672372818
total_pjm_reg_purchases,调频购买量,0.01995796710252762
total_pjm_assigned_reg,调频分配量,0.017023330554366112
gen_fuel_nuclear_pct,核电占比,0.015643050894141197
gen_fuel_coal_mw,燃煤出力,0.01306591834872961
gen_fuel_coal_pct,燃煤占比,0.012920309789478779
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.010723605751991272
marginal_loss_price_rt,实时边际损耗价,0.01066656969487667
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.009760294109582901
total_pjm_rmpcp_cr,调频性能信用额,0.008984549902379513
gen_fuel_other_renewables_pct,其他可再生占比,0.008409436792135239
gen_fuel_other_renewables_mw,其他可再生出力,0.0069213793613016605
gen_fuel_gas_mw,燃气出力,0.006568269804120064
gross_inadv_interchange_mw,总非计划交换,0.005843374412506819
gen_fuel_wind_mw,风电出力,0.005653688218444586
prelim_load_avg_hourly,预估小时负荷,0.0054331873543560505
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.005106757394969463
da_as_as_mw_primary_reserve,日前主用备用实际量,0.004459261428564787
gen_fuel_hydro_pct,水电占比,0.00434027099981904
da_as_mcp_primary_reserve,日前主用备用出清价,0.004246063996106386
gen_fuel_oil_mw,燃油出力,0.004141279961913824
gen_fuel_hydro_mw,水电出力,0.0037974026054143906
forecast_load_mw_latest_available,最新负荷预测,0.0036678884644061327
congestion_price_da,日前阻塞价,0.0035570741165429354
gen_fuel_solar_mw,光伏出力,0.0035251036752015352
da_as_ss_mw_primary_reserve,日前主用备用自调度,0.0034685353748500347
total_pjm_loc_credit,机会成本信用,0.0033286658581346273
total_lmp_rt,实时总电价,0.003252758178859949
metered_load_mw,计量负荷,0.0031676681246608496
gen_fuel_wind_pct,风电占比,0.0031513830181211233
gen_fuel_oil_pct,燃油占比,0.003003054764121771
gen_fuel_multiple_fuels_mw,多燃料出力,0.0029680649749934673
gross_actual_interchange_mw,总实际交换,0.002663708059117198
congestion_price_rt,实时阻塞价,0.0026400419883430004
gen_fuel_gas_pct,燃气占比,0.0024929572828114033
wind_generation_mw,风电出力,0.0023417193442583084
total_pjm_rt_load_mwh,实时负荷电量,0.002321872627362609
rmpcp,调频性能出清价,0.0022004269994795322
total_pjm_self_sched_reg,调频自调度量,0.0021606849040836096
gen_fuel_solar_pct,光伏占比,0.0019969786517322063
solar_generation_mw,光伏出力,0.001895743771456182
total_pjm_rmccp_cr,调频容量信用额,0.001892561442218721
system_energy_price_rt,实时能量价格,0.0015270548174157739
gen_fuel_storage_mw,储能出力,0.0014896686188876629
net_inadv_interchange_mw,净非计划交换,0.0009903855388984084
rmccp,调频容量出清价,0.0008683059713803232
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
