epoch,train_standardized_mse,validation_standardized_mse,validation_macro_r2,validation_median_r2
1,0.8500469078781857,0.5503231883049011,0.3417737690087791,0.3386114537715912
2,0.44385624492253745,0.2922383248806,0.6341320335099073,0.6817732453346252
3,0.2981047455218991,0.22374212741851807,0.7157835993115033,0.7770879864692688
4,0.2533556892643831,0.19253990054130554,0.751238094016074,0.8122659921646118
5,0.22194402492814197,0.17470400035381317,0.7708472723193537,0.8325419425964355
6,0.1986326706742961,0.16094167530536652,0.7878256412310021,0.8541623950004578
7,0.18463693859713684,0.15512262284755707,0.7941075662307651,0.8656779527664185
8,0.17643234951975442,0.1443706750869751,0.8072853185863138,0.8675644397735596
9,0.16674091388691378,0.14521604776382446,0.8083181459212971,0.8682689666748047
10,0.16327909608513952,0.13888823986053467,0.8093984100584671,0.8771307468414307
11,0.15938757349317076,0.1365923434495926,0.8139832863740832,0.8829006552696228
12,0.1520552424133483,0.13054628670215607,0.8257497627044392,0.883564829826355
13,0.1480816591897023,0.12861761450767517,0.8239803038467871,0.8877506256103516
14,0.14399675122312547,0.129348486661911,0.8239995277373591,0.882304310798645
15,0.143521197644355,0.12210263311862946,0.8347570946283429,0.8889418244361877
16,0.1377760264574124,0.12095607817173004,0.8340836370659765,0.8935601115226746
17,0.13670831659860866,0.11760509759187698,0.8428300727750654,0.8964837193489075
18,0.14083620381378553,0.11461695283651352,0.8460993387988794,0.8984554409980774
19,0.13076841602890849,0.1141102984547615,0.8472463722540954,0.8966507315635681
20,0.12736359216326154,0.10763496905565262,0.855242629753095,0.9043092727661133
21,0.12368732998141548,0.10586342215538025,0.8570530929855097,0.9062577486038208
22,0.12073882633339063,0.10523471981287003,0.8582458743982226,0.904967725276947
23,0.12025440155141293,0.10370032489299774,0.861002420710626,0.9060680270195007
24,0.11796118902186721,0.10371474176645279,0.8609734489538959,0.9001314043998718
25,0.11599718178722404,0.10183744877576828,0.8634519966963295,0.9085092544555664
26,0.11570743245006616,0.09688062965869904,0.8696829278335393,0.912109911441803
27,0.1135051460305281,0.09539305418729782,0.8724444572613618,0.9132394790649414
28,0.1106704233496625,0.09692301601171494,0.8713089311234304,0.9148045182228088
29,0.11498039654985061,0.09395088255405426,0.8733113174126527,0.9181896448135376
30,0.10808016343324621,0.09266480803489685,0.875096845014073,0.9172620177268982
31,0.10610446164950428,0.09119681268930435,0.8774424270491734,0.9162327647209167
32,0.10392855897923918,0.10024084895849228,0.8633151207571832,0.9073452949523926
33,0.1092426355203484,0.0899524837732315,0.8784465931843375,0.9185330867767334
34,0.10178280219910744,0.10118994861841202,0.8541750345274667,0.9111495614051819
35,0.11318109709970658,0.08961755782365799,0.8760345115839878,0.916832685470581
36,0.100541815442859,0.08581270277500153,0.8836191600171205,0.9241573810577393
37,0.09806531792774399,0.08470974862575531,0.8847818781282301,0.9220985770225525
38,0.09623590670162467,0.08581109344959259,0.8818364485959026,0.9236169457435608
39,0.09615151418364505,0.08626926690340042,0.8797575018116247,0.9241001009941101
40,0.09879516198911215,0.08414512127637863,0.8852929283525343,0.9272315502166748
41,0.09482188523785201,0.08287575840950012,0.8875832911406722,0.9258236885070801
42,0.0958052620815238,0.08503106981515884,0.8802752074237182,0.9228929281234741
43,0.09354079321327347,0.08250483870506287,0.8866192275118605,0.9299492239952087
44,0.09181115531987312,0.08244327455759048,0.8885426539405484,0.9278788566589355
45,0.09478044865692911,0.08038108795881271,0.890136546063646,0.9257993102073669
46,0.088560712031133,0.07977594435214996,0.8903243797961796,0.9315109252929688
47,0.08915080089866145,0.08217889815568924,0.8876021560107437,0.9293105006217957
48,0.09105259810241695,0.08155636489391327,0.888585475003608,0.9261355400085449
49,0.08753245376491593,0.07849162817001343,0.8933864433631719,0.9304823279380798
50,0.08674016608217357,0.07744033634662628,0.8943721321977187,0.9329956769943237
51,0.08528981824140698,0.07692675292491913,0.8956587774174236,0.9312532544136047
52,0.08483109419114727,0.08056741207838058,0.8909848805899933,0.9303922057151794
53,0.08695543326665305,0.07920688390731812,0.8924369153296836,0.9321371912956238
54,0.0869418924738621,0.07554731518030167,0.8968732244221964,0.9338344931602478
55,0.08307857361119834,0.07557129859924316,0.8955114940616572,0.93378084897995
56,0.08282587460557904,0.0790175274014473,0.8934740507714102,0.9265343546867371
57,0.0819658724834722,0.07828039675951004,0.8957534192182194,0.933499813079834
