partition,seed,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description,n_input_declared,n_input_variable
01_public27_joint,43,slack_bus_p_mw,T2_operational,continuous,0.7903589606285095,3.6963422298431396,2.545062780380249,8.072982788085938,0.45786574482917786,0.896399736404419,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,slack_bus_q_mvar,T2_operational,continuous,0.9586189389228821,2.2705013751983643,1.7775981426239014,11.161455154418945,0.2034234255552292,0.9815561175346375,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_118_va_deg,T3_high,continuous,0.9518936276435852,0.7184088230133057,0.5016010999679565,3.2754437923431396,0.219331756234169,0.9775699973106384,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_118_p_injection_mw,T2_operational,continuous,0.8992498517036438,8.271526336669922,6.700876235961914,26.059295654296875,0.31741175055503845,0.9641906023025513,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_118_q_injection_mvar,T2_operational,continuous,0.9803615808486938,2.380455493927002,1.8005831241607666,16.986602783203125,0.1401372253894806,0.9910591840744019,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_115_va_deg,T3_high,continuous,0.9459002017974854,0.5499280691146851,0.38703152537345886,2.3643300533294678,0.2325936108827591,0.9747359752655029,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_115_p_injection_mw,T2_operational,continuous,0.942655622959137,3.3733022212982178,2.611433744430542,14.086713790893555,0.23946693539619446,0.9754445552825928,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_115_q_injection_mvar,T2_operational,continuous,0.9732577800750732,2.3602795600891113,1.7650059461593628,14.433265686035156,0.16353052854537964,0.986771285533905,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_218_va_deg,T3_high,continuous,0.966750979423523,0.30853548645973206,0.22245749831199646,1.69205904006958,0.18234321475028992,0.9835239052772522,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_218_p_injection_mw,T2_operational,continuous,0.9105921387672424,35.77146911621094,25.05063247680664,119.63245391845703,0.2990114092826843,0.9561570286750793,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_218_q_injection_mvar,T2_operational,continuous,0.9075545072555542,4.458850860595703,3.0459320545196533,14.66493034362793,0.3040485680103302,0.9542110562324524,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_215_va_deg,T3_high,continuous,0.9853555560112,0.10054906457662582,0.07612918317317963,0.8308848738670349,0.12101443856954575,0.992927074432373,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_215_p_injection_mw,T2_operational,continuous,0.9253770112991333,14.156245231628418,10.497126579284668,51.821712493896484,0.2731720805168152,0.9647232890129089,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_215_q_injection_mvar,T2_operational,continuous,0.9566798210144043,2.2735249996185303,1.6800841093063354,10.923315048217773,0.20813506841659546,0.9788336753845215,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
01_public27_joint,43,bus_318_va_deg,T3_high,continuous,0.9644650220870972,0.7270858883857727,0.5515056252479553,3.857072591781616,0.18850718438625336,0.9828261137008667,1,,,,27 个候选发布字段联合预测全部 108 个时变目标,27,24
