lambda,n_selected,val_loss
0.0,19,0.2309032678604126
3.2768,19,0.24990561604499817
3.3423360000000004,19,0.24245323240756989
3.4091827200000004,19,0.23952822387218475
3.4773663744000003,19,0.2362183779478073
3.546913701888,19,0.23014675080776215
3.61785197592576,19,0.2271874099969864
3.6902090154442755,19,0.22471407055854797
3.764013195753161,19,0.2221996784210205
3.8392934596682244,19,0.21973320841789246
3.916079328861589,19,0.21737293899059273
3.994400915438821,19,0.21512295305728912
4.074288933747598,19,0.21298782527446725
4.1557747124225495,19,0.21097062528133392
4.238890206671001,19,0.2090418040752411
4.323668010804421,19,0.2071908861398697
4.41014137102051,19,0.20539171993732452
4.49834419844092,19,0.20364844799041748
4.588311082409739,19,0.20195981860160828
4.680077304057933,19,0.20032432675361633
4.773678850139092,19,0.19874466955661774
4.869152427141874,19,0.19721025228500366
4.9665354756847115,19,0.19571761786937714
5.065866185198406,19,0.19426973164081573
5.167183508902374,19,0.1928565949201584
5.270527179080422,19,0.1914835274219513
5.37593772266203,19,0.19014683365821838
5.483456477115271,19,0.18884500861167908
5.593125606657576,19,0.1875683069229126
5.704988118790728,19,0.1863282471895218
5.819087881166542,19,0.18513374030590057
5.935469638789873,19,0.18397365510463715
6.0541790315656705,19,0.18283219635486603
6.175262612196984,19,0.18170608580112457
6.298767864440924,19,0.180601567029953
6.424743221729742,19,0.17951756715774536
6.553238086164337,19,0.1784597635269165
6.684302847887624,19,0.17741955816745758
6.817988904845376,19,0.17639097571372986
6.954348682942284,19,0.17538276314735413
7.093435656601129,19,0.17439408600330353
7.235304369733152,19,0.1734238862991333
7.380010457127815,19,0.17247116565704346
7.5276106662703715,19,0.17152813076972961
7.678162879595779,19,0.1706175059080124
7.831726137187695,19,0.16971361637115479
7.988360659931449,19,0.16881884634494781
8.148127873130079,19,0.16794520616531372
8.311090430592682,19,0.1670779585838318
8.477312239204535,19,0.16621874272823334
8.646858483988625,19,0.16537556052207947
8.819795653668399,19,0.16453468799591064
8.996191566741766,19,0.16370148956775665
9.176115398076602,19,0.16288599371910095
9.359637706038134,19,0.1620849221944809
9.546830460158898,19,0.16129642724990845
9.737767069362075,19,0.16052916646003723
9.932522410749316,19,0.15979260206222534
10.131172858964302,19,0.1590888649225235
10.333796316143587,19,0.15838973224163055
10.540472242466459,19,0.1577051281929016
10.751281687315789,19,0.15704838931560516
10.966307321062105,19,0.15641480684280396
