epoch,train_loss,train_total_loss,train_r2,test_loss,test_r2
1,0.6549897166893024,0.7669741197367552,0.3450102210044861,0.6310947300296396,0.33823829889297485
2,0.6257146402055412,0.6455591481596465,0.37428534030914307,0.600892459829104,0.3699081540107727
3,0.6155982704183018,0.6241619544293862,0.38440167903900146,0.5913519069348296,0.3799123764038086
4,0.613896154489456,0.6076089088232666,0.3861038088798523,0.5936484275955588,0.37750428915023804
5,0.5998966818958584,0.603007456262481,0.4001033306121826,0.5840085738393814,0.387612521648407
6,0.5961829690338457,0.5952187693816776,0.4038170576095581,0.5816808202087063,0.3900534510612488
7,0.5780156304119827,0.5913416952171299,0.42198431491851807,0.5607178166984967,0.41203510761260986
8,0.5701205988895204,0.5819340948119154,0.429879367351532,0.557959707088122,0.41492724418640137
9,0.5642775145414513,0.5765513228485195,0.4357224702835083,0.5537982281280435,0.4192909002304077
10,0.5573025788689068,0.5676421631582289,0.4426974058151245,0.5489301480454941,0.4243955612182617
11,0.5514592201815257,0.5635472305922062,0.4485408067703247,0.5478424537059379,0.4255360960960388
12,0.5507597585582972,0.5606639442232828,0.44924020767211914,0.5414833972511226,0.43220412731170654
13,0.545942201816891,0.5550048912447917,0.45405781269073486,0.5454136707126822,0.4280829429626465
14,0.5444374125315239,0.5512971050564005,0.4555625319480896,0.5491128539045652,0.42420393228530884
15,0.5337848224272309,0.5507128170607006,0.4662151336669922,0.5360914118009615,0.43785810470581055
16,0.5338406517176353,0.5445400122912079,0.4661593437194824,0.5430618627634767,0.4305490255355835
17,0.5326233580655323,0.5395214700596747,0.46737658977508545,0.5362874012627558,0.4376526474952698
18,0.5288591347874104,0.5341834216182526,0.47114086151123047,0.5370944875152144,0.436806321144104
19,0.5246744097172575,0.5340003618634147,0.4753255844116211,0.5409885574829633,0.4327230453491211
20,0.5199040690972753,0.5341802268241832,0.48009586334228516,0.5317395033833643,0.442421555519104
21,0.5242203806635314,0.5292480405656718,0.47577965259552,0.5336470599860361,0.44042128324508667
22,0.5228928733008151,0.5245554180420952,0.47710710763931274,0.529975400939924,0.44427138566970825
23,0.5186599252332031,0.5273188317273022,0.48134011030197144,0.5357945873040587,0.4381694197654724
24,0.5355688706625368,0.5245596711004656,0.46443110704421997,0.5427582482360813,0.43086737394332886
25,0.5106094099852462,0.5171031736629849,0.4893905520439148,0.5328582427273058,0.44124847650527954
26,0.5034126147766099,0.514733648487366,0.4965873956680298,0.5216731504116157,0.4529770612716675
27,0.5059852619880782,0.5148136489821876,0.4940146803855896,0.531584222124864,0.44258439540863037
