area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.11365101,0.005185441,0.0024204978,0.006890106,0.016005302,0.008513373,0.03754048,0.0013478788,0.0030995612,0.12654151,0.028103014,0.011992725,0.09048749,0.008577205,0.0043386933,0.07989881,0.005467551,0.0056933956,0.093692474,0.009248626,0.03452425,0.0037645355,0.09686925,0.047985252,0.2071803,0.16622376,0.042477522,0.03998703,0.23654479,0.12979425,0.07748688,0.056165844,0.031412005,0.07214804,0.0053067957,0.0038933016,0.06318429,0.013739688,0.015559991,0.070994504,0.1509876,0.0022149186,0.0027175564,0.0028761488,0.0026435659,0.0042089145
0.100090235,0.0023037633,0.00091606006,0.0032011897,0.00923847,0.0042161653,0.027413625,0.00047262348,0.0012518981,0.11297612,0.017713584,0.008019022,0.07930526,0.004040541,0.0018515644,0.066144556,0.0024969666,0.002572202,0.08128652,0.00437384,0.027385266,0.0015848093,0.084431134,0.034860864,0.19881381,0.1532331,0.03604146,0.0338899,0.2057382,0.117129505,0.06360229,0.047633898,0.02745796,0.06388099,0.0023156463,0.001634196,0.05644397,0.0073972032,0.013762747,0.062852725,0.13297296,0.0008239508,0.0010597787,0.0011444193,0.0010532009,0.0018366051
0.08979263,0.0009350981,0.0003131729,0.0013784919,0.0050909207,0.0019253975,0.020544728,0.00014998733,0.0004637287,0.09967343,0.01090867,0.0049589286,0.07358199,0.0017329374,0.00068826927,0.054899864,0.0010482639,0.0010669688,0.06972026,0.001858229,0.021525592,0.00059860636,0.073035315,0.024542574,0.1894031,0.14426318,0.03074188,0.028573172,0.17915253,0.10546505,0.052464735,0.040789638,0.023989728,0.056812763,0.000924835,0.00062702346,0.051165216,0.0034958539,0.012001698,0.055941194,0.11750438,0.0002767921,0.00037618825,0.00041532272,0.00037500533,0.0007367981
0.081796736,0.0003459319,9.617302e-05,0.0005488624,0.0026420355,0.00081276917,0.014356595,4.2864038e-05,0.00015697203,0.09034603,0.0064265397,0.00281982,0.068002716,0.0006671518,0.00022872648,0.04612676,0.00040304338,0.0004009256,0.06005854,0.0007059351,0.017877428,0.00020418277,0.06417499,0.016897017,0.18138444,0.13595156,0.028504098,0.02489323,0.15764143,0.09597113,0.043326374,0.036142852,0.021644719,0.05168637,0.0003389174,0.00022068077,0.048271712,0.0014379185,0.011644506,0.050747883,0.10459357,8.3483625e-05,0.000120816185,0.00013619028,0.000120012795,0.00026851878
0.075159885,0.0001163146,2.6478283e-05,0.00020105785,0.001288014,0.00031561157,0.010072642,1.0946812e-05,4.824324e-05,0.080933444,0.0035510529,0.0013944918,0.06349978,0.00023330444,6.797611e-05,0.038728278,0.0001415351,0.00013686616,0.05204827,0.00024136102,0.01463743,6.270894e-05,0.05618133,0.011400968,0.17472607,0.12744491,0.026775325,0.021356316,0.13934955,0.08959347,0.03557155,0.032526676,0.01970705,0.046961445,0.00011309478,7.073881e-05,0.044874217,0.0005139638,0.011124061,0.04600789,0.09623949,2.2543074e-05,3.4973473e-05,4.0311705e-05,3.4447723e-05,8.908776e-05
0.07097076,3.53928e-05,6.496419e-06,6.747236e-05,0.0005886866,0.000112388065,0.006646871,2.47947e-06,1.3380148e-05,0.075157456,0.0018461277,0.00060180516,0.05901898,7.368783e-05,1.803388e-05,0.03293204,4.5184403e-05,4.2278396e-05,0.0455316,7.433873e-05,0.01163525,1.7309407e-05,0.050881878,0.007329882,0.17010279,0.12109702,0.025241671,0.02025783,0.12511449,0.082644455,0.02941673,0.031113597,0.018314986,0.043842778,3.415363e-05,2.0532812e-05,0.042969696,0.00016198945,0.010470638,0.043929253,0.087794654,5.417851e-06,9.058488e-06,1.0697366e-05,8.847826e-06,2.6773647e-05
0.06550524,9.7033435e-06,1.4107744e-06,2.06144e-05,0.0002505651,3.65516e-05,0.0043341178,4.938238e-07,3.323649e-06,0.06803418,0.0008902631,0.00022426803,0.05459785,2.101106e-05,4.2573442e-06,0.02707743,1.3057484e-05,1.1775446e-05,0.038513,2.0558613e-05,0.008935184,4.269683e-06,0.046860922,0.0045493785,0.16170073,0.11604488,0.02395552,0.018104255,0.1127113,0.07821047,0.02354741,0.029693853,0.016572423,0.042294383,9.302439e-06,5.357676e-06,0.041217033,4.5014243e-05,0.009044155,0.04349544,0.08244017,1.1505114e-06,2.0875088e-06,2.5303818e-06,2.0171674e-06,7.245319e-06
0.06436255,2.382593e-06,2.6889558e-07,5.6996614e-06,9.938849e-05,1.0808597e-05,0.0024932069,8.5691404e-08,7.3357114e-07,0.06398759,0.00040282035,7.380436e-05,0.052470423,5.376878e-06,8.885313e-07,0.023185221,3.3959136e-06,2.938302e-06,0.03324421,5.0851263e-06,0.0066571753,9.3488796e-07,0.042262796,0.0026637248,0.15933657,0.108870335,0.023390822,0.01598904,0.10240781,0.07163978,0.019367741,0.027883155,0.016160002,0.03807964,2.2684792e-06,1.2475946e-06,0.039942876,1.1050808e-05,0.008974702,0.042126402,0.07496237,2.1403892e-07,4.245304e-07,5.2952254e-07,4.0529883e-07,1.7554194e-06
0.06265998,5.1968846e-07,4.4574914e-08,1.4156456e-06,3.643226e-05,2.885275e-06,0.0012886882,1.282694e-08,1.4267098e-07,0.060917165,0.00016870147,2.1687325e-05,0.049916748,1.2272603e-06,1.6256462e-07,0.01939991,7.885381e-07,6.525671e-07,0.028089875,1.1174244e-06,0.0046414207,1.8022149e-07,0.038436446,0.001497478,0.15484378,0.10294085,0.022440277,0.015244884,0.094025165,0.06786526,0.015515342,0.026443299,0.015486365,0.03668293,4.9162077e-07,2.5725458e-07,0.03917265,2.3962473e-06,0.008800367,0.041054346,0.070594765,3.4558866e-08,7.5520866e-08,9.7177626e-08,7.115719e-08,3.777745e-07
0.06060298,9.99165e-08,6.3610006e-09,3.1347992e-07,1.2299747e-05,6.907537e-07,0.00059084914,1.6381637e-09,2.422267e-08,0.05675251,6.5552886e-05,5.7183834e-06,0.048493892,2.4791234e-07,2.5825278e-08,0.015823418,1.6227538e-07,1.2794872e-07,0.023690665,2.1648155e-07,0.0030374331,3.0303887e-08,0.034848694,0.00079799286,0.15068763,0.09996126,0.021306694,0.013910676,0.08750696,0.06417173,0.012118699,0.025670605,0.015056991,0.034905843,9.387386e-08,4.654285e-08,0.03767432,4.5662628e-07,0.008629363,0.040395893,0.06585491,4.7924407e-09,1.16370655e-08,1.5489881e-08,1.08088045e-08,7.159473e-08
0.05919139,1.6776143e-08,7.726748e-10,6.1369455e-08,3.8013468e-06,1.4715704e-07,0.00023460525,1.763643e-10,3.5539711e-09,0.053682294,2.3543891e-05,1.349009e-06,0.044718456,4.3925567e-08,3.5249619e-09,0.012824909,2.9334329e-08,2.1947743e-08,0.019440262,3.664493e-08,0.0018740549,4.3996633e-09,0.03192796,0.00040249055,0.14551577,0.09459629,0.020288687,0.0131087415,0.08042943,0.06143788,0.009290863,0.024460161,0.014442778,0.033239365,1.5647208e-08,7.3174657e-09,0.036759846,7.587023e-08,0.008028452,0.04119442,0.062305734,5.6429345e-10,1.5366094e-09,2.12202e-09,1.405192e-09,1.18369305e-08
0.057367273,2.4352216e-09,7.890988e-11,1.0524174e-08,1.0693552e-06,2.7657498e-08,8.224891e-05,1.5795835e-11,4.4563528e-10,0.050788116,7.79398e-06,2.829989e-07,0.043134343,6.759859e-09,4.0862994e-10,0.010072071,4.6135455e-09,3.260941e-09,0.016070515,5.3663993e-09,0.0010959492,5.454118e-10,0.02829323,0.000191629,0.1426727,0.08950973,0.02014795,0.011847442,0.073710814,0.05775223,0.006907524,0.024486266,0.013995046,0.030688161,2.2535505e-09,9.890684e-10,0.037116203,1.0885314e-08,0.007245225,0.0404382,0.058330465,5.5710297e-11,1.7183102e-10,2.4697558e-10,1.5449797e-10,1.6897997e-09
0.057058893,3.0223374e-10,6.683964e-12,1.5651448e-09,2.718838e-07,4.5428776e-09,2.5682588e-05,1.1599676e-12,4.7179163e-11,0.048930567,2.361172e-06,5.235254e-08,0.040944755,8.93906e-10,3.9724828e-11,0.007890584,6.246297e-10,4.1507323e-10,0.012906982,6.7240774e-10,0.00059846684,5.7030405e-11,0.02567956,8.597498e-05,0.13911793,0.0859521,0.019420942,0.011881722,0.06849783,0.055675685,0.0050676265,0.023862805,0.013763992,0.030156061,2.7731373e-10,1.1360712e-10,0.03721347,1.3338357e-09,0.0074743927,0.042014133,0.05592343,4.548308e-12,1.6063496e-11,2.4113789e-11,1.4179826e-11,2.0595775e-10
0.056333873,3.1681886e-11,4.626237e-13,1.9965679e-10,6.2009136e-08,6.454431e-10,7.2169773e-06,6.873559e-14,4.1614763e-12,0.046759035,6.5096725e-07,8.461087e-09,0.040022798,1.0038538e-10,3.1938016e-12,0.0059732376,7.1961985e-11,4.4721258e-11,0.010351168,7.121924e-11,0.00030628763,4.9630456e-12,0.022400817,3.615605e-05,0.1363192,0.08387733,0.01774403,0.01080877,0.063583724,0.052983508,0.0035883884,0.023912119,0.013625926,0.028398186,2.8802202e-11,1.0948796e-11,0.03625048,1.378937e-10,0.007425477,0.04123703,0.052036412,3.0244925e-13,1.2376931e-12,1.9478494e-12,1.0709248e-12,2.1169752e-11
0.055685338,2.7678528e-12,2.5738787e-14,2.1585629e-11,1.258247e-08,7.843331e-11,1.822368e-06,3.2292771e-15,3.0138996e-13,0.044898868,1.6215368e-07,1.182325e-09,0.038821463,9.451032e-12,2.0913703e-13,0.0044058184,6.9656637e-12,4.025241e-12,0.007948853,6.2923174e-12,0.00014841696,3.542137e-13,0.01946932,1.4214955e-05,0.13314576,0.079287775,0.016991146,0.010394946,0.059401482,0.05109318,0.0024606343,0.02292794,0.012990067,0.027152508,2.4911457e-12,8.7306193e-13,0.035660222,1.1866649e-11,0.006944774,0.041943483,0.049715728,1.6109628e-14,7.738318e-14,1.2820341e-13,6.55158e-14,1.8104377e-12
0.055052854,1.9859628e-13,1.1304855e-15,1.9520626e-12,2.2513325e-09,8.052043e-12,4.1195273e-07,1.1797227e-16,1.763705e-14,0.043977916,3.6219294e-08,1.4123192e-10,0.036793694,7.3550866e-13,1.0968082e-14,0.0031523427,5.5867263e-13,2.9832305e-13,0.006016917,4.5702824e-13,6.768669e-05,2.040053e-14,0.016632628,5.1956313e-06,0.12999284,0.07605704,0.016487278,0.00972959,0.055956908,0.049367853,0.0016317775,0.021983635,0.012945092,0.025614357,1.7680517e-13,5.6726376e-14,0.035197638,8.376128e-13,0.007167551,0.04167114,0.04736374,6.7476095e-16,3.859105e-15,6.7610877e-15,3.190836e-15,1.2692519e-13
0.054144114,1.1516107e-14,3.8423287e-17,1.4555205e-13,3.5175607e-10,6.889985e-13,8.2824485e-08,3.2800063e-18,8.1935297e-16,0.043394186,7.1941697e-09,1.4243442e-11,0.03613453,4.6587215e-14,4.522351e-16,0.0021783407,3.65642e-14,1.7918884e-14,0.004469103,2.6856167e-14,2.897054e-05,9.314378e-16,0.014186255,1.7568151e-06,0.1264363,0.07400921,0.015460688,0.009089908,0.052721467,0.047888663,0.0010416367,0.022053864,0.012760006,0.025944011,1.013173e-14,2.953018e-15,0.035729483,4.7713823e-14,0.0069930237,0.043176707,0.045174252,2.1777705e-17,1.506313e-16,2.8046772e-16,1.2137645e-16,7.176978e-15
0.053184677,5.3021907e-16,9.885303e-19,8.808027e-15,4.7485564e-11,4.8419127e-14,1.4682865e-08,6.777019e-20,2.963505e-17,0.041072734,1.2592446e-09,1.1963957e-12,0.03416425,2.3611353e-15,1.4363194e-17,0.001456544,1.9203105e-15,8.57219e-16,0.0032074563,1.2544848e-15,1.1607864e-05,3.3058558e-17,0.011897553,5.4634944e-07,0.12339724,0.07119305,0.014398083,0.008099601,0.049024303,0.045821954,0.0006411487,0.021221235,0.012187267,0.02458987,4.6050487e-16,1.2090082e-16,0.03489418,2.1546623e-15,0.006286331,0.0453691,0.04326193,5.2952975e-19,4.5066595e-18,8.966811e-18,3.5307183e-18,3.2150462e-16
0.052959412,1.9008129e-17,1.8785036e-20,4.251396e-16,5.474808e-12,2.7495007e-15,2.2733229e-09,1.0133506e-21,8.1673896e-19,0.04029203,1.92327e-10,8.2458996e-14,0.034057945,9.3973184e-17,3.435266e-19,0.0009433693,7.9447535e-17,3.203937e-17,0.0022473997,4.5685536e-17,4.335629e-06,8.92518e-19,0.009396717,1.5529233e-07,0.11960694,0.06833763,0.013782538,0.007780569,0.04547835,0.044896334,0.00038013345,0.020955222,0.011661495,0.023863828,1.6278754e-17,3.8139784e-18,0.03439745,7.563092e-17,0.006047683,0.043487612,0.04106125,9.460755e-21,1.00983036e-19,2.1601122e-19,7.6723574e-20,1.1186836e-17
0.05229182,5.192615e-19,2.56577e-22,1.6057218e-17,5.323139e-13,1.239307e-16,3.04166e-10,1.0645901e-23,1.6747315e-20,0.039193988,2.5357026e-11,4.587744e-15,0.033575963,2.876914e-18,6.0336384e-21,0.0005874519,2.5370663e-18,9.15941e-19,0.0015379984,1.2696078e-18,1.5017365e-06,1.7894191e-20,0.007485235,4.006668e-08,0.11851763,0.06648896,0.013353321,0.0072104726,0.04259032,0.04418734,0.00021599712,0.02071347,0.011282949,0.023355227,4.3794716e-19,9.062865e-20,0.034554806,2.019098e-18,0.0061735683,0.045193505,0.039443344,1.2078678e-22,1.6516688e-21,3.8239716e-21,1.2134829e-21,2.9581643e-19
0.052760042,1.0553884e-20,2.4432608e-24,4.646458e-19,4.3047597e-14,4.347614e-18,3.476302e-11,7.6012264e-26,2.4881195e-22,0.03895725,2.8522586e-12,2.0236923e-16,0.03221498,6.621227e-20,7.567428e-23,0.0003529082,6.1141165e-20,1.9562935e-20,0.001012126,2.6291834e-20,4.796884e-07,2.5939286e-22,0.005697773,9.314079e-09,0.11560952,0.06530784,0.0127831735,0.006405396,0.039927855,0.04346978,0.00011758138,0.020879732,0.011429741,0.023126684,8.753715e-21,1.5818405e-21,0.034321696,4.0020245e-20,0.006253597,0.045211237,0.039044667,1.0681528e-24,1.9161094e-23,4.8375627e-23,1.3569944e-23,5.8025957e-21
0.051780548,1.554071e-22,1.56749e-26,1.0063056e-20,2.851865e-15,1.1615427e-19,3.3509476e-12,3.5530728e-28,2.6001707e-24,0.03824198,2.7023937e-13,6.9384435e-18,0.031719543,1.1168439e-21,6.5685337e-25,0.00020290882,1.0844814e-21,3.0411512e-22,0.00064524374,3.9515083e-22,1.4043907e-07,2.6387096e-24,0.004257783,1.9351374e-09,0.11365728,0.06326332,0.011486545,0.005652549,0.03777872,0.042579375,6.1024126e-05,0.020430105,0.011136086,0.0217385,1.2656699e-22,1.9719573e-23,0.034350898,5.733482e-22,0.005657536,0.045683175,0.03670385,6.317603e-27,1.5268217e-25,4.238865e-25,1.0385842e-25,8.218942e-23
0.051787093,1.6094467e-24,6.5183346e-29,1.5893269e-22,1.5222405e-16,2.3071457e-21,2.6867758e-13,1.0420517e-30,1.848925e-26,0.037026353,2.1266341e-14,1.8089963e-19,0.030561376,1.3420884e-23,3.809325e-27,0.0001119268,1.3768934e-23,3.3421414e-24,0.00039588872,4.185004e-24,3.7435406e-08,1.8216676e-26,0.003071664,3.5619677e-10,0.11049685,0.06115182,0.010948113,0.00511193,0.034852598,0.042518996,3.014964e-05,0.019669455,0.011004604,0.021350658,1.2848113e-24,1.701576e-25,0.03281674,5.7619406e-24,0.005481209,0.046368487,0.036222264,2.4020075e-29,8.0597924e-28,2.4839198e-27,5.2447266e-28,8.157322e-25
0.0519121,1.133919e-26,1.6814576e-31,1.7782615e-24,6.4279167e-18,3.317026e-23,1.7648321e-14,1.8265663e-33,8.617364e-29,0.03618466,1.3688557e-15,3.5004886e-21,0.02980658,1.1131013e-25,1.4183946e-29,5.8980597e-05,1.2129524e-25,2.5131677e-26,0.00023433575,3.0218765e-26,9.019822e-09,8.218474e-29,0.0021227926,5.753508e-11,0.10922973,0.059601303,0.010187336,0.0045914147,0.03219397,0.0414719,1.41225455e-05,0.019116685,0.010793988,0.021047419,8.855421e-27,9.81109e-28,0.03293071,3.9277366e-26,0.0058429986,0.045038395,0.03467429,5.611943e-32,2.7054539e-30,9.355249e-30,1.6764953e-30,5.484968e-27
0.051337834,5.234804e-29,2.5585018e-34,1.3645648e-26,2.1044476e-19,3.3503112e-25,9.339836e-16,1.8091966e-36,2.5230646e-31,0.035358213,7.0864795e-17,4.8934197e-23,0.029106487,6.148482e-28,3.2406175e-32,2.9594969e-05,7.159034e-28,1.2464179e-28,0.00013308162,1.4333137e-28,1.949053e-09,2.3213677e-31,0.0014320359,8.07117e-12,0.10714289,0.05825925,0.009573205,0.00396023,0.029698458,0.04078202,6.247172e-06,0.019102525,0.010411676,0.020763371,3.9905684e-29,3.6323697e-30,0.032903492,1.748594e-28,0.00531959,0.0454616,0.033908565,7.6504536e-35,5.5113038e-33,2.1646208e-32,3.2352532e-33,2.4053318e-29
0.051838424,1.5175976e-31,2.1663758e-37,6.9239595e-29,5.2241533e-21,2.2990007e-27,3.9099597e-17,9.48414e-40,4.4208295e-34,0.035605047,2.8964763e-18,4.7951497e-25,0.028483164,2.1725082e-30,4.3125375e-35,1.4098197e-05,2.7211978e-30,3.9107778e-31,7.237565e-05,4.2811476e-31,3.7450437e-10,3.9086987e-34,0.00093031087,9.722843e-13,0.105927356,0.0567911,0.008793991,0.0031928609,0.027326215,0.040308677,2.598997e-06,0.01830183,0.010322866,0.019556193,1.1264413e-31,8.2521136e-33,0.031962983,4.8700613e-31,0.0053804717,0.045179427,0.033067826,5.730838e-38,6.456926e-36,2.9213956e-35,3.56899e-36,6.5886023e-32
0.051286362,2.6316566e-34,9.5342e-41,2.2290516e-31,9.593681e-23,1.0320752e-29,1.2688993e-18,2.44e-43,4.383089e-37,0.035123676,9.158322e-20,3.1843393e-27,0.028159274,4.6898246e-33,3.146911e-38,6.3508915e-06,6.3681995e-33,7.4023313e-34,3.7608334e-05,7.673463e-34,6.339846e-11,3.7073869e-37,0.0005817505,9.934632e-14,0.104271255,0.054944236,0.008047268,0.0026878116,0.02509131,0.03970403,1.0121674e-06,0.018431686,0.010354553,0.019215217,1.8964805e-34,1.091987e-35,0.031240351,8.078211e-34,0.0051889457,0.04396679,0.03188185,2.1982e-41,4.086932e-39,2.1654666e-38,2.112087e-39,1.0729105e-34
0.051663857,2.5807286e-37,2e-44,4.3431426e-34,1.2680155e-24,2.904002e-32,3.1218165e-20,0.0,2.30338e-40,0.03516169,2.1901525e-21,1.3794652e-29,0.027589882,5.866987e-36,1.1729e-41,2.6947905e-06,8.713663e-36,8.001774e-37,1.8584447e-05,7.8069275e-37,9.360925e-12,1.85404e-40,0.0003512887,8.4950594e-15,0.10229566,0.053520735,0.007205083,0.0020289135,0.023058953,0.038809903,3.6717293e-07,0.018262481,0.010388542,0.018666532,1.7996167e-37,7.923072e-39,0.031352133,7.5397445e-37,0.0051296535,0.04441058,0.030496053,4e-45,1.298e-42,8.214e-42,6.22e-43,9.810381e-38
0.051954024,1.34041e-40,0.0,4.850849e-37,1.1698202e-26,4.876592e-35,5.6802473e-22,0.0,5.9e-44,0.035150427,3.863566e-23,3.7332117e-32,0.027035449,4.00036e-39,1e-45,1.0721342e-06,6.566207e-39,4.6345e-40,8.710891e-06,4.22525e-40,1.1923931e-12,4.5e-44,0.0002035255,5.9902355e-16,0.10026577,0.052035667,0.006703045,0.0015060242,0.020909833,0.03871833,1.2339552e-07,0.01789762,0.010286897,0.018424693,9.0094e-41,2.936e-42,0.030972479,3.70526e-40,0.0054337266,0.04522017,0.030386824,0.0,0.0,1e-45,0.0,4.7116e-41
0.0520777,3.4e-44,0.0,2.91543e-40,7.278252e-29,4.618542e-38,7.436255e-24,0.0,0.0,0.0343549,4.889659e-25,6.0066504e-35,0.026791107,1.383e-42,0.0,3.98011e-07,2.54e-42,1.33e-43,3.857131e-06,1.12e-43,1.29478e-13,0.0,0.00011286397,3.4275188e-17,0.09933542,0.051378254,0.0060151974,0.0010338752,0.01886725,0.038395975,3.8193814e-08,0.017304638,0.009465913,0.017752305,2.2e-44,0.0,0.031148726,8.8e-44,0.004909084,0.044499315,0.029517278,0.0,0.0,0.0,0.0,1.1e-44
