area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
0.8610612,-0.45692635,-0.33043468,0.06617985,0.3322786,-0.52158207,-0.25393865,-0.5078047,-0.17055789,1.5803633,0.79708797,0.65840137,1.3483526,0.10846107,0.5356147,0.8596632,-0.17703699,-0.4771763,1.5577414,0.83348,1.4241256,0.72456837,1.0366524,1.1593968
0.90025085,-0.50898767,-0.3746049,0.010967294,0.30703136,-0.56589526,-0.29832047,-0.56260246,-0.2263997,1.598783,0.7876664,0.67264956,1.3749843,0.050025906,0.51836944,0.86763483,-0.24417284,-0.5104575,1.5990757,0.8289068,1.446099,0.7300209,1.047142,1.1838741
0.93685466,-0.5657077,-0.42300245,-0.047625862,0.29311055,-0.61047876,-0.33912987,-0.6102118,-0.2914113,1.6250701,0.7854218,0.6787995,1.3990079,0.0110366205,0.5216082,0.89570576,-0.30098337,-0.5525881,1.6247783,0.83525914,1.4678878,0.74838376,1.064031,1.223135
0.9839133,-0.61975294,-0.47023004,-0.1151772,0.27864042,-0.6583157,-0.3755237,-0.6569909,-0.35836297,1.6403455,0.77475864,0.6900412,1.4302033,-0.055217385,0.50865424,0.9203486,-0.3578857,-0.5787029,1.6392434,0.84352183,1.4884495,0.7659824,1.0737361,1.2590944
1.0273288,-0.6642036,-0.5100213,-0.17667398,0.24185255,-0.7023733,-0.42324322,-0.69470423,-0.41824317,1.6481708,0.7773172,0.7062623,1.4594975,-0.12737353,0.49033603,0.9599392,-0.41906273,-0.61520785,1.664609,0.8393104,1.5267507,0.7701494,1.0828807,1.2964133
1.0758971,-0.7084591,-0.5514824,-0.2394524,0.20884317,-0.7530661,-0.45883816,-0.7352488,-0.47663444,1.6737591,0.75906295,0.71139556,1.4789007,-0.19909252,0.4632465,1.0006232,-0.48106226,-0.6563855,1.6838794,0.8358835,1.5529125,0.7796103,1.0931915,1.3232576
1.1251426,-0.743876,-0.5888556,-0.30485773,0.17179002,-0.79149735,-0.48806855,-0.7746824,-0.5380363,1.6945287,0.7482488,0.7214766,1.4945024,-0.27443385,0.4404529,1.0454767,-0.5327099,-0.69198406,1.7013894,0.84135884,1.5806295,0.7980975,1.103761,1.3619038
1.1928178,-0.7751085,-0.62063,-0.3695781,0.13810101,-0.82410896,-0.5217681,-0.8055144,-0.5850066,1.7313397,0.7412308,0.72724867,1.5197957,-0.33901983,0.42097172,1.0738978,-0.5926773,-0.7151023,1.7345796,0.8438388,1.5951341,0.82514316,1.112004,1.4152917
1.2368162,-0.80743176,-0.65827185,-0.42296857,0.099885866,-0.8613085,-0.5709658,-0.8398235,-0.63372135,1.7477757,0.75064546,0.74537206,1.556174,-0.40207168,0.38598788,1.0927765,-0.64288384,-0.7356573,1.7433169,0.8408309,1.6076208,0.8353259,1.1214851,1.4401342
1.269868,-0.8422514,-0.6912023,-0.48660615,0.05507278,-0.88881534,-0.6043388,-0.8745483,-0.674038,1.7601012,0.74322915,0.7729864,1.5848299,-0.45215252,0.35665336,1.1052674,-0.6897135,-0.76558995,1.7682298,0.8304075,1.6245183,0.86989796,1.1296724,1.4741061
1.3179948,-0.8691531,-0.722857,-0.5440773,0.0032792916,-0.91491693,-0.6454828,-0.9010649,-0.71034354,1.772704,0.7435987,0.7984769,1.6034606,-0.51436746,0.30985785,1.1272875,-0.7293432,-0.79413944,1.7922091,0.82069194,1.6386477,0.90979975,1.1347247,1.513868
1.3599414,-0.90055233,-0.7564641,-0.58348596,-0.058778465,-0.93921226,-0.6816066,-0.93493414,-0.7438644,1.7884743,0.73529744,0.830055,1.6194938,-0.5562842,0.25277883,1.1464511,-0.7703369,-0.81935376,1.8054101,0.8132889,1.6671857,0.9325927,1.1470505,1.5555449
1.408779,-0.92978287,-0.7892049,-0.63327885,-0.10308775,-0.965499,-0.71869534,-0.9629028,-0.78500813,1.8056358,0.7232892,0.85660547,1.6317669,-0.61011994,0.19482093,1.1664759,-0.8066711,-0.84366614,1.8234484,0.8143588,1.6848419,0.95881647,1.1557513,1.6011566
1.4541065,-0.95409787,-0.8087002,-0.6847865,-0.17150366,-1.001962,-0.75576377,-0.989781,-0.82250124,1.8359191,0.7048901,0.8909252,1.6514454,-0.6541056,0.1408529,1.19162,-0.84669584,-0.86837935,1.8339126,0.8142048,1.7040508,0.9915723,1.1720529,1.6304514
1.5058261,-0.9780375,-0.8294342,-0.7270499,-0.23245639,-1.0306047,-0.7717211,-1.0213797,-0.8537627,1.8461771,0.6866655,0.9175525,1.6553669,-0.69753504,0.07184215,1.2223588,-0.8738926,-0.88623303,1.8749263,0.8091156,1.7191896,1.0232686,1.1848738,1.6432854
1.5565606,-0.9923077,-0.8495116,-0.7716069,-0.277678,-1.0580064,-0.7974476,-1.0448903,-0.87907493,1.8705002,0.67456174,0.9528666,1.6703644,-0.74561554,0.010421429,1.226917,-0.908146,-0.90904427,1.9093254,0.8045329,1.7356359,1.0556241,1.2085316,1.6591625
1.5927607,-1.0154308,-0.8692218,-0.81130487,-0.34253186,-1.0842638,-0.82493424,-1.0684105,-0.9116378,1.8984582,0.65299237,0.99615985,1.6886623,-0.7846818,-0.046589814,1.253374,-0.928885,-0.94241333,1.914488,0.8052022,1.7503922,1.0903928,1.2212738,1.6680876
1.6090528,-1.0436033,-0.90238404,-0.8452767,-0.3930631,-1.1054882,-0.85463333,-1.0948471,-0.9442615,1.9158887,0.63878626,1.0229871,1.7028155,-0.81991345,-0.10644557,1.2630962,-0.95429873,-0.9599059,1.9314699,0.79982907,1.761672,1.1203953,1.2336639,1.7112697
1.6330938,-1.0625988,-0.9143341,-0.8762614,-0.45381027,-1.127056,-0.88081855,-1.1234999,-0.9760757,1.9252843,0.60784703,1.0615631,1.7115315,-0.8526863,-0.18156601,1.2717562,-0.98059225,-0.9842685,1.9410552,0.80239874,1.7765456,1.1497242,1.2592306,1.7290478
1.6701,-1.0856686,-0.93456066,-0.9028472,-0.5062115,-1.1448169,-0.89775836,-1.1400652,-1.0001593,1.93682,0.5840351,1.0918485,1.7244939,-0.8860445,-0.25518665,1.2874322,-1.0085607,-1.0127382,1.9704291,0.79279107,1.7984358,1.1792734,1.2759871,1.7557223
1.6862661,-1.0995729,-0.96918905,-0.935968,-0.5565688,-1.1638378,-0.9260384,-1.1591048,-1.0278778,1.9442704,0.5401655,1.1348186,1.7311162,-0.91421264,-0.3140877,1.3240978,-1.0341138,-1.0351875,1.9739208,0.7891179,1.8106754,1.2210584,1.2962167,1.8035455
1.7012349,-1.1273844,-0.9846806,-0.96636695,-0.60459423,-1.1898803,-0.94881,-1.1768084,-1.0501095,1.9511517,0.49306443,1.1612812,1.7492089,-0.9428946,-0.37791815,1.3532,-1.0629367,-1.0559859,1.975804,0.7782704,1.8176666,1.2537059,1.3206513,1.8175007
1.7316628,-1.1498437,-1.003537,-0.9868088,-0.65303904,-1.2064459,-0.96930414,-1.1981727,-1.0745182,1.9774266,0.43707842,1.2084981,1.774062,-0.9702819,-0.4496278,1.3837117,-1.0921679,-1.0792524,1.9849997,0.7885508,1.8206799,1.2666279,1.3456367,1.8526005
1.7681528,-1.1689762,-1.0235196,-1.0119777,-0.69475996,-1.2271692,-0.9900852,-1.2208185,-1.09758,1.9845021,0.36241916,1.2443305,1.8027796,-1.0016416,-0.5035313,1.3974429,-1.1097372,-1.0979824,1.9967184,0.77984,1.8299191,1.3013552,1.3697728,1.866059
1.7885238,-1.1680456,-1.046035,-1.0324256,-0.7396798,-1.242989,-1.0098325,-1.2379606,-1.1203157,2.005937,0.27616575,1.2772315,1.8183132,-1.0301645,-0.5511895,1.411524,-1.1318893,-1.107657,2.0012298,0.7872291,1.8572042,1.3219881,1.3817573,1.8867693
1.8064562,-1.1833009,-1.0616653,-1.0573007,-0.78291345,-1.2586693,-1.0303454,-1.2599959,-1.137478,2.0062811,0.18320256,1.308344,1.8237414,-1.0522256,-0.6030545,1.4400927,-1.1500975,-1.1208471,2.0153754,0.79237485,1.8640532,1.3578609,1.4217526,1.8969927
1.8190448,-1.1977444,-1.0845184,-1.084299,-0.8186111,-1.275781,-1.041615,-1.2783413,-1.1561289,2.0101147,0.080093555,1.335312,1.8377383,-1.0744128,-0.6546054,1.4618813,-1.1673943,-1.1411791,2.0206244,0.783429,1.8873848,1.3868256,1.4546454,1.9019153
1.8301154,-1.2170949,-1.1071435,-1.1090237,-0.85496294,-1.2942932,-1.0561713,-1.2937015,-1.1746976,2.0225534,-0.025477704,1.3653752,1.8519584,-1.094064,-0.6963878,1.4842033,-1.1840216,-1.1584564,2.030341,0.7788115,1.8979325,1.422521,1.4721012,1.9157025
1.8423992,-1.2442455,-1.1321768,-1.1279993,-0.8893596,-1.3090869,-1.0758202,-1.3089191,-1.1937125,2.0283308,-0.13259052,1.401629,1.8597989,-1.1139935,-0.7353616,1.4967046,-1.2068446,-1.1753031,2.035041,0.77417254,1.9078709,1.4553273,1.4939967,1.9371425
1.859592,-1.2735498,-1.1478338,-1.1487241,-0.9175309,-1.3237729,-1.0992488,-1.3239932,-1.2167464,2.031133,-0.23997656,1.4417956,1.8840603,-1.1468333,-0.7802493,1.5185084,-1.228771,-1.1905129,2.044204,0.7707377,1.924292,1.4766955,1.5134237,1.9496499
1.8806964,-1.2839451,-1.1609379,-1.1676946,-0.9463618,-1.3451407,-1.1166645,-1.3389221,-1.2362524,2.0338614,-0.33917677,1.486406,1.8886588,-1.1628861,-0.8144217,1.5423628,-1.2438741,-1.1992098,2.0646842,0.7612908,1.9343866,1.4942459,1.5486349,1.9587946
1.8756111,-1.2944788,-1.1770734,-1.1862067,-0.97097534,-1.3629112,-1.134499,-1.3537065,-1.249155,2.0464246,-0.43047923,1.509428,1.8899245,-1.1784194,-0.8503983,1.5572704,-1.2588947,-1.2151903,2.087467,0.7514416,1.9377856,1.534306,1.5725827,1.9914192
1.8830173,-1.3051751,-1.1956363,-1.2009655,-0.9969093,-1.3777864,-1.1521052,-1.368346,-1.2613585,2.0480244,-0.51489383,1.5399171,1.9022238,-1.2008661,-0.88273215,1.5576856,-1.2712638,-1.2293922,2.1012156,0.7431003,1.9465375,1.5568507,1.6023734,2.0008125
1.9009391,-1.3253033,-1.2112236,-1.2202195,-1.0242256,-1.3909814,-1.1643542,-1.3828411,-1.2773253,2.0579123,-0.5812453,1.5541011,1.9014025,-1.2265967,-0.9145478,1.5816896,-1.2862347,-1.2452183,2.1253424,0.7386776,1.9520221,1.5849042,1.6168449,2.0205195
1.9313059,-1.3399845,-1.2307608,-1.2455336,-1.0490608,-1.3874974,-1.184142,-1.3938183,-1.291223,2.065008,-0.6480767,1.5798215,1.9261643,-1.2432367,-0.9431787,1.5958238,-1.3051165,-1.245796,2.1264014,0.7375873,1.9722633,1.6011654,1.6411896,2.0254104
1.9468222,-1.3498117,-1.2456864,-1.2610949,-1.0738271,-1.4143101,-1.2014294,-1.4086033,-1.3043913,2.0803306,-0.70815027,1.616997,1.9376436,-1.2589062,-0.96967596,1.6085103,-1.3190703,-1.2588828,2.1266155,0.7514673,1.9748889,1.6247178,1.6696417,2.0411859
1.9685699,-1.359073,-1.2605466,-1.2765293,-1.096962,-1.4233481,-1.2263448,-1.422807,-1.3189714,2.0854542,-0.7593055,1.6460897,1.9372396,-1.2736384,-0.99367934,1.6266088,-1.3333678,-1.278708,2.1311905,0.7418248,1.9911504,1.6414983,1.6976042,2.0532956
1.9807079,-1.3699712,-1.275334,-1.2890122,-1.1218635,-1.4470934,-1.2428883,-1.4368614,-1.3334521,2.0877285,-0.8020205,1.672897,1.9567288,-1.2863512,-1.029513,1.6372524,-1.3475777,-1.2931808,2.1559584,0.7288911,1.9998289,1.6579238,1.7316691,2.053299
2.005621,-1.3820255,-1.2900413,-1.3098707,-1.140049,-1.4546664,-1.2609085,-1.4446669,-1.3478297,2.0902681,-0.8437117,1.685803,1.9818391,-1.3018092,-1.0576273,1.6442803,-1.3616956,-1.3209299,2.1674256,0.73228997,2.0169735,1.6747432,1.7608792,2.0732946
2.0166688,-1.3975173,-1.30033,-1.3254387,-1.1628472,-1.4624258,-1.2791898,-1.4401016,-1.3837161,2.110329,-0.885317,1.7094188,1.9901607,-1.3148389,-1.0811018,1.6510873,-1.3757186,-1.3329499,2.1778445,0.7300286,2.0188372,1.6980214,1.7710314,2.0883944
2.02285,-1.4175949,-1.327969,-1.3398123,-1.18028,-1.4703774,-1.2987944,-1.4513638,-1.3961076,2.128185,-0.9203284,1.7349479,2.0075724,-1.3537128,-1.0961767,1.6774302,-1.3896433,-1.3450279,2.1779556,0.7310475,2.0203862,1.7153311,1.780322,2.0884602
2.025313,-1.4262471,-1.3366417,-1.3628324,-1.1979669,-1.4785148,-1.3180451,-1.4629765,-1.3983142,2.134017,-0.9538584,1.7463815,2.0085595,-1.3618996,-1.1224538,1.6821932,-1.4095088,-1.3580977,2.1779556,0.7260949,2.0240617,1.7320243,1.7962706,2.1015654
2.0615008,-1.435078,-1.3588023,-1.375707,-1.2156221,-1.4868312,-1.3355094,-1.4743971,-1.4041477,2.1315382,-0.9859218,1.7498931,2.0177932,-1.3789898,-1.1459479,1.6947519,-1.4236931,-1.3702114,2.1985202,0.7275123,2.0401392,1.7566036,1.8029199,2.102241
2.066145,-1.44408,-1.3715624,-1.3885655,-1.2327943,-1.4953187,-1.3479753,-1.4858497,-1.4133818,2.1548038,-1.0255026,1.7672913,2.017586,-1.3903958,-1.1676981,1.709112,-1.4366019,-1.3823752,2.2058017,0.73430586,2.0401282,1.7799602,1.8032376,2.1118183
2.0724883,-1.4532442,-1.3828367,-1.4067361,-1.2497171,-1.5039698,-1.3604741,-1.497324,-1.4200402,2.1548858,-1.0545648,1.7837396,2.0312219,-1.4016609,-1.1866741,1.7284625,-1.4494581,-1.3945712,2.2129629,0.729394,2.061361,1.7925168,1.8250979,2.133339
2.0736454,-1.4618222,-1.3978661,-1.4232118,-1.2663972,-1.5127769,-1.3811849,-1.5088147,-1.4265428,2.1694624,-1.083014,1.7968798,2.0542023,-1.413741,-1.2082319,1.7425079,-1.4622585,-1.4150757,2.219964,0.72148913,2.0660403,1.8188168,1.849098,2.1486962
2.082519,-1.4713217,-1.4087389,-1.4412798,-1.2828404,-1.5217315,-1.3927333,-1.5203117,-1.433203,2.1694458,-1.1083009,1.8183763,2.0631492,-1.4317802,-1.2345747,1.7959313,-1.46975,-1.4263357,2.219964,0.7072356,2.0672076,1.8374512,1.8747408,2.1490414
2.0868664,-1.4809554,-1.4199327,-1.4701123,-1.2990518,-1.5308248,-1.4043431,-1.5318087,-1.4354681,2.1724975,-1.1287695,1.8457922,2.0699534,-1.452885,-1.2512546,1.8021121,-1.4826366,-1.4376498,2.219964,0.71300715,2.1008549,1.8427359,1.9000903,2.153398
2.0891163,-1.4992001,-1.439751,-1.4851962,-1.3179308,-1.5400482,-1.4160086,-1.5433058,-1.4426557,2.1724975,-1.1506234,1.8675201,2.0765297,-1.461118,-1.2675222,1.8150185,-1.4954435,-1.4483494,2.25074,0.7043724,2.1096594,1.8496889,1.9213419,2.1559498
2.0891163,-1.5084946,-1.4507574,-1.4927576,-1.3343378,-1.5493935,-1.4277204,-1.5547919,-1.4500564,2.1724975,-1.1695697,1.8764668,2.1000996,-1.4695317,-1.2835652,1.8192229,-1.5081683,-1.4598068,2.2507863,0.68519616,2.110295,1.86973,1.9349151,2.1559498
2.0891163,-1.5178324,-1.460958,-1.5005081,-1.3688802,-1.5588523,-1.439468,-1.566264,-1.4542224,2.2129228,-1.1957669,1.9015987,2.1013584,-1.4781188,-1.2994132,1.8385514,-1.5208105,-1.4713,2.2507863,0.66034603,2.1121619,1.8812158,1.9316998,2.159489
2.097566,-1.5272944,-1.4510707,-1.5084418,-1.3799728,-1.5684149,-1.4512435,-1.5777171,-1.46213,2.2129369,-1.2199104,1.9160057,2.1097105,-1.4868711,-1.3150691,1.8486462,-1.5333686,-1.4828216,2.2606905,0.63995576,2.1130424,1.8815922,1.943867,2.165315
2.0993474,-1.536872,-1.4605391,-1.5165516,-1.3982912,-1.5780734,-1.4630392,-1.5891448,-1.4702272,2.2198024,-1.2429441,1.9314286,2.1107607,-1.495781,-1.3352325,1.8563339,-1.545842,-1.4997495,2.2895966,0.62489694,2.1130424,1.8988565,1.9580729,2.173303
2.1193562,-1.5465561,-1.4701467,-1.5325996,-1.4197831,-1.5878195,-1.4748467,-1.6005456,-1.4785066,2.2346783,-1.2520196,1.9524971,2.113528,-1.5048397,-1.3499562,1.8716246,-1.5582302,-1.5108054,2.3087025,0.59983367,2.1144664,1.9034364,1.9716091,2.1734161
2.1295743,-1.556338,-1.479884,-1.5403807,-1.4275407,-1.5976449,-1.4866631,-1.6119142,-1.4869608,2.257795,-1.2703212,1.9585646,2.1157024,-1.5140386,-1.3645428,1.882446,-1.5705324,-1.5218643,2.3087082,0.5775075,2.1179924,1.9042913,1.9873021,2.1754158
2.1330063,-1.5662091,-1.4902651,-1.5483341,-1.4420112,-1.6305368,-1.4984765,-1.6232473,-1.495582,2.263497,-1.2866088,1.9797153,2.1175659,-1.5233692,-1.3789926,1.8909717,-1.5827489,-1.5329521,2.3087082,0.5354202,2.119989,1.9414127,1.9953076,2.1794002
2.1365411,-1.5955929,-1.5002134,-1.5564533,-1.4496915,-1.6356074,-1.5102761,-1.6345427,-1.5043626,2.2639856,-1.3042386,1.9780809,2.1227531,-1.5328224,-1.3933053,1.9093778,-1.5948795,-1.5440648,2.314303,0.4940406,2.1209185,1.9554186,2.0018373,2.1958778
2.1394322,-1.6026688,-1.5102518,-1.5647311,-1.4575675,-1.6408628,-1.522064,-1.6457975,-1.513294,2.300086,-1.3214923,1.9821786,2.1514382,-1.5423892,-1.4074818,1.9140987,-1.6069245,-1.555192,2.3157947,0.44929674,2.1270976,1.9581604,2.0182707,2.2388885
2.14909,-1.6360146,-1.5203837,-1.5731598,-1.4656341,-1.6463075,-1.5338336,-1.6570089,-1.5223681,2.3034968,-1.3374101,1.9834745,2.156155,-1.5520611,-1.4219502,1.9168972,-1.6188841,-1.5663335,2.3170846,0.39583942,2.1302032,1.9779718,2.0235002,2.239382
2.1595025,-1.6408013,-1.5306013,-1.5817319,-1.4738852,-1.6519408,-1.5455768,-1.6681746,-1.5315758,2.305162,-1.3506073,1.9984126,2.160663,-1.5618297,-1.4294974,1.920253,-1.6307585,-1.5774776,2.3170846,0.34139848,2.1302032,1.9905958,2.0518208,2.2520132
2.1687455,-1.6457752,-1.5408943,-1.5904396,-1.4823128,-1.6577611,-1.5572926,-1.6792935,-1.5409088,2.305162,-1.3670905,1.9993827,2.1746056,-1.5716859,-1.4434505,1.9278556,-1.6425487,-1.5886216,2.3170846,0.25903824,2.1411276,2.007142,2.0682676,2.2527027
2.18045,-1.6509376,-1.5512557,-1.5992744,-1.4909098,-1.6637664,-1.5689756,-1.6903634,-1.5503579,2.30711,-1.3832532,1.9992776,2.1746135,-1.5816215,-1.4572611,1.9511085,-1.6542549,-1.5997508,2.337006,0.15295456,2.1655095,2.0071888,2.1060755,2.2527027
2.18045,-1.656288,-1.561676,-1.6082288,-1.499668,-1.669954,-1.5806223,-1.7013829,-1.5599153,2.307112,-1.3963308,2.0064156,2.177042,-1.5916286,-1.4709312,1.9660604,-1.6658779,-1.6108714,2.3398166,0.06393297,2.1657875,2.019949,2.1218739,2.2527027
2.1875691,-1.668441,-1.5721482,-1.6172942,-1.5085795,-1.6763209,-1.5922289,-1.7123506,-1.5715433,2.307112,-1.4112685,2.0174117,2.212105,-1.6016991,-1.4844632,1.9683938,-1.6774186,-1.6219752,2.3538175,-0.040414814,2.1783087,2.0428426,2.128926,2.2711039
2.1875691,-1.6737964,-1.5731486,-1.6264632,-1.517636,-1.6828632,-1.6037927,-1.7232656,-1.5818844,2.3334088,-1.4267633,2.023559,2.21217,-1.6314142,-1.4978598,1.9786894,-1.6888778,-1.633059,2.3538175,-0.1444684,2.1748452,2.0436983,2.129059,2.2844276
2.1875691,-1.6793362,-1.5838412,-1.6357275,-1.5268283,-1.6895766,-1.6153102,-1.7341272,-1.5915223,2.3335364,-1.441982,2.0365992,2.2128506,-1.6376104,-1.5111238,1.9902395,-1.7002562,-1.6441176,2.3538425,-0.25288233,2.1747422,2.0621402,2.1414194,2.2830505
