epoch,train_standardized_mse,validation_standardized_mse,validation_macro_r2,validation_median_r2
1,0.7853158634439567,0.42351803183555603,0.49379527605161433,0.4743862748146057
2,0.36144837479197367,0.25266122817993164,0.6769532544947252,0.7518813908100128
3,0.26218597032493324,0.19460080564022064,0.7493045645334372,0.8150146305561066
4,0.19662405846661068,0.14890924096107483,0.8039631272961454,0.8831234574317932
5,0.1521716672992582,0.1273389756679535,0.8263985083960905,0.916258841753006
6,0.13200671248569376,0.11326824128627777,0.8417293164061337,0.9278063178062439
7,0.11956065970248189,0.10562960058450699,0.8526625578723303,0.9285041391849518
8,0.1093380528374314,0.09666646271944046,0.8615852127351412,0.9422246217727661
9,0.10144726989733839,0.09259688854217529,0.8675755416838135,0.9414598643779755
10,0.0981996357586373,0.08344843983650208,0.8813043134968456,0.9489386677742004
11,0.09067012559654035,0.07724771648645401,0.8878587315358767,0.9534527063369751
12,0.08463598556559661,0.07506844401359558,0.8908150897520345,0.9549004435539246
13,0.08239249089125619,0.06768269836902618,0.8989103476448757,0.9603158235549927
14,0.07742590074249887,0.06654007732868195,0.8990890450957345,0.9605264961719513
15,0.07459006618487812,0.06340453773736954,0.9067957012391672,0.9656000733375549
16,0.07244979235826565,0.06056322529911995,0.9096615975949822,0.9655748903751373
17,0.0679197071887257,0.05922670662403107,0.9129579220784874,0.9627414345741272
18,0.06870868006841115,0.05725855007767677,0.9147157100279156,0.9685718715190887
19,0.06495303767033421,0.055300481617450714,0.9175878483347777,0.9684310853481293
20,0.06358628977688785,0.051890287548303604,0.921781711916371,0.969043642282486
21,0.06060554522344759,0.04851899296045303,0.9267123212765266,0.9743596315383911
22,0.05772524842569482,0.0480009987950325,0.9280940305225823,0.9751490950584412
23,0.058049958984554784,0.04704178497195244,0.9298953030531,0.9752625226974487
24,0.05538124134964034,0.04482223838567734,0.9322746148469244,0.9774025082588196
25,0.05337924932941029,0.04645746573805809,0.9290203787271955,0.9748281836509705
26,0.05398930970848421,0.04263345152139664,0.9351031445875401,0.9758814871311188
27,0.05240559106645409,0.04148368164896965,0.9367305111230874,0.977534681558609
28,0.050207528145711146,0.039473358541727066,0.9397913455599691,0.9794900417327881
29,0.04892346613041247,0.03963347151875496,0.9395594778584271,0.9794011116027832
30,0.04834112846616731,0.04951093718409538,0.9268882675777849,0.9779694676399231
31,0.05531086665793294,0.03898309916257858,0.9411398852016868,0.9788292646408081
32,0.046903102223021534,0.035993605852127075,0.9438623653315916,0.9802589118480682
33,0.04551375662409879,0.03676507994532585,0.943685674631014,0.9810177683830261
34,0.04513572910334006,0.035156697034835815,0.9454464434487063,0.9815316498279572
35,0.04390292017973315,0.035157836973667145,0.9466566606992628,0.9791612327098846
36,0.0430235915848223,0.03425757214426994,0.9467832395216313,0.9822780787944794
37,0.04306622953066286,0.03548313304781914,0.9439959842711687,0.9811877906322479
