epoch,train_residual_mse_mean,val_residual_mse_mean,val_y_r2_mean,median_effective_norm,max_effective_norm
68,0.22881520223436932,0.5361531972885132,0.8697770833969116,0.10692155361175537,1.1454482078552246
69,0.2286791769844113,0.5388203263282776,0.8691293001174927,0.10786313563585281,1.144713044166565
70,0.23389233581044458,0.5665143728256226,0.8624027967453003,0.10838727653026581,1.1408218145370483
71,0.2241644703529098,0.5328003168106079,0.8705914616584778,0.10976989567279816,1.1381081342697144
72,0.22256119481541894,0.5295765995979309,0.8713744282722473,0.11043698340654373,1.1344285011291504
73,0.23427362446532105,0.5832278728485107,0.8583434820175171,0.11114354431629181,1.1339356899261475
74,0.24399938840757718,0.5392632484436035,0.8690215945243835,0.10868341475725174,1.133235216140747
75,0.2269567953366222,0.5324245691299438,0.8706827163696289,0.10982003808021545,1.1291635036468506
76,0.217094082272414,0.543271005153656,0.8680483102798462,0.10961924493312836,1.1276326179504395
77,0.21583075053764111,0.5489832758903503,0.8666609525680542,0.1098959892988205,1.1241925954818726
78,0.22212270805329987,0.5343586206436157,0.8702129125595093,0.1080780029296875,1.122389316558838
79,0.21681578321890396,0.5670265555381775,0.8622783422470093,0.10883782804012299,1.1183031797409058
80,0.20976894235972202,0.5397582054138184,0.8689015507698059,0.10911015421152115,1.1212068796157837
81,0.21036056316260135,0.5376445651054382,0.8694146871566772,0.10932233929634094,1.115740418434143
82,0.21096148375760426,0.5291650891304016,0.8714743852615356,0.10929947346448898,1.1156556606292725
83,0.20387994023886594,0.545230507850647,0.8675723075866699,0.10952816158533096,1.1125749349594116
84,0.2149406484130657,0.5635193586349487,0.8631303906440735,0.10838896036148071,1.1057265996932983
85,0.2144942624550877,0.5470418930053711,0.8671323657035828,0.10962453484535217,1.104644536972046
86,0.205704325753631,0.5489370822906494,0.866672158241272,0.1096016988158226,1.1008148193359375
87,0.20563209756757272,0.5300931334495544,0.8712489008903503,0.1090899407863617,1.0996873378753662
88,0.2056223883321791,0.5200740098953247,0.8736824989318848,0.10892859101295471,1.1000179052352905
89,0.20524786028898123,0.5387160181999207,0.8691545724868774,0.10941976308822632,1.095184087753296
90,0.19775258061109166,0.5464211702346802,0.8672831654548645,0.1089424192905426,1.0935146808624268
91,0.19943475599090257,0.525993287563324,0.8722447156906128,0.10887487232685089,1.0928020477294922
92,0.2006400338176525,0.541505753993988,0.8684771656990051,0.10788378864526749,1.0915745496749878
93,0.19795192857131813,0.5687572956085205,0.8618581891059875,0.10810592770576477,1.0859479904174805
94,0.19677945282874684,0.5586362481117249,0.8643163442611694,0.10814659297466278,1.0850597620010376
95,0.20044644888151775,0.5826563239097595,0.8584822416305542,0.10789423435926437,1.0812900066375732
96,0.19002767358765457,0.5362229347229004,0.8697601556777954,0.10757160186767578,1.082858681678772
97,0.2003735202279958,0.5578519701957703,0.8645068407058716,0.10865944623947144,1.0797194242477417
98,0.1981591381358378,0.5432745218276978,0.8680474162101746,0.10777834057807922,1.0796663761138916
99,0.19071196922750183,0.5574347972869873,0.864608108997345,0.10816016793251038,1.0761219263076782
100,0.19103651730851692,0.561501681804657,0.8636202812194824,0.10794252157211304,1.072678804397583
101,0.18648794135361008,0.5525363087654114,0.8657978177070618,0.10690011829137802,1.0756491422653198
102,0.20112312133565094,0.5565951466560364,0.8648120760917664,0.1060492992401123,1.0720568895339966
103,0.18812395033962798,0.5382579565048218,0.8692658543586731,0.10632745176553726,1.069691777229309
104,0.17965317065968658,0.5548292994499207,0.8652409315109253,0.10654933750629425,1.070391058921814
105,0.179403988023599,0.5341793894767761,0.8702565431594849,0.1073499321937561,1.069064736366272
106,0.18250874531540004,0.5485278367996216,0.866771399974823,0.10694538056850433,1.0677011013031006
107,0.1884038902141831,0.5453489422798157,0.8675435781478882,0.10828293859958649,1.0653057098388672
108,0.17313560730580127,0.5339921116828918,0.8703019022941589,0.1087837666273117,1.0622416734695435
109,0.1820175355356751,0.5501058101654053,0.866388201713562,0.1083901971578598,1.0611380338668823
110,0.18723621411305486,0.5546090602874756,0.8652945756912231,0.10734371840953827,1.0571770668029785
111,0.17843001798698396,0.5524569153785706,0.8658171892166138,0.10750474035739899,1.0566240549087524
112,0.18359517531864572,0.5601407289505005,0.8639509081840515,0.10891886055469513,1.0550615787506104
113,0.18086605846430315,0.5447116494178772,0.8676983714103699,0.10934694111347198,1.0579522848129272
114,0.16751237224900362,0.5441691875457764,0.8678300976753235,0.10727006196975708,1.0536937713623047
115,0.1660583671746832,0.5406318306922913,0.8686893582344055,0.106253981590271,1.0535868406295776
116,0.18179844173066545,0.578551173210144,0.8594793081283569,0.10670658200979233,1.0527806282043457
117,0.18874536872361647,0.549065887928009,0.8666407465934753,0.10643523931503296,1.054837942123413
118,0.1787203527761228,0.528854489326477,0.8715497851371765,0.1082160472869873,1.0533497333526611
119,0.17056497999212958,0.5520482063293457,0.8659164309501648,0.10925683379173279,1.053197979927063
120,0.17706935796322246,0.5729174017906189,0.8608476519584656,0.10662432014942169,1.0512604713439941
